,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-21,2024-09-30,--,$0.89
1,2024-07-22,2024-06-30,--,$1.00
2,2024-04-22,2024-03-31,--,$0.90
3,2024-01-22,2023-12-31,--,$0.81
4,2023-10-23,2023-09-30,--,$1.06
5,2023-07-24,2023-06-30,$0.70,$0.79
6,2023-04-24,2023-03-31,$0.69,$0.80
7,2023-01-23,2022-12-31,$0.80,$0.90
8,2022-10-24,2022-09-30,$0.64,$0.77
9,2022-07-25,2022-06-30,$0.51,$0.59
10,2022-04-25,2022-03-31,$0.41,$0.53
11,2022-01-24,2021-12-31,$0.52,$0.47
12,2021-10-26,2021-09-30,$0.47,$0.48
13,2021-09-24,2021-06-30,--,$0.50
