Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,14849.00000,10806.00000,4043.00000,1094.00000,325.00000,850.00000,3193.00000,-199.00000,2994.00000,504.00000,2490.00000,2490.00000,2324.00000,3181.00000,3193.00000,403.83100,407.87900,5.75000,5.70000,0.17190,0.27350,21.50310,21.50310,20.16300,15.65090,0.05930,3.55110,5.71940,0.99380,2.94050,173.98080,10.6184,10.6184
2024-06-30,13835.00000,9876.00000,3959.00000,1094.00000,110.00000,1064.00000,2895.00000,-189.00000,2706.00000,490.00000,2216.00000,2216.00000,2230.00000,2895.00000,2895.00000,404.61600,408.60700,5.51000,5.46000,0.16950,0.27690,20.92520,20.92520,19.55910,16.11850,0.05800,3.43170,5.81280,0.92890,2.85010,159.81020,10.0045,10.0045
2024-03-31,12894.00000,9114.00000,3780.00000,1070.00000,191.00000,959.00000,2821.00000,-185.00000,2636.00000,342.00000,2294.00000,2294.00000,2143.00000,2821.00000,2821.00000,405.66300,409.74000,5.28000,5.23000,0.17050,0.28770,21.87840,21.87840,20.44360,16.62010,0.05490,3.56040,6.03270,0.97670,2.95320,158.68410,7.85860,7.85860
2023-12-31,12992.00000,9343.00000,3649.00000,1048.00000,286.00000,846.00000,2803.00000,-191.00000,2612.00000,-678.00000,3290.00000,3290.00000,3300.00000,2819.00000,2803.00000,410.84500,414.20300,8.06000,8.00000,0.16990,0.27210,21.57480,21.57480,20.10470,25.40030,0.05630,5.16560,8.83700,1.42620,4.28800,157.15700,7.6036,7.6036
2023-09-30,13853.00000,10222.00000,3631.00000,1060.00000,154.00000,990.00000,2641.00000,-188.00000,2453.00000,413.00000,2040.00000,2040.00000,2043.00000,2683.00000,2641.00000,409.50500,412.60600,4.99000,4.95000,0.19280,0.29660,19.06450,19.06450,17.70740,14.74770,0.06220,3.54760,6.55820,0.91580,2.86360,140.94670,11.425,11.425
2023-06-30,11833.00000,8529.00000,3304.00000,969.00000,100.00000,939.00000,2365.00000,-180.00000,2185.00000,392.00000,1793.00000,1793.00000,1793.00000,2411.00000,2365.00000,412.48700,415.57200,4.35000,4.32000,0.20680,0.30260,19.98650,19.98650,18.46530,15.15250,0.05760,3.39100,5.74070,0.87270,2.68990,128.74640,6.0824,6.0824
2023-03-31,11057.00000,7893.00000,3164.00000,930.00000,296.00000,706.00000,2458.00000,-182.00000,2276.00000,384.00000,1892.00000,1892.00000,1892.00000,2516.00000,2458.00000,414.28900,417.92800,4.57000,4.53000,0.21340,0.29810,22.23030,22.23030,20.58430,17.11130,0.05490,3.57070,6.01630,0.93940,2.80870,127.93880,5.38610,5.38610
2022-12-31,11443.00000,8536.00000,2907.00000,916.00000,-98.00000,1088.00000,1819.00000,-176.00000,1643.00000,332.00000,1311.00000,1311.00000,1311.00000,1897.00000,1819.00000,419.78000,423.52700,3.19000,3.15000,0.22180,0.32260,15.89620,15.89620,14.35810,11.45680,0.05750,2.59510,4.54420,0.65870,2.01940,121.85140,6.0867,6.0867
2022-09-30,12122.00000,9740.00000,2382.00000,883.00000,-202.00000,1154.00000,1228.00000,-173.00000,1055.00000,263.00000,792.00000,792.00000,792.00000,1334.00000,1228.00000,416.54200,419.61900,1.90000,1.89000,0.22770,0.37650,10.13030,10.13030,8.70320,6.53360,0.06120,1.66250,3.02880,0.39980,1.28400,114.78720,8.3514,8.3514
2022-06-30,9901.00000,7293.00000,2608.00000,818.00000,-101.00000,990.00000,1618.00000,-137.00000,1481.00000,291.00000,1190.00000,1190.00000,1190.00000,1746.00000,1618.00000,421.62500,425.41800,2.82000,2.80000,0.21690,0.37150,16.34180,16.34180,14.95810,12.01900,0.05060,2.30320,3.79590,0.60820,1.80360,123.46530,6.4569,6.4569
