,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-14,2024-09-30,--,$0.00
1,2024-08-14,2024-06-30,--,$0.21
2,2024-05-15,2024-03-31,--,$-0.84
3,2024-04-01,2023-12-31,--,$-1.68
4,2023-11-14,2023-09-30,--,$-0.98
5,2023-08-14,2023-06-30,--,$-0.21
6,2023-05-15,2023-03-31,--,$-0.63
7,2023-03-31,2022-12-31,--,$-0.70
8,2022-11-14,2022-09-30,--,$-1.33
9,2022-08-15,2022-06-30,--,$-0.42
10,2022-05-16,2022-03-31,--,$-0.70
11,2021-11-15,2021-09-30,--,$0.49
12,2021-08-16,2021-06-30,--,$-0.49
13,2021-05-17,2021-03-31,--,$-1.05
14,2021-03-31,2020-12-31,--,$-2.31
15,2020-11-16,2020-09-30,--,$-2.94
16,2020-08-14,2020-06-30,--,$-1.61
17,2020-06-29,2020-03-31,--,$-0.14
18,2020-05-14,2019-12-31,--,$-3.29
19,2019-11-12,2019-09-30,$0.28,$0.00
20,2019-08-12,2019-06-30,$0.07,$0.42
21,2019-05-15,2019-03-31,$-0.14,$0.07
22,2019-03-26,2018-12-31,$0.35,$0.00
23,2018-11-13,2018-09-30,$0.14,$-0.49
24,2018-08-09,2018-06-30,$-0.07,$0.14
25,2018-05-14,2018-03-31,$-0.07,$-0.21
26,2018-03-08,2017-12-31,$-0.07,$-0.42
27,2017-11-06,2017-09-30,$0.14,$-0.28
28,2017-08-08,2017-06-30,$0.35,$-0.21
29,2017-04-28,2017-03-31,$0.63,$0.42
