Date,revenue,cost-goods-sold,gross-profit,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,283.07200,209.42300,73.64900,-71.77600,71.77600,1.87300,-7.45000,-5.57700,-2.01700,-3.56000,-3.56000,-3.56000,12.22300,1.87300,54.01200,54.14300,-0.07000,-0.07000,0.24920,0.33200,0.66170,0.66170,-1.97020,-1.25760,0.04670,-0.27770,-0.30680,-0.05880,-0.20850,23.71610,0.26350,0.24850
2021-12-31,313.06500,197.21900,115.84600,-67.79500,67.79500,48.05110,-10.29700,37.75400,5.61500,32.13900,32.13900,32.13900,58.73210,48.05110,53.96200,54.05800,0.59000,0.60000,0.22930,0.29750,15.34860,15.34860,12.05950,10.26590,0.05060,2.25000,2.46190,0.51910,1.73410,26.45970,0.0857,0.0738
2021-09-30,309.70000,223.39300,86.30700,-66.81200,66.81200,19.49500,-7.56500,11.93000,-0.27000,12.20000,12.20000,12.20000,29.74100,19.49500,53.98200,54.07800,0.23000,0.23000,0.22990,0.29850,6.29480,6.29480,3.85210,3.93930,0.04890,0.85730,0.93950,0.19280,0.66020,26.36190,0.7088,0.7072
2021-06-30,281.62800,181.85200,99.77600,-77.18800,77.18800,22.58800,65.86400,88.45200,-3.59800,92.05000,92.05000,92.05000,32.18600,22.58800,53.96500,54.04800,1.71000,1.70000,0.24370,0.32220,8.02050,8.02050,31.40740,32.68500,0.04430,6.46400,7.09250,1.44770,4.88870,26.38020,0.0423,0.0078
2021-03-31,220.01700,149.78500,70.23200,-56.45100,56.45100,13.78100,-5.31000,8.47100,0.73600,7.73500,7.73500,7.73500,20.50300,13.78100,53.91800,53.99800,0.14000,0.14000,0.17710,0.21530,6.26360,6.26360,3.85020,3.51560,0.04710,0.58540,0.64060,0.16550,0.48170,24.49030,0.53150,0.50850
2020-12-31,229.60000,140.03500,89.56490,-57.70000,57.70000,31.86490,-10.26800,21.59700,7.29200,14.30500,14.30500,14.30500,37.07190,31.86490,53.86300,53.90600,0.27000,0.27000,0.17430,0.21100,13.87850,13.87850,9.40640,6.23040,0.04930,1.06030,1.15940,0.30730,0.87550,25.03500,0.3559,0.3408
2020-09-30,226.89700,145.58100,81.31600,-59.43300,220.54800,-139.23200,-8.60600,-147.83800,2.14100,-149.97900,-149.97900,-149.97900,28.22700,-139.23200,53.88900,53.91800,-2.78000,-2.78000,0.17650,0.21430,-61.36350,-61.36350,-65.15640,-66.10000,0.04840,-11.27750,-12.36430,-3.19610,-9.28730,24.67840,1.3112,1.2708
2020-06-30,221.74200,210.99900,10.74300,-58.69200,58.69200,-47.94900,-8.83600,-56.78500,-38.68600,-18.09900,-18.09900,-18.09900,-42.85900,-47.94900,53.86400,53.88600,-0.34000,-0.34000,0.16210,0.19350,-21.62380,-21.62380,-25.60860,-8.16220,0.04640,-1.22760,-1.51480,-0.37840,-1.02860,27.36030,0.2695,0.2373
2020-03-31,196.70100,164.83200,31.86900,-62.05600,62.05600,-30.18700,-3.84300,-34.03000,-12.07600,-21.95400,-21.95400,-21.95400,-25.45300,-30.18700,53.80800,53.88500,-0.41000,-0.41000,0.16670,0.20000,-15.34660,-15.34660,-17.30040,-11.16110,0.04160,-1.53790,-1.91470,-0.46410,-1.28160,26.51370,-0.22360,-0.27460
2019-12-31,249.46400,264.10600,-14.64200,-66.48800,66.48800,-81.13000,-8.04800,-89.17800,-29.80300,-59.37500,-59.37500,-59.37500,-76.53800,-81.13000,53.74000,53.84100,-1.10000,-1.10000,0.15900,0.18900,-32.52170,-32.52170,-35.74780,-23.80100,0.05190,-3.92710,-4.82550,-1.23550,-3.30280,28.10670,0.3603,0.3147
2019-09-30,241.87400,161.61400,80.26000,-61.86100,61.86100,18.39900,-7.89500,10.50400,-6.68900,17.19300,17.19300,17.19300,22.81900,18.39900,53.76200,53.85600,0.32000,0.32000,0.15290,0.18050,7.60680,7.60680,4.34280,7.10820,0.05010,1.08170,1.31600,0.35640,0.91630,29.56420,0.9237,0.885
2019-06-30,239.62100,168.44000,71.18100,-62.70800,62.70800,8.47300,2.78600,11.25900,-0.27700,11.53600,11.53600,11.53600,13.09000,8.47300,53.75000,53.82800,0.21000,0.21000,0.15370,0.18160,3.53600,3.53600,4.69870,4.81430,0.05010,0.72940,0.88940,0.24100,0.61730,29.41890,0.8287,0.7828
2019-03-31,268.87500,159.75500,109.12000,-61.39200,61.39200,47.72800,-9.11700,38.61100,6.96100,31.65000,31.65000,31.65000,52.76400,47.72800,53.68300,53.80800,0.59000,0.59000,0.15550,0.18410,17.75100,17.75100,14.36020,11.77130,0.05700,2.02640,2.48060,0.67100,1.71140,29.06340,0.63920,0.59140
2018-12-31,179.47900,154.09100,25.38800,-59.37500,59.37510,-33.98710,-4.55600,-38.54300,-14.09300,-24.45000,-24.45000,-24.45000,-29.27610,-33.98700,53.59800,53.74900,-0.45000,-0.45000,0.15890,0.18890,-18.93650,-18.93650,-21.47490,-13.62280,0.03900,-1.60540,-1.97900,-0.53140,-1.35030,28.39460,0.5756,0.5389
2018-09-30,249.32500,147.60500,101.72000,-61.84400,61.84400,39.87600,-8.85400,31.02200,-0.20600,31.22800,31.22800,31.22800,45.38400,39.87600,53.62000,53.77300,0.58000,0.58000,0.15360,0.18150,15.99360,15.99360,12.44240,12.52500,0.05360,1.96790,2.40610,0.67110,1.66560,29.59520,1.5024,1.4549
2018-06-30,256.19400,161.72800,94.46600,-59.61100,59.61100,34.85500,-6.74300,28.11200,-0.31100,28.42300,28.42300,28.42300,39.81200,34.85500,53.61000,53.74100,0.53000,0.53000,0.15470,0.18310,13.60490,13.60490,10.97290,11.09430,0.05590,1.80510,2.21360,0.62010,1.52580,29.36680,-0.1465,-0.2074
2018-03-31,201.03200,129.78600,71.24600,-57.36000,57.36000,13.88600,-5.45200,8.43400,-3.42200,11.85600,11.85600,11.85600,19.96500,13.88600,53.51500,53.68200,0.22000,0.22000,0.19140,0.23680,6.90740,6.90740,4.19540,5.89760,0.04300,0.75560,0.92840,0.25340,0.61090,29.27930,1.36650,1.33230
2017-12-31,209.11900,105.10100,104.01800,-63.64900,63.64900,40.36900,-6.13600,34.23300,16.89100,17.34200,17.34200,17.34200,48.14100,40.36900,53.39300,53.61100,0.32000,0.33000,0.20520,0.25820,19.30430,19.30430,16.37010,8.29290,0.04240,1.08740,1.33290,0.35180,0.86420,29.83320,1.0299,0.9951
2017-09-30,228.45500,129.35600,99.09900,-57.11100,57.11100,41.98800,-7.01500,34.97300,6.02400,28.94900,28.94900,28.94900,49.06300,41.98800,53.41300,53.61400,0.54000,0.54000,0.17790,0.21640,18.37910,18.37910,15.30850,12.67160,0.04640,1.56410,1.86090,0.58780,1.28590,34.65240,0.9562,0.9184
2017-06-30,205.57700,115.55000,90.02700,-57.88500,57.88500,32.14200,-12.95600,19.18600,-0.33200,19.51800,19.51800,19.51800,38.28800,32.14200,53.40200,53.60700,0.37000,0.36000,0.18830,0.23200,15.63500,15.63500,9.33280,9.49430,0.04230,1.06190,1.26270,0.40150,0.86190,34.41290,-0.0477,-0.086
2017-03-31,222.99800,119.15100,103.84700,-57.10800,57.10800,46.73900,-6.50800,40.23100,-1.22400,41.45500,41.45500,41.45500,54.54200,46.73900,53.31500,53.53500,0.78000,0.77000,0.19710,0.24550,20.95940,20.95940,18.04100,18.58990,0.04580,2.27070,2.70600,0.85080,1.82300,34.19120,1.29580,1.21110
2016-12-31,237.67400,107.29300,130.38100,-117.76400,60.87500,69.50600,-5.99400,63.51200,8.66300,54.84900,54.84900,54.84900,76.78600,69.50600,53.21600,53.44800,1.03000,1.03000,0.19950,0.24920,29.24430,29.24430,26.72230,23.07740,0.04690,3.04940,3.64790,1.08290,2.44110,33.77780,0.9356,0.8772
2016-09-30,224.35200,118.08200,106.27000,-55.81200,55.81200,50.45800,-6.94400,43.51400,9.68000,33.83400,33.83400,33.83400,58.99600,50.45800,53.22200,53.45600,0.64000,0.63000,0.14560,0.17050,22.49060,22.49060,19.39540,15.08080,0.04470,1.65680,1.93890,0.67460,1.41550,38.38190,0.7991,0.7509
2016-06-30,214.80100,106.89900,107.90200,-54.03400,54.03400,53.86800,-5.37400,48.49400,5.41300,43.08100,43.08100,43.08100,62.20900,53.86800,53.20500,53.42800,0.81000,0.81000,0.14650,0.17160,25.07810,25.07810,22.57630,20.05620,0.04320,2.12410,2.49160,0.86560,1.81300,38.12110,0.5458,0.4481
2016-03-31,193.38700,167.84400,25.54300,,0.00000,25.54300,-4.86200,20.68100,1.36400,19.31700,19.31700,19.31700,34.17300,25.54300,53.15700,53.34600,0.36000,0.36000,0.14920,0.17530,13.20820,13.20820,10.69410,9.98880,0.03950,0.97340,1.14750,0.39470,0.82820,37.30200,1.06820,1.06820
2015-12-31,185.89700,92.82600,93.07100,,59.15800,33.91300,-2.99000,30.92300,-4.02600,34.94900,34.94900,34.94900,42.93700,33.91300,54.79500,55.01700,0.66000,0.65000,0.15080,0.17760,18.24290,18.24290,16.63450,18.80020,0.03790,1.78460,2.11150,0.71240,1.51540,36.88010,0.074,0.0186
2015-09-30,174.93300,161.83100,13.10200,,0.00000,13.10200,-1.70400,11.39800,1.12200,10.27600,10.27600,10.27600,21.79300,13.10200,54.00700,54.23200,0.19000,0.19000,0.14850,0.17440,7.48970,7.48970,6.51560,5.87420,0.03520,0.51210,0.60390,0.20710,0.43600,37.75710,0.9798,0.8621
2015-06-30,203.41600,157.46400,45.95200,,0.00000,45.95200,-4.94000,41.01200,7.85400,33.15800,33.15800,33.15800,54.88700,45.95200,55.44500,55.64500,0.60000,0.60000,0.14540,0.17010,22.59020,22.59020,20.16160,16.30060,0.04070,1.61180,1.89490,0.66300,1.37750,38.08540,0.3175,0.3175
2015-03-31,207.83300,156.49600,51.33700,,0.00000,51.33700,-5.81500,45.52200,7.70800,37.81400,37.81400,37.81400,60.90500,51.33700,56.59200,56.81300,0.67000,0.67000,0.14120,0.16440,24.70110,24.70110,21.90320,18.19440,0.04060,1.77640,2.07850,0.73940,1.52560,38.38650,0.64850,0.64850
2014-12-31,217.99500,127.89500,90.10000,,0.00000,90.10000,-2.87400,87.22600,22.11200,65.11400,65.11400,65.11400,99.89400,90.10000,59.28500,59.52500,1.13000,1.11000,0.10380,0.11590,41.33120,41.33120,40.01290,29.86950,0.04220,3.01740,3.52640,1.25970,2.70410,38.17070,-0.1025,-0.1146
2014-09-30,203.83300,153.40700,50.42600,,0.00000,50.42600,-3.12300,47.30300,12.52500,34.77800,34.77800,34.77800,56.25200,50.42600,58.67600,58.93100,0.59000,0.59000,0.09720,0.10770,24.73890,24.73890,23.20670,17.06200,0.03830,1.49830,1.73260,0.65300,1.35260,40.23800,1.2276,1.1913
2014-06-30,222.44700,151.07000,71.37700,,0.00000,71.37700,-5.31000,66.06700,16.12500,49.94200,49.94200,49.94200,83.76400,71.37700,59.52400,59.74200,0.84000,0.84000,0.09580,0.10590,32.08720,32.08720,29.70010,22.45120,0.04120,2.11550,2.44310,0.92520,1.91290,40.23060,-0.0072,-0.0072
2014-03-31,208.05100,142.02300,66.02800,,0.00000,66.02800,-4.61900,61.40900,14.67800,46.73100,46.73100,46.73100,77.61500,66.02800,61.25100,61.49700,0.76000,0.76000,0.09610,0.10630,31.73640,31.73640,29.51630,22.46130,0.03850,1.98690,2.29880,0.86450,1.79600,39.50850,0.49490,0.49490
2013-12-31,192.91300,77.11400,115.79900,,0.00000,115.79900,-5.34200,110.45700,39.59200,70.86500,70.86500,70.86500,117.26800,115.79900,61.76100,62.02000,1.15000,1.15000,0.09450,0.10440,60.02650,60.02650,57.25740,36.73420,0.03750,2.95960,3.24880,1.37600,2.67980,39.12630,0.2366,0.1423
2013-09-30,181.48600,94.98500,86.50100,,0.00000,86.50100,0.17200,86.67300,23.31600,63.35700,63.35700,63.35700,96.42300,86.50100,61.84400,62.10800,1.02000,1.02000,,,47.66260,47.66260,47.75740,34.91010,0.03660,2.66950,2.93410,1.27640,2.66950,38.48240,0.5836,0.5836
2013-06-30,170.80500,105.56800,65.23700,,0.00000,65.23700,-0.39200,64.84500,14.39400,50.45100,50.45100,50.45100,77.36100,65.23700,61.82500,62.04600,0.82000,0.81000,0.05080,0.05350,38.19380,38.19380,37.96440,29.53720,0.03340,2.15900,2.37820,0.98690,2.04940,37.79130,0.0137,0.0137
2013-03-31,194.97400,94.91100,100.06300,,0.00000,100.06300,35.12100,135.18400,22.33400,112.85000,112.85000,112.85000,112.38100,100.06300,61.70800,61.96300,1.83000,1.82000,0.05030,0.05290,51.32120,51.32120,69.33440,57.87950,0.03740,4.77970,5.26270,2.16240,4.53930,38.19410,-0.21150,-0.21150
2012-12-31,195.42000,37.55700,157.86300,,0.00000,157.86300,-0.18000,157.68300,56.41700,101.26600,101.26600,101.26600,167.15600,157.86300,61.34200,61.83300,1.65000,1.64000,0.05220,0.05510,80.78140,80.78140,80.68930,51.81970,0.04010,4.45990,4.92950,2.07660,4.22720,36.84630,0.4841,0.4841
2012-09-30,175.99400,89.90100,86.09300,,0.00000,86.09300,-2.51300,83.58000,23.47400,60.10600,60.10600,60.10600,93.97100,86.09300,61.34900,61.87500,0.98000,0.97000,,,48.91810,48.91810,47.49030,34.15230,0.03540,2.55840,2.80930,1.20870,2.55840,38.23390,0.4627,0.4627
2012-06-30,163.86900,83.48900,80.38000,,0.00000,80.38000,-0.82600,79.55400,21.10100,58.45300,58.45300,58.45300,90.40000,80.38000,61.31700,61.83200,0.95000,0.95000,0.02140,0.02180,49.05140,49.05140,48.54730,35.67060,0.03280,2.56580,2.82770,1.17010,2.51100,37.14810,0.0735,0.0735
2012-03-31,180.57100,104.59700,75.97400,,0.00000,75.97400,-0.82500,75.14900,19.50400,55.64500,55.64500,55.64500,86.35600,75.97400,61.17700,61.70300,0.91000,0.90000,0.02200,0.02250,42.07430,42.07430,41.61740,30.81610,0.03590,2.51020,2.77570,1.10550,2.45480,36.16300,0.45540,0.45540
2011-12-31,206.39200,-2.77800,209.17000,,0.00000,209.17000,-0.83300,208.33700,67.73500,140.60200,140.60200,140.60200,217.67700,209.17000,61.14000,61.68400,2.30500,2.27000,0.02240,0.02300,101.34600,101.34600,100.94240,68.12380,0.04130,6.49600,7.20620,2.81270,6.35020,35.42070,0.8587,0.8587
2011-09-30,161.97800,98.13000,63.84800,,0.00000,63.84800,-0.93200,62.91600,19.21100,43.70500,43.70500,43.70500,73.07600,63.84800,61.11400,61.69400,0.71500,0.71000,0.02410,0.02470,39.41770,39.41770,38.84230,26.98210,0.03250,2.16170,2.41820,0.87610,2.10960,33.11430,0.8652,0.8652
2011-06-30,174.82900,97.22400,77.60500,,0.00000,77.60500,-0.91800,76.68700,21.59100,55.09600,55.09600,55.09600,86.44400,77.60500,61.16600,61.71200,0.90000,0.89500,0.02550,0.02610,44.38910,44.38910,43.86400,31.51420,0.03550,2.80190,3.15020,1.11830,2.73060,32.13960,0.4568,0.4568
2011-03-31,173.58500,106.13200,67.45300,,0.00000,67.45300,-0.79500,66.65800,18.96500,47.69300,47.69300,47.69300,76.56800,67.45300,61.23200,61.70600,0.78000,0.77500,0.02640,0.02710,38.85880,38.85880,38.40080,27.47530,0.03540,2.53050,2.86240,0.97230,2.46380,30.82260,0.40290,0.40290
2010-12-31,185.47300,34.11900,151.35400,,0.00000,151.35400,-0.82100,150.53300,48.48000,102.05300,102.05300,102.05300,158.45400,151.35400,63.57600,64.35100,1.62500,1.61000,0.02680,0.02750,81.60430,81.60430,81.16170,55.02310,0.03800,5.49900,6.24410,2.09340,5.35160,30.17370,0.4682,0.4682
2010-09-30,181.13400,111.90600,69.22800,,0.00000,69.22800,-0.83200,68.39600,17.34400,51.05200,51.05200,51.05200,75.66600,69.22800,63.28400,64.09400,0.80500,0.79500,0.02740,0.02820,38.21920,38.21920,37.75990,28.18470,0.03800,2.80780,3.02540,1.07000,2.73090,29.45130,0.5347,0.5347
2010-06-30,161.50000,100.16600,61.33400,,0.00000,61.33400,-0.82700,60.50700,20.12600,40.38100,40.38100,40.38100,68.35900,61.33400,64.64400,65.44200,0.62500,0.61500,0.02740,0.02820,37.97770,37.97770,37.46560,25.00370,0.03410,2.25220,2.42990,0.85240,2.19040,28.15430,0.431,0.431
2010-03-31,163.95800,109.90400,54.05400,,0.00000,54.05400,-0.81300,53.24100,15.12900,38.11200,38.11200,38.11200,60.16200,54.05400,64.89400,65.52800,0.58500,0.58000,0.02810,0.02890,32.96820,32.96820,32.47230,23.24500,0.03480,2.16830,2.34420,0.80980,2.10740,27.03740,0.72910,0.72910
2009-12-31,183.87900,58.00000,125.87900,,0.00000,125.87900,-0.83900,125.04000,40.46200,84.57800,84.57800,84.57800,131.18800,125.87900,65.69600,66.30000,1.29000,1.28500,0.02860,0.02950,68.45750,68.45750,68.00120,45.99660,0.03960,4.96180,5.37920,1.81990,4.81980,26.29570,0.896,0.896
2009-09-30,182.59400,99.47100,83.12300,,0.00000,83.12300,-3.64700,79.47600,24.27500,55.20100,55.20100,55.20100,88.26800,83.12300,65.40200,66.04600,0.84500,0.83500,0.02930,0.03010,45.52340,45.52340,43.52610,30.23160,0.03910,3.34660,3.63130,1.18220,3.24870,25.24890,0.0399,0.0399
2009-06-30,175.24100,97.03800,78.20300,,0.00000,78.20300,-1.20300,77.00000,23.11900,53.88100,53.88100,53.88100,83.35200,78.20300,65.82800,66.37200,0.82000,0.81000,0.03390,0.03510,44.62600,44.62600,43.93950,30.74680,0.03810,3.52700,3.85400,1.17170,3.40760,23.35750,0.082,0.082
2009-03-31,130.96900,93.09600,37.87300,,0.00000,37.87300,-0.62700,37.24600,8.88000,28.36600,28.36600,28.36600,41.92500,37.87300,66.73400,67.21800,0.42500,0.42000,0.02370,0.02420,28.91750,28.91750,28.43880,21.65860,0.03030,1.94010,2.06780,0.65630,1.89420,22.09620,0.11950,0.11950
