Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2019-12-31,1741.32100,1066.81000,674.51060,26.83700,-204.40800,253.13500,421.37560,-83.50500,337.87100,27.33600,310.53490,312.76790,315.98100,443.26560,421.37600,401.80300,411.60900,0.79000,0.76000,0.18760,0.23100,24.19860,24.19860,19.40320,18.14610,0.04600,2.72440,2.71450,0.82560,2.07240,30.22580,1.2419,1.2169
2019-09-30,1682.66000,1013.57500,669.08500,17.06100,-196.51200,233.57600,435.50900,1.79600,437.30500,38.11600,399.18900,399.18900,382.05000,455.51200,435.50900,402.56400,413.18000,0.95000,0.92000,0.19810,0.24710,25.88220,25.88220,25.98890,22.70510,0.04730,3.55370,3.50520,1.12220,2.66450,29.64490,2.0007,1.9737
2019-06-30,1779.14000,977.63200,801.50800,18.25100,-198.91400,236.95900,564.54900,-34.23200,530.31700,44.47200,485.84500,485.84500,458.55100,584.34300,564.54900,401.48280,410.89950,1.14000,1.12000,0.20360,0.25570,31.73160,31.73160,29.80750,25.77370,0.05100,4.48500,4.42820,1.39400,3.33180,28.68130,1.1585,1.1417
2019-03-31,1722.84600,916.38000,806.46590,17.96200,-201.16300,239.54200,566.92400,-25.54000,541.38400,45.88600,495.49800,495.49800,438.12500,587.34090,566.92400,400.18400,408.97100,1.09000,1.07000,0.21580,0.27520,32.90630,32.90630,31.42380,25.43030,0.05070,4.87090,4.81370,1.45830,3.54780,27.12810,0.57560,0.55250
2018-12-31,1352.02000,1036.99200,315.02770,26.83500,-165.51500,218.49700,96.53080,-5.19500,91.33600,35.01200,56.32400,56.32400,126.09110,122.67780,96.53100,404.34800,412.90600,0.30000,0.31000,0.19970,0.24960,7.13970,7.13980,6.75550,9.32610,0.04200,0.59590,0.58690,0.17480,0.44060,25.42240,1.0538,1.0279
2018-09-30,1403.78400,901.02200,502.76210,14.33500,-161.09800,201.74800,301.01400,-18.89200,282.12200,33.35600,248.76600,248.76600,217.00600,327.32900,301.01400,402.93910,411.72120,0.54000,0.53000,0.21790,0.27860,21.44300,21.44300,20.09730,15.45860,0.04350,2.63190,2.57380,0.77130,1.90150,25.23130,1.5199,1.5057
2018-06-30,1410.80900,928.99100,481.81790,22.51200,-176.18100,225.16500,256.65300,23.36200,280.01500,23.66800,256.34700,256.34700,233.24300,283.12490,256.65300,404.80040,413.11120,0.58000,0.56000,0.22430,0.28920,18.19190,18.19190,19.84780,16.53260,0.04430,2.77280,2.71790,0.80480,1.98350,24.72620,0.2452,0.2232
2018-03-31,1283.95500,828.23600,455.71900,15.31200,-175.01500,217.06300,238.65600,-50.35700,188.29900,21.91500,166.38400,166.38400,137.27600,265.39200,238.65600,407.54000,417.89400,0.34000,0.33000,0.23880,0.31370,18.58760,18.58760,14.66560,10.69170,0.04000,1.80370,1.77410,0.51780,1.26600,24.39840,0.95760,0.94750
2017-12-31,1421.10800,887.75400,533.35410,13.98600,-169.62400,215.44600,317.90800,-59.30300,258.60500,56.81300,201.79200,201.79200,203.53500,349.74400,317.90770,404.13840,417.78500,0.50000,0.49000,0.25710,0.34610,22.37040,22.37040,18.19740,14.32230,0.04430,2.32540,2.14960,0.62960,1.49310,25.55140,-0.0006,-0.0136
2017-09-30,1479.55400,1239.99500,239.55900,17.09800,-170.12700,219.04900,20.51000,-57.53800,-37.02800,8.18900,-45.21700,-45.21700,-52.76000,52.33400,20.51000,404.65630,404.65630,-0.13000,-0.13000,0.30030,0.42920,1.38620,1.38620,-2.50260,-3.56590,0.04540,-0.53130,-0.49760,-0.13860,-0.32380,24.89060,1.3441,1.329
2017-06-30,1407.53700,880.29600,527.24100,24.87600,-169.98100,225.68100,301.56010,-68.29200,233.26800,34.16900,199.09900,199.09900,173.81800,332.38410,301.56010,403.46000,417.73390,0.43000,0.42000,0.26390,0.35860,21.42470,21.42470,16.57280,12.34910,0.04560,2.33840,2.19670,0.64510,1.49900,24.93710,0.8369,0.8228
2017-03-31,1319.17600,734.85900,584.31700,27.79200,-174.71900,233.80500,350.51200,-48.08000,302.43200,28.39700,274.03500,274.03500,241.90900,381.80600,350.51200,402.10500,417.14400,0.60000,0.58000,0.26380,0.35840,26.57050,26.57050,22.92580,18.33790,0.04380,3.60560,3.14130,0.91070,2.12940,25.66920,0.44030,0.42780
2016-12-31,988.22730,719.71830,268.50900,36.67800,-163.34200,204.87010,63.63890,19.63700,83.27600,-12.29800,95.57400,95.57400,62.39600,68.48890,63.63870,362.37600,374.15200,0.16670,0.17000,0.26760,0.36550,6.43970,6.43970,8.42680,6.31390,0.03360,1.32160,1.14820,0.32540,0.76870,24.71900,0.9143,0.9042
2016-09-30,1197.50100,685.45000,512.05100,18.48500,-153.28600,176.63590,335.41500,-18.56400,316.85100,13.23100,303.62000,303.62000,247.38800,340.28000,335.41500,362.81680,374.79500,0.68330,0.66000,0.20640,0.26010,28.00960,28.00960,26.45940,20.65870,0.04670,4.09630,3.75020,1.18400,2.94300,22.24610,1.3166,1.308
2016-06-30,1191.15200,757.26900,433.88300,17.20000,-157.31400,179.39400,254.48900,8.99900,263.48800,14.13100,249.35700,249.35700,205.57000,259.36900,254.48900,361.79720,373.09680,0.56670,0.55000,0.20320,0.25500,21.36500,21.36500,22.12040,17.25810,0.04880,3.47900,3.36780,1.02150,2.65190,20.37580,0.587,0.5754
2016-03-31,1086.67600,690.78700,395.88900,9.38300,-150.14800,164.27900,231.61000,-39.67300,191.93700,16.31000,175.62700,175.62700,149.31400,236.35800,231.61000,361.28400,373.48800,0.41330,0.40000,0.24600,0.32620,21.31360,21.31360,17.66280,13.74040,0.04430,2.56630,2.48210,0.71560,1.84730,19.57100,0.86360,0.85300
2015-12-31,902.00400,658.73110,243.27290,,-119.83900,192.51040,50.76250,-11.30700,39.45600,11.45000,28.00600,28.00600,53.09400,50.76250,50.76270,365.35800,378.11700,0.15670,0.15000,0.20500,0.25790,5.62770,5.62780,4.37430,5.88620,0.03900,0.42560,0.41140,0.12100,0.32240,18.77050,0.4858,0.4732
2015-09-30,932.59000,703.30700,229.28300,,-156.95900,156.95900,72.32400,1.38000,73.70400,9.70400,64.00000,64.00000,74.54900,72.32400,72.32400,361.70100,375.03600,0.20670,0.20000,0.26360,0.35800,7.75520,7.75520,7.90320,7.99380,0.03920,0.96790,0.93660,0.26920,0.67940,18.88550,1.1333,1.1043
2015-06-30,1019.65200,694.85100,324.80100,,-168.60800,168.60800,156.19300,-23.59400,132.59900,6.78000,125.81900,125.81900,110.30500,156.19300,156.19300,365.15700,377.65500,0.30330,0.29330,0.20090,0.25150,15.31830,15.31830,13.00430,10.81790,0.04420,1.90420,1.84220,0.54500,1.45030,18.87850,0.7982,0.8067
2015-03-31,1082.34400,656.79200,425.55200,,-157.88200,157.88200,267.67000,53.76500,321.43500,12.67800,308.75700,308.75700,277.85200,267.67000,267.67000,372.62700,385.35300,0.74670,0.72000,0.19530,0.24270,24.73060,24.73060,29.69800,25.67130,0.04740,4.57190,4.42880,1.35130,3.51010,18.91160,0.22180,0.21330
2014-12-31,1014.45100,671.03410,343.41690,,-154.59500,154.59480,188.82210,23.82600,212.64800,5.51400,207.13400,207.13400,209.67900,188.82210,188.82210,392.45400,404.76600,0.55000,0.53330,0.13430,0.15510,18.61320,18.61320,20.96190,20.66920,0.04610,3.15070,3.05080,0.94130,2.59920,18.05560,0.6006,0.5872
2014-09-30,992.53100,665.22000,327.31100,,-149.48000,149.48000,177.83110,51.87900,229.71000,6.44600,223.26400,223.26400,223.19100,177.83110,177.83110,395.83800,407.63100,0.56330,0.54670,0.20330,0.25520,17.91690,17.91690,23.14390,22.48710,0.04390,3.41480,3.30690,0.98740,2.59160,17.50320,0.8585,0.848
2014-06-30,1035.66000,643.67600,391.98400,,-156.35000,156.35000,235.63400,-16.62800,219.00600,7.28900,211.71700,211.71700,202.53100,235.63400,235.63400,397.95300,410.67000,0.51000,0.49330,0.18000,0.21950,22.75210,22.75210,21.14650,19.55570,0.04590,3.16150,3.06700,0.93790,2.47240,17.33360,0.6195,0.6074
2014-03-31,946.23100,596.58200,349.64900,,-145.79900,145.79900,203.85000,-20.96700,182.88300,3.73800,179.14500,179.14500,177.01600,203.85000,203.85000,395.57370,409.68810,0.44670,0.43330,0.18350,0.22480,21.54340,21.54340,19.32750,18.70750,0.04340,2.81650,2.72890,0.82180,2.18780,16.62050,0.48370,0.47060
2013-12-31,923.07800,591.84390,331.23410,,-135.06900,135.06890,196.16520,-19.22100,176.94400,15.45400,161.49000,161.49000,156.00500,196.16520,196.16520,394.06500,407.33100,0.39330,0.38670,0.15790,0.18760,21.25120,21.25120,19.16890,16.90050,0.04720,3.03410,2.87340,0.82540,2.40790,14.08270,0.5524,0.5362
2013-09-30,861.14800,574.35800,286.79000,,-118.07000,118.07000,168.72000,-46.49900,122.22100,7.39600,114.82500,114.82500,109.34100,168.72000,168.72000,394.48500,408.10200,0.27670,0.26670,0.15110,0.17800,19.59250,19.59250,14.19280,12.69710,0.04550,2.24340,2.10950,0.60660,1.79070,13.59330,0.5836,0.5742
2013-06-30,851.79000,550.33000,301.46000,,-127.40800,127.40800,174.05190,7.95900,182.01100,5.07100,176.94000,176.94000,171.45500,174.05190,174.05190,394.13180,407.54710,0.43670,0.42000,0.19920,0.24880,20.43370,20.43370,21.36810,20.12880,0.04500,3.60420,3.38040,0.93530,2.70690,13.07770,0.4466,0.4384
2013-03-31,890.14100,526.99500,363.14600,,-120.18300,120.18300,242.96300,18.36600,261.32900,4.85300,256.47600,256.47600,250.99200,242.96300,242.96300,392.72400,406.22700,0.64000,0.61670,0.16940,0.20390,27.29490,27.29490,29.35820,28.19690,0.04750,5.11870,4.80690,1.36740,3.99280,13.36590,0.50630,0.49710
2012-12-31,920.10600,756.07400,164.03200,,-127.75100,127.75100,36.28110,-29.18400,7.09700,-12.12000,19.21700,19.21700,13.73200,36.28110,36.28120,403.33800,414.77700,0.03670,0.03330,0.08660,0.09480,3.94310,3.94320,0.77130,1.49240,0.05160,0.39670,0.37180,0.10790,0.33960,12.87300,0.4628,0.4515
2012-09-30,904.79900,571.93600,332.86300,,-113.42900,113.42910,219.43400,-24.33700,195.09700,5.44100,189.65600,189.65600,184.17200,219.43400,219.43400,405.20100,416.09100,0.45330,0.44330,0.23390,0.30530,24.25220,24.25220,21.56250,20.35500,0.04790,3.77520,3.54580,1.00400,2.71640,13.05790,0.801,0.7922
2012-06-30,842.46800,527.98200,314.48600,,-117.70100,117.70100,196.78500,24.25000,221.03500,0.76700,220.26800,220.26800,202.00700,196.78500,196.78500,403.58740,414.63520,0.50000,0.48670,0.24630,0.32670,23.35820,23.35820,26.23660,23.97800,0.04550,4.69120,4.38750,1.19080,3.30710,12.27830,0.6078,0.5989
2012-03-31,815.00800,514.16900,300.83900,,-106.47200,106.47200,194.36700,-28.20900,166.15800,1.90200,164.25600,164.25600,157.79500,194.36700,194.36700,401.86500,413.44500,0.39330,0.38000,0.22870,0.29650,23.84850,23.84850,20.38730,19.36120,0.04580,3.63840,3.39410,0.92210,2.61790,11.91030,0.35030,0.33460
2011-12-31,747.67400,501.40590,246.26800,,-110.07700,110.07710,136.19100,4.52600,140.71700,-4.61500,145.33200,145.33200,138.87100,136.19100,136.19090,396.66590,414.86910,0.34670,0.33330,0.21390,0.27200,18.21530,18.21530,18.82060,18.57370,0.04370,3.40590,3.16480,0.84960,2.48800,11.39260,0.249,0.241
2011-09-30,764.99300,544.18900,220.80400,,-106.32100,106.32100,114.48300,51.91500,166.39800,-2.35700,168.75500,168.75500,162.29400,114.48300,114.48300,394.68300,411.42300,0.41000,0.39330,0.30360,0.43590,14.96520,14.96520,21.75160,21.21510,0.04390,4.06700,3.77160,0.96820,2.62660,11.21350,0.7599,0.7519
2011-06-30,775.56800,542.26100,233.30700,,-112.84200,112.84200,120.46500,-26.13300,94.33200,-2.27100,96.60300,96.60300,90.14200,120.46500,120.46500,393.69600,413.92800,0.23000,0.21670,0.27830,0.38550,15.53250,15.53250,12.16300,11.62270,0.04510,2.34690,2.17510,0.56120,1.56990,11.15010,0.5458,0.5352
2011-03-31,775.07200,602.63400,172.43800,,-102.88200,102.88210,69.55600,-44.63300,24.92300,-0.55000,25.47300,25.47300,19.01200,69.55600,69.55600,400.49700,421.38300,0.04670,0.04670,0.33640,0.50690,8.97410,8.97410,3.21560,2.45290,0.04510,0.63670,0.58890,0.14820,0.39080,10.93550,0.53300,0.51380
2010-12-31,825.51290,472.15000,353.36290,,-121.39000,121.39000,231.97280,-1.42100,230.55200,-3.64400,234.19600,234.19600,227.73500,231.97280,231.97280,451.63500,472.69500,0.53220,0.50560,0.18200,0.22250,28.10050,28.10040,27.92830,27.58710,0.05070,5.59210,5.18940,1.43860,4.24500,10.77360,0.2693,0.2665
2010-09-30,797.35200,470.47200,326.88000,,-103.12100,103.12100,223.75900,-72.52800,151.23100,3.20000,148.03100,148.03100,141.57000,223.75900,223.75900,440.97900,460.63800,0.32000,0.30670,0.35670,0.55440,28.06280,28.06280,18.96670,17.75500,0.04500,3.36980,3.13760,0.83630,2.01850,10.64930,0.6137,0.6082
2010-06-30,776.31500,470.62000,305.69500,,-101.53300,101.53300,204.16200,40.70900,244.87100,1.42000,243.45100,243.45100,236.99000,204.16200,204.16200,458.88900,479.38800,0.51670,0.49330,0.33070,0.49410,26.29890,26.29890,31.54270,30.52760,0.04630,5.97720,5.53550,1.45110,3.70480,9.84600,0.4443,0.4315
2010-03-31,844.88700,545.67500,299.21200,,-106.80600,106.80600,192.40610,31.34100,223.74700,6.75300,216.99400,216.99400,210.53300,192.40610,192.40610,477.35100,499.62600,0.44110,0.42110,0.35070,0.54020,22.77300,22.77300,26.48250,24.91850,0.04990,4.95580,4.95560,1.28130,3.21760,9.23030,0.36950,0.36590
2009-12-31,926.21000,530.90900,395.30100,,-105.98500,105.98480,289.31620,2.03600,291.35200,0.19500,291.15700,291.15700,284.69600,289.31620,289.31620,536.04300,557.34300,0.54220,0.52000,0.18370,0.22510,31.23660,31.23660,31.45640,30.73770,0.06020,7.28190,6.73450,1.89360,5.49730,8.77200,0.3442,0.3369
2009-09-30,976.22500,567.65300,408.57200,,-99.74300,99.74300,308.82900,-25.75600,283.07300,2.20500,280.86800,280.86800,274.40700,308.82900,308.82900,541.40400,562.80600,0.50670,0.48780,0.35390,0.54760,31.63500,31.63500,28.99670,28.10900,0.05680,6.29650,6.29630,1.63460,4.06830,8.32680,0.5168,0.5096
2009-06-30,848.74400,522.67200,326.07200,,-99.29400,99.29400,226.77800,-59.37000,167.40800,8.81800,158.59000,158.59000,152.12900,226.77800,226.77800,543.75300,563.63400,0.28000,0.27000,0.37390,0.59710,26.71930,26.71930,19.72420,17.92400,0.05100,3.93540,3.93530,0.95300,2.46400,7.34280,0.3964,0.3896
2009-03-31,750.44300,527.00000,223.44300,,-87.11600,87.11600,136.32700,19.49300,155.82000,9.49000,146.33000,146.33000,139.86900,136.32700,136.32700,542.82600,563.04000,0.25780,0.24890,0.39880,0.66330,18.16620,18.16620,20.76370,18.63820,0.04660,4.03080,4.03070,0.90930,2.42330,6.66390,0.52360,0.51000
