Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,14.59850,8.03440,6.56410,0.35990,6.96430,,7.32430,-0.76020,1.20770,0.44750,0.22980,0.21770,0.21770,,0.07080,-0.39420,-0.76020,11.42970,11.48280,0.00600,0.00600,2.08000,0.01470,0.17710,44.96430,-5.20710,-5.20710,3.06560,0.48490,0.23250,2.45930,36.59590,0.54780,0.71530,0.34670,0.53980,3.47230,0.48050,0.47180
2024-06-30,16.44850,7.97620,8.47230,0.33720,7.33690,,7.67410,0.79820,0.41700,1.21520,0.72700,0.48820,0.48820,,-0.08290,1.16880,0.79820,11.37860,11.42190,-0.01300,-0.01300,1.98850,0.01710,0.17620,51.50820,4.85270,4.85270,7.38780,-0.50390,0.25630,1.26050,71.40280,1.23490,1.61490,0.76060,1.21370,3.46140,0.5699,0.6163
2024-03-31,15.46450,7.98970,7.47480,0.34560,5.81130,,6.15690,1.31790,-0.85550,0.46240,0.14660,0.31590,0.31590,,0.32750,1.70920,1.31790,11.39090,11.43050,0.03000,0.03000,2.01900,0.00330,0.15660,48.33530,8.52210,8.52210,2.99030,2.11810,0.24430,0.97710,92.10500,0.80080,1.04790,0.49900,0.79820,3.45850,-0.3684,-0.3902
2023-12-31,15.23790,8.06220,7.17570,0.34140,5.80750,,6.14890,1.02680,0.10600,1.13290,0.15010,0.98280,0.98280,,0.40830,1.45600,1.02680,11.37300,11.37300,0.04000,0.04000,2.25000,0.00260,0.15780,47.09130,6.73870,6.73870,7.43450,2.67960,0.26510,2.55000,35.29440,2.55030,3.36180,1.71010,2.54370,3.38320,-0.0934,-0.1109
2023-09-30,14.24220,8.08020,6.16200,0.37840,5.43300,,5.81140,0.35060,0.06230,0.41300,0.12190,0.29110,0.29110,,0.03090,0.88140,0.35060,11.34590,11.34590,0.00300,0.00300,2.11710,0.00370,0.16080,43.26600,2.46190,2.46190,2.89950,0.21690,0.25490,2.07280,43.41930,0.79390,1.06380,0.52100,0.79090,3.22370,0.14660,0.11400
2023-06-30,13.79040,8.97430,4.81610,0.35680,7.36610,,7.72290,-2.90680,-2.35480,-5.26160,0.28540,-5.54710,-5.54710,,-5.07470,-2.18170,-2.90680,11.28000,11.28000,-0.44000,-0.44000,2.00310,0.01740,0.17490,34.92350,-21.07860,-21.07860,-38.15450,-36.79900,0.23620,1.17720,76.45190,-15.08100,-20.28080,-9.50180,-14.81830,3.24180,-0.0491,-0.0472
2023-03-31,13.50640,8.80140,4.70500,0.30230,5.33320,,5.63540,-0.93040,5.40070,4.47020,0.22770,4.24250,4.24250,,2.54460,-0.14750,-0.93040,11.28400,11.28400,0.23000,0.23000,2.31220,0.00520,0.15070,34.83560,-6.88890,-6.88890,33.09730,18.84010,0.22680,1.46430,61.46080,10.34080,13.53600,7.12430,10.28690,3.63100,0.0774,0.0563
2022-12-31,12.39040,9.24790,3.14250,0.47290,5.71610,,6.18900,-3.04650,0.86460,-2.18190,0.22010,-2.40200,-2.40200,,-2.09290,-2.15500,-3.04650,11.27000,11.27000,-0.19000,-0.19000,2.22520,0.00690,0.17340,25.36220,-24.58780,-24.58780,-17.60970,-16.89160,0.19120,2.69610,33.38170,-5.41460,-7.01150,-3.70580,-5.37740,3.93130,0.0345,0.009
2022-09-30,12.70610,8.45410,4.25200,0.46960,5.67860,,6.14820,-1.89620,1.65160,-0.24460,0.19330,-0.43800,-0.43800,,-0.62070,-1.05120,-1.89620,11.25800,11.25800,-0.06000,-0.06000,2.32320,0.00630,0.16660,33.46420,-14.92350,-14.92350,-1.92520,-4.88530,0.19120,1.73580,51.84800,-0.94500,-1.21880,-0.65910,-0.93910,4.11240,0.11540,0.03600
2022-06-30,13.54440,8.72740,4.81700,0.58050,6.42320,,6.37030,-1.55330,0.14470,-1.40860,0.46220,-1.87080,-1.87080,,-2.16740,-0.61070,-1.55330,11.25020,11.25020,-0.21000,-0.21000,2.37280,0.00930,0.17780,35.56440,-11.46800,-11.46800,-10.39960,-16.00250,0.18650,1.56240,57.60510,-3.67870,-4.68110,-2.57650,-3.64460,4.51720,-0.2191,-0.2992
