Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.07590,10.29470,-9.21890,0.52840,2.38740,2.91580,-12.13460,-1.50390,-13.63850,-13.63850,-13.63850,-13.63850,-11.96220,-12.13460,0.56990,0.56990,-23.93000,-23.93000,2.07280,0.00600,0.02840,-856.87930,-1127.89500,-1127.89500,-1267.67700,-1267.67700,0.10750,6.73070,3.10040,29.02850,-269.63040,-269.62980,-136.29510,-268.01880,7.69040,141.6921,146.032
2024-06-30,0.94090,3.11340,-2.17260,0.80560,2.55120,3.35680,-5.52930,4.92290,-0.60640,-0.60640,-0.60640,-0.60640,-5.33150,-5.52930,0.05020,0.05020,-12.08000,-12.08000,2.11930,0.00410,0.20490,-230.91200,-587.68400,-587.68400,-64.45340,-64.45340,0.05960,0.32480,3.11700,28.87350,-7.67870,-7.67870,-3.84050,-7.64750,38.45350,292.6976,300.3852
2024-03-31,1.03350,1.62160,-0.58800,0.81490,2.84140,3.65630,-4.24430,-21.81660,-26.04800,-26.04800,-26.04800,-26.04800,-4.05000,-4.24430,0.01000,0.01000,-2616.00000,-2616.00000,1.16880,0.00890,0.04970,-56.89450,-410.65680,-410.65680,-2520.25500,-2520.25500,0.05950,0.18130,3.62710,24.81320,-687.79420,-687.79320,-149.87220,-681.67410,161.59550,-455.92430,-468.40230
2023-12-31,1.08380,6.28390,-5.20010,1.93270,2.75010,4.68280,-9.88290,6.46730,-3.41570,-3.41570,-3.41570,-3.41570,-9.71260,-9.88290,0.00020,0.00020,85185.25000,85185.25000,0.47740,-0.00350,-1.56140,-479.80660,-911.87570,-911.87540,-315.15530,-315.15530,0.04900,0.70030,5.33100,16.88250,17.39930,17.39930,-15.43700,17.46080,,-153.9045,-158.3847
2023-09-30,0.48740,3.54250,-3.05500,2.98320,3.41490,6.39800,-9.45310,-1.87480,-11.32790,-11.32790,-11.32790,-11.32790,-9.29270,-9.45310,0.00020,0.00020,-66245.01000,-66245.01000,0.37190,-0.00350,-1.43260,-626.76450,-1939.37800,-1939.37800,-2324.00500,-2324.00500,0.03020,0.50240,2.36100,38.11880,54.09680,54.09310,-70.16290,54.28630,-3.27360,0,0
2023-06-30,0.51930,0.33460,0.18470,1.16670,3.94930,5.11610,-4.93140,-18.09680,-23.02820,-23.02820,-23.02820,-23.02820,-4.78500,-4.93140,0.00020,0.00020,-152884.20000,-152884.20000,0.42100,-0.00320,-1.33100,35.55810,-949.62380,-949.62380,-4434.46800,-4434.46800,0.02470,0.07130,2.22300,40.48600,96.00630,95.99470,-109.43190,96.31710,-0.78350,59.4532,61.6987
2023-03-31,1.17050,1.23000,-0.05950,1.78640,3.67950,5.46580,-5.52530,-1.77410,-7.29950,-7.29950,-7.29950,-7.29950,-5.38340,-5.52530,0.00010,0.00010,-53552.00000,-53552.00000,0.67470,-0.01480,-3.44480,-5.08540,-472.06610,-472.06610,-623.64210,-623.64210,0.06790,0.20100,1.64790,54.61490,130.76740,130.66550,-42.33680,132.69710,-0.22680,-59.45320,-61.69870
2022-12-31,0.75160,1.86290,-1.11130,1.68040,3.38890,5.06930,-6.18060,-1.61680,-7.79740,-7.79740,-7.79740,-7.79740,-5.90340,-6.18060,0.00010,0.00010,-201780.80000,-201780.80000,0.97270,0.07310,27.47350,-147.85750,-822.30530,-822.30500,-1037.41300,-1037.41300,0.03310,0.33000,0.86900,103.57100,-1227.90500,-1239.25700,-34.31110,-1138.09400,5.85520,-314.8302,-322.3038
2022-09-30,0.24270,2.01280,-1.77010,2.17730,3.36720,5.54460,-7.31470,-0.58450,-7.89920,-7.89920,-7.89920,-7.89920,-6.96290,-7.31470,0.00010,0.00010,-58378.38000,-58378.38000,1.34280,0.00700,2.03040,-729.31450,-3013.75800,-3013.75800,-3254.57700,-3254.57700,0.00860,0.99550,0.15480,581.27440,-101.07000,-101.16410,-27.84620,-100.36470,0.32100,-4.3511,-4.4574
2022-06-30,2.36790,6.00930,-3.64150,2.10270,4.17540,6.27810,-9.91950,-0.00690,-9.92650,-9.92650,-9.92650,-9.92650,-9.62680,-9.91950,24.24320,24.24320,-0.41000,-0.41000,2.57330,0.00730,0.00990,-153.78800,-418.92550,-418.92550,-419.21790,-419.21790,0.18380,2.37210,2.11510,42.55100,-122.63220,-122.76450,-77.05550,-121.73530,0.33260,-0.317,-0.328
2022-03-31,1.18450,3.52770,-2.34320,2.49570,3.80980,6.30560,-8.64880,0.03640,-8.61230,-8.61230,-8.61230,-8.61230,-8.37710,-8.64880,21.74500,21.74500,-0.40000,-0.40000,3.58060,0.00370,0.06570,-197.82260,-730.16090,-730.16090,-727.08570,-727.08570,0.04730,0.94620,10.96940,8.20460,-49.57810,-49.60720,-34.38490,-49.39540,0.72050,-0.43450,-0.44480
