,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-04,2024-09-30,$0.68,$0.72
1,2024-07-29,2024-06-30,$0.56,$0.67
2,2024-05-06,2024-03-31,$0.58,$0.67
3,2024-02-26,2023-12-31,$0.69,$0.72
4,2023-10-25,2023-09-30,$0.68,$0.73
5,2023-07-31,2023-06-30,$0.69,$0.73
6,2023-04-24,2023-03-31,$0.58,$0.76
7,2023-02-27,2022-12-31,$0.64,$0.78
8,2022-10-24,2022-09-30,$0.86,$1.00
9,2022-07-25,2022-06-30,$0.98,$1.19
10,2022-04-25,2022-03-31,$0.99,$0.90
11,2022-02-28,2021-12-31,$0.87,$1.02
12,2021-10-25,2021-09-30,$0.88,$1.11
13,2021-07-26,2021-06-30,$0.83,$1.14
14,2021-04-26,2021-03-31,$0.54,$0.86
15,2021-02-22,2020-12-31,$0.36,$0.59
16,2020-10-26,2020-09-30,$0.12,$0.39
17,2020-07-27,2020-06-30,$0.13,$0.37
18,2020-04-27,2020-03-31,$0.55,$0.44
19,2020-02-24,2019-12-31,$0.57,$0.54
20,2019-10-28,2019-09-30,$0.69,$0.70
21,2019-07-29,2019-06-30,$0.61,$0.73
22,2019-04-29,2019-03-31,$0.54,$0.62
23,2019-02-25,2018-12-31,$0.41,$0.58
24,2018-10-29,2018-09-30,$0.50,$0.85
25,2018-07-30,2018-06-30,$0.45,$0.59
26,2018-04-23,2018-03-31,$0.32,$0.53
27,2018-02-26,2017-12-31,$0.32,$0.15
28,2017-10-26,2017-09-30,$0.34,$0.43
29,2017-07-24,2017-06-30,$0.38,$0.33
30,2017-04-24,2017-03-31,$0.21,$0.19
31,2017-02-27,2016-12-31,$0.23,$0.23
32,2016-10-24,2016-09-30,$0.34,$0.37
33,2016-07-25,2016-06-30,$0.30,$0.35
34,2016-04-25,2016-03-31,$0.20,$0.11
35,2016-02-23,2015-12-31,$0.20,$0.07
36,2015-10-27,2015-09-30,$0.29,$0.40
37,2015-07-28,2015-06-30,$0.26,$0.27
38,2015-04-28,2015-03-31,$0.02,$0.18
39,2015-02-24,2014-12-31,$0.11,$0.04
