Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4466.00000,2019.00000,2447.00000,457.00000,-1326.00000,1783.00000,664.00000,-114.00000,550.00000,125.00000,425.00000,425.00000,,401.00000,664.00000,664.00000,219.67000,219.94000,1.83000,1.82000,0.32590,0.52250,14.86790,14.86790,12.31530,8.97900,0.05340,2.32900,2.37440,0.50830,1.57010,83.35050,4.2858,3.6392
2024-06-30,4267.00000,1882.00000,2385.00000,435.00000,-1329.00000,1764.00000,621.00000,-114.00000,507.00000,112.00000,395.00000,395.00000,,369.00000,621.00000,621.00000,221.35000,221.60000,1.67000,1.67000,0.33220,0.55640,14.55360,14.55360,11.88190,8.64780,0.05260,2.29640,2.34370,0.48730,1.53340,78.29060,4.3007,3.58
2024-03-31,4231.00000,1807.00000,2424.00000,444.00000,-1248.00000,1692.00000,732.00000,-103.00000,629.00000,144.00000,485.00000,485.00000,,457.00000,732.00000,732.00000,222.47000,222.78000,2.05000,2.05000,0.33140,0.59440,17.30090,17.30090,14.86650,10.80120,0.05230,2.85330,2.91270,0.59950,1.90770,76.53790,0.88880,0.27830
2023-12-31,4258.00000,1810.00000,2448.00000,436.00000,-1303.00000,1739.00000,709.00000,-96.00000,613.00000,136.00000,477.00000,477.00000,,446.00000,709.00000,709.00000,227.48000,227.81000,1.99000,1.98000,0.32400,0.54480,16.65100,16.65100,14.39640,10.47440,0.05380,2.88650,2.94840,0.60230,1.95140,74.38070,1.9726,1.0101
2023-09-30,3926.00000,1826.00000,2100.00000,426.00000,-1224.00000,1650.00000,450.00000,-94.00000,356.00000,80.00000,276.00000,276.00000,,253.00000,450.00000,450.00000,225.64000,225.99000,1.12000,1.12000,0.34330,0.60600,11.46210,11.46210,9.06780,6.44420,0.05130,1.82080,1.86340,0.36090,1.19570,67.59270,5.7335,4.9963
2023-06-30,3934.00000,1779.00000,2155.00000,403.00000,-1153.00000,1556.00000,599.00000,-91.00000,508.00000,120.00000,388.00000,388.00000,,360.00000,599.00000,599.00000,227.69000,227.97000,1.58000,1.58000,0.34350,0.58530,15.22620,15.22620,12.91310,9.15100,0.05090,2.50810,2.56560,0.50160,1.64660,68.41770,6.3666,5.7355
2023-03-31,3783.00000,1653.00000,2130.00000,379.00000,-1137.00000,1516.00000,614.00000,-95.00000,519.00000,115.00000,404.00000,404.00000,,375.00000,614.00000,614.00000,233.30000,233.62000,1.61000,1.61000,0.34730,0.59150,16.23050,16.23050,13.71930,9.91280,0.04940,2.63810,2.69910,0.52770,1.72180,67.19670,3.07760,2.39710
2022-12-31,3793.00000,1694.00000,2099.00000,389.00000,-1151.00000,1540.00000,559.00000,-94.00000,465.00000,86.00000,379.00000,379.00000,,355.00000,559.00000,559.00000,242.83000,243.28000,1.50000,1.50000,0.34940,0.59330,14.73770,14.73770,12.25940,9.35930,0.05020,2.49330,2.55130,0.50150,1.62200,64.42170,2.4409,1.4766
2022-09-30,3461.00000,1880.00000,1581.00000,383.00000,-1131.00000,1514.00000,67.00000,-92.00000,-25.00000,2.00000,-27.00000,-27.00000,,-22.00000,67.00000,67.00000,240.37000,240.76000,-0.09000,-0.09000,0.36640,0.63390,1.93590,1.93590,-0.72230,-0.63570,0.04610,-0.18430,-0.18870,-0.03590,-0.11670,61.52870,5.3018,4.8217
2022-06-30,3388.00000,1601.00000,1787.00000,374.00000,-1082.00000,1456.00000,331.00000,-96.00000,235.00000,48.00000,187.00000,187.00000,,167.00000,331.00000,331.00000,245.45000,245.94000,0.68000,0.68000,0.34230,0.57220,9.76980,9.76980,6.93620,4.92920,0.04400,1.15280,1.17800,0.24260,0.75820,66.96690,4.1771,3.3955
