,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-05,2024-09-30,$-0.27,$-0.25
1,2024-08-06,2024-06-30,$-0.29,$-0.34
2,2024-05-07,2024-03-31,$-0.30,$-0.30
3,2024-02-27,2023-12-31,$-0.09,$-0.10
4,2023-11-09,2023-09-30,$-0.26,$-0.28
5,2023-08-08,2023-06-30,$-0.23,$-0.20
6,2023-05-08,2023-03-31,$-0.23,$-0.23
7,2023-03-07,2022-12-31,$-0.13,$-0.08
8,2022-11-08,2022-09-30,$-0.28,$-0.22
9,2022-08-09,2022-06-30,$-0.21,$-0.23
10,2022-05-05,2022-03-31,$-0.20,$-0.16
11,2022-03-03,2021-12-31,$-0.01,$-0.12
12,2021-11-04,2021-09-30,$-0.12,$-0.12
13,2021-08-05,2021-06-30,$-0.12,$-0.10
14,2021-05-25,2021-03-31,$-0.08,$-0.07
