,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-26,2024-10-31,$0.07,$0.07
1,2024-08-29,2024-07-31,$0.17,$0.17
2,2024-05-23,2024-04-30,$0.67,$0.41
3,2024-03-21,2024-01-31,$0.99,$1.05
4,2023-11-30,2023-10-31,$1.51,$1.32
5,2023-08-31,2023-07-31,$1.15,$1.38
6,2023-05-25,2023-04-30,$1.00,$1.19
7,2023-03-16,2023-01-31,$1.07,$0.81
8,2022-11-30,2022-10-31,$1.15,$1.83
9,2022-08-25,2022-07-31,$0.71,$1.10
10,2022-05-26,2022-04-30,$0.51,$0.79
11,2022-03-24,2022-01-31,$0.58,$0.99
12,2021-11-23,2021-10-31,$0.61,$0.96
13,2021-08-26,2021-07-31,$0.45,$0.57
14,2021-05-27,2021-04-30,$0.13,$0.46
15,2021-03-18,2021-01-31,$0.17,$0.23
16,2020-11-24,2020-10-31,$0.40,$0.58
17,2020-08-27,2020-07-31,$-0.03,$0.29
18,2020-05-28,2020-04-30,$-0.11,$0.15
19,2020-03-26,2020-01-31,$0.01,$0.02
20,2019-11-26,2019-10-31,$0.47,$0.44
21,2019-08-29,2019-07-31,$0.33,$0.31
22,2019-05-30,2019-04-30,$-0.05,$0.02
23,2019-03-27,2019-01-31,$0.02,$-0.04
24,2018-11-29,2018-10-31,$0.36,$0.49
25,2018-08-30,2018-07-31,$0.10,$0.28
26,2018-05-31,2018-04-30,$-0.10,$-0.07
27,2018-03-29,2018-01-31,$-0.14,$-0.10
28,2017-11-30,2017-10-31,$0.08,$0.20
29,2017-08-31,2017-07-31,$-0.01,$-0.04
30,2017-05-25,2017-04-30,$-0.13,$-0.19
31,2017-03-30,2017-01-31,$-0.19,$-0.31
32,2016-11-30,2016-10-31,$0.06,$-0.01
33,2016-08-25,2016-07-31,$-0.05,$-0.12
34,2016-05-26,2016-04-30,$-0.16,$-0.21
35,2016-04-13,2016-01-31,$-1.38,$-1.31
36,2015-12-03,2015-10-31,$0.20,$0.20
37,2015-09-09,2015-07-31,$-0.02,$0.00
38,2015-05-28,2015-04-30,$-0.22,$-0.13
39,2015-04-15,2015-01-31,$-0.19,$-0.20
