Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,54.74000,54.74000,13.75500,0.06800,41.05300,-36.81500,4.23800,4.23800,4.23800,4.23800,60.21600,41.05300,63.66350,63.66350,0.07000,0.07000,1.60230,0.60680,1.54320,100.00000,74.99640,74.99640,7.74210,7.74210,0.02110,1.91220,47.06500,0.42180,0.42180,0.16300,0.16580,15.78760,0.82300,0.82300
2021-12-31,54.97300,54.97300,14.59900,0.10800,54.97300,,20.54100,,,20.54100,55.32900,,64.16000,64.16000,0.32000,0.32000,0.86780,0.60780,1.54980,,100.00000,,37.36560,37.36560,0.02060,3.09060,29.12030,,,,,16.07770,0.8172,0.8172
2021-09-30,52.88900,52.88900,17.93700,0.14700,35.09900,-9.65800,25.44100,25.44100,25.44100,25.44100,-34.81100,35.09900,65.03100,65.03100,0.39000,0.39000,1.21500,0.60590,1.53760,100.00000,66.36350,66.36350,48.10260,48.10260,0.01970,1.74630,51.53700,2.44830,2.44830,0.94560,0.96480,16.07010,-1.6008,-1.6008
2021-06-30,50.55300,50.55300,12.62200,,37.93100,-5.78700,32.14400,32.14400,32.14400,32.14400,37.93100,37.93100,65.20100,65.20100,0.49000,0.49000,1.40890,0.58800,1.42740,100.00000,75.03210,75.03210,63.58480,63.58480,0.01960,2.17680,41.34590,3.08190,3.08190,1.24330,1.26960,16.01810,-0.0748,-0.0748
2021-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2020-12-31,54.36400,54.36400,8.95700,0.07700,54.36400,,33.16600,,,33.16600,40.79000,,65.26000,65.26000,0.51000,0.51000,1.39710,0.59780,1.48640,,100.00000,,61.00730,61.00730,0.02110,2.28790,39.33820,,,,,15.59040,2.3533,2.3533
2020-09-30,54.89100,54.89100,13.24000,,41.65100,-8.36200,33.28900,33.28900,33.28900,33.28900,32.02100,41.65100,65.25920,65.25920,0.51000,0.51000,1.26590,0.61360,1.58800,100.00000,75.87950,75.87950,60.64570,60.64570,0.02070,2.65880,33.84980,3.30330,3.30330,1.25460,1.27640,15.44210,2.7405,2.7405
2020-06-30,56.66900,56.66900,13.15800,,43.51100,-40.51600,2.99500,2.99500,2.99500,2.99500,43.51100,43.51100,65.25900,65.25900,0.05000,0.05000,2.34150,0.63750,1.75870,100.00000,76.78100,76.78100,5.28510,5.28510,0.02020,0.72950,123.37540,0.30010,0.30010,0.10660,0.10880,15.29200,1.0885,1.0885
2020-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2019-12-31,68.48200,68.48200,10.41300,,68.48200,,0.28600,,,0.28600,107.03100,,66.61300,66.61300,0.00000,0.00000,1.35160,0.59490,1.46860,,100.00000,,0.41760,0.41760,0.02240,2.33540,38.53800,,,,,18.27130,-2.1795,-2.1795
2019-09-30,70.31800,70.31800,15.94800,,54.37000,-47.30200,7.06800,7.06800,7.06800,7.06800,70.62100,54.37000,67.44660,67.44660,0.10000,0.10000,1.36060,0.55830,1.26390,100.00000,77.32020,77.32020,10.05150,10.05150,0.02430,2.10900,42.67440,0.56390,0.56390,0.24430,0.24910,18.69410,-2.7764,-2.7764
2019-06-30,66.51600,66.51600,14.56900,,51.94700,-28.11800,23.82900,23.82900,23.82900,23.82900,51.94700,51.94700,68.58850,68.58850,0.35000,0.35000,1.13360,0.51120,1.04560,100.00000,78.09700,78.09700,35.82450,35.82450,0.02460,2.18490,41.19250,1.84620,1.84620,0.88240,0.90250,19.00130,-2.7079,-2.7079
2019-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2018-12-31,64.04100,64.04100,16.12900,1.85200,64.04100,,-1.17800,,,-1.17800,77.89400,,70.10600,70.10600,-0.02000,-0.02000,0.72550,0.43030,0.75530,,100.00000,,-1.83940,-1.83940,0.02690,2.64720,33.99820,,,,,19.02940,0.3154,0.3154
2018-09-30,66.03400,66.03400,20.99800,1.83400,46.87000,-18.84100,28.02900,28.02900,28.02900,28.02900,42.28700,46.87000,71.36650,71.36650,0.39000,0.39000,0.75840,0.40830,0.69010,100.00000,70.97860,70.97860,42.44630,42.44630,0.02770,2.38850,37.68110,2.04420,2.04420,1.17430,1.20950,19.39980,2.895,2.895
2018-06-30,63.59100,63.59100,20.46700,1.85600,44.98000,-31.73000,13.25000,13.25000,13.25000,13.25000,44.98000,44.98000,71.97160,71.97160,0.18000,0.18000,0.81510,0.44220,0.79260,100.00000,70.73330,70.73330,20.83630,20.83630,0.02470,1.35030,66.65330,0.95240,0.95240,0.51490,0.53130,19.42030,-3.8701,-3.8701
2018-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2017-12-31,64.75300,64.75300,19.53200,4.98600,64.75300,,5.83300,,,5.83300,91.79100,,72.85010,72.85010,0.08000,0.08000,0.43310,0.37780,0.60730,,100.00000,,9.00810,9.00810,0.02680,2.36770,38.01090,,,,,19.80970,0.2176,0.2176
2017-09-30,66.46200,66.46200,23.63900,5.08100,47.90400,-16.11700,31.78700,31.78700,31.78700,31.78700,46.16300,47.90400,73.16600,73.16600,0.42000,0.42000,0.60560,0.37000,0.58730,100.00000,72.07730,72.07730,47.82730,47.82730,0.02710,2.25230,39.95980,2.15860,2.15860,1.29770,1.35990,20.17150,1.496,1.496
2017-06-30,66.71100,66.71100,24.26900,5.00900,47.45100,-18.67000,28.78100,28.78100,28.78100,28.78100,47.45100,47.45100,73.22430,73.22430,0.39000,0.39000,0.64350,0.38390,0.62310,100.00000,71.12920,71.12920,43.14280,43.14280,0.02680,2.50000,35.99950,1.94780,1.94780,1.15430,1.20010,20.17940,-0.0923,-0.0923
2017-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2016-12-31,68.07100,68.07100,18.64800,5.24600,68.07100,,11.29000,,,11.29000,132.53700,,73.38220,73.38220,0.15000,0.15000,1.07510,0.40700,0.68620,,100.00000,,16.58560,16.58560,0.02580,2.33730,38.50630,,,,,20.57650,0.2967,0.2967
2016-09-30,69.02600,69.02600,20.43700,5.30200,53.89100,-12.77700,41.11400,41.11400,41.11400,41.11400,49.26500,53.89100,74.60430,74.60430,0.54010,0.54010,1.01070,0.39690,0.65810,100.00000,78.07350,78.07350,59.56310,59.56310,0.02600,3.08340,29.18810,2.66640,2.66640,1.54880,1.60810,20.83960,2.0884,2.0884
2016-06-30,76.46900,76.46900,29.41300,5.71700,52.77300,-94.85900,-42.08600,-42.08600,-42.08600,-42.08600,52.77300,52.77300,75.30610,75.30610,-0.57010,-0.57010,1.21830,0.41450,0.70790,100.00000,69.01230,69.01230,-55.03670,-55.03670,0.02740,0.95500,94.24060,-2.71100,-2.71100,-1.51030,-1.58730,20.69460,3.9173,3.9173
2016-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2015-12-31,94.32500,94.32500,27.62000,4.99900,94.32500,,-25.77200,,,-25.77200,158.87500,,77.17130,77.17130,-0.33000,-0.33000,1.17960,0.44540,0.80310,,100.00000,,-27.32260,-27.32260,0.02930,0.90260,99.70940,,,,,22.67240,0.7863,0.7863
2015-09-30,98.42000,98.42000,31.87600,4.72200,71.26600,-73.01300,-1.74700,-1.74700,-1.74700,-1.74700,91.58200,71.26600,78.61650,78.61650,-0.03000,-0.03000,0.80880,0.42860,0.75000,100.00000,72.41010,72.41010,-1.77500,-1.77500,0.02980,1.61830,55.61310,-0.09560,-0.09560,-0.05290,-0.05460,23.48370,1.1907,1.1907
2015-06-30,101.66600,101.66600,32.81600,4.51500,73.36500,-66.97500,6.39000,6.39000,6.39000,6.39000,73.36500,73.36500,78.90580,83.75460,0.09000,0.09000,0.68220,0.42310,0.73330,100.00000,72.16280,72.16280,6.28530,6.28530,0.02940,1.13060,79.60450,0.33690,0.33690,0.18500,0.19440,24.03690,2.1108,2.1108
2015-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2014-12-31,110.02600,110.02600,31.97000,3.74000,110.02600,,-19.45200,,,-19.45200,183.24200,,78.90580,78.90580,-0.27000,-0.27000,1.29510,0.44310,0.79560,,100.00000,,-17.67950,-17.67950,0.02970,0.85530,105.23010,,,,,25.30480,0.5315,0.5315
2014-09-30,118.91000,118.91000,38.41300,4.04100,84.53800,-42.57100,41.96700,41.96700,41.96700,41.96700,119.36900,84.53800,78.90590,83.75480,0.54010,0.54010,0.72920,0.43330,0.76450,100.00000,71.09410,71.09410,35.29310,35.29310,0.03100,0.94130,95.61380,2.03380,2.03380,1.09480,1.15260,26.15130,0.4044,0.4044
2014-06-30,102.58000,102.58000,34.29900,4.15200,72.43300,-7.79700,64.63600,64.63600,64.63600,64.63600,72.43300,72.43300,78.90590,83.75480,0.81010,0.81010,0.80740,0.43160,0.75940,100.00000,70.61120,70.61120,63.01030,63.01030,0.02690,0.82230,109.45380,3.12420,3.12420,1.69540,1.77580,26.21950,-1.8419,-1.8419
2014-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2013-12-31,94.56100,94.56100,27.40100,3.37500,94.56100,,105.73800,,,105.73800,41.57000,,74.90620,79.75500,1.41010,1.35010,0.85070,0.39580,0.65510,,100.00000,,111.81990,111.81990,0.02800,0.64290,139.98010,,,,,25.70330,-1.5377,-1.5377
2013-09-30,93.70800,93.70800,29.98400,3.32600,67.05000,9.37500,76.42500,76.42500,76.42500,76.42500,23.66800,67.05000,74.90620,79.75500,1.02010,0.99010,0.39220,0.36730,0.58040,100.00000,71.55210,71.55210,81.55650,81.55650,0.02980,1.36070,66.14000,4.09860,4.09860,2.43410,2.59340,24.89310,1.2229,1.2229
2013-06-30,96.67300,96.67300,30.43500,1.97400,68.21200,-49.40800,18.80400,18.80400,18.80400,18.80400,68.21200,68.21200,70.98490,75.83380,0.27000,0.27000,0.40020,0.38040,0.61400,100.00000,70.55950,70.55950,19.45110,19.45110,0.03070,1.68340,53.46300,1.02580,1.02580,0.59630,0.63560,24.47290,-1.2214,-1.2214
2013-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2012-12-31,83.21200,83.21200,24.20100,0.69800,83.21200,,-22.74400,,,-22.74400,135.18100,,67.62360,72.47240,-0.33000,-0.33000,1.46160,0.38650,0.63010,,100.00000,,-27.33260,-27.33260,0.02990,1.05230,85.52880,,,,,24.43150,-0.3074,-0.3074
2012-09-30,83.83200,83.83200,27.53600,0.71500,57.01100,16.02500,73.03600,73.03600,73.03600,73.03600,-16.24300,57.01100,67.62360,72.47240,1.08010,1.05010,0.62410,0.35270,0.54490,100.00000,68.00630,68.00630,87.12190,87.12190,0.03010,1.14780,78.40970,4.25750,4.25750,2.62240,2.75590,25.36790,0.5581,0.5581
2012-06-30,80.33300,80.33300,26.68900,0.66500,54.30900,-65.95100,-11.64200,-11.64200,-11.64200,-11.64200,54.30900,54.30900,67.60220,72.45110,-0.18000,-0.18000,1.70000,0.37730,0.60600,100.00000,67.60480,67.60480,-14.49220,-14.49220,0.02780,0.45630,197.25320,-0.69170,-0.69170,-0.40340,-0.43070,24.88790,1.1581,1.1581
2012-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2011-12-31,83.81500,83.81500,24.32700,,83.81500,,63.69700,,,63.69700,-219.03100,,65.66740,70.51630,0.96010,0.93010,1.36570,0.43010,0.75470,,100.00000,,75.99710,75.99710,0.02850,0.58390,154.13660,,,,,24.47540,0.6913,0.6913
2011-09-30,93.98100,93.98100,31.10400,,62.87700,-330.12700,-267.25000,-267.25000,-267.25000,-267.25000,355.83200,62.87700,65.44910,70.29800,-4.08040,-4.08040,0.91960,0.43420,0.76760,100.00000,66.90400,66.90400,-284.36600,-284.36600,0.03200,1.16780,77.07090,-16.76630,-16.76630,-9.09620,-9.48550,24.35120,0.9252,0.9252
2011-06-30,94.59200,94.59200,30.97900,,63.61300,-63.55700,0.05600,0.05600,0.05600,0.05600,63.61300,63.61300,65.29350,70.14270,0.00000,0.00000,1.39700,0.39530,0.65360,100.00000,67.24990,67.24990,0.05920,0.05920,0.02900,0.92700,97.08550,0.00290,0.00290,0.00170,0.00180,29.26930,-2.0537,-2.0537
2011-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2010-12-31,94.31800,94.31800,27.73500,,94.31800,,84.50400,,,84.50400,59.96700,,65.00850,65.00850,1.29010,1.29010,0.94160,0.34500,0.52670,,100.00000,,89.59480,89.59480,0.02960,2.27250,39.60390,,,,,29.20000,4.9423,4.9423
2010-09-30,91.49900,91.49900,30.56500,,60.93400,7.23200,68.16600,68.16600,68.16600,68.16600,-54.92100,60.93400,64.81350,64.81350,1.05010,1.05010,1.03420,0.36990,0.58710,100.00000,66.59530,66.59530,74.49920,74.49920,0.03000,1.65310,54.44220,3.66030,3.66030,2.23160,2.30620,28.73340,-3.35,-3.35
2010-06-30,78.24800,78.24800,27.52700,,50.72100,-135.03100,-84.31000,-84.31000,-84.31000,-84.31000,50.72100,50.72100,62.58540,62.58540,-1.35010,-1.35010,0.95260,0.35020,0.53880,100.00000,64.82080,64.82080,-107.74720,-107.74720,0.02500,1.70150,52.89380,-4.57490,-4.57490,-2.68930,-2.97290,28.52410,-5.9023,-5.9023
2010-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2009-12-31,85.61700,85.61700,26.44200,-1.24300,85.61700,,79.52300,,,79.52300,-95.78800,,55.44250,55.44250,1.44010,1.44010,0.92790,0.34160,0.51880,,100.00000,,92.88230,92.88230,0.02500,1.13220,79.49230,,,,,31.18980,7.3013,7.3013
2009-09-30,84.40300,84.40300,28.60400,,55.79900,53.35700,109.15600,109.15600,109.15600,109.15600,-5.06400,55.79900,50.96060,50.96060,2.13020,2.13020,0.49360,0.34890,0.53580,100.00000,66.11020,66.11020,129.32710,129.32710,0.03120,1.59860,56.29920,6.48130,6.48130,4.03330,4.22020,30.86660,0.6598,0.6598
2009-06-30,82.56100,82.56100,28.16300,,54.39800,30.07700,84.47500,84.47500,84.47500,84.47500,54.39800,54.39800,47.40230,47.40230,1.77020,1.77020,1.01390,0.42610,0.74250,100.00000,65.88830,65.88830,102.31830,102.31830,0.03170,0.98450,91.42150,5.85150,5.85150,3.23900,3.35810,30.45500,0.8405,0.8405
2009-03-31,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
