,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-04,2024-09-30,$-0.10,$-0.05
1,2024-08-07,2024-06-30,$-0.10,$-0.09
2,2024-05-08,2024-03-31,$-0.06,$-0.04
3,2024-02-22,2023-12-31,$-0.06,$-0.04
4,2023-11-01,2023-09-30,$-0.06,$-0.03
5,2023-08-02,2023-06-30,$-0.10,$-0.07
6,2023-05-03,2023-03-31,$-0.16,$-0.23
7,2023-02-23,2022-12-31,$-0.11,$-0.11
8,2022-11-02,2022-09-30,$-0.05,$-0.02
9,2022-08-02,2022-06-30,$-0.03,$0.01
10,2022-04-27,2022-03-31,$-0.03,$0.02
11,2022-02-16,2021-12-31,$-0.03,$0.03
12,2021-10-27,2021-09-30,$-0.04,$0.00
13,2021-07-28,2021-06-30,$-0.02,$0.04
14,2021-04-28,2021-03-31,$0.06,$0.10
15,2021-02-17,2020-12-31,$0.01,$0.09
16,2020-10-21,2020-09-30,$-0.07,$0.06
17,2020-07-22,2020-06-30,$-0.08,$0.03
18,2020-04-29,2020-03-31,$-0.02,$-0.03
19,2020-02-19,2019-12-31,$0.01,$-0.06
20,2019-10-23,2019-09-30,$-0.01,$0.02
21,2019-07-24,2019-06-30,$-0.10,$-0.08
22,2019-04-24,2019-03-31,$-0.07,$-0.05
23,2019-02-13,2018-12-31,$-0.08,$-0.04
24,2018-11-01,2018-09-30,$-0.10,$-0.07
25,2018-07-26,2018-06-30,$-0.12,$-0.12
26,2018-04-26,2018-03-31,$-0.11,$-0.04
27,2018-02-22,2017-12-31,$-0.09,$-0.02
28,2017-10-26,2017-09-30,$-0.16,$-0.11
29,2017-07-26,2017-06-30,$-0.19,$-0.20
30,2017-05-04,2017-03-31,$-0.09,$-0.13
31,2017-02-16,2016-12-31,$-0.02,$-0.08
32,2016-11-02,2016-09-30,$-0.03,$-0.03
33,2016-07-28,2016-06-30,$-0.06,$-0.05
34,2016-04-28,2016-03-31,$-0.05,$-0.03
35,2016-02-11,2015-12-31,$-0.04,$0.00
36,2015-10-29,2015-09-30,$-0.08,$-0.01
37,2015-07-30,2015-06-30,$-0.10,$-0.08
38,2015-04-30,2015-03-31,$-0.11,$-0.07
39,2015-02-05,2014-12-31,$-0.14,$-0.10
