Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2017-12-31,53.91000,7.26300,46.64700,30.81900,31.23300,15.41400,15.41400,3.20700,12.20700,12.20700,,12.20700,14.03200,14.18000,0.87000,0.87000,0.17420,0.68710,34.48550,27.31060,0.01010,2.58810,2.64900,0.27650,2.13740,33.48080,0.7829,0.5836
2017-09-30,54.02300,7.08700,46.93600,30.57200,30.98400,15.95200,15.95200,4.28900,11.66300,11.66300,,11.66300,14.03800,14.22400,0.83000,0.82000,0.17710,0.92410,36.26610,26.51530,0.00970,2.52380,2.58690,0.25850,2.07690,32.90520,2.0876,1.9632
2017-06-30,60.54400,6.84300,53.70100,29.90900,30.32100,23.38000,23.38000,7.20400,16.17600,16.17600,,16.17600,14.02700,14.02700,1.15000,1.14000,0.17970,0.87480,45.17790,31.25740,0.01160,3.56650,3.66080,0.36370,2.92550,32.31640,0.6305,0.5893
2017-03-31,53.11100,6.71200,46.39900,30.41100,30.82300,15.57600,15.57600,4.05800,11.51800,11.51800,,11.51800,13.99400,13.99400,0.82000,0.81000,0.18430,0.62870,35.28050,26.08890,0.01000,2.61860,2.69260,0.25980,2.13610,31.39710,0.92900,0.81160
2016-12-31,54.46700,6.69000,47.77700,31.01000,31.42300,16.35400,16.35400,4.56000,11.79400,11.79400,,11.79400,13.91200,14.14100,0.84000,0.82000,0.18770,0.96970,36.02440,25.97970,0.01000,2.74400,2.82620,0.25920,2.22900,30.77080,0.9323,0.7596
2016-09-30,53.94600,5.82800,48.11800,32.69300,33.15700,14.96100,14.96100,3.74000,11.22100,11.22100,,11.22100,13.91400,13.91400,0.81000,0.80000,0.19040,1.00170,32.79630,24.59780,0.01030,2.65910,2.74210,0.25260,2.15210,30.32320,1.5486,1.3957
2016-06-30,54.55200,4.97400,49.57800,31.61700,32.10700,17.47100,17.47100,4.93700,12.53400,12.53400,,12.53400,13.89900,14.02000,0.90000,0.89000,0.05860,1.40110,36.95380,26.51130,0.01070,3.02590,3.12690,0.28430,2.84870,29.78980,1.2493,1.1341
2016-03-31,50.72000,4.62700,46.09300,32.47800,33.02100,13.07200,13.07200,3.27900,9.79300,9.79300,,9.79300,13.89000,14.01800,0.71000,0.70000,0.05980,1.00850,29.71450,22.26090,0.01020,2.41670,2.50230,0.22700,2.27220,29.16930,1.97230,1.72710
2015-12-31,50.01600,4.26100,45.75500,29.04800,30.36100,15.39400,15.39400,3.74400,11.65000,11.65000,,11.53100,13.81800,14.00000,0.83000,0.81000,0.06080,1.02150,34.56300,25.88970,0.01090,2.92550,2.96840,0.28390,2.74760,28.67420,0.4088,0.119
2015-09-30,50.87500,4.23000,46.64500,31.28000,31.71700,14.92800,14.92800,3.73200,11.19600,11.19600,,11.05100,13.84000,13.84000,0.80000,0.79000,0.05440,0.75910,33.21620,24.58950,0.01100,2.87330,2.53650,0.27500,2.36520,32.29180,1.953,1.6676
2015-06-30,49.19100,3.72500,45.46600,29.24900,29.24900,16.21700,16.21700,4.21400,12.00300,12.00300,,11.85800,13.79000,13.97900,0.86000,0.85000,0.06600,1.00990,36.71830,26.84870,0.01070,3.16170,2.78530,0.29200,2.56200,31.70640,1.6973,1.3403
2015-03-31,47.85000,3.78100,44.06900,28.54200,28.54200,15.52700,15.52700,3.87400,11.65300,11.65300,,11.50800,13.76600,13.93300,0.84000,0.83000,0.06730,0.79990,36.30430,26.90730,0.01050,3.14160,2.76270,0.28650,2.53440,31.13670,1.04300,0.91700
2014-12-31,50.47500,3.55900,46.91600,29.70200,29.70200,17.21400,15.69500,3.62800,12.06700,12.06700,,11.92300,13.70000,13.87600,0.87000,0.85000,0.06860,1.22460,33.49120,25.44220,0.01190,3.33520,2.92720,0.30540,2.67750,30.51800,2.3965,1.9442
2014-09-30,49.38500,3.50100,45.88400,30.34300,30.34300,15.54100,15.54100,3.95100,11.59000,11.59000,,11.44500,13.69600,13.78500,0.84000,0.83000,0.07030,0.96460,34.58240,25.46790,0.01150,3.30100,2.88950,0.29650,2.63420,29.84240,0.6874,0.3665
2014-06-30,55.01500,4.41300,50.60200,35.86100,35.86100,14.74100,14.74100,3.68700,11.05400,11.05400,,10.90900,13.68500,13.78000,0.80000,0.79000,0.07180,0.70440,29.99800,22.19980,0.01260,3.23590,2.82590,0.28250,2.56780,29.19630,-0.0156,-0.4109
2014-03-31,43.21800,4.32800,38.89000,27.58500,27.58500,11.30500,11.30500,2.48700,8.81800,8.81800,,8.67300,13.68400,13.68400,0.63000,0.63000,0.07350,0.86340,30.39060,23.31510,0.00990,2.65690,2.29690,0.23370,2.09570,28.47170,1.79140,1.68060
2013-12-31,44.07400,4.44400,39.63000,29.64300,29.64300,9.98700,9.98700,1.31500,8.67200,8.67200,,8.52800,13.63500,13.71500,0.62000,0.62000,0.07510,0.90310,27.12610,23.16320,0.01030,2.68690,2.30570,0.24360,2.10680,27.84100,1.8006,1.5205
2013-09-30,43.94800,4.55500,39.39300,28.83300,28.83300,10.56000,10.56000,2.12100,8.43900,8.43900,,8.29400,13.64700,13.70500,0.61000,0.61000,0.07610,0.91730,28.76130,22.58960,0.01020,2.65690,2.27660,0.23420,2.07600,27.48230,2.4808,2.1937
2013-06-30,45.80800,4.98000,40.82800,30.38300,30.38300,10.44500,10.44500,2.22100,8.22400,8.22400,,8.07900,13.61900,13.68100,0.59000,0.59000,0.07630,1.09240,28.11050,21.74290,0.00970,2.59880,2.22760,0.21480,2.02900,27.48030,1.711,1.4949
2013-03-31,50.28000,5.22400,45.05600,34.14500,34.14500,10.91100,10.91100,2.51700,8.39400,8.39400,,8.24900,13.60500,13.65100,0.61000,0.60000,0.07600,1.07140,29.62450,22.39690,0.00910,2.64000,2.26630,0.20790,2.06330,27.61280,0.85560,0.73960
2012-12-31,52.43300,5.82500,46.60800,34.09600,34.09600,12.51200,12.51200,4.13400,8.37800,8.37800,4.07100,12.27900,13.53400,13.59200,0.91000,0.91000,0.07720,1.05740,32.22920,31.62900,0.00980,2.68590,2.30130,0.21180,2.09030,27.20460,0.7175,0.4124
2012-09-30,52.24400,6.90400,45.34000,37.55200,37.55200,7.78800,7.78800,0.74600,7.04200,7.04200,0.06200,6.95400,13.55000,13.66900,0.51000,0.51000,0.07870,1.12990,21.08280,18.82510,0.00910,2.31730,1.98460,0.17360,1.79290,26.62490,2.2194,1.6968
2012-06-30,84.06900,7.74400,76.32500,45.75700,45.75700,30.56800,30.56800,9.03900,21.52900,21.52900,0.12700,21.51200,13.50100,13.59900,1.59000,1.58000,0.08060,1.23920,52.05280,36.63180,0.01390,7.30100,6.23120,0.51070,5.61020,26.12330,4.5975,4.2808
2012-03-31,50.76400,7.90400,42.86000,35.06100,35.06100,7.79900,7.79900,0.66100,7.13800,7.13800,0.35900,7.35300,13.49100,13.55300,0.54000,0.54000,0.08530,1.30030,23.78980,22.42930,0.00850,2.60820,2.19640,0.18500,1.96880,24.56650,3.27460,2.49900
2011-12-31,59.78700,8.29000,51.49700,40.91800,40.91800,10.57900,10.57900,-0.84200,11.42100,11.42100,,11.66000,13.46200,13.62600,0.86000,0.87000,0.08700,1.49680,25.62000,28.23790,0.01090,4.28320,3.59540,0.30130,3.21250,24.08090,2.7769,2.3143
2011-09-30,48.75800,8.32500,40.43300,31.51700,31.51700,8.91600,8.91600,2.46300,6.45300,6.45300,,4.44300,13.46600,13.49300,0.33000,0.33000,0.08960,1.53300,27.92100,13.91350,0.00930,2.51650,2.08430,0.18810,1.86880,23.33020,0.3556,0.0718
2011-06-30,46.98500,8.85200,38.13300,30.56800,30.56800,7.56500,7.56500,1.67500,5.89000,5.89000,,5.10800,13.45700,13.95500,0.38000,0.37000,0.08960,1.48310,25.46970,17.19750,0.00870,2.28590,1.90360,0.17230,1.70560,23.35430,1.0505,0.6913
2011-03-31,47.26800,9.67900,37.58900,29.80900,29.80900,7.78000,7.78000,1.88700,5.89300,5.89300,,5.04800,13.45400,14.02300,0.38000,0.36000,0.09200,1.64870,26.47250,17.17650,0.00840,2.37050,1.96420,0.16840,1.75320,22.68490,3.26100,3.01490
2010-12-31,41.25100,10.83800,30.41300,23.92700,23.92700,6.48600,6.48600,0.71000,5.77600,5.77600,,5.48200,13.43400,14.04600,0.41000,0.39000,0.09230,1.63010,28.09860,23.74910,0.00680,2.33350,1.93430,0.16930,1.72450,22.59620,0.3392,-1.3365
2010-09-30,53.76700,11.34100,42.42600,33.40200,33.40200,9.02400,9.02400,2.86200,6.16200,6.16200,,5.30500,13.43700,13.97800,0.39000,0.38000,0.09190,1.61750,28.53350,16.77420,0.00930,2.47200,2.05380,0.18110,1.83080,22.73420,0.4572,0.2751
2010-06-30,53.75100,12.48800,41.26300,32.80800,32.80800,8.45500,8.45500,2.63100,5.82400,5.82400,,4.97600,13.43100,14.04800,0.37000,0.35000,0.09220,1.72700,28.89310,17.00440,0.00840,2.34710,1.95060,0.16690,1.73690,22.65780,3.2927,3.1762
2010-03-31,48.75100,13.18300,35.56800,27.64300,27.64300,7.92500,7.92500,2.38700,5.53800,5.53800,,4.69900,13.41800,14.01700,0.35000,0.34000,0.09320,1.86670,26.35690,15.62790,0.00820,2.26120,1.87700,0.15010,1.66820,22.41910,0.72230,0.59660
2009-12-31,51.01100,15.48200,35.52900,28.37500,28.37500,7.15400,7.15400,1.87400,5.28000,5.28000,,4.44300,13.39000,13.88200,0.33000,0.27000,0.09380,1.98020,25.52360,15.85140,0.00770,2.17380,1.80390,0.14500,1.60080,22.29660,-0.4342,-0.7852
2009-09-30,96.49100,15.91100,80.58000,39.15700,39.15700,41.42300,41.42300,13.98800,27.43500,27.43500,,26.58400,13.39100,13.96900,1.99000,1.90000,0.09750,2.28760,64.64260,41.48560,0.01720,11.90990,9.80460,0.73610,8.64940,21.36590,3.699,3.5507
2009-06-30,49.30400,18.44200,30.86200,26.80800,26.80800,4.05400,4.05400,0.89700,3.15700,3.15700,,2.31600,13.38300,13.88100,0.17000,0.17000,0.10730,2.36510,16.84810,9.62510,0.00720,1.56610,1.24810,0.09470,1.09500,19.22720,-1.1209,-1.2349
2009-03-31,81.84600,16.77000,65.07600,19.65500,19.65500,45.42100,45.42100,16.24600,29.17500,29.17500,,28.35100,13.38100,13.52100,2.12000,2.10000,0.10820,2.66280,75.60590,47.19190,0.01760,14.64950,11.65830,0.85640,10.20930,19.04500,0.64880,0.19200
