,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-07,2024-09-30,--,$-8.00
1,2024-08-14,2024-06-30,--,$-256.00
2,2024-05-15,2024-03-31,--,$-396.00
3,2024-03-28,2023-12-31,$-272.00,$-712.00
4,2023-11-09,2023-09-30,$-328.00,$-832.00
5,2023-08-14,2023-06-30,$-600.00,$-1100.00
6,2023-05-10,2023-03-31,$-480.00,$-960.00
7,2023-03-20,2022-12-31,$320.00,$-960.00
8,2022-11-09,2022-09-30,$-640.00,$-1120.00
9,2022-07-26,2022-06-30,$-640.00,$-800.00
10,2022-04-20,2022-03-31,$-880.00,$-800.00
11,2022-03-10,2021-12-31,--,$-720.00
12,2021-12-16,2021-09-30,--,$-880.00
