,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2025-02-07,2024-12-31,$1.69,$2.26
1,2024-11-08,2024-09-30,$1.75,$2.12
2,2024-08-23,2024-06-30,$1.65,$1.72
3,2024-05-10,2024-03-31,$1.77,$1.26
4,2024-02-09,2023-12-31,$1.93,$1.36
5,2023-11-03,2023-09-30,$2.57,$1.45
6,2023-08-25,2023-06-30,$2.06,$1.72
7,2023-05-05,2023-03-31,$1.80,$1.63
8,2023-02-03,2022-12-31,$1.74,$1.86
9,2022-11-04,2022-09-30,$1.74,$1.54
10,2022-08-26,2022-06-30,$1.24,$1.53
11,2022-05-06,2022-03-31,$2.01,$0.82
12,2022-02-04,2021-12-31,$2.34,$1.66
13,2021-11-05,2021-09-30,$2.80,$2.11
14,2021-08-27,2021-06-30,$2.35,$2.46
15,2021-05-07,2021-03-31,$2.59,$2.30
16,2021-02-05,2020-12-31,--,$2.53
17,2020-11-06,2020-09-30,$1.47,$2.47
18,2020-08-21,2020-06-30,$1.13,$1.46
19,2020-05-08,2020-03-31,$1.41,$1.61
20,2020-02-07,2019-12-31,$1.40,$1.40
21,2019-11-08,2019-09-30,$1.28,$1.44
22,2019-08-09,2019-06-30,--,$1.18
23,2019-05-10,2019-03-31,$0.83,$1.25
24,2019-02-08,2018-12-31,$0.82,$1.32
25,2018-11-09,2018-09-30,$0.83,$1.17
26,2018-08-24,2018-06-30,$0.83,$1.00
27,2018-05-10,2018-03-31,$0.82,$0.97
28,2018-02-08,2017-12-31,$0.70,$0.75
29,2017-11-09,2017-09-30,$0.76,$0.92
30,2017-08-03,2017-06-30,$0.69,$0.74
31,2017-05-04,2017-03-31,$0.68,$0.77
32,2017-02-09,2016-12-31,$0.75,$0.71
33,2016-11-03,2016-09-30,$0.65,$0.86
34,2016-08-04,2016-06-30,$0.61,$0.69
35,2016-05-05,2016-03-31,$0.53,$0.62
36,2016-02-04,2015-12-31,$0.49,$0.57
37,2015-11-05,2015-09-30,$0.47,$0.50
38,2015-08-06,2015-06-30,$0.44,$0.49
39,2015-05-07,2015-03-31,$0.46,$0.46
40,2015-02-05,2014-12-31,$0.45,$0.52
