Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,87.87800,50.80600,37.07200,29.89400,29.89400,7.17800,,7.17800,1.08600,6.09200,6.09200,6.09200,62.38900,62.42000,0.10000,0.10000,0.66320,1.99290,19.41890,16.48090,0.00480,0.81060,0.95750,0.07840,0.27300,11.63730,0.04070,0.01900
2024-06-30,88.79600,49.71400,39.08200,32.70800,32.70800,6.37400,,-90.99600,-0.91700,-90.07900,-90.07900,-90.07900,62.44400,62.44400,-1.45000,-1.45000,0.69410,2.29200,-255.93030,-253.35120,0.00460,-11.95360,-14.11640,-1.17240,-3.65680,11.69520,0.1141,0.0976
2024-03-31,86.28800,47.76600,38.52200,29.40800,29.40800,9.11400,,9.11400,1.71700,7.39700,7.39700,7.39700,62.20500,62.21100,0.12000,0.12000,0.66980,2.04880,23.87550,19.37760,0.00490,0.87120,1.16280,0.09430,0.28770,13.17690,0.2828,0.2781
2023-12-31,66.61300,46.78600,19.82700,31.87200,31.87200,-12.04500,,-12.04500,1.78200,-13.82700,-13.82700,-13.82700,62.29900,62.29900,-0.22000,-0.22000,0.66280,1.96590,-67.96640,-78.02170,0.00220,-1.63060,-2.17780,-0.17510,-0.54980,13.15820,0.1125,0.1085
2023-09-30,85.17800,42.00800,43.17000,30.01900,30.01900,13.15100,,13.15100,3.30900,9.84200,9.84200,9.84200,63.01400,63.06100,0.16000,0.16000,0.65700,1.91510,30.63720,22.92840,0.00540,1.15850,1.54670,0.12340,0.39740,13.04330,0.19480,0.19830
2023-06-30,83.35800,39.51200,43.84600,28.45500,28.45500,15.39100,,15.39100,3.37800,12.01300,12.01300,12.01300,64.80400,64.80400,0.19000,0.19000,0.63420,1.73340,34.85910,27.20830,0.00550,1.38190,1.83140,0.14900,0.50560,13.19820,0.1794,0.1779
2023-03-31,78.81700,34.80000,44.01700,30.80300,30.80300,13.21400,,13.21400,2.90200,10.31200,10.31200,10.31200,64.76900,64.78300,0.16000,0.16000,0.65040,1.88220,30.33100,23.66980,0.00520,1.19040,1.57980,0.12350,0.41620,12.99090,0.3394,0.3305
2022-12-31,63.96300,27.65800,36.30500,34.32100,34.32100,1.98400,,1.98400,0.03300,1.95100,1.95100,1.95100,65.03000,65.03800,0.03000,0.03000,0.61320,1.58550,5.72850,5.63320,0.00420,0.22360,0.29600,0.02350,0.08650,12.94950,0.2395,0.2962
2022-09-30,70.33700,15.88900,54.44800,32.65800,32.65800,21.79000,,21.79000,5.25500,16.53500,16.53500,16.53500,65.73700,65.75600,0.25000,0.25000,0.49320,0.97310,40.51840,30.74680,0.00680,1.88980,2.50070,0.20960,0.95780,12.87900,0.31490,0.30140
2022-06-30,61.36300,7.95400,53.40900,37.83400,37.83400,15.57500,,15.57500,4.20500,11.37000,11.37000,11.37000,70.91100,70.93300,0.18000,0.18000,0.50200,1.02690,31.66490,23.11590,0.00640,1.27180,1.67190,0.14730,0.63330,13.01950,0.3276,0.313
2022-03-31,57.79200,6.87400,50.91800,26.70300,26.70300,24.21500,,24.21500,6.52200,17.69300,17.69300,17.69300,69.79000,69.81700,0.25000,0.25000,0.47120,0.89120,44.15730,32.26410,0.00740,1.85230,2.38740,0.23940,0.97950,13.37320,0.4505,0.4343
2021-12-31,60.04500,7.22500,52.82000,27.25000,27.25000,25.57000,,25.57000,6.80100,18.76900,18.76900,18.76900,72.01100,72.03700,0.26000,0.26000,0.40800,0.68920,46.28890,33.97720,0.00770,1.88540,2.40250,0.26120,1.11620,13.55250,0.2955,0.299
2021-09-30,61.00600,7.61600,53.39000,26.40300,26.40300,26.98700,,26.98700,7.27200,19.71500,19.71500,19.71500,74.53700,74.55600,0.26000,0.26000,0.41550,0.71070,45.90410,33.53460,0.00820,1.94350,2.46440,0.27440,1.13600,13.38290,0.07260,0.06730
