Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,2.16350,1.38360,0.78000,0.15820,1.39890,,1.96050,-1.18060,-3.18090,-4.36150,-0.33290,-4.02860,-4.02860,,-4.02790,-0.77700,-1.18060,37.22000,37.22000,-0.11000,-0.11000,2.56760,,0.44050,36.05070,-54.56670,-54.56670,-201.59010,-186.17360,0.01670,0.10370,867.69070,-4.76370,-6.11960,-3.10310,-4.76370,2.21930,-0.251,-0.2519
2024-06-30,2.63990,2.06340,0.57650,0.17350,5.29050,,5.86670,-5.29030,1.40730,-3.88300,,-3.88300,-3.88300,,-3.80330,-4.88380,-5.29030,43.21210,43.21210,-0.09000,-0.09000,2.87350,,0.33100,21.83820,-200.39830,-200.39830,-147.08880,-144.07000,0.02080,1.06750,84.31080,-4.42030,-5.57660,-3.06470,-4.42030,2.30050,-0.0498,-0.0499
2024-03-31,2.37910,1.57290,0.80620,0.19520,2.91150,,3.48170,-2.67550,0.84600,-1.82950,,-1.82950,-1.82950,,-1.69910,-2.30180,-2.67550,38.85800,38.85800,-0.04000,-0.04000,4.92680,,0.15870,33.88700,-112.46020,-112.46020,-76.89800,-71.41940,0.02030,0.75830,118.69240,-1.95390,-2.43500,-1.56340,-1.95390,2.05720,-0.05520,-0.05550
2023-12-31,2.07360,1.38700,0.68660,,1.96240,,2.59500,-1.90840,0.82280,-1.08560,,-1.08560,-1.08560,,-1.08560,-1.43860,-1.90840,37.21900,37.21900,-0.03000,-0.03000,6.55450,,0.09880,33.11230,-92.03690,-92.03690,-52.35470,-52.35470,0.01850,1.56900,57.36200,-1.16220,-1.45870,-0.96910,-1.16220,2.53780,-0.0949,-0.1018
2023-09-30,1.12000,0.57520,0.54480,0.00000,0.94560,,1.18500,-0.64030,0.71550,0.07520,0.00000,0.07520,0.07520,,0.07520,-0.40080,-0.64030,36.94200,37.13400,0.00000,0.00000,30.27070,,,48.64310,-57.16810,-57.16810,6.71860,6.71860,0.01220,0.54120,166.28500,0.09010,0.09090,0.08200,0.09010,2.26590,-0.0429,-0.0439
2023-06-30,3.26810,2.16110,1.10700,,2.29000,,2.50220,-1.39520,0.70400,-0.69120,,-0.69120,-0.69120,,-0.69120,-1.18300,-1.39520,37.19910,37.19910,-0.02000,-0.02000,20.92470,,,33.87150,-42.69250,-42.69250,-21.15050,-21.15050,0.03510,1.30310,69.06370,-0.82760,-0.83450,-0.74230,-0.82760,2.23320,-0.0537,-0.0521
2023-03-31,1.19340,0.67260,0.52080,0.00000,2.59790,,3.17650,-2.65570,0.76190,-1.89380,,-1.89380,-1.89380,,-1.89380,-2.07710,-2.65570,37.92500,37.92500,-0.05000,-0.05000,16.54590,,,43.64010,-222.52570,-222.52570,-158.68420,-158.68420,0.01250,0.74190,121.31170,-2.23960,-2.25530,-1.98070,-2.23960,2.26100,-0.02720,-0.02820
2022-12-31,1.21690,0.86040,0.35660,,2.20740,-0.06750,3.05210,-2.69560,0.95410,-1.74150,,-1.74150,-1.74150,,-1.74150,-1.91830,-2.69560,39.07200,39.07200,-0.05000,-0.05000,24.97380,,,29.30190,-221.50480,-221.50480,-143.10530,-143.10530,0.01250,1.62230,55.47710,-1.98110,-1.98170,-1.78200,-1.98110,2.28300,-0.0612,-0.0621
2022-09-30,1.56560,1.14370,0.42200,,2.45230,0.00000,2.12360,-1.70160,0.05940,-1.64220,,-1.64220,-1.64220,,-1.64220,-2.03040,-1.70160,39.09500,39.09500,-0.04000,-0.04000,21.79340,,,26.95300,-108.68510,-108.68510,-104.89190,-104.89190,0.01630,12.89720,6.97830,-1.82030,-1.82080,-1.71330,-1.82030,2.30820,-0.0564,-0.0565
2022-06-30,1.15780,0.97670,0.18120,,2.82860,-0.16440,3.80120,-3.62000,-0.06890,-3.68900,,-3.68900,-3.68900,,-3.68900,-2.81180,-3.62000,39.11700,39.11700,-0.09000,-0.09000,24.37700,,,15.64610,-312.65630,-312.65630,-318.60790,-318.60790,0.01190,6.58360,13.67040,-4.02270,-4.02380,-3.79670,-4.02270,2.34430,-0.1079,-0.1078
