,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$5.77,$5.78
1,2024-07-24,2024-06-30,$5.84,$6.24
2,2024-04-25,2024-03-31,$2.74,$3.72
3,2024-02-06,2023-12-31,$3.47,$4.17
4,2023-10-26,2023-09-30,$4.57,$4.68
5,2023-07-26,2023-06-30,$4.73,$5.18
6,2023-04-27,2023-03-31,$2.62,$2.57
7,2023-02-07,2022-12-31,$3.86,$3.92
8,2022-10-27,2022-09-30,$5.39,$5.66
9,2022-07-27,2022-06-30,$4.99,$6.15
10,2022-04-28,2022-03-31,$2.54,$4.26
11,2022-02-10,2021-12-31,$2.62,$2.92
12,2021-10-21,2021-09-30,$2.73,$2.99
13,2021-07-22,2021-06-30,$2.09,$2.16
14,2021-04-22,2021-03-31,$0.68,$1.47
15,2021-02-04,2020-12-31,$1.17,$1.48
16,2020-10-20,2020-09-30,$1.74,$1.94
17,2020-07-21,2020-06-30,$1.06,$1.61
18,2020-04-21,2020-03-31,$1.01,$1.29
19,2020-02-06,2019-12-31,$1.58,$1.78
20,2019-10-22,2019-09-30,$2.29,$2.42
21,2019-07-23,2019-06-30,$2.36,$2.62
22,2019-04-23,2019-03-31,$1.11,$1.41
23,2019-02-07,2018-12-31,$1.21,$1.58
24,2018-10-23,2018-09-30,$1.68,$1.68
25,2018-07-24,2018-06-30,$1.66,$1.97
26,2018-04-24,2018-03-31,$0.93,$1.01
27,2018-02-08,2017-12-31,$0.99,$1.17
28,2017-10-24,2017-09-30,$1.32,$1.37
29,2017-07-25,2017-06-30,$1.61,$1.67
30,2017-04-27,2017-03-31,$1.00,$1.04
31,2017-02-09,2016-12-31,$1.28,$1.32
32,2016-10-25,2016-09-30,$1.67,$1.74
33,2016-07-26,2016-06-30,$1.63,$1.75
34,2016-04-27,2016-03-31,$0.81,$1.05
35,2016-02-04,2015-12-31,$1.10,$1.24
36,2015-10-21,2015-09-30,$1.62,$1.56
37,2015-07-23,2015-06-30,$1.44,$1.54
38,2015-04-23,2015-03-31,$0.58,$0.59
39,2015-02-05,2014-12-31,$0.81,$0.81
