Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-12-31,1287.05700,79.37400,1207.68300,41.43400,-661.68300,1011.88900,195.79410,-196.30200,-0.50800,-45.53900,45.03100,58.72700,,56.83500,,195.79410,421.49600,427.61200,0.13000,0.13000,,,,,,,,,,,,,,
2024-09-30,1236.31500,83.41100,1152.90400,35.09200,-631.55000,970.91000,181.99390,-162.89600,19.09800,3.00200,16.09600,20.99600,,19.24300,479.97490,181.99390,414.59900,419.47400,0.05000,0.05000,0.58170,1.39070,14.72070,14.72070,1.54480,1.55650,0.04880,0.21360,0.23910,0.08280,0.08940,23.44270,0.8164,0.6498
2024-06-30,1200.98000,78.44200,1122.53800,37.72700,-603.35900,980.93400,141.60400,-160.68800,-19.08400,7.76600,-26.85000,21.16800,,19.38700,475.23900,141.60400,408.09700,411.82300,0.05000,0.05000,0.57680,1.36280,11.79070,11.79070,-1.58900,1.61430,0.04900,0.21900,0.24550,0.08630,0.09270,23.39990,0.8083,0.6336
2024-03-31,1199.91400,79.42900,1120.48500,48.73700,-609.82100,958.81300,161.67200,-169.17400,-7.50200,-3.00400,-4.49800,-12.54000,,-14.31200,455.58000,161.67200,403.36500,407.22700,-0.04000,-0.04000,0.58900,1.43310,13.47360,13.47360,-0.62520,-1.19280,0.04860,-0.13260,-0.14900,-0.05080,-0.05450,23.38790,0.65430,0.53300
2023-12-31,1164.39200,79.64100,1084.75100,36.38200,-589.76500,1061.42300,23.32830,-136.26200,-112.93400,4.69800,-117.63200,-84.71600,,-90.81900,450.46030,23.32810,401.80900,405.67000,-0.22000,-0.22000,0.58570,1.41350,2.00350,2.00350,-9.69900,-7.79970,0.04710,-0.88760,-0.99670,-0.34260,-0.36780,23.73630,0.693,0.4479
2023-09-30,1149.83200,84.23400,1065.59800,33.29700,-573.71500,977.38900,88.20900,-165.02200,-76.81300,-1.66200,-75.15100,-69.55900,,-71.12400,450.16500,88.20900,402.85900,406.65500,-0.18000,-0.18000,0.57550,1.35590,7.67150,7.67150,-6.68040,-6.18560,0.04610,-0.70450,-0.78780,-0.27860,-0.29900,24.53920,0.6951,0.539
2023-06-30,1106.35800,77.14400,1029.21400,34.39900,-547.11000,886.19800,143.01610,-80.38200,62.63400,-9.77300,72.40700,105.06600,,103.45300,437.84110,143.01610,400.43100,404.12200,0.26000,0.26000,0.57110,1.33170,12.92670,12.92670,5.66130,9.35080,0.04410,1.04770,1.16960,0.41910,0.44930,25.03230,0.7712,0.6408
2023-03-31,1077.24500,72.41500,1004.83000,44.79800,-537.22200,864.13900,140.69100,-129.15900,11.53200,-2.80200,14.33400,18.91200,,17.51700,412.05100,140.69100,399.98900,403.79200,0.04000,0.04000,0.55080,1.22630,13.06030,13.06030,1.07050,1.62610,0.04490,0.18790,0.20970,0.07880,0.08440,25.15800,0.60130,0.49340
2022-12-31,1051.42500,70.06700,981.35810,33.54000,-521.47190,879.18980,102.16820,-185.24000,-83.07200,-2.61900,-80.45300,-43.38400,,-45.01900,414.73910,102.16800,399.54900,403.45400,-0.11310,-0.11310,0.54610,1.20300,9.71710,9.71710,-7.90090,-4.28170,0.04350,-0.42440,-0.47270,-0.17960,-0.19270,25.57360,0.6628,0.4959
2022-09-30,1037.27600,71.60400,965.67200,35.42100,-499.97200,836.87400,128.79800,-133.86800,-5.07000,-6.02700,0.95700,3.06300,,1.25600,418.37900,128.79800,399.64600,403.54300,0.00310,0.00310,0.53930,1.17050,12.41700,12.41700,-0.48880,0.12110,0.04270,0.02940,0.03260,0.01260,0.01350,26.09840,0.7441,0.586
2022-06-30,1022.93800,68.32300,954.61500,32.91500,-507.44600,823.43600,131.17900,-175.09000,-43.91100,-3.79000,-40.12100,-41.20200,,-42.41600,401.46690,131.17900,399.59200,403.52600,-0.11000,-0.11000,0.53760,1.16270,12.82370,12.82370,-4.29260,-4.14650,0.04150,-0.38860,-0.43100,-0.16730,-0.17970,26.52790,0.6887,0.5542
2022-03-31,1017.55400,68.50400,949.05000,42.99800,-475.53000,807.59190,141.45810,-103.54200,37.91600,-4.49000,42.40600,40.59200,,38.73200,416.23010,141.45810,399.29700,403.26000,0.10000,0.10000,0.53490,1.15020,13.90180,13.90180,3.72620,3.80640,0.04080,0.37610,0.41650,0.16270,0.17490,27.00720,0.68080,0.58980
2021-12-31,1022.44400,67.14900,955.29520,28.60200,-515.42710,862.98790,92.30730,-158.55800,-66.25100,-4.74700,-61.50400,-39.10500,,-40.85400,397.11430,92.30710,382.78500,386.30400,-0.11000,-0.11000,0.52350,1.09880,9.02810,9.02810,-6.47970,-3.99570,0.04140,-0.35730,-0.39500,-0.15820,-0.17020,27.40410,0.684,0.5139
2021-09-30,976.07800,70.19100,905.88700,30.25900,-453.65900,797.51400,108.37300,-194.88300,-86.51000,3.78000,-90.29000,62.77400,,60.68000,386.46690,108.37300,381.99600,385.52300,0.16000,0.16000,0.51960,1.08160,11.10290,11.10290,-8.86300,6.21670,0.03900,0.56210,0.62020,0.25070,0.27000,27.97550,0.5746,0.461
2021-06-30,919.19400,70.04000,849.15400,30.58800,-424.81300,706.10100,143.05300,-97.14900,45.90400,3.64100,42.26300,88.28800,,86.39100,381.81500,143.05300,375.06700,378.40800,0.23000,0.23000,0.54090,1.17810,15.56290,15.56290,4.99390,9.39860,0.03910,0.88430,0.98840,0.37560,0.40600,26.60970,0.7689,0.6515
2021-03-31,910.29100,69.38900,840.90200,40.30900,-417.82900,772.28600,68.61600,-124.14400,-55.52800,2.15300,-57.68100,-55.39800,,-57.20900,373.27010,68.61600,374.66900,377.92200,-0.15000,-0.15000,0.53870,1.16760,7.53780,7.53780,-6.10000,-6.28470,0.03860,-0.55000,-0.61420,-0.23520,-0.25380,26.85380,0.62870,0.55020
2020-12-31,921.16500,70.06400,851.10100,29.53700,-393.30910,684.81190,166.28910,-94.83700,71.45200,-0.67900,72.13100,111.95300,,110.45100,418.25010,166.28900,373.36800,376.50300,0.30000,0.30000,0.53650,1.15730,18.05200,18.05200,7.75670,11.99040,0.03850,1.08920,1.21340,0.46780,0.50490,27.43710,0.7839,0.641
2020-09-30,918.94000,72.88900,846.05100,32.08100,-422.65300,704.10000,141.95100,-144.89600,-2.94500,-3.19500,0.25000,13.73700,,12.75100,377.86600,141.95100,373.17700,376.29500,0.03000,0.03000,0.53940,1.17110,15.44730,15.44730,-0.32050,1.38760,0.03790,0.13350,0.14870,0.05670,0.06150,27.51410,1.153,1.0445
2020-06-30,943.19800,66.57000,876.62800,28.08000,-432.57800,810.25200,66.37600,-164.65900,-98.28300,56.35600,-154.63900,-159.23500,,-157.17000,418.41090,66.37600,372.98200,376.02400,-0.42000,-0.42000,0.54640,1.20480,7.03730,7.03730,-10.42020,-16.66350,0.03840,-1.53110,-1.70310,-0.64760,-0.69440,27.87520,1.0785,1.0074
2020-03-31,1012.05400,71.56400,940.49000,40.46000,-410.13100,699.42800,241.06200,-130.69700,110.36500,-149.01600,259.38100,474.73000,,473.11700,490.77700,241.06200,372.82900,375.99700,1.27000,1.26000,0.56940,1.32250,23.81910,23.81910,10.90510,46.74820,0.03800,4.42990,4.91120,1.78350,1.90740,28.72470,0.83630,0.76510
2019-12-31,996.00390,75.29000,920.71390,34.35700,-405.56390,788.83110,131.88280,-119.85200,12.03100,0.69400,11.33700,12.89300,,11.44300,485.38470,131.88290,365.97700,369.88600,0.02000,0.01000,0.53550,1.15300,13.24120,13.24120,1.20790,1.14890,0.04030,0.12230,0.13580,0.05220,0.05680,28.28650,1.0101,0.8514
2019-09-30,983.15500,74.10900,909.04600,40.53000,-388.01100,663.14400,245.90200,-157.86900,88.03300,2.00500,86.02800,86.91800,,85.25900,485.48910,245.90200,372.42600,376.62500,0.23000,0.23000,0.52660,1.11230,25.01150,25.01150,8.95410,8.67200,0.03960,0.80210,0.88820,0.35040,0.37970,29.07230,0.8822,0.7769
2019-06-30,950.71700,69.57900,881.13800,43.07900,-366.83700,636.10300,245.03500,-107.51000,137.52500,-57.75200,195.27700,211.89800,,210.52900,473.37900,245.03500,361.72200,365.55300,0.58000,0.58000,0.48530,0.94300,25.77370,25.77370,14.46540,22.14420,0.04140,1.94820,2.15650,0.92170,1.00270,29.27860,1.0627,0.9639
2019-03-31,942.87400,70.15100,872.72300,40.76000,-360.98600,637.66600,235.05700,-113.22700,121.83000,-1.25700,123.08700,127.58800,,125.78500,474.26200,235.05700,356.85300,360.61900,0.35000,0.35000,0.51160,1.04740,24.92980,24.92980,12.92110,13.34060,0.04160,1.25010,1.39360,0.56290,0.61060,28.47760,0.93210,0.87120
2018-12-31,923.26300,61.35500,861.90800,32.47100,-366.14800,642.89500,219.01300,-187.50710,31.50600,-28.65000,60.15600,99.19500,,62.27300,463.98900,219.01300,356.26500,359.30100,0.17000,0.18000,0.51100,1.04500,23.72160,23.72160,3.41250,6.74490,0.04090,0.96570,1.07570,0.43920,0.47220,28.80650,1.0131,0.8493
2018-09-30,936.53800,62.09900,874.43900,39.67700,-366.72100,624.97700,249.46200,-152.81000,96.65200,-7.32700,103.97900,103.26300,,101.97200,470.75400,249.46200,356.31800,359.35500,0.29000,0.28000,0.49920,0.99670,26.63660,26.63660,10.32010,10.88820,0.04140,0.98220,1.09070,0.45700,0.49190,29.49280,0.8531,0.767
2018-06-30,942.30400,60.83500,881.46900,36.65600,-361.11200,621.40200,260.06700,-120.95700,139.11000,-0.73400,139.84400,133.47300,0.00000,166.51900,468.60200,260.06700,356.22800,359.00000,0.47000,0.46000,0.49350,0.97430,27.59910,27.59910,14.76280,17.67150,0.04150,1.25000,1.38410,0.58800,0.63320,29.95940,1.1204,1.0607
2018-03-31,943.70500,60.80800,882.89700,37.17400,-352.22000,622.54410,260.35300,-142.79600,117.55700,-3.24200,120.79900,80.06000,-0.01000,78.70300,493.41500,260.35300,356.11200,358.85300,0.22000,0.22000,0.50540,1.02180,27.58840,27.58840,12.45700,8.33980,0.04020,0.74100,0.81950,0.34080,0.36650,30.32240,0.85830,0.80090
2017-12-31,895.28800,59.96200,835.32600,34.93000,-313.76890,581.34890,253.97710,-117.46700,136.51000,-46.68000,183.19000,896.10800,-0.01500,392.55400,487.24510,253.97710,355.32600,358.56600,1.11000,1.10000,0.50770,1.03150,28.36820,28.36820,15.24760,43.84670,0.03740,8.19700,9.05380,3.74090,4.03500,30.69230,0.9728,0.8352
2017-09-30,899.92800,61.02700,838.90100,33.31700,-315.59800,562.32200,276.57900,-128.21400,148.36500,-7.81500,156.18000,156.93000,-0.01900,613.95800,489.15400,276.57900,355.92900,359.33300,1.72000,1.71000,0.51410,1.05800,30.73350,30.73350,16.48630,68.22300,0.03790,1.45330,1.60730,0.66100,0.70620,30.31830,0.9929,0.9169
2017-06-30,895.49000,57.75700,837.73300,33.28200,-308.62500,566.01500,271.71800,-121.49900,150.21900,-2.15900,152.37800,152.27200,-0.02300,151.83100,494.11600,271.71800,355.02400,358.31100,0.43000,0.42000,0.53280,1.14040,30.34290,30.34290,16.77510,16.95510,0.03750,1.45820,1.61850,0.63830,0.68130,29.32090,1.0518,0.9623
2017-03-31,883.44300,57.65200,825.79100,33.96100,-312.07300,563.81700,261.97400,-112.35700,149.61700,-3.14500,152.76200,155.91200,-0.05300,198.12700,477.20200,261.97400,354.41000,357.57200,0.56000,0.55000,0.53250,1.13920,29.65380,29.65380,16.93570,22.42670,0.03690,1.48720,1.64980,0.65180,0.69520,29.54340,0.96710,0.90050
2016-12-31,875.71300,56.19900,819.51400,31.48800,-310.30300,573.98010,245.53390,-108.00200,137.53200,-2.83600,140.36800,240.77800,-0.16700,207.63700,475.87690,245.53390,344.70300,348.39000,0.59000,0.58000,0.51380,1.05690,28.03820,28.03820,15.70520,23.71060,0.03780,2.28690,2.53570,1.03930,1.11180,29.73180,1.0478,0.9232
2016-09-30,867.11600,49.94600,817.17000,31.56700,-312.14500,552.09900,265.07100,-124.09300,140.97800,-8.53700,149.51500,150.44600,-0.11800,149.45200,470.72810,265.07100,350.27400,354.18600,0.43000,0.42000,0.51560,1.06450,30.56930,30.56930,16.25830,17.23550,0.03700,1.42330,1.57910,0.64220,0.68940,29.87760,0.9119,0.8363
2016-06-30,848.40400,45.81800,802.58600,32.09400,-307.98900,562.04400,240.54200,-115.66000,124.88200,-11.54900,136.43100,137.84900,-0.14800,143.16200,459.69100,240.54200,338.90100,342.57100,0.42000,0.42000,0.52790,1.11810,28.35230,28.35230,14.71960,16.87430,0.03840,1.41390,1.58330,0.62390,0.66750,28.58710,1.1117,1.0447
2016-03-31,852.28900,47.13200,805.15700,31.72600,-312.54100,580.65400,224.50300,-109.38700,115.11600,-8.42100,123.53700,123.33900,-0.48900,148.98000,458.29900,224.50300,335.55900,339.20200,0.44000,0.44000,0.53770,1.16310,26.34120,26.34120,13.50670,17.48000,0.03830,1.27540,1.42990,0.55410,0.58960,28.65460,0.81710,0.74710
2015-12-31,841.27400,52.54000,788.73410,27.63600,-307.26100,571.69220,217.04190,-105.13600,111.90600,-11.54800,123.45400,123.23100,-2.33100,124.72800,451.41490,217.04180,330.31100,334.00700,0.37000,0.36000,0.53800,1.16430,25.79920,25.79920,13.30200,14.82610,0.03780,1.28030,1.43660,0.55360,0.59150,28.78920,1.1493,1.0529
2015-09-30,827.60600,49.72100,777.88500,32.11400,-304.54000,562.98600,214.89900,-179.40600,35.49300,-10.69700,46.19000,45.23500,-22.38300,22.85200,451.56900,214.89900,332.49100,336.33800,0.07000,0.07000,0.53820,1.16540,25.96630,25.96630,4.28860,2.76120,0.03690,0.46780,0.52490,0.20180,0.21600,29.04100,0.89,0.7946
