Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,278.01500,176.15200,101.86300,40.33200,85.97400,128.81500,-26.95200,-6.84200,-33.79400,-0.01200,-33.78200,-33.78200,,-34.06400,-16.55900,-26.95200,122.87600,122.87600,-0.28000,-0.28000,1.49570,1.03190,-40.63760,36.63940,-9.69440,-9.69440,-12.15550,-12.25260,0.24150,,3.70830,24.26990,51.81850,5.71920,-2.93480,-4.27570,-0.20330,-0.3337,-0.3504
2024-06-30,295.20300,185.61700,109.58600,42.21500,94.96500,138.51400,-28.92800,1.60700,-27.32100,0.55900,-27.88000,-27.88000,,-28.07100,-18.80800,-28.92800,120.39400,120.39400,-0.23000,-0.23000,1.48400,1.01590,-79.71770,37.12230,-9.79940,-9.79940,-9.25500,-9.50900,0.24990,,3.90880,23.02480,52.85710,4.78260,-2.35970,-3.47510,-0.10490,-0.0594,-0.0859
2024-03-31,225.47900,154.66700,70.81200,46.42900,92.75100,140.06900,-69.25700,2.31100,-66.94600,-0.17200,-66.77400,-66.77400,,-67.00700,-54.15000,-69.25700,118.36400,118.36400,-0.57000,-0.57000,1.32950,1.00760,-159.50170,31.40510,-30.71550,-30.71550,-29.69060,-29.71760,0.21050,,4.11170,21.88900,145.95420,11.49960,-6.23410,-8.79120,-0.04840,-0.38850,-0.41850
2023-12-31,218.07700,144.92600,73.15100,44.09800,72.53800,117.40400,-44.25300,21.45200,-22.80100,0.09700,-22.89800,-22.89800,0.00000,-23.11400,-29.09800,-44.25300,113.15300,113.15300,-0.19000,-0.19000,1.65790,0.95010,22.59860,33.54370,-20.29240,-20.29240,-10.45550,-10.59900,0.18900,,4.21500,21.35220,-833.26280,4.22530,-1.98480,-2.67540,0.36390,-0.2962,-0.3222
2023-09-30,268.95600,170.61600,98.34000,44.39200,79.47500,123.86700,-25.52700,6.79400,-18.73300,0.23900,-18.97200,-18.97200,,-19.30700,-10.38600,-25.52700,114.59300,114.59300,-0.17000,-0.17000,1.59480,0.94590,20.39350,36.56360,-9.49110,-9.49110,-6.96510,-7.17850,0.23890,,4.87960,18.44400,-329.77520,3.45780,-1.68510,-2.24420,0.39670,0.8973,0.8725
2023-06-30,275.55600,175.36600,100.19000,47.14100,94.79800,148.04500,-47.85500,20.87600,-26.97900,0.23300,-27.21200,-27.21200,-0.14600,-27.65500,-29.78000,-47.85500,111.67800,111.67800,-0.25000,-0.25000,1.45650,0.94410,21.96780,36.35920,-17.36670,-17.36670,-9.79080,-10.03610,0.21140,,4.06710,22.12900,-286.41190,4.90580,-2.08740,-3.07770,0.43390,-0.342,-0.3712
2023-03-31,214.08300,155.94500,58.13800,47.66300,109.84200,158.55800,-100.42000,43.52000,-56.90000,0.41000,-57.31000,-57.31000,-3.48800,-61.02400,-82.32000,-100.42000,110.10400,110.10400,-0.55000,-0.55000,1.80150,0.93880,18.77240,27.15680,-46.90710,-46.90710,-26.57850,-28.50480,0.15810,14.59480,4.44690,20.23880,-277.34230,10.35810,-4.23130,-5.79330,0.54820,0.24250,0.21600
2022-12-31,-152.59500,-187.27500,34.67990,39.12700,80.72800,133.80810,-99.12810,60.60200,-38.52600,-0.30900,-38.21700,-38.21700,-23.72900,-62.09100,-79.88010,-99.12810,107.92700,107.92700,-0.57000,-0.57000,2.18940,0.91210,12.43990,-22.72680,64.96160,64.96150,25.24720,40.69010,-0.09690,,-3.29050,-27.35180,-59.75800,7.35290,-2.42770,-3.23320,0.94690,1.7423,1.7039
2022-09-30,305.77400,215.10900,90.66500,43.33500,91.21800,134.83700,-44.17200,-1.94700,-46.11900,0.13200,-46.25100,-46.25100,-43.99400,-90.51700,-26.41500,-44.17200,108.61800,108.61800,-0.83000,-0.83000,1.89250,0.89210,11.51560,29.65100,-14.44600,-14.44600,-15.08270,-29.60260,0.14910,0.71410,3.17380,28.35710,-43.06990,9.51510,-2.25510,-3.38820,1.35480,0.2018,0.1537
2022-06-30,349.04900,237.81300,111.23600,46.82200,124.44500,183.67300,-72.43700,-1.92700,-74.36400,0.15900,-74.52300,-74.52300,-3.62300,-78.49600,-54.65100,-72.43700,107.39700,107.39700,-0.73000,-0.73000,1.99950,0.84860,7.66340,31.86830,-20.75270,-20.75270,-21.30470,-22.48850,0.16100,0.62990,4.05480,22.19570,-41.11550,17.66070,-3.43780,-5.10080,2.03980,-2.3096,-2.3528
