Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,51.57600,108.03700,-56.46100,60.50700,60.50700,-116.96800,-116.96800,-34.79400,-82.17400,-82.17400,-82.17400,66.99300,66.99300,-1.23000,-1.23000,0.61260,1.74320,206.13640,144.81790,-0.00420,-8.74610,-7.70930,-0.61430,-2.97600,15.76590,0.2175,0.1964
2024-06-30,164.57200,107.08500,57.48700,54.82300,54.82300,2.66400,2.66400,-0.42100,3.08500,3.08500,3.08500,56.52400,56.53200,0.05000,0.05000,0.64780,2.02520,4.57000,5.29220,0.00430,0.33060,0.33210,0.02250,0.11640,16.50500,-0.1614,-0.1297
2024-03-31,163.13600,112.06700,51.06900,51.18600,51.18600,-0.11700,-0.11700,-0.91000,0.79300,0.79300,0.79300,56.48500,56.50400,0.01000,0.01000,0.64740,2.02310,-0.23170,1.57050,0.00370,0.08540,0.08580,0.00580,0.03010,16.43430,0.12760,0.15530
2023-12-31,160.47400,104.10500,56.36900,56.12100,56.12100,0.24800,0.24800,-2.30000,2.54800,2.54800,2.54800,56.42600,56.42600,0.04000,0.04000,0.60360,1.71010,0.44180,4.53870,0.00420,0.27540,0.27680,0.01910,0.10920,16.38700,-0.6443,-0.6781
2023-09-30,156.46300,92.69200,63.77100,62.19100,62.19100,1.58000,1.58000,-0.60000,2.18000,2.18000,2.18000,56.44400,56.45000,0.04000,0.04000,0.51710,1.25940,2.40170,3.31380,0.00500,0.23720,0.23850,0.01670,0.11450,16.28530,0.2808,0.2153
2023-06-30,157.40700,96.34400,61.06300,58.39900,273.65100,-212.58800,-212.58800,-0.30000,-212.28800,-212.28800,-212.28800,56.43100,56.43100,-3.76000,-3.76000,0.51590,1.06550,-353.27700,-352.77850,0.00470,-23.18730,-23.33340,-1.65330,-11.22580,16.22600,0.2931,0.2911
2023-03-31,148.69800,78.24500,70.45300,59.75700,59.75700,10.69600,10.69600,2.20000,8.49600,8.49600,8.49600,56.37700,56.41000,0.15000,0.15000,0.66930,2.02390,15.27220,12.13090,0.00510,0.74940,0.93120,0.06240,0.24780,20.09320,0.17350,0.12930
2022-12-31,133.24000,51.29800,81.94200,60.99700,60.99700,20.94500,20.94500,3.59100,17.35400,17.35400,17.35400,56.42200,56.49000,0.31000,0.31000,0.51330,1.20770,25.93200,21.48600,0.00620,1.52980,1.90170,0.13330,0.74450,20.13990,0.0131,0.0029
2022-09-30,120.93000,21.07400,99.85600,60.32000,60.32000,39.53600,39.53600,10.53000,29.00600,29.00600,29.00600,56.38700,56.44800,0.51000,0.51000,0.57150,1.33380,39.58430,29.04140,0.00810,2.58530,3.22410,0.23530,1.10780,19.89720,0.5309,0.5223
2022-06-30,103.37100,8.16600,95.20500,48.97800,48.97800,46.22700,46.22700,12.91100,33.31600,33.31600,33.31600,56.47100,56.52000,0.59000,0.59000,0.30920,0.44770,48.64360,35.05770,0.00840,3.02070,3.78520,0.29620,2.08660,19.55960,0.5318,0.4913
