Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,362.12400,401.92000,-39.79600,27.35300,-18.16800,67.19400,-106.99000,0.53500,-106.45500,-3.60500,-102.85000,-102.85000,-46.51200,-85.21300,-106.99000,161.89000,164.70100,-0.29000,-0.31000,0.53060,0.52510,1.10720,-10.98960,-29.54510,-29.54510,-29.39740,-12.84420,0.43450,2.87810,31.27050,-85.34280,21.68230,-12.34200,-40.53330,0.33670,-0.1065,-0.1065
2024-06-30,379.15700,365.17100,13.98600,27.02400,3.39700,45.32000,-31.33400,3.52800,-27.80600,0.96800,-28.77400,-28.77400,-12.02000,-9.59200,-31.33400,136.60100,141.08300,-0.09000,-0.15000,0.68730,0.44380,0.80290,3.68870,-8.26410,-8.26410,-7.33360,-3.17020,0.42470,2.43950,36.89280,-17.24650,6.28480,-3.22300,-9.59250,0.46640,-0.0461,-0.0461
2024-03-31,388.48800,382.05700,6.43100,27.72300,-1.00000,50.26200,-43.83100,-3.70300,-47.53400,2.07200,-49.60600,-49.60600,-18.70000,-22.43200,-43.83100,118.88700,118.88700,-0.16000,-0.16000,0.54840,0.44620,0.81560,1.65540,-11.28250,-11.28250,-12.23560,-4.81350,0.45390,2.70270,33.30060,-33.83860,9.93900,-5.79560,-18.73910,0.46410,-0.16850,-0.16850
2023-12-31,346.86100,367.67900,-20.81800,25.15200,3.34400,43.44200,-64.26000,-3.08000,-67.34000,1.76700,-69.10700,-69.10700,-25.46200,-42.55900,-64.26000,94.88900,294.59000,-0.18000,-0.20000,0.55460,0.43250,0.76210,-6.00180,-18.52620,-18.52620,-19.41410,-7.34070,0.40290,2.85550,31.51780,-48.62240,13.17320,-8.02670,-27.59330,0.45390,-0.0657,-0.0654
2023-09-30,288.35100,279.22000,9.13100,33.71900,12.48900,42.95100,-33.82000,-3.05700,-36.87700,0.41200,-37.28900,-37.28900,-13.29600,-12.03400,-33.82000,114.19800,312.67900,-0.12000,-0.12000,0.67210,0.36550,0.57600,3.16660,-11.72880,-11.72880,-12.78890,-4.61100,0.32150,2.41450,37.27490,-19.84060,7.45880,-4.15760,-12.58930,0.60120,0.2968,0.3057
2023-06-30,329.08600,302.27100,26.81500,28.08000,2.01200,47.84800,-21.03300,-6.32300,-27.35600,0.22600,-27.58200,-27.58200,-9.81600,0.80800,-21.03300,107.45400,107.45400,-0.09000,-0.09000,0.68750,-3.86690,-0.79450,8.14830,-6.39130,-6.39130,-8.31270,-2.98280,0.36200,3.15160,28.55700,20.25620,3.26340,-3.03450,98.58460,-0.43560,0.0813,0.0771
2023-03-31,302.07700,285.57000,16.50700,38.64400,-5.14000,65.32400,-48.81710,-3.34100,-52.15800,0.29000,-52.44800,-52.44800,-9.19900,-26.88510,-48.81710,41.57900,41.57900,-0.22000,-0.22000,0.40560,1.02550,-40.27040,5.46450,-16.16050,-16.16050,-17.26650,-3.04530,0.34820,3.07700,29.24940,1953.37200,7.15680,-6.04640,-49.74160,-0.01100,-0.57050,-0.58170
2022-12-31,258.21300,269.17800,-10.96510,41.42800,1.34400,525.58180,-536.54680,6.07700,-530.47000,,-532.33200,-532.33200,-94.02700,-50.93970,-536.54690,41.57900,41.57900,-2.27000,-2.25000,0.41670,0.94160,16.12930,-4.24650,-207.79240,-207.79240,-205.43890,-36.41450,0.29460,3.24420,27.74180,-9093.51700,71.43520,-60.72890,-530.87210,0.02410,-2.6438,-2.6881
2022-09-30,248.26000,254.77700,-6.51700,38.98100,7.30200,53.49400,-60.01100,-5.31800,-65.32900,,-65.32900,-65.32900,-11.17300,-38.09290,-60.01100,41.57900,243.03600,-0.27000,-0.27000,0.54670,0.50610,1.02460,-2.62510,-24.17260,-24.17260,-26.31480,-4.50050,0.17950,2.91100,30.91710,-83.67360,5.64240,-4.72330,-41.32760,0.32120,-0.085,-0.0887
2022-06-30,269.45400,267.44800,2.00600,42.50700,1.49000,914.19300,-912.18700,9.08100,-903.10600,,-903.10600,-903.10600,-154.35000,-38.91410,-912.18700,41.57900,242.05300,-3.71000,-3.73000,0.74720,0.42410,0.74730,0.74450,-338.53160,-338.53160,-335.16150,-57.28250,0.18660,2.64170,34.06880,-831.43400,78.99640,-62.53290,-478.78510,0.44700,0.366,0.3814
2022-03-31,273.54400,265.82100,7.72300,39.46400,1.32500,59.89100,-52.16800,-8.62200,-60.79000,,-60.79000,-60.79000,-10.57700,-30.32500,-52.16800,41.57900,41.57900,-0.25000,-0.25000,0.91040,0.23330,0.31340,2.82330,-19.07120,-19.07120,-22.22310,-3.86670,0.11610,2.85110,31.56660,-23.11640,3.26570,-2.57950,-17.72440,1.10180,-0.66800,-0.68910
2021-12-31,185.29370,201.00880,-15.71520,64.40660,-33.23600,105.14780,-120.86290,2.69440,-118.16850,,-118.16850,-118.16850,-70.31150,-113.01750,-120.86290,,,,0.00000,1.00550,0.22630,0.44400,-8.48120,-65.22780,-65.22780,-63.77360,-37.94600,0.07840,3.55870,25.29020,-43.19780,6.31230,-4.99840,-33.42320,1.14870,0,0
2021-09-30,156.18600,161.32810,-5.14220,20.92500,-1.60000,22.98140,-28.12360,-3.93080,-32.05440,,-32.05440,-32.05440,-32.05440,-27.18000,-28.12360,,,,0.00000,0.90500,,,-3.29230,-18.00650,-18.00650,-20.52320,-20.52320,0.49330,,,313.06630,313.06660,-10.12400,313.06630,-1.17160,0,0
2021-06-30,144.58640,150.38050,-5.79410,18.74720,-1.00000,20.17700,-25.97110,-3.49330,-29.46440,,-29.46440,-29.46440,-29.46440,-25.05320,-25.97110,,,,0.00000,4.39320,,,-4.00730,-17.96230,-17.96230,-20.37840,-20.37840,0.45600,,,-589.28800,-589.29540,-9.29240,-589.28790,0.46520,0,0
2021-03-31,151.29790,146.62450,4.67340,15.32930,-2.00000,17.66190,-12.98840,-11.66230,-24.65070,,-24.65070,-24.65070,-24.65070,-12.17330,-12.98840,,,,0.00000,,,,3.08890,-8.58470,-8.58470,-16.29280,-16.29280,,,,,,,,,0.00000,
2020-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
