Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1351.00000,,1351.00000,846.70000,-216.80000,,209.10000,-25.30000,183.80000,36.00000,147.80000,147.80000,-0.70000,108.20000,287.50000,209.10000,99.90000,102.10000,1.08000,1.06000,1.04070,0.46760,0.96570,100.00000,15.47740,15.47740,13.60470,8.00890,0.20920,2.34390,38.39820,5.53740,13.57330,2.28850,2.94800,26.47920,2.6186,1.1768
2024-06-30,1301.20000,,1301.20000,808.60000,-204.10000,,215.60000,-29.60000,186.00000,38.30000,147.70000,147.70000,-1.20000,114.10000,288.50000,215.60000,99.90000,102.00000,1.13000,1.12000,1.35080,0.51960,1.09480,100.00000,16.56930,16.56930,14.29450,8.76880,0.20370,2.20650,40.78770,5.95230,16.51390,2.31190,2.85940,24.64150,2.1359,0.595
2024-03-31,1316.00000,,1316.00000,820.30000,-217.90000,,207.50000,-29.10000,178.40000,38.30000,140.10000,140.10000,-1.30000,112.50000,277.80000,207.50000,99.80000,102.20000,1.12000,1.10000,1.36680,0.53170,1.14640,100.00000,15.76750,15.76750,13.55620,8.54860,0.21120,2.12500,42.35330,5.93070,17.32200,2.24830,2.77710,23.45880,2.33660,0.97260
2023-12-31,1246.80000,,1246.80000,787.99990,-198.80000,,189.90030,-25.10000,164.80000,37.20000,127.60000,127.60000,-8.50000,87.60000,269.50020,189.90030,99.50000,101.30000,0.87000,0.86000,1.28250,0.54380,1.20280,100.00000,15.23100,15.23100,13.21780,7.02600,0.20430,2.03860,44.14820,5.65800,18.34120,2.09100,2.58140,22.48450,1.9905,-0.103
2023-09-30,1206.90000,,1206.90000,762.30000,-197.90000,,179.40000,-34.40000,145.00000,30.30000,114.70000,114.70000,-1.30000,85.30000,246.70000,179.40000,99.50000,101.40000,0.85000,0.84000,1.27300,0.55630,1.26490,100.00000,14.86450,14.86450,12.01430,7.06770,0.20240,2.25210,39.96270,5.34060,19.44070,1.92310,2.36960,21.43410,2.1096,0.6398
2023-06-30,1187.10000,,1187.10000,743.60000,-187.00000,,183.90000,-32.70000,151.20000,32.80000,118.40000,118.40000,-1.20000,91.40000,256.50000,183.90000,99.50000,101.10000,0.91000,0.90000,1.25800,0.57210,1.34830,100.00000,15.49150,15.49150,12.73690,7.69940,0.20250,2.23010,40.35630,5.86810,25.25060,2.02020,2.51100,20.13670,2.04,0.8362
2023-03-31,1160.40000,,1160.40000,726.20000,-191.70000,,178.60000,-32.40000,146.20000,31.90000,114.30000,114.30000,-1.00000,87.70000,242.50000,178.60000,99.40000,100.90000,0.88000,0.87000,1.28640,0.58570,1.42730,100.00000,15.39120,15.39120,12.59910,7.55770,0.20190,2.25540,39.90430,5.93550,31.07670,1.98880,2.45900,19.21860,2.25870,1.26960
2022-12-31,1137.30000,,1137.30000,711.10000,-343.30010,,178.59990,-27.70000,150.90000,31.90000,119.00000,119.00000,-1.50000,89.40000,251.59990,178.60000,99.20000,100.40000,0.90000,0.89000,1.24540,0.60020,1.51510,113.98050,15.70390,15.70390,13.26830,7.86070,0.20180,2.11870,42.47960,6.51590,42.37890,2.11120,2.60500,18.30270,1.7204,-0.3669
2022-09-30,1089.50000,,1089.50000,694.60000,-184.40000,,148.40000,-41.10000,107.30000,21.80000,85.50000,85.50000,-18.50000,45.40000,210.50000,148.40000,99.20000,100.50000,0.45000,0.45000,1.21350,0.61390,1.60540,100.00000,13.62090,13.62090,9.84860,4.16700,0.19900,2.17860,41.31160,5.00000,48.11480,1.56140,1.93050,17.13430,0.6884,-0.7928
2022-06-30,1062.50000,,1062.50000,669.40000,-183.10000,,149.50000,-66.90000,82.60000,22.80000,59.80000,59.80000,11.50000,48.70000,210.00000,149.50000,99.20000,100.30000,0.49000,0.49000,1.23580,0.56380,1.31240,100.00000,14.07060,14.07060,7.77410,4.58350,0.15000,1.61300,55.79580,2.39080,-16.91180,0.84440,1.04280,25.06310,2.4365,1.314
