Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,35.69400,27.01200,8.68200,2.10100,6.07000,8.17100,0.51100,-0.15800,0.35300,0.07400,0.27900,0.27900,,0.25800,1.51700,0.51100,16.62500,16.87400,0.02000,0.02000,3.29840,0.04190,0.05860,24.32340,1.43160,1.43160,0.98900,0.72280,0.20700,0.61400,1.28610,69.97980,0.20720,0.33880,0.16180,0.19860,8.09700,0.2798,0.2447
2024-06-30,42.98300,31.42000,11.56300,1.99700,5.64900,7.64600,3.91700,-0.07100,3.84600,0.85300,2.99300,2.99300,,2.96900,4.94900,3.91700,16.56800,16.82500,0.18000,0.18000,4.07270,0.06960,0.08980,26.90130,9.11290,9.11290,8.94770,6.90740,0.25310,0.75910,1.38410,65.02450,2.24460,3.68650,1.76250,2.08830,8.02170,0.5305,0.5095
2024-03-31,41.92700,30.45700,11.47000,1.75600,5.65100,7.40700,4.06300,-0.45600,3.60700,0.70300,2.90400,2.90400,,2.89100,5.04700,4.06300,16.39600,16.51800,0.18000,0.18000,4.03410,0.15220,0.19500,27.35710,9.69060,9.69060,8.60300,6.89530,0.23220,0.69500,1.18850,75.72730,2.25210,3.79220,1.60840,1.90950,7.83810,-0.00490,-0.02740
2023-12-31,44.54800,33.14600,11.40200,1.85200,5.90100,7.75300,3.64900,-0.53600,3.11300,0.26300,2.85000,2.85000,,2.87300,4.63100,3.64900,16.21400,16.22600,0.17000,0.17000,3.80120,0.15850,0.20430,25.59490,8.19110,8.19110,6.98800,6.44920,0.24990,0.78520,1.40260,64.16650,2.27220,3.91760,1.59860,1.91210,7.67280,0.1498,0.0873
2023-09-30,39.48800,29.71400,9.77400,1.86900,5.77000,7.63900,2.13500,-0.38600,1.74900,0.44600,1.30300,1.30300,,1.33000,3.13800,2.13500,16.23800,16.30300,0.08000,0.08000,3.39400,0.16530,0.21440,24.75180,5.40670,5.40670,4.42920,3.36810,0.22420,0.63720,1.45240,61.96840,1.07020,1.88480,0.73990,0.89330,7.46480,-0.0548,-0.0869
2023-06-30,42.69200,32.10400,10.58800,1.77800,5.14500,6.92300,3.66500,1.05800,4.72300,1.37500,3.34800,3.34800,,3.34000,4.66800,3.66500,16.14100,16.14400,0.21000,0.21000,3.00740,0.15910,0.20590,24.80090,8.58470,8.58470,11.06300,7.82350,0.24340,0.69700,1.49120,60.35560,2.79760,5.02540,1.90890,2.35250,7.40980,0.1085,0.0766
2023-03-31,31.91600,24.48000,7.43600,2.03200,5.37800,7.41000,0.02600,-0.49400,-0.46800,-0.13300,-0.33500,-0.33500,,-0.34600,1.01300,0.02600,16.13500,16.13500,-0.02000,-0.02000,2.78610,0.15360,0.19870,23.29870,0.08150,0.08150,-1.46630,-1.08410,0.18650,0.51740,1.30470,68.98330,-0.28780,-0.53060,-0.19570,-0.24360,7.21440,-0.08460,-0.11540
2022-12-31,36.10700,28.02600,8.08100,1.65600,6.20800,7.86400,0.21700,-0.59700,-0.38000,-0.15500,-0.22500,-0.22500,,-0.22400,1.26800,0.21700,16.12500,16.12500,-0.02000,-0.02000,2.73190,0.14230,0.18310,22.38070,0.60100,0.60100,-1.05240,-0.62040,0.21440,0.68040,1.29980,69.24170,-0.19330,-0.35680,-0.13360,-0.16580,7.21430,0.1589,0.1413
2022-09-30,33.23400,26.51900,6.71500,1.89600,5.40500,7.30100,-0.58600,0.25400,-0.33200,-0.09000,-0.24200,-0.24200,,-0.23900,0.55500,-0.58600,16.13300,16.13300,-0.01000,-0.01000,2.81100,0.15330,0.19840,20.20520,-1.76330,-1.76330,-0.99900,-0.71910,0.19790,0.65050,1.23660,72.78210,-0.20990,-0.38930,-0.14410,-0.17770,7.14740,-0.0267,-0.0769
2022-06-30,32.12600,24.48000,7.64600,1.67200,5.18100,6.85300,0.79300,-0.11500,0.67800,0.17000,0.50800,0.50800,,0.51200,1.94500,0.79300,16.12900,16.14900,0.03000,0.03000,3.23890,0.14320,0.18420,23.80000,2.46840,2.46840,2.11040,1.59370,0.19800,0.62450,1.43750,62.61000,0.43390,0.80640,0.31310,0.37180,7.25640,-0.0104,-0.0237
2022-03-31,30.37300,23.41500,6.95800,1.85700,5.39600,7.25300,-0.29500,-0.11700,-0.41200,-0.25100,-0.16100,-0.16100,,-0.16800,0.85600,-0.29500,16.10400,16.10400,-0.01000,-0.01000,3.45450,0.14520,0.18680,22.90850,-0.97130,-0.97130,-1.35650,-0.55310,0.18820,0.64360,1.32580,67.88300,-0.13690,-0.25690,-0.09980,-0.11700,7.29470,-0.20010,-0.22310
2021-12-31,23.76300,18.47400,5.28900,1.60300,4.91500,6.51800,-1.22900,-0.11000,-1.33900,-0.21100,-1.12800,-1.12800,,-1.13100,-0.28200,-1.22900,16.03700,16.03700,-0.06000,-0.06000,3.51530,0.13800,0.17710,22.25730,-5.17190,-5.17190,-5.63480,-4.75950,0.14890,0.55660,1.17450,76.62670,-0.95800,-1.81100,-0.70700,-0.82580,7.31780,-0.257,-0.2879
2021-09-30,21.76100,16.65300,5.10800,1.72300,4.16400,5.88700,-0.77900,0.00100,-0.77800,-0.17500,-0.60300,-0.60300,,-0.58500,0.09500,-0.77900,16.06500,16.06500,-0.04000,-0.04000,3.86730,,0.00210,23.47320,-3.57980,-3.57980,-3.57520,-2.68830,0.15910,0.59100,1.34040,67.14540,-0.50870,-0.72810,-0.44080,-0.50870,7.37180,0.099,0.0297
2021-06-30,26.77000,19.50300,7.26700,1.85300,4.32300,6.17600,1.09100,-0.02100,1.07000,0.24800,0.82200,0.82200,,0.81100,2.00300,1.09100,16.01900,16.26000,0.05000,0.05000,4.14040,,0.00520,27.14610,4.07550,4.07550,3.99700,3.02950,0.19610,0.71140,1.43060,62.90920,0.68940,0.98810,0.60210,0.68940,7.42820,0.1861,0.141
