Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1584.40000,1584.40000,414.00000,-62.30000,1024.20000,152.70010,1176.90000,264.10000,912.80000,912.80000,901.30000,1108.10000,1024.20000,359.40000,359.98900,2.51000,2.50000,1.02300,0.08670,0.12150,100.00000,64.64280,64.64280,74.28050,56.88590,0.01150,2.51730,35.75230,3.23500,-38.58960,0.66240,2.95460,78.47380,2.7846,2.7019
2024-06-30,1532.50000,1532.50000,389.40000,-58.30000,1000.60000,153.90000,1154.50000,271.30000,883.20000,883.20000,872.10000,1084.80000,1000.60000,359.33000,359.86900,2.43000,2.42000,1.02040,0.08830,0.12400,100.00000,65.29200,65.29200,75.33440,56.90700,0.01240,2.55630,35.20720,3.19590,-29.83180,0.71580,2.91360,76.90200,2.1586,2.1081
2024-03-31,1487.90000,1487.90000,386.40000,-56.60000,959.60000,153.80010,1113.40000,258.20000,855.20000,855.20000,844.40000,1044.90000,959.60000,359.25800,359.83300,2.35000,2.35000,1.01260,0.08970,0.12620,100.00000,64.49360,64.49360,74.83030,56.75110,0.01130,2.36850,37.99850,3.14940,-24.42940,0.64760,2.86680,75.57000,2.48090,2.42580
2023-12-31,1439.30000,1439.30000,387.90000,-101.90000,863.19970,142.80000,1006.00000,191.40010,814.60010,814.60010,804.30000,949.49980,863.20010,359.02300,359.50000,2.24000,2.23000,1.01580,0.11360,0.12810,100.00000,59.97360,59.97360,69.89510,55.88130,0.01110,2.68730,33.49130,3.04660,-20.45240,0.62800,2.70060,74.43030,2.9071,2.8492
2023-09-30,1337.80000,1337.80000,372.80000,-56.50000,820.20010,154.10000,974.30000,224.10000,750.20000,750.20000,740.80000,908.50010,820.20010,359.02000,359.61900,2.06000,2.06000,1.03300,0.10850,0.12170,100.00000,61.30960,61.30960,72.82850,55.37450,0.01070,2.39580,37.56620,2.66490,-28.89050,0.59730,2.37580,78.37480,2.3799,2.3246
2023-06-30,1360.20000,1360.20000,375.00000,-57.30000,838.60000,177.79990,1016.40000,238.80000,777.60000,777.60000,767.80000,927.90000,838.60000,358.94000,359.42900,2.14000,2.14000,1.02180,0.10960,0.12310,100.00000,61.65270,61.65270,74.72430,56.44760,0.00900,2.26930,39.66040,2.79530,-25.84680,0.51400,2.48900,77.49100,1.8087,1.7517
2023-03-31,1441.60000,1441.60000,378.80000,-60.40000,913.70000,243.20000,1156.90000,273.10000,883.80000,883.80000,872.70000,1002.40000,913.70000,358.93300,359.31300,2.43000,2.43000,1.01540,0.11110,0.12560,100.00000,63.38100,63.38100,80.25110,60.53690,0.00870,1.99230,45.17480,3.22740,-25.26010,0.53230,2.86880,76.29370,2.51150,2.46920
2022-12-31,1207.80000,1207.80000,353.90000,-95.00000,668.29990,158.99980,827.30010,189.40000,637.90000,637.90000,630.00000,758.89990,668.29990,358.71300,359.18100,1.76000,1.76000,1.01010,0.11290,0.12790,100.00000,55.33200,55.33200,68.49650,52.16100,0.00690,2.49960,36.00600,2.37330,-15.75530,0.36620,2.10520,74.88520,2.7343,2.6663
2022-09-30,1227.80000,1227.80000,355.10000,-43.90000,738.80000,141.20000,880.00000,200.40000,679.60000,679.60000,671.10000,828.80000,738.80000,358.71500,359.28800,1.87000,1.87000,1.01910,0.10800,0.12160,100.00000,60.17270,60.17270,71.67290,54.65870,0.00690,2.11620,42.52970,2.40560,-25.41510,0.38090,2.14570,78.71940,1.8299,1.7632
2022-06-30,1237.20000,1237.20000,346.30000,-51.10000,749.70000,117.00000,866.70000,204.20000,662.50000,662.50000,654.10000,839.79990,749.70000,358.64100,359.20500,1.82000,1.82000,1.01760,0.10930,0.12270,100.00000,60.59650,60.59650,70.05340,52.86940,0.00700,2.12470,42.35940,2.36590,-21.79420,0.37500,2.10730,78.06880,1.7192,1.6694
2022-03-31,1346.60000,1346.60000,343.80000,-51.80000,859.10000,57.20000,916.30000,205.30000,711.00000,711.00000,702.00000,951.00000,859.10000,358.60900,359.18000,1.96000,1.95000,1.01510,0.11030,0.12390,100.00000,63.79770,63.79770,68.04550,52.13130,0.00650,2.21150,40.69580,2.56340,-20.80470,0.34530,2.28080,77.34010,2.22480,2.15960
2021-12-31,1147.30000,1147.30000,340.20000,-80.90000,631.70030,167.60000,799.30020,174.10000,625.20010,625.20010,605.90000,726.20030,631.70030,358.34000,358.92900,1.69000,1.69000,1.00850,0.08960,0.12570,100.00000,55.05970,55.05970,69.66790,52.81090,0.00580,2.64050,34.08440,2.28180,-16.29820,0.31770,2.07740,76.40590,1.8627,1.8962
