Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,10.80500,3.16900,7.63600,5.37300,5.37300,2.26300,2.26300,0.53100,1.73200,1.73200,1.73200,3.49400,3.49400,0.50000,0.50000,,,29.15110,22.31100,0.00780,2.05370,2.05370,0.17490,2.05370,24.13740,0.5389,0.5246
2024-06-30,10.48000,2.87500,7.60500,5.39600,5.39600,2.20900,2.20900,0.47500,1.73400,1.73400,1.73400,3.49400,3.49400,0.50000,0.50000,,,28.58440,22.43790,0.00750,2.30560,2.30560,0.16920,2.30560,21.52520,0.8715,0.6319
2024-03-31,10.11600,2.57200,7.54400,6.00900,6.00900,1.53500,1.53500,0.16400,1.37100,1.37100,1.37100,3.49400,3.49400,0.39000,0.39000,,0.02030,21.28990,19.01530,0.00740,1.84050,1.84050,0.14000,1.84050,21.31910,0.88180,0.58330
2023-12-31,3.67400,3.04400,0.63000,5.49800,5.49800,-4.86800,-5.49900,-1.51400,-3.98500,-3.98500,-3.98500,3.49800,3.49800,-1.14000,-1.14000,,0.01940,-1808.87100,-1310.84700,0.00030,-5.20870,-5.20870,-0.40860,-5.20870,21.89670,0.3439,0.273
2023-09-30,9.50800,2.37100,7.13700,5.46700,5.46700,1.67000,1.67000,0.18200,1.48800,1.48800,1.48800,3.49600,3.49600,0.43000,0.43000,,0.02830,23.74860,21.16040,0.00680,2.42140,2.42140,0.14440,2.42140,17.58760,0.9515,0.9143
2023-06-30,9.18400,1.50500,7.67900,5.46300,5.46300,2.21600,2.21600,0.28800,1.92800,1.92800,1.92800,3.50000,3.50000,0.55000,0.55000,,0.03050,27.55880,23.97710,0.00780,2.71640,2.71640,0.18790,2.71640,20.28470,0.7105,0.7005
2023-03-31,9.02700,1.12600,7.90100,5.67000,5.67000,2.23100,2.23100,0.26700,1.96400,1.96400,1.96400,3.50200,3.50200,0.56000,0.56000,,0.03340,28.47480,25.06700,0.00770,2.66700,2.66700,0.19300,2.66700,21.03400,1.39660,1.39520
2022-12-31,12.07200,0.70300,11.36900,5.04500,5.04500,6.32400,5.92000,1.45400,4.46600,4.46600,4.46600,3.51100,3.51100,1.28000,1.28000,,0.03750,57.09330,43.07070,0.01010,6.56370,6.56370,0.43620,6.56370,19.42360,0.6391,1.4135
2022-09-30,8.62400,0.52900,8.09500,5.66500,5.66500,2.43000,2.43000,0.43200,1.99800,1.99800,1.99800,3.50700,3.50700,0.57000,0.57000,,0.04370,30.97510,25.46850,0.00750,3.34150,3.34150,0.19160,3.34150,17.05930,1.2989,0.8748
2022-06-30,7.77900,0.55700,7.22200,5.05800,5.05800,2.16400,2.16400,0.36300,1.80100,1.80100,1.80100,3.51300,3.51300,0.51000,0.51000,,0.05450,29.96400,24.93770,0.00670,2.36640,2.36640,0.16610,2.36640,21.68290,0.619,-0.2278
2022-03-31,7.57600,0.59000,6.98600,4.65100,4.65100,2.33500,2.33500,0.25400,2.08100,2.08100,2.08100,3.51900,3.51900,0.59000,0.59000,,0.04620,32.26920,28.75900,0.00650,2.40830,2.40830,0.18750,2.40830,24.56950,0.57030,0.41430
2021-12-31,7.64200,0.60500,7.03700,4.64600,4.64600,2.39100,1.96500,0.09300,1.87200,1.87200,1.87200,3.54500,3.54500,0.53000,0.53000,,0.03320,27.92380,26.60220,0.00640,1.80480,1.80480,0.16940,1.80480,29.46760,0.9416,-0.9918
2021-09-30,7.64000,0.62400,7.01600,4.75500,4.75500,2.26100,2.26100,0.38600,1.87500,1.87500,1.87500,3.53600,3.53600,0.53000,0.53000,,0.03150,32.22630,26.72460,0.00660,1.78690,1.78690,0.17590,1.78690,29.73340,1.0111,-0.5171
2021-06-30,7.72400,0.61800,7.10600,4.31600,4.31600,2.79000,2.79000,0.50400,2.28600,2.28600,2.28600,3.55500,3.55500,0.65000,0.65000,,0.03330,36.20560,29.66520,0.00740,2.15570,2.15570,0.22060,2.15570,29.90500,-0.1218,-0.7874
2021-03-31,7.78900,0.67000,7.11900,4.69000,4.69000,2.42900,2.42900,0.42300,2.00600,2.00600,2.00600,3.56600,3.56600,0.56000,0.56000,,0.03220,34.12000,28.17810,0.00720,1.93560,1.93560,0.20200,1.93560,29.06310,1.64440,0.08050
2020-12-31,8.43600,0.84500,7.59100,4.83000,4.83000,2.76100,2.50500,0.44900,2.05600,2.05600,2.05600,3.56600,3.56600,0.58000,0.58000,,0.02220,32.99960,27.08470,0.00790,1.90920,1.90920,0.21490,1.90920,30.19910,1.562,-0.3527
2020-09-30,8.22700,0.98500,7.24200,4.90300,4.90300,2.33900,2.33900,0.40300,1.93600,1.93600,1.93600,3.56600,3.56600,0.54000,0.54000,,0.01950,33.45250,27.68880,0.00750,1.82100,1.82100,0.20640,1.82100,29.81320,0.1091,-0.205
2020-06-30,8.41600,0.98300,7.43300,5.40900,5.40900,2.02400,2.02400,0.36300,1.66100,1.66100,1.66100,3.56600,3.56600,0.47000,0.47000,,0.01890,28.98470,23.78630,0.00740,1.57740,1.57740,0.17620,1.57740,29.52860,0.5493,0.5067
2020-03-31,8.49000,1.04300,7.44700,5.25600,5.25600,2.19100,2.19100,0.39000,1.80100,1.80100,1.80100,3.56600,3.56600,0.50000,0.50000,,0.01330,31.09130,25.55700,0.00820,1.73900,1.73900,0.21030,1.73900,29.04180,0.50760,0.47840
2019-12-31,9.81400,1.07600,8.73800,5.45200,5.45200,3.28600,3.35500,0.67100,2.68400,2.68400,2.68400,3.58100,3.58100,0.76000,0.76000,,0.01090,37.32760,29.86210,0.01090,2.72960,2.72960,0.32420,2.72960,27.57380,0.6479,0.5918
2019-09-30,8.63600,1.07800,7.55800,4.82400,4.82400,2.73400,2.73400,0.52700,2.20700,2.20700,2.20700,3.56800,3.56800,0.62000,0.62000,,0.01000,36.17360,29.20090,0.00920,2.28180,2.28180,0.26750,2.28180,27.12280,1.1734,1.2422
2019-06-30,8.48800,1.00600,7.48200,4.62900,4.62900,2.85300,2.85300,0.54600,2.30700,2.30700,2.30700,3.57700,3.57700,0.64000,0.64000,,0.01170,38.13150,30.83400,0.00890,2.45260,2.45260,0.27490,2.45260,26.33400,0.5038,0.4959
2019-03-31,8.80300,1.02300,7.78000,4.61100,4.61100,3.16900,3.16900,0.62600,2.54300,2.54300,2.54300,3.61500,3.61500,0.70000,0.70000,,0.01800,40.73270,32.68640,0.00930,2.79610,2.79610,0.30450,2.79610,25.39770,0.70480,0.30480
2018-12-31,8.36700,0.97800,7.38900,4.39600,4.39600,2.99300,2.99300,0.59300,2.40000,2.40000,2.40000,3.64400,3.64400,0.66000,0.66000,,0.02580,40.50620,32.48070,0.00900,2.69500,2.69500,0.29340,2.69500,24.43880,1.1866,1.1674
2018-09-30,8.13600,0.92300,7.21300,4.75000,4.75000,2.46300,2.46300,0.48800,1.97500,1.97500,1.97500,3.64400,3.64400,0.54000,0.54000,,0.02210,34.14670,27.38110,0.00890,2.31110,2.31110,0.24410,2.31110,23.45200,0.7931,0.792
2018-06-30,8.02000,0.86400,7.15600,4.32600,4.32600,2.83000,2.83000,0.56600,2.26400,2.26400,2.26400,3.64400,3.64400,0.62000,0.62000,,0.03190,39.54720,31.63780,0.00880,2.64030,2.64030,0.27890,2.64030,23.53130,0.5011,0.8323
2018-03-31,8.04800,0.91100,7.13700,4.40200,4.40200,2.73500,2.73500,0.54000,2.19500,2.19500,2.19500,3.64400,3.64400,0.60000,0.60000,0.03640,0.07150,38.32140,30.75520,0.00860,2.57910,2.57910,0.26420,2.48510,23.35570,0.85100,0.84550
2017-12-31,8.00600,0.88700,7.11900,4.02600,4.02600,3.09300,3.09300,1.26800,1.82500,1.82500,1.82500,3.64400,3.64400,0.49000,0.49000,0.03570,0.06760,41.13580,24.27190,0.00880,2.10000,2.10000,0.21390,2.02500,23.84910,0.539,0.5466
2017-09-30,8.14000,0.91100,7.22900,4.22500,4.22500,3.00400,3.00400,0.86800,2.13600,2.13600,2.13600,3.64400,3.64400,0.59000,0.59000,0.03580,0.07850,41.55490,29.54770,0.00870,2.46830,2.46830,0.25780,2.37980,23.74810,1.0277,0.7714
2017-06-30,7.79500,0.90100,6.89400,4.11500,4.11500,2.77900,2.77900,0.78400,1.99500,1.99500,1.99500,3.64400,3.64400,0.55000,0.55000,0.03640,0.07860,40.90370,29.36420,0.00810,2.34430,2.34430,0.23850,2.25890,23.35320,0.5058,0.3606
2017-03-31,7.62000,0.89500,6.72500,4.11800,4.11800,2.60700,2.60700,0.71700,1.89000,1.89000,1.89000,3.64400,3.64400,0.52000,0.52000,0.03720,0.08210,38.76580,28.10410,0.00800,2.26710,2.26710,0.22430,2.18290,22.87760,0.50740,0.50030
2016-12-31,7.17900,0.95100,6.22800,3.35300,3.35300,2.87500,2.87500,0.79800,2.07700,2.07700,2.07700,3.64400,3.64400,0.57000,0.57000,0.03770,0.08010,47.03090,33.97680,0.00730,2.52750,2.52750,0.24970,2.43230,22.55130,0.6408,0.6386
2016-09-30,7.72200,1.05100,6.67100,3.98000,3.98000,2.69100,2.69100,0.74000,1.95100,1.95100,1.95100,3.64400,3.64400,0.54000,0.54000,0.07820,0.12610,40.33880,29.24600,0.00780,2.29380,2.29380,0.22910,2.11440,23.34110,1.0283,0.857
