Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,318.34200,98.04500,220.29700,110.48500,111.64500,108.65200,-11.27300,97.37900,24.92400,72.45500,72.45500,72.45500,61.21700,61.63200,1.18000,1.18000,0.14010,0.20390,44.39190,33.02990,0.01220,2.72580,4.58010,0.40350,2.34390,41.81740,0.3238,0.278
2024-06-30,258.97300,95.18500,163.78800,114.09000,115.27600,48.51200,,48.51200,9.66600,38.84600,38.84600,38.84600,56.34290,56.68460,0.69000,0.69000,0.15400,0.28090,30.22780,24.20490,0.00920,1.64970,3.04780,0.22180,1.39560,41.77370,-0.8689,-0.9113
2024-03-31,254.56000,89.88900,164.67100,114.13800,115.35000,49.32100,,49.32100,9.91200,39.40900,39.40900,39.40900,56.20840,56.53110,0.70000,0.70000,0.15560,0.23090,30.40130,24.29160,0.00940,1.69690,3.17430,0.22720,1.43280,41.24590,1.15080,1.09940
2023-12-31,230.78700,84.47800,146.30900,113.12400,114.39800,31.91100,,31.91100,3.78700,28.12400,28.12400,28.12400,56.09970,56.44820,0.50000,0.49000,0.15750,0.32080,22.19260,19.55890,0.00830,1.22420,2.35300,0.16200,1.03140,40.92090,1.7803,1.7088
2023-09-30,243.87700,78.29400,165.58300,111.67300,112.98400,52.59900,,52.59900,10.76600,41.83300,41.83300,41.83300,56.13900,56.52400,0.75000,0.74000,0.16060,0.23960,32.67670,25.98840,0.00940,1.87310,3.69760,0.24350,1.57220,39.78060,1.4107,1.3751
2023-06-30,214.39200,66.95000,147.44200,110.79600,112.16500,35.27700,,35.27700,6.63400,28.64300,28.64300,28.64300,56.10790,56.39570,0.51000,0.51000,0.16280,0.31100,24.25500,19.69380,0.00840,1.29690,2.58480,0.16630,1.08570,39.34700,-0.4281,-0.4975
2023-03-31,221.33800,48.27000,173.06800,114.24200,115.66800,57.40000,,57.40000,11.32200,46.07800,46.07800,46.07800,56.00870,56.27020,0.82000,0.82000,0.16460,0.53180,34.45210,27.65650,0.00950,2.10660,4.23570,0.26370,1.75980,39.00740,-0.13120,-0.26610
2022-12-31,198.46100,27.23000,171.23100,109.77500,110.97000,60.26100,-1.10000,59.16100,12.88500,46.27600,46.27600,46.27600,55.90460,56.21420,0.83000,0.81000,0.16700,0.53390,36.82370,28.80370,0.00950,2.16650,4.46820,0.27240,1.80470,38.17520,1.9785,1.9191
2022-09-30,184.31900,12.81500,171.50400,110.12300,111.37400,60.13000,,60.13000,13.56300,46.56700,46.56700,46.56700,55.94700,56.24900,0.83000,0.83000,0.16940,0.35350,37.18520,28.79770,0.00980,2.22570,4.46110,0.28270,1.84860,37.39360,2.0088,1.9505
2022-06-30,160.63400,9.90500,150.72900,97.69700,99.00700,51.72200,-1.18700,50.53500,10.85700,39.67800,39.67800,39.67800,55.90680,56.18280,0.71000,0.71000,0.16930,0.25710,33.97790,26.67810,0.00890,1.87440,3.76300,0.23880,1.55700,37.84730,2.5545,2.5112
