,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-12,2024-09-30,--,$0.91
1,2024-08-14,2024-06-30,--,$-0.12
2,2024-06-26,2024-03-31,--,$-0.60
3,2024-02-12,2023-12-31,--,$-1.06
4,2023-11-13,2023-09-30,--,$-0.57
5,2023-08-11,2023-06-30,--,$-0.19
6,2023-06-27,2023-03-31,--,$-1.59
7,2023-02-10,2022-12-31,--,$-0.21
8,2022-11-10,2022-09-30,--,$-0.02
9,2022-08-12,2022-06-30,--,$-0.50
10,2022-06-28,2022-03-31,--,$1.51
11,2022-02-14,2021-12-31,--,$-0.44
12,2021-11-12,2021-09-30,--,$2.60
13,2021-08-12,2021-06-30,--,$0.10
14,2021-06-25,2021-03-31,--,$-1.96
15,2021-02-12,2020-12-31,--,$0.73
16,2020-11-12,2020-09-30,--,$-1.01
17,2020-08-14,2020-06-30,--,$-0.29
18,2020-06-26,2020-03-31,--,$0.20
19,2020-02-13,2019-12-31,--,$-0.07
20,2019-11-13,2019-09-30,--,$-0.80
21,2019-08-14,2019-06-30,--,$0.79
22,2019-06-28,2019-03-31,--,$1.25
23,2019-02-14,2018-12-31,--,$-0.23
24,2018-11-13,2018-09-30,--,$-0.43
25,2018-08-14,2018-06-30,--,$0.92
26,2018-06-29,2018-03-31,--,$0.51
27,2018-02-14,2017-12-31,--,$-0.22
28,2017-11-14,2017-09-30,--,$0.14
29,2017-10-26,2017-06-30,--,$0.31
30,2017-10-13,2017-03-31,--,$0.07
31,2017-02-13,2016-12-31,--,$0.28
32,2016-11-14,2016-09-30,--,$0.35
33,2016-08-15,2016-06-30,--,$-1.03
34,2016-06-29,2016-03-31,--,$-0.31
35,2016-02-05,2015-12-31,--,$0.83
36,2015-11-06,2015-09-30,--,$1.05
37,2015-08-05,2015-06-30,--,$-0.21
38,2015-06-08,2015-03-31,--,$-0.24
39,2015-02-03,2014-12-31,--,$0.41
