,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-17,2024-09-30,$0.40,$0.21
1,2024-07-18,2024-06-30,$0.39,$0.01
2,2024-04-18,2024-03-31,$0.38,$-0.02
3,2024-02-08,2023-12-31,$0.37,$0.02
4,2023-10-19,2023-09-30,$0.39,$-0.05
5,2023-07-20,2023-06-30,$0.37,$0.01
6,2023-04-20,2023-03-31,$0.38,$0.21
7,2023-02-09,2022-12-31,$0.39,$0.34
8,2022-10-20,2022-09-30,$0.39,$0.72
9,2022-07-21,2022-06-30,$0.41,$1.05
10,2022-04-21,2022-03-31,$0.43,$0.06
11,2022-02-10,2021-12-31,$0.36,$0.64
12,2021-10-21,2021-09-30,$0.35,$0.07
13,2021-07-22,2021-06-30,$0.39,$0.03
14,2021-04-22,2021-03-31,$0.39,$0.05
15,2021-02-11,2020-12-31,$0.36,$0.02
16,2020-10-21,2020-09-30,$0.34,$0.06
17,2020-07-22,2020-06-30,$0.22,$-0.10
18,2020-04-27,2020-03-31,$0.25,$0.00
