Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,125.57200,19.37600,106.19600,94.82500,99.90900,6.28700,6.28700,0.94000,5.34700,5.34700,4.54600,23.33100,23.72500,0.19000,0.19000,0.04550,0.20460,6.16780,4.45980,0.01740,0.63600,0.89080,0.09120,0.57620,37.87260,0.8941,0.8655
2024-06-30,124.18200,19.10000,105.08200,97.27200,101.49800,3.58400,3.58400,0.83700,2.74700,2.74700,1.94500,23.27400,23.66500,0.08000,0.08000,0.04590,0.49300,3.55110,1.92710,0.01750,0.33130,0.46640,0.04750,0.29980,37.43470,0.6913,0.6516
2024-03-31,116.94600,15.91200,101.03400,92.36900,96.26700,4.76700,4.76700,0.60900,4.15800,4.15800,3.35700,23.20100,23.65000,0.14000,0.14000,0.04580,0.20710,5.01060,3.52860,0.01710,0.50260,0.70670,0.07460,0.45480,37.38330,-0.67530,-2.90360
2023-12-31,122.95800,16.80900,106.14900,93.73300,93.43300,12.71600,12.71600,3.08900,9.62700,9.62700,8.82500,23.20800,23.56200,0.37000,0.38000,0.04610,0.46900,12.71420,8.82380,0.01870,1.17490,1.64650,0.18000,1.06240,37.09550,1.0682,0.9027
2023-09-30,120.94300,16.20600,104.73700,83.19800,87.07100,17.66600,17.66600,4.87200,12.79400,12.79400,11.99300,23.16300,23.45900,0.52000,0.51000,0.04660,0.21170,16.99880,11.54010,0.01860,1.58860,2.16750,0.22850,1.43430,36.50960,0.3832,0.2967
2023-06-30,116.99700,14.03500,102.96200,88.99500,93.03900,9.92300,9.92300,2.27300,7.65000,7.65000,6.84800,23.13900,23.45500,0.30000,0.29000,0.04740,0.51550,9.89140,6.82620,0.01770,0.97020,1.34090,0.13530,0.87440,35.81720,0.339,0.2217
2023-03-31,111.69600,7.29200,104.40400,88.05700,91.89400,12.51000,12.51000,1.50000,11.01000,11.01000,10.20900,23.36200,23.81600,0.44000,0.43000,0.04760,0.82510,12.28990,10.02940,0.01810,1.40750,1.96170,0.19560,1.26770,35.39500,0.04310,-0.60280
2022-12-31,118.39100,5.55700,112.83400,84.81100,87.64800,25.18600,25.18600,7.62500,17.56100,17.56100,16.75900,24.39400,25.02400,0.69000,0.67000,0.04420,0.20170,22.49610,14.96910,0.02100,2.08080,2.81790,0.32920,1.88800,36.95730,0.4352,0.3404
2022-09-30,115.89300,4.95500,110.93800,86.42200,89.33500,21.60300,21.60300,5.37400,16.22900,16.22900,15.42800,24.22700,24.97900,0.64000,0.62000,0.04400,0.21550,19.94880,14.24670,0.01920,1.91790,2.60680,0.28760,1.74100,36.40710,1.9733,1.8635
2022-06-30,154.46700,4.87900,149.58800,88.44400,91.50800,58.08000,58.08000,13.88800,44.19200,44.19200,43.39000,24.42700,24.86700,1.78000,1.74000,0.04470,0.21730,39.59450,29.58000,0.02460,5.32900,7.32120,0.74200,4.82890,35.74620,-1.4469,-1.5595
2022-03-31,114.55600,3.35600,111.20000,75.95700,79.06500,32.13500,32.13500,7.80600,24.32900,24.32900,23.52800,24.80100,25.37200,0.95000,0.93000,0.04390,0.42940,29.02920,21.25400,0.01820,2.89060,3.93960,0.40040,2.62340,35.23830,2.01500,1.91370
2021-12-31,122.03800,3.72200,118.31600,81.81300,85.01200,33.30400,33.30400,6.66400,26.64000,26.64000,25.83900,24.73700,25.25200,1.05000,1.01000,0.07310,0.41540,28.63430,22.21600,0.01950,3.27330,4.57730,0.44730,2.87500,34.13750,1.8851,1.7263
