Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1431.21400,656.36100,774.85300,117.60200,-28.96800,606.56700,168.28590,-115.72500,52.56100,12.42700,40.13400,40.13400,41.01200,638.36690,168.28590,327.97700,336.24900,0.13000,0.09000,0.43900,0.78240,11.75830,11.75830,3.67250,2.86550,0.03160,0.19130,0.32590,0.08860,0.10370,65.52340,1.6151,1.5388
2024-06-30,1356.74900,607.27600,749.47300,120.39500,-193.84600,739.58400,9.88890,79.77100,89.66000,14.99200,74.66800,74.66800,70.03900,461.87990,9.88890,319.53700,327.94600,0.22000,0.20000,0.43750,0.77780,0.72890,0.72890,6.60840,5.16230,0.03110,0.36830,0.62860,0.17120,0.19990,64.46390,1.724,2.9691
2024-03-31,1331.14300,592.78900,738.35390,115.21000,-42.67500,588.98700,149.36690,160.88300,310.25000,22.41300,287.83700,287.83700,271.32700,608.83500,149.36690,312.29200,320.79800,0.87000,0.82000,0.46620,0.87330,11.22100,11.22100,23.30700,20.38300,0.03120,1.53450,2.77180,0.67510,0.78840,62.38210,1.09810,3.63590
2023-12-31,1369.63900,647.15610,722.48270,116.79900,-51.16800,588.44190,134.04060,-93.42600,40.61500,20.72400,19.89100,19.89100,18.12900,555.05770,134.04080,298.60300,309.06500,0.07000,0.15000,0.47060,0.88900,9.78660,9.78660,2.96540,1.32360,0.03100,0.10540,0.19200,0.04510,0.05370,62.90440,1.5235,2.0644
2023-09-30,1402.43200,684.11200,718.32000,110.72100,-128.76000,660.09400,58.22610,704.94010,763.16600,17.22800,745.93800,745.93800,723.43700,491.89200,58.22610,301.82700,311.34100,2.40000,2.31000,0.47460,0.90330,4.15180,4.15180,54.41730,51.58450,0.03340,4.15680,7.70720,1.77890,2.09850,61.67020,1.1125,8.5567
2023-06-30,1366.26700,650.79900,715.46800,109.61600,-18.41900,560.60800,154.86000,-23.04100,131.81900,16.17300,115.64600,115.64600,108.00300,626.33300,154.86000,295.39000,306.81900,0.37000,0.34000,0.49480,0.97920,11.33450,11.33450,9.64810,7.90500,0.03220,0.66560,1.29120,0.27280,0.32270,60.50380,1.4994,1.9908
2023-03-31,1338.72300,616.00400,722.71910,111.92000,-12.26700,545.38500,177.33410,-87.04300,90.29100,21.45400,68.83700,68.83700,58.54500,602.47210,177.33410,291.21900,303.06500,0.20000,0.20000,0.50240,1.00960,13.24650,13.24650,6.74460,4.37320,0.03190,0.40560,0.80940,0.16410,0.19350,60.77840,1.15400,1.15400
2022-12-31,1233.10700,537.60110,695.50590,120.43100,-23.96500,574.52590,120.98000,-137.89500,-16.91500,-17.67600,0.76100,0.76100,-6.28000,559.63790,120.97980,286.33400,297.91900,-0.02000,-0.05000,0.47820,0.91660,9.81100,9.81100,-1.37170,-0.50930,0.02970,0.00440,0.00860,0.00180,0.00220,62.19330,1.5115,1.7349
2022-09-30,1192.08300,521.59300,670.49000,97.44700,-26.95800,513.10900,157.38100,100.98600,258.36700,19.57600,238.79100,238.79100,226.89400,550.47300,157.38100,286.69300,296.41500,0.79000,0.75000,0.47300,0.89770,13.20220,13.20220,21.67360,19.03340,0.03040,1.41940,2.70530,0.60890,0.71680,61.05930,1.3101,1.9983
2022-06-30,1139.32200,472.55100,666.77100,105.77600,-13.65600,496.39910,170.37190,-90.10300,80.26900,16.40600,63.86300,63.86300,53.24600,558.30900,170.37190,284.69400,285.11000,0.19000,0.19000,0.44780,0.81080,14.95380,14.95380,7.04530,4.67350,0.03170,0.37790,0.63320,0.17760,0.20000,61.91820,1.7741,1.7741
2022-03-31,1127.32200,485.81700,641.50500,98.51300,-19.62500,500.27000,141.23500,-51.08100,90.15400,13.24400,76.91000,76.91000,63.10000,545.83610,141.23500,284.52600,285.02500,0.22000,0.22000,0.44140,0.79020,12.52840,12.52840,7.99720,5.59730,0.03070,0.44010,0.73910,0.20970,0.23590,63.96520,0.97420,0.97420
2021-12-31,1111.16700,465.36200,645.80490,104.70800,-30.71700,514.30810,131.49680,962.86110,1094.35800,3.96100,1090.39700,1090.39700,1057.62900,496.68670,131.49680,282.47500,283.22200,3.74000,3.73000,0.42120,0.72780,11.83410,11.83410,98.48730,95.18180,0.03060,6.14480,10.34600,2.99810,3.41550,64.96420,1.6047,5.0394
2021-09-30,1133.13600,466.96200,666.17400,98.46000,-14.31400,481.80910,184.36490,-34.11500,150.25000,13.70900,136.54100,136.54100,124.09400,596.74600,184.36490,283.10600,283.80000,0.44000,0.44000,0.44230,0.79290,16.27030,16.27030,13.25970,10.95140,0.03160,0.80150,1.40710,0.38090,0.42860,62.59130,1.3942,1.438
2021-06-30,1093.18800,431.71400,661.47400,97.49200,-9.37300,475.84590,185.62810,-12.24800,173.38000,47.58200,125.79800,125.79800,127.36900,573.15310,185.62810,281.79200,282.43400,0.45000,0.45000,0.43400,0.76680,16.98040,16.98040,15.86000,11.65120,0.03020,0.72160,1.26070,0.34800,0.39200,64.27480,1.8483,1.9092
2021-03-31,1090.39100,414.28200,676.10900,99.99400,-13.86300,483.59000,192.51900,209.70400,402.22300,7.54700,394.67600,394.67600,372.40600,586.03890,192.51900,281.09500,281.91700,1.32000,1.32000,0.41950,0.72260,17.65600,17.65600,36.88800,34.15340,0.03070,2.26900,3.86190,1.11040,1.24890,65.19950,1.16300,3.59450
2020-12-31,1062.60900,420.31210,642.29680,102.18800,-19.93100,482.03400,160.26280,-97.43300,62.83000,3.32200,59.50800,59.50800,44.17700,517.36490,160.26290,260.09900,262.52300,0.04000,0.04000,0.41900,0.72130,15.08200,15.08200,5.91280,4.15740,0.02950,0.34010,0.58830,0.16500,0.18740,65.81160,2.1309,2.254
2020-09-30,1024.66800,401.33800,623.33000,91.35200,-21.73300,478.92700,144.40300,-129.80400,14.59900,16.05300,-1.45400,-1.45400,-37.37000,536.60600,144.40300,270.21400,270.21400,-0.14000,-0.14000,0.41170,0.69980,14.09270,14.09270,1.42480,-3.64700,0.02890,-0.00830,-0.01400,-0.00410,-0.00460,65.72740,1.7384,1.822
2020-06-30,992.99500,381.08800,611.90700,94.29100,-15.64000,459.09610,152.81090,-65.34300,87.46800,11.49000,75.97800,75.97800,53.67600,531.43990,152.81090,267.57000,270.74400,0.20000,0.20000,0.41160,0.69960,15.38890,15.38890,8.80850,5.40550,0.02930,0.46760,0.76810,0.22440,0.25280,65.88200,1.6215,1.2207
2020-03-31,823.33700,311.37800,511.95900,63.53800,-56.91500,411.91000,100.04900,135.83100,235.88000,7.18200,228.69800,228.69800,202.85900,414.52900,100.04900,222.16300,224.47400,0.91000,0.90000,0.41630,0.71330,12.15170,12.15170,28.64930,24.63860,0.02490,1.45280,2.35520,0.69070,0.77710,65.16240,1.00970,3.35460
2019-12-31,787.46290,299.75700,487.70590,54.67000,-19.09500,348.77320,138.93270,208.66200,347.59500,-1.73100,349.32600,349.32600,315.57700,430.64070,138.93270,208.32600,209.46200,1.52000,1.50000,0.48830,0.95420,17.64310,17.64310,44.14110,40.07520,0.03410,3.80790,4.82160,1.51430,1.68510,50.78050,1.9272,2.2846
2019-09-30,806.46600,300.78900,505.67700,49.98500,-4.20700,340.90990,164.76710,-92.36700,72.40000,4.82600,67.57400,67.57400,49.82700,466.55910,164.76710,208.42100,209.80200,0.24000,0.24000,0.51690,1.06980,20.43080,20.43080,8.97740,6.17840,0.03480,0.74160,0.98320,0.29160,0.31970,48.95340,1.3498,1.276
2019-06-30,800.79700,296.95500,503.84200,52.98300,-11.32500,354.87000,148.97200,-83.01400,65.95800,4.63400,61.32400,61.32400,31.73800,456.35200,148.97200,208.28400,209.43600,0.15000,0.15000,0.50870,1.03520,18.60300,18.60300,8.23650,3.96330,0.03420,0.65420,0.86130,0.26170,0.28770,50.27590,2.2684,2.0284
2019-03-31,814.51500,295.26000,519.25500,53.45900,-12.76700,377.71200,141.54300,-16.28000,125.26300,4.26600,120.99700,120.99700,95.86900,472.06100,141.54300,207.80900,208.52600,0.46000,0.46000,0.13790,0.93600,17.37760,17.37760,15.37890,11.77010,0.03490,1.26970,1.58700,0.51840,0.94980,52.74620,1.68180,1.63820
2018-12-31,778.26700,289.64200,488.62510,39.40300,-27.01300,365.77790,122.84720,-76.09300,46.75400,-5.84300,52.59700,52.59700,31.23000,438.27220,122.84710,206.03500,206.67300,0.14000,0.14000,0.50550,1.02240,15.78470,15.78470,6.00750,4.01280,0.03270,0.54740,0.80790,0.22130,0.23950,52.60100,1.7029,2.2693
2018-09-30,768.92400,283.49500,485.42900,41.64200,-10.76500,346.36400,139.06500,-46.36900,92.69600,2.43200,90.26400,90.26400,67.26800,449.71900,139.06500,206.11800,206.76600,0.33000,0.33000,0.46030,0.85290,18.08570,18.08570,12.05530,8.74830,0.03580,0.94880,1.22140,0.42060,0.45260,52.18220,1.7416,1.9834
2018-06-30,754.91900,260.21200,494.70700,46.09900,-5.75800,350.64500,144.06200,-53.78200,90.28000,2.12100,88.15900,88.15900,65.13400,462.41100,144.06200,205.95600,206.56300,0.32000,0.32000,0.45750,0.84340,19.08310,19.08310,11.95890,8.62790,0.03530,0.92340,1.18840,0.41170,0.44290,52.39830,2.1109,2.0232
2018-03-31,744.36800,264.63400,479.73400,36.52300,-4.60900,335.92100,143.81300,-30.34400,113.46900,3.37400,110.09500,110.09500,86.29800,455.04500,143.81300,205.71400,206.50700,0.42000,0.42000,0.45550,0.83640,19.32020,19.32020,15.24370,11.59350,0.03450,1.13650,1.46180,0.51010,0.54820,53.12230,1.14760,1.81190
2017-12-31,731.44490,265.07100,466.37390,45.52000,-15.68300,349.17590,117.19800,-36.99500,80.20300,0.54500,79.65800,79.65800,53.30600,420.62700,117.19810,174.05900,174.89500,0.23000,0.24000,0.43600,0.78270,16.02280,16.02280,10.96500,7.28780,0.03420,0.81280,1.03990,0.37220,0.40660,53.77650,1.8464,0.1219
2017-09-30,609.92500,225.23700,384.68800,43.76500,-74.85200,318.53100,66.15700,-51.18800,14.96900,2.49400,12.47500,12.47500,-4.14000,274.06600,66.15700,170.19400,170.19400,-0.02000,-0.02000,0.43160,0.75930,10.84670,10.84670,2.45420,-0.67880,0.02870,0.12570,0.16020,0.05880,0.06350,54.38960,0.7947,0.8679
2017-06-30,565.98900,205.45300,360.53600,37.50900,-14.25900,229.87900,130.65700,-48.44700,82.21000,2.63900,79.57100,79.57100,57.83700,316.07900,130.65700,160.83300,161.78200,0.36000,0.36000,0.56130,1.27950,23.08470,23.08470,14.52500,10.21880,0.04500,1.89700,1.87120,0.63250,0.69380,31.02230,1.8443,1.7138
