Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2020-12-31,2.20700,0.41800,1.78900,6.68200,3.41300,10.09500,-8.30600,-0.50700,-8.81300,-8.81300,-8.81300,13.17300,4.36000,-8.21400,-8.30600,20.32720,21.14970,0.20000,0.20000,5.89190,0.33200,0.51900,81.06030,-376.34800,-376.34800,-399.32040,197.55320,0.02920,0.22420,2.34790,38.33260,-21.96930,-25.96180,-11.65110,-14.67590,1.97090,-0.3279,-0.3288
2020-09-30,1.81000,0.33900,1.47100,6.87000,3.42900,10.29900,-8.82800,-0.46200,-9.29000,-9.29000,-9.29000,-0.04200,-9.33200,-8.77100,-8.82800,20.18770,20.18770,-0.50000,-0.50000,5.95090,0.37340,0.59600,81.27070,-487.73480,-487.73480,-513.25970,-515.58010,0.02580,0.09340,1.21310,74.18790,-26.77390,-32.82800,-13.24210,-16.77590,1.70780,-0.4591,-0.461
2020-06-30,24.49800,0.25300,24.24500,6.56700,3.33700,9.90400,14.34100,-0.41700,13.92400,13.92400,13.92400,0.41400,14.33800,14.41300,14.34100,19.68660,20.74770,0.70000,0.70000,5.80400,0.36110,0.56520,98.96730,58.53950,58.53950,56.83730,58.52720,0.33670,0.07310,12.26740,7.33650,38.31380,46.50170,19.13610,24.47920,1.82110,-0.386,-0.386
2020-03-31,1.59500,0.39600,1.19900,7.58700,3.43100,11.01800,-9.81900,-0.33400,-10.15300,-10.15300,-10.15300,0.20500,-9.94800,-9.60300,-9.81900,19.57450,19.57450,-0.50000,-0.50000,2.56920,0.59180,1.44950,75.17240,-615.61120,-615.61120,-636.55160,-623.69900,0.02150,0.11960,0.93440,96.31980,-72.14010,-132.28660,-13.69750,-29.45120,0.71870,-0.65700,-0.66400
2019-12-31,8.99500,0.46300,8.53200,9.29500,3.70500,13.00000,-4.46800,-0.27200,-4.74000,-4.74000,-4.74000,0.50900,-4.23100,-4.25800,-4.46800,19.31810,19.31810,-0.20000,-0.20000,1.95360,0.46990,0.88640,94.85270,-49.67210,-49.67210,-52.69600,-47.03720,0.10460,0.24130,5.93340,15.16840,-20.73490,-28.79530,-5.51030,-10.99210,1.17080,0.2036,0.1999
2019-09-30,10.76300,0.73100,10.03200,7.90600,3.83700,11.74300,-1.71100,-0.27900,-1.99000,-1.99000,-1.99000,,-1.99000,-1.53000,-1.71100,19.20390,19.20390,-0.10000,-0.10000,1.81220,0.44950,0.95210,93.20820,-15.89710,-15.89710,-18.48930,-18.48930,0.12200,0.20200,0.88270,101.95760,-9.04300,-12.75070,-2.25480,-4.97800,1.14470,1.0807,1.0814
2019-06-30,3.98500,0.87900,3.10600,6.59800,3.27800,9.87600,-6.77000,-0.45700,-7.22700,-7.22700,-7.22700,,-7.22700,-6.60100,-6.77000,16.43590,16.43590,-0.40000,-0.40000,4.26150,0.46420,0.90900,77.94230,-169.88710,-169.88710,-181.35510,-181.35510,0.06640,0.23980,1.86040,48.37640,-31.56720,-43.81330,-12.04760,-16.91240,1.19280,-0.3608,-0.3617
2019-03-31,4.13100,1.13600,2.99500,6.25100,3.45400,9.70500,-6.71000,-0.42000,-7.13000,-7.13000,-7.13000,,-7.13000,-6.52300,-6.71000,16.20910,16.20910,-0.40000,-0.40000,3.74360,0.59010,1.43960,72.50060,-162.43040,-162.43040,-172.59740,-172.59740,0.07980,0.33310,1.86000,48.38780,-49.65870,-89.58410,-13.77910,-20.35510,0.88460,-0.34890,-0.35300
2018-12-31,0.33800,-1.53000,1.86800,5.39900,3.38200,8.78100,-6.91300,-0.40700,-7.32000,-7.32000,-7.32000,,-7.29900,-6.89600,-6.91300,15.98340,15.98340,-0.50000,-0.50000,5.44770,0.50660,1.02670,552.66360,-2045.27100,-2045.27000,-2165.68500,-2159.47200,0.00680,-0.44720,0.19240,467.84110,-36.60000,-53.81960,-14.64030,-18.05940,1.23410,-0.3931,-0.3943
2018-09-30,8.03600,0.91200,7.12400,6.54200,2.87000,9.41200,-2.28800,-0.42700,-2.71500,-2.71500,-2.71500,,-2.71500,-2.13100,-2.28800,16.20020,16.20020,-0.20000,-0.20000,2.71750,0.26690,0.76220,88.65110,-28.47190,-28.47190,-33.78550,-33.78550,0.14130,0.26170,5.00370,17.98660,-10.40470,-13.78520,-4.77490,-7.62770,1.61010,-0.0615,-0.0636
2018-06-30,3.41300,1.08400,2.32900,6.12000,2.81600,8.93600,-6.60700,-0.40400,-7.01100,-7.01100,-7.01100,,-7.01100,-6.44100,-6.60700,16.16210,16.16210,-0.40000,-0.40000,3.59750,0.30390,0.70260,68.23910,-193.58340,-193.58340,-205.42040,-205.42040,0.05950,0.33220,2.32970,38.63170,-24.80100,-32.05760,-12.21470,-17.26420,1.74500,-0.3456,-0.3465
2018-03-31,3.48800,1.17400,2.31400,6.95200,3.19400,10.14600,-7.83200,-0.46500,-8.29700,-8.29700,-8.29700,,-8.29700,-7.68500,-7.83200,15.35580,15.35580,-0.50000,-0.50000,4.60570,0.33300,0.65250,66.34170,-224.54130,-224.54130,-237.87270,-237.87270,0.05840,0.36080,1.91750,46.93520,-27.29730,-34.57660,-13.90270,-18.20600,1.87960,-0.43550,-0.43710
2017-12-31,19.53800,1.06100,18.47700,6.60400,3.30300,9.90700,8.57000,-0.33500,8.23500,8.23500,8.23500,,8.23500,8.71000,8.57000,14.52730,14.52730,0.60000,0.60000,2.86570,0.38720,0.97070,94.56960,43.86320,43.86320,42.14860,42.14860,0.36790,0.33540,8.22310,10.94480,38.32370,54.57620,15.50470,23.48430,1.42460,-0.4933,-0.4928
2017-09-30,20.74600,3.10500,17.64100,8.37800,3.13800,11.51600,6.12500,-0.01400,6.11100,6.11100,6.11100,,6.11100,6.25300,6.12500,14.72130,15.18850,0.40000,0.40000,1.67480,0.59290,1.98220,85.03330,29.52380,29.52380,29.45630,29.45630,0.35920,0.98420,9.51650,9.45720,60.87240,167.88460,10.58110,24.77900,0.67580,0.164,0.1599
2017-06-30,4.31900,0.92400,3.39500,9.07900,3.68100,12.76000,-9.36500,-0.56200,-9.92700,-9.92700,-9.92700,,-9.92700,-9.26100,-9.36500,14.25320,14.25320,-0.70000,-0.70000,1.52790,1.12440,-10.81830,78.60620,-216.83260,-216.83260,-229.84490,-229.84490,0.08650,0.24880,3.11840,28.86090,540.10040,120.51720,-19.88060,-67.19690,-0.12500,0.8798,0.879
2017-03-31,4.56700,1.54300,3.02400,7.54800,3.04300,10.59100,-7.56700,-0.54700,-8.11400,-8.11400,-8.11400,,-8.11400,-7.48100,-7.56700,14.18150,14.18150,-0.60000,-0.60000,3.34860,0.85140,6.11920,66.21410,-165.68860,-165.68860,-177.66590,-177.66590,0.13800,0.44570,2.19990,40.91090,-249.89350,257.42380,-24.51580,-37.14520,0.22870,-0.64290,-0.64330
2016-12-31,3.51700,0.95500,2.56200,7.99200,2.83200,10.82400,-8.26200,-0.54900,-8.81100,-8.81100,-8.81100,,-8.81100,-8.18400,-8.26200,13.31630,13.31630,-0.70000,-0.70000,1.12790,,2.38100,72.84620,-234.91620,-234.91610,-250.52600,-250.52600,0.08680,0.25250,3.04770,29.53090,-105.67280,-454.40910,-21.75130,-105.67280,0.59010,-0.6047,-0.6133
2016-09-30,3.74300,2.18000,1.56300,6.80500,3.04300,9.84800,-8.28500,-0.54700,-8.83200,-8.83200,-8.83200,,-8.83200,-8.22600,-8.28500,13.79330,13.79330,-0.60000,-0.60000,4.83870,0.60520,1.53270,41.75800,-221.34650,-221.34650,-235.96050,-235.96050,0.08590,0.59870,2.99680,30.03210,-68.23760,-134.96330,-20.26850,-26.94240,0.93400,-0.3833,-0.3841
2016-06-30,3.15700,0.91300,2.24400,7.85200,2.88800,10.74000,-8.49600,-0.51800,-9.01400,-9.01400,-9.01400,,-9.01400,-8.41000,-8.49600,13.28120,13.28120,-0.70000,-0.70000,5.36780,0.50760,1.03080,71.08010,-269.11630,-269.11630,-285.52420,-285.52420,0.06250,0.21960,1.70190,52.88250,-47.04100,-70.62600,-17.85300,-23.16390,1.39450,-0.5389,-0.5395
2016-03-31,3.60800,1.24200,2.36600,6.62500,3.06200,9.68700,-7.32100,-0.53100,-7.85200,-7.85200,-7.85200,,-7.85200,-7.24000,-7.32100,12.21490,12.21490,-0.60000,-0.60000,3.97310,0.63630,1.92820,65.57650,-202.91020,-202.91020,-217.62750,-217.62750,0.08760,0.31000,2.09520,42.95450,-76.78470,-205.17370,-19.05870,-27.92520,0.74450,-0.52270,-0.52370
2015-12-31,5.16700,0.99300,4.17400,6.65800,2.84500,9.50300,-5.32900,-0.51600,-5.84500,-5.84500,-5.84500,,-5.84500,-5.28000,-5.32900,11.85230,11.85230,-0.50000,-0.50000,5.14580,0.56940,1.32260,80.78190,-103.13530,-103.13530,-113.12170,-113.12170,0.11050,0.25350,2.32540,38.70330,-39.27300,-68.89440,-12.49680,-16.90920,1.22150,-0.5271,-0.53
2015-09-30,4.74300,0.88400,3.85900,6.65400,3.17700,9.83100,-5.97200,-0.51500,-6.48700,-6.48700,-6.48700,,-6.48700,-5.92500,-5.97200,12.04830,12.04830,-0.50000,-0.50000,5.91420,0.53310,1.14160,81.36200,-125.91190,-125.91190,-136.77000,-136.77000,0.09820,0.22260,2.09030,43.05500,-37.68660,-59.98710,-13.42700,-17.59760,1.42820,-0.4223,-0.4339
2015-06-30,4.44100,1.02200,3.41900,5.63800,2.72400,8.36200,-4.94300,-0.53500,-5.47800,-5.47800,-5.47800,,-5.47800,-4.95500,-4.94300,11.88040,11.88040,-0.50000,-0.50000,7.95790,0.46490,0.86880,76.98720,-111.30380,-111.30380,-123.35060,-123.35060,0.08370,0.26010,2.33610,38.52510,-23.96120,-33.27460,-10.32110,-12.82180,1.89750,-0.3385,-0.3422
2015-03-31,4.77300,1.00600,3.76700,5.36700,2.82000,8.18700,-4.42000,-0.43300,-4.85300,-4.85300,-4.85300,,-4.85300,-4.25700,-4.42000,11.37930,11.37930,-0.40000,-0.40000,5.02490,0.53790,1.28230,78.92310,-92.60420,-92.60420,-101.67610,-101.67610,0.10490,0.26430,2.12800,42.29420,-31.36030,-53.47070,-10.66170,-14.49000,1.29420,-0.46980,-0.47060
2014-12-31,4.26900,1.19500,3.07400,5.40900,3.02000,8.42900,-5.35500,-0.58500,-5.94000,-5.94000,-5.94000,,-5.94000,-5.54800,-5.35500,11.16660,11.16660,-0.60000,-0.60000,5.66790,0.51710,1.07070,72.00750,-125.43930,-125.43930,-139.14270,-139.14270,0.08520,0.32810,2.01180,44.73650,-32.08210,-49.02610,-11.86010,-15.49340,1.62790,-0.2676,-0.2708
2014-09-30,4.25800,2.33700,1.92100,5.46300,3.05100,8.51400,-6.59300,-0.49900,-7.09200,-7.09200,-7.09200,,-7.09200,-6.42200,-6.59300,11.18820,11.18820,-0.60000,-0.60000,5.69330,0.45650,0.83980,45.11510,-154.83800,-154.83800,-166.55710,-166.55710,0.08050,0.61270,1.74150,51.67920,-30.07130,-41.27820,-13.40620,-16.34520,2.07470,-0.4082,-0.4151
2014-06-30,4.58100,1.09100,3.49000,6.08800,2.85000,8.93800,-5.44800,-0.03000,-5.47800,-5.47800,-5.47800,,-5.47800,-5.29300,-5.44800,11.05700,11.05700,-0.50000,-0.50000,7.01990,0.44110,0.78940,76.18420,-118.92600,-118.92600,-119.58090,-119.58090,0.08570,0.23960,2.01270,44.71510,-21.85520,-29.36160,-10.25110,-12.21380,2.24600,-0.3824,-0.3904
2014-03-31,6.29300,1.06300,5.23000,5.46900,3.36300,8.83200,-3.60200,0.00200,-3.60000,-3.60000,-3.60000,,-3.60000,-3.44700,-3.60200,11.04680,11.04680,-0.30000,-0.30000,4.64550,,,83.10820,-57.23820,-57.23820,-57.20640,-57.20640,0.16570,0.30280,2.98530,30.14780,-12.13550,-15.48190,-9.47670,-12.13550,2.68410,-0.24570,-0.24590
2013-12-31,4.28900,1.03300,3.25600,4.85000,3.49800,8.34800,-5.09200,-0.00800,-5.10000,-5.10000,-5.10000,,-5.10000,-4.91500,-5.09200,10.30780,10.30780,-0.50000,-0.50000,3.94270,,,75.91510,-118.72230,-118.72230,-118.90880,-118.90880,0.10510,0.29500,1.82590,49.29120,-16.60100,-20.98420,-12.49390,-16.60100,2.78250,-0.365,-0.3653
2013-09-30,2.96600,1.11400,1.85200,4.47300,3.09700,7.57000,-5.71800,-0.30600,-6.02400,-6.02400,-6.02400,,-6.02400,-5.84900,-5.71800,10.20240,10.20240,-0.60000,-0.60000,4.56830,,,62.44100,-192.78490,-192.78490,-203.10180,-203.10180,0.09200,0.35310,2.15870,41.69250,-24.92550,-33.94380,-18.69410,-24.92550,2.36770,-0.3839,-0.385
2013-06-30,3.91800,1.03200,2.88600,4.83300,3.21000,8.04300,-5.15700,0.01200,-5.14500,-5.14500,-5.14500,,-5.14500,-4.90300,-5.15700,10.19540,10.19540,-0.50000,-0.50000,5.41760,,,73.66000,-131.62330,-131.62330,-131.31700,-131.31700,0.10690,0.32750,1.94730,46.21750,-17.54950,-22.47610,-14.04200,-17.54960,2.87350,-0.4183,-0.4211
2013-03-31,4.15300,1.65800,2.49500,4.78900,2.90100,7.69000,-5.19500,0.01200,-5.18300,-5.18300,-5.18300,,-5.18300,-4.93700,-5.19500,10.18810,10.18810,-0.50000,-0.50000,6.09270,,,60.07710,-125.09030,-125.09030,-124.80130,-124.80130,0.10150,0.54220,2.65030,33.95860,-15.45870,-19.12690,-12.66990,-15.45870,3.29050,-0.33150,-0.33400
2012-12-31,3.26100,1.03800,2.22300,4.90400,2.91200,7.81600,-5.59300,0.09500,-5.49800,-5.49800,-5.49800,,-5.49800,-5.31700,-5.59300,8.84330,8.85890,-0.70000,-0.70000,5.24830,,,68.16920,-171.51200,-171.51200,-168.59870,-168.59870,0.07100,0.30540,1.50550,59.77930,-15.13310,-18.39040,-11.96910,-15.13310,3.56610,-0.3992,-0.4194
2012-09-30,3.82800,1.03700,2.79100,4.74500,2.85400,7.59900,-4.80800,0.00500,-4.80300,-4.80300,-4.80300,,-4.80300,-4.54900,-4.80800,8.76710,8.76710,-0.50000,-0.50000,4.65120,,,72.91010,-125.60080,-125.60080,-125.47020,-125.47020,0.10460,0.31510,1.83860,48.94980,-16.52560,-21.22870,-13.11830,-16.52560,3.30990,-0.3113,-0.3168
2012-06-30,4.79600,1.11800,3.67800,4.98200,3.04900,8.03100,-4.35300,0.02500,-4.32800,-4.32800,-4.32800,,-4.32800,-4.12900,-4.35300,8.76020,8.76020,-0.50000,-0.50000,5.05710,,,76.68890,-90.76310,-90.76310,-90.24190,-90.24190,0.11920,0.35190,1.84600,48.75310,-13.21240,-16.44750,-10.75810,-13.21240,3.73690,-0.3032,-0.3083
2012-03-31,41.18500,1.46100,39.72400,5.63400,3.28000,8.91400,30.81000,0.01900,30.82900,30.82900,30.82900,,30.82900,31.01500,30.81000,8.75470,8.75680,3.50000,3.50000,5.71720,,,96.45260,74.80880,74.80880,74.85490,74.85490,0.94240,0.45190,14.12870,6.37000,85.69800,104.41310,70.54210,85.69800,4.10520,-0.50430,-0.50630
2011-12-31,8.93500,0.92700,8.00800,7.01300,3.15400,10.16700,-2.15900,0.02100,-2.13800,-2.13800,-2.13800,,-2.13800,-1.71800,-2.15900,8.74100,8.74100,-0.20000,-0.20000,2.50490,,,89.62510,-24.16350,-24.16350,-23.92840,-23.92840,0.18160,0.28510,2.59140,34.73080,-61.48950,71.86550,-4.34590,-61.48980,0.39720,-0.4905,-0.5066
2011-09-30,8.11500,1.30000,6.81500,8.45200,3.37700,11.82900,-5.01400,-0.01100,-5.02500,-5.02500,-5.02500,,-5.02500,-4.79800,-5.01400,8.74500,8.74500,-0.60000,-0.60000,2.46370,,,83.98030,-61.78680,-61.78680,-61.92240,-61.92240,0.15240,0.41480,2.66500,33.77080,-121.99560,214.92720,-9.43680,-121.99560,0.47100,-0.1097,-0.2721
2011-06-30,7.83300,1.08500,6.74800,8.70800,3.32700,12.03500,-5.28700,0.04200,-5.24500,-5.24500,-5.24500,,-5.24500,-5.05200,-5.28700,8.74040,8.74040,-0.60000,-0.60000,2.69760,,,86.14840,-67.49650,-67.49650,-66.96030,-66.96030,0.14410,0.33230,2.38090,37.80160,-70.79240,-553.26980,-9.65150,-70.79230,0.84720,-0.4557,-0.5302
2011-03-31,8.60400,1.40100,7.20300,9.88000,3.71600,13.59600,-6.39300,0.03600,-6.35700,-6.35700,-6.35700,,-6.35700,-6.10900,-6.39300,8.72700,8.72700,-0.70000,-0.70000,2.96260,,,83.71690,-74.30260,-74.30260,-73.88420,-73.88420,0.14350,0.47400,2.25470,39.91630,-59.63420,-151.57370,-10.60470,-59.63410,1.22060,-0.93310,-0.96240
2010-12-31,8.49600,1.17700,7.31900,9.44700,4.04500,13.49200,-6.17300,0.85700,-5.31600,-5.31600,-5.31600,,-5.31600,-5.89000,-6.17300,8.68680,8.68680,-0.60000,-0.60000,3.06240,,,86.14650,-72.65780,-72.65780,-62.57070,-62.57070,0.12580,0.41500,2.28630,39.36440,-36.69500,-66.30920,-7.86860,-36.69500,1.66420,-0.4255,-0.4272
2010-09-30,8.11600,0.85900,7.25700,8.14200,3.80600,11.94800,-4.69100,0.04400,-4.64700,-4.64700,-4.64700,,-4.64700,-4.06200,-4.69100,8.68920,8.68920,-0.50000,-0.50000,3.66560,,,89.41600,-57.79940,-57.79940,-57.25730,-57.25730,0.11620,0.28980,2.45120,36.71640,-26.25720,-41.40610,-6.65520,-26.25720,2.03670,-0.4735,-0.4826
2010-06-30,7.31300,0.86100,6.45200,9.20400,3.58400,12.78800,-6.33600,0.02700,-6.30900,-6.30900,-6.30900,,-6.30900,-5.68000,-6.33600,8.68450,8.68450,-0.70000,-0.70000,4.18520,,,88.22640,-86.64020,-86.64020,-86.27100,-86.27100,0.09810,0.30190,2.18950,41.10490,-30.93560,-45.35260,-8.46450,-30.93560,2.34710,2.4541,2.4378
2010-03-31,7.66600,1.37800,6.28800,9.42100,3.50200,12.92300,-6.63500,0.00900,-6.62600,-6.62600,-6.62600,,-6.62600,-5.95200,-6.63500,8.67560,8.67560,-0.80000,-0.80000,3.48920,,,82.02450,-86.55100,-86.55100,-86.43360,-86.43360,0.14260,0.51980,2.12770,42.29980,-27.11240,-36.92600,-12.32720,-27.11240,2.81610,-0.66140,-0.66380
2009-12-31,5.04500,0.81600,4.22900,9.43400,3.43200,12.86600,-8.63700,0.04800,-8.58900,-8.58900,-8.58900,,-8.58900,-8.14600,-8.63700,8.34270,8.34270,-0.90000,-0.90000,3.83890,,,83.82550,-171.19930,-171.19930,-170.24780,-170.24780,0.08680,0.29150,2.96760,30.32710,-30.84800,-40.25590,-14.77020,-30.84800,3.20940,-0.6345,-0.6527
2009-09-30,8.37800,2.83400,5.54400,7.59800,3.55400,11.15200,-5.60800,0.07300,-5.53500,-5.53500,-5.53500,,-5.53500,-5.10100,-5.60800,8.27810,8.27810,-0.70000,-0.70000,4.35950,,,66.17330,-66.93720,-66.93720,-66.06590,-66.06590,0.12800,0.98330,2.84290,31.65790,-16.06070,-19.80820,-8.45500,-16.06070,3.97280,-0.5279,-0.5345
2009-06-30,4.87700,0.83700,4.04000,7.86600,3.77700,11.64300,-7.60300,0.09500,-7.50800,-7.50800,-7.50800,,-7.50800,-6.69100,-7.60300,8.21380,8.21380,-0.90000,-0.90000,3.05230,,,82.83780,-155.89500,-155.89500,-153.94710,-153.94710,0.07890,0.30580,2.08780,43.10850,-27.23650,-35.69460,-12.14420,-27.23650,3.35360,-0.6564,-0.661
2009-03-31,6.16000,0.82400,5.33600,9.90300,4.25700,14.16000,-8.82400,0.16800,-8.65600,-8.65600,-8.65600,,-8.65600,-8.22800,-8.82400,8.20230,8.20230,-1.10000,-1.10000,3.33050,,,86.62340,-143.24680,-143.24680,-140.51950,-140.51950,0.09000,0.31220,1.81600,49.55840,-26.66580,-33.39890,-12.65370,-26.66590,3.95040,-0.68570,-0.69150
