Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,18.53000,4.52900,14.00100,2.41600,19.31300,21.72900,-7.72800,-5.61300,-13.34100,-13.34100,-13.34100,-13.34100,-7.21600,-7.72800,30.26700,30.26700,-0.44000,-0.44000,3.16380,0.83060,4.90370,75.55860,-41.70530,-41.70530,-71.99680,-71.99680,0.25000,0.91310,0.96000,93.74960,-142.21330,-142.21300,-17.99990,-24.08860,0.30940,-0.1749,-0.1875
2024-06-30,16.45000,4.27100,12.17900,2.23500,18.45100,20.68600,-8.50700,-1.32500,-9.83200,-9.83200,-9.83200,-9.83200,-7.95200,-8.50700,30.05200,30.05200,-0.33000,-0.33000,2.58070,0.70420,3.08250,74.03650,-51.71430,-51.71430,-59.76900,-59.76900,0.16990,0.69540,0.84330,106.71980,-50.71710,-50.71700,-10.15570,-15.00340,0.64330,-0.1575,-0.1777
2024-03-31,17.41700,4.32900,13.08800,2.34900,17.59800,19.94700,-6.85900,-1.01400,-7.87300,-7.87300,-7.87300,-7.87300,-6.29900,-6.85900,29.47200,29.47200,-0.27000,-0.27000,5.64660,0.68250,2.14950,75.14500,-39.38110,-39.38110,-45.20300,-45.20300,0.16780,0.64670,0.88750,101.40950,-28.46870,-28.46860,-7.58400,-9.03910,0.92260,-0.40770,-0.42040
2023-12-31,20.31400,4.54300,15.77100,2.20600,17.99200,20.19800,-4.42700,-0.95000,-5.37700,-5.37700,-5.37700,-5.37700,-3.92400,-4.42700,28.65800,28.65800,-0.17000,-0.17000,4.73420,0.63420,1.73390,77.63610,-21.79290,-21.79290,-26.46950,-26.46940,0.17540,0.56130,1.13880,79.03020,-15.72690,-15.72690,-4.64210,-5.75250,1.17520,0.0655,0.0344
2023-09-30,17.88400,6.12000,11.76400,2.15500,18.48000,20.63500,-8.87100,-0.52000,-9.39100,-9.39100,-9.39100,-9.39100,-8.37200,-8.87100,28.87600,28.87600,-0.33000,-0.33000,4.63030,0.49270,0.97130,65.77950,-49.60300,-49.60300,-52.51060,-52.51060,0.19230,0.62850,1.05990,84.91720,-24.75160,-24.75160,-10.09920,-12.55620,1.31270,-0.3423,-0.3611
2023-06-30,17.61000,4.83600,12.77400,2.36400,17.75900,20.12300,-7.34900,2.44800,-4.90100,-4.90100,-4.90100,-4.90100,-6.86100,-7.34900,28.59000,28.59000,-0.17000,-0.17000,5.16940,0.44670,0.80730,72.53830,-41.73200,-41.73200,-27.83080,-27.83080,0.17540,0.54510,1.16470,77.27430,-10.77690,-10.77690,-4.88190,-5.96300,1.57840,-0.2984,-0.3229
2023-03-31,15.54000,4.14400,11.39600,2.79000,18.51300,21.30300,-9.90700,-0.61300,-10.52000,-10.52000,-10.52000,-10.52000,-9.39100,-9.90700,28.03400,28.03400,-0.38000,-0.38000,5.36070,0.43110,0.75790,73.33330,-63.75160,-63.75160,-67.69630,-67.69630,0.15000,0.45330,1.41920,63.41700,-21.76030,-21.76030,-10.15410,-12.37850,1.69840,-0.54270,-0.55100
2022-12-31,18.19800,4.38900,13.80900,3.14000,18.39500,21.53500,-7.72600,-0.56400,-8.29000,-8.29000,-8.29000,-8.29000,-7.12200,-7.72600,26.90000,26.90000,-0.30000,-0.30000,2.97510,0.28580,0.63010,75.88200,-42.45530,-42.45520,-45.55450,-45.55450,0.15570,0.49320,1.31670,68.35310,-14.52860,-14.52860,-7.09250,-10.37690,2.09260,-0.1177,-0.1366
2022-09-30,16.49800,3.57000,12.92800,2.34800,18.03400,20.38200,-7.45400,-0.15500,-7.60900,-7.60900,-7.60900,-7.60900,-7.06700,-7.45400,26.96500,26.96500,-0.28000,-0.28000,4.02080,0.30010,0.56770,78.36100,-45.18120,-45.18120,-46.12080,-46.12080,0.13840,0.41640,1.36990,65.69710,-12.07950,-12.07950,-6.38150,-8.45440,2.32780,-0.2361,-0.2626
2022-06-30,16.32900,4.03900,12.29000,2.04500,20.04100,22.08600,-9.79600,-0.62600,-10.42200,-10.42200,-10.42200,-10.42200,-9.45800,-9.79600,26.78700,26.78700,-0.39000,-0.39000,5.02110,0.31330,0.52010,75.26490,-59.99140,-59.99140,-63.82510,-63.82510,0.13280,0.56210,1.42160,63.30700,-15.23190,-15.23190,-8.47640,-10.46050,2.54770,-0.3309,-0.3666
2022-03-31,14.18100,3.48500,10.69600,1.80300,19.02800,20.83100,-10.13500,-0.70300,-10.83800,-10.83800,-10.83800,-10.83800,-9.81600,-10.13500,26.59700,26.59700,-0.41000,-0.41000,7.82170,0.31630,0.46270,75.42490,-71.46890,-71.46890,-76.42620,-76.42620,0.10910,0.46150,1.70020,52.93630,-14.14920,-14.14920,-8.34050,-9.67330,2.86700,-0.45800,-0.49840
2021-12-31,15.02200,3.53800,11.48400,1.74300,16.65000,18.39300,-6.90900,-0.72700,-7.63600,-7.63600,-7.63600,-7.63600,-6.61700,-6.90900,25.47900,25.47900,-0.31000,-0.31000,7.34450,0.29320,0.41490,76.44790,-45.99260,-45.99260,-50.83210,-50.83210,0.10640,0.53910,1.93080,46.61160,-8.96510,-8.96510,-5.40710,-6.33640,3.22690,-0.2064,-0.2396
2021-09-30,13.79900,3.14400,10.65500,1.57500,16.26200,17.83700,-7.18200,-0.96900,-8.15100,-8.15100,-8.15100,-8.15100,-6.96600,-7.18200,26.30100,26.30100,-0.31000,-0.31000,2.49840,,0.38540,77.21570,-52.04730,-52.04730,-59.06950,-59.06950,0.09650,0.58710,1.78070,50.54060,-8.94970,-8.94970,-5.69730,-8.94970,3.45840,-0.3151,-0.3315
2021-06-30,14.20300,2.75000,11.45300,2.29400,15.72300,18.01700,-6.56400,-0.96100,-7.52500,-7.52500,-7.52500,-7.52500,-6.29300,-6.56400,25.90300,25.90300,-0.29000,-0.29000,11.64950,0.26450,0.35960,80.63790,-46.21560,-46.21560,-52.98180,-52.98180,0.09590,0.50990,1.57780,57.04290,-7.74450,-7.74450,-5.08110,-5.69600,3.71330,-0.2123,-0.2281
2021-03-31,12.28800,2.22100,10.06700,2.31100,14.66500,16.97600,-6.90900,-0.97200,-7.88100,-7.88100,-7.88100,-7.88100,-6.62800,-6.90900,25.15000,25.15000,-0.31000,-0.31000,12.73920,0.25440,0.34120,81.92550,-56.22560,-56.22560,-64.13580,-64.13570,0.08070,0.41120,1.76450,51.00590,-7.72870,-7.72870,-5.17440,-5.76260,3.95910,-0.36450,-0.39140
2020-12-31,15.57900,3.76300,11.81600,2.11200,12.36400,14.47600,-2.66000,-0.99700,-3.65700,-3.65700,-3.65700,-3.65700,-2.46000,-2.66000,18.83500,18.83500,-0.19000,-0.19000,4.75160,0.57590,1.35800,75.84570,-17.07430,-17.07430,-23.47390,-23.47390,0.19810,1.01160,2.17400,41.39800,-14.34510,-14.34510,-4.64930,-6.08350,1.33370,-0.0945,-0.1008
2020-09-30,12.44800,2.65700,9.79100,1.95200,10.26300,12.21500,-2.42400,-0.99400,-3.41800,-3.41800,-3.41800,-3.41800,-2.21700,-2.42400,18.89000,18.89000,-0.18000,-0.18000,1.42420,,1.25710,78.65520,-19.47300,-19.47300,-27.45820,-27.45820,0.15890,0.70310,2.23720,40.22820,-12.43910,-12.43910,-4.36310,-12.43900,1.44930,-0.1789,-0.1856
2020-06-30,9.74100,2.32300,7.41800,2.11600,12.16100,14.27700,-6.85900,-0.90600,-7.76500,-7.76500,-7.76500,-7.76500,-6.62600,-6.85900,18.74700,18.74700,-0.41000,-0.41000,1.48210,,1.16760,76.15240,-70.41370,-70.41370,-79.71460,-79.71460,0.12180,0.69720,1.46790,61.31200,-26.37570,-26.37570,-9.70700,-26.37570,1.56520,-0.5032,-0.5148
2020-03-31,11.47600,2.81100,8.66500,3.02100,16.01000,19.03100,-10.36600,-2.24700,-12.61300,-12.61300,-12.61300,-12.61300,-10.06500,-10.36600,18.68100,18.68100,-0.68000,-0.68000,6.17080,0.48370,0.93700,75.50540,-90.32760,-90.32760,-109.90760,-109.90760,0.12970,0.97640,1.83590,49.02320,-34.54580,-34.54580,-14.25920,-17.83490,1.94970,-0.73070,-0.74490
2019-12-31,17.35600,4.21900,13.13700,4.24800,15.82800,20.07600,-6.93900,-0.61500,-7.55400,-7.55400,-7.55400,-7.55400,-6.63900,-6.93900,18.38000,18.38000,-0.40000,-0.40000,3.19400,0.29370,0.65090,75.69140,-39.98040,-39.98040,-43.52390,-43.52390,0.17330,1.52040,2.64210,34.06370,-15.78620,-15.78620,-7.54130,-11.14980,2.56650,-0.3574,-0.3772
2019-09-30,16.00000,4.19200,11.80800,3.48900,14.64700,18.13600,-6.32800,-0.53900,-6.86700,-6.86700,-6.86700,-6.86700,-6.02000,-6.32800,18.50800,18.50800,-0.37000,-0.37000,4.35900,0.30150,0.56970,73.80000,-39.55000,-39.55000,-42.91870,-42.91880,0.15170,1.43370,2.11860,42.48000,-12.63940,-12.63940,-6.51020,-8.82870,2.92070,-0.4063,-0.4091
2019-06-30,16.57200,4.17100,12.40100,3.22400,15.78400,19.00800,-6.60700,-0.48700,-7.09400,-7.09400,-7.09400,-7.09400,-6.35400,-6.60700,18.35100,18.35100,-0.39000,-0.39000,6.09970,0.31100,0.51420,74.83100,-39.86840,-39.86840,-42.80710,-42.80710,0.15140,1.63440,2.19120,41.07350,-11.85910,-11.85910,-6.48290,-8.17040,3.24310,-0.3638,-0.3703
2019-03-31,12.72800,2.80700,9.92100,2.78600,14.19100,16.97700,-7.05600,-0.47300,-7.52900,-7.52900,-7.52900,-7.52900,-6.85200,-7.05600,18.02600,18.02600,-0.42000,-0.42000,8.94050,0.31850,0.46730,77.94630,-55.43680,-55.43680,-59.15310,-59.15310,0.11220,1.16470,2.24640,40.06440,-11.50850,-11.50850,-6.63720,-7.84330,3.58920,-0.53090,-0.54610
2018-12-31,15.63500,3.71100,11.92400,2.22200,15.36300,17.58500,-5.66100,-0.48200,-6.14300,-6.14300,-6.14300,-6.14300,-5.45000,-5.66100,8.94800,8.94800,52.63000,52.63000,8.44260,0.29960,0.42780,76.26480,-36.20720,-36.20720,-39.29010,-39.29000,0.13360,1.52590,2.78200,32.35050,-8.64700,-8.64700,-5.24940,-6.05600,4.00370,-1.2475,-1.3231
2018-09-30,13.73700,3.03400,10.70300,2.12500,12.91000,15.03500,-4.33200,-0.62900,-4.96100,-4.96100,-4.96100,-4.96100,-4.12400,-4.33200,17.38200,17.38200,-0.29000,-0.29000,7.63100,0.24810,0.39550,77.91370,-31.53530,-31.53530,-36.11410,-36.11410,0.11550,1.16070,2.60020,34.61240,-6.49790,-6.49790,-4.16960,-4.88550,4.34310,53.6279,55.6844
2018-06-30,13.25200,3.24500,10.00700,2.33000,12.91300,15.24300,-5.23600,-2.26000,-7.49600,-7.49600,-7.49600,-7.49600,-4.91200,-5.23600,0.24500,0.24500,-30.60000,-30.60000,1.75150,2.93710,-1.65410,75.51310,-39.51100,-39.51100,-56.56500,-56.56510,0.46750,1.32940,2.80530,32.08270,3.65180,41.33440,-26.44560,-80.06840,-70.56420,-17.9692,-18.7489
2018-03-31,10.15200,2.45700,7.69500,1.55500,10.74500,12.30000,-4.60500,-0.89200,-5.49700,-5.49700,-5.49700,-5.49700,-4.46600,-4.60500,0.22600,0.22600,-24.43000,-24.43000,,,,75.79790,-45.36050,-45.36050,-54.14700,-54.14700,,,,,,,,,,-36.71240,-38.02660
2017-12-31,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,58.8247,60.4691
