Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,42.35300,14.69400,27.65900,13.09200,13.09200,14.56700,14.56700,3.66200,10.90500,10.90500,10.90500,9.97800,10.14800,1.09000,1.07000,0.49360,0.97490,54.80640,41.02860,0.01010,3.83630,3.85690,0.41380,1.94260,28.48270,1.7397,1.726
2024-06-30,40.02000,14.56300,25.45700,12.90500,12.90500,12.55200,12.55200,3.09800,9.45400,9.45400,9.45400,10.01600,10.14900,0.94000,0.93000,0.51050,1.04280,51.16580,38.53740,0.00940,3.45800,3.47730,0.36390,1.69270,27.40800,-0.8133,-0.8269
2024-03-31,39.65500,14.09600,25.55900,12.77500,12.77500,12.78400,12.78400,3.19800,9.58600,9.58600,9.58600,10.12700,10.27600,0.95000,0.93000,0.53720,1.16100,51.30840,38.47330,0.00970,3.59350,3.61400,0.37330,1.66290,26.55920,1.53390,1.52630
2023-12-31,40.32600,13.72700,26.59900,13.55100,13.55100,13.04800,13.04800,3.27800,9.77000,9.77000,9.77000,10.20700,10.33800,0.97000,0.96000,0.58380,1.40290,52.63840,39.41420,0.00960,3.73710,3.75890,0.37890,1.55530,25.97930,2.3921,2.3773
2023-09-30,39.03300,13.45700,25.57600,12.52900,12.52900,13.04700,13.04700,3.09700,9.95000,9.95000,9.95000,10.12800,10.25800,0.98000,0.97000,0.61250,1.58060,52.14630,39.76820,0.00980,3.94240,3.96620,0.38820,1.52770,24.95150,1.2956,1.275
2023-06-30,37.50700,11.87000,25.63700,12.52800,12.52800,13.10900,13.10900,3.40900,9.70000,9.70000,9.70000,10.10300,10.20300,0.96000,0.95000,0.63970,1.77530,52.55370,38.88710,0.00980,3.97420,3.99910,0.38000,1.43200,24.12030,-0.4369,-0.4756
2023-03-31,34.77000,9.44300,25.32700,11.53600,11.53600,13.79100,13.79100,3.50400,10.28700,10.28700,10.28700,10.53800,10.68600,0.98000,0.96000,0.61510,1.59820,54.68500,40.79070,0.01020,4.27810,4.30520,0.41550,1.64650,23.36370,1.28670,1.26850
2022-12-31,32.27200,5.61600,26.65600,13.02100,13.02100,13.63500,13.63500,3.67900,9.95600,9.95600,9.95600,10.50800,10.70500,0.95000,0.93000,0.62180,1.64410,54.73930,39.96950,0.01020,4.16170,4.18830,0.40720,1.57400,22.60270,3.0939,2.9779
2022-09-30,27.33400,2.48600,24.84800,11.58100,11.58100,13.26700,13.26700,3.32500,9.94200,9.94200,9.94200,10.52200,10.71400,0.94000,0.93000,0.55770,1.26090,56.86430,42.61280,0.01000,4.31820,4.34680,0.42500,1.90990,21.85840,-0.2139,-0.2273
2022-06-30,25.82000,1.31400,24.50600,11.89800,11.89800,12.60800,12.60800,3.15700,9.45100,9.45100,9.45100,10.50400,10.70600,0.90000,0.88000,0.44260,0.79400,54.06980,40.53090,0.01100,4.28060,4.31020,0.44640,2.38600,21.00550,-0.7331,-0.7382
2022-03-31,23.35800,1.21500,22.14300,10.23200,10.23200,11.91100,11.91100,2.80300,9.10800,9.10800,9.10800,10.44600,10.66400,0.87000,0.85000,0.18970,0.23410,53.36230,40.80460,0.01080,4.23770,4.26780,0.44050,3.43390,20.48300,1.83900,1.83510
2021-12-31,24.89400,1.42100,23.47300,10.34100,10.34100,13.13200,13.13200,3.38600,9.74600,9.74600,9.74600,10.40300,10.54600,0.94000,0.93000,0.19650,0.24450,55.19500,40.96330,0.01170,4.73730,4.77250,0.47920,3.80650,19.79880,1.1644,1.1493
2021-09-30,24.06300,1.53100,22.53200,9.86000,9.86000,12.67200,12.67200,3.21300,9.45900,9.45900,9.45900,10.37200,10.50700,0.91000,0.90000,0.26380,0.35820,56.24000,41.98030,0.01130,4.81950,4.85700,0.47510,3.54830,18.93920,0.0547,-0.0116
2021-06-30,23.57500,2.23100,21.34400,10.46000,10.46000,10.88400,10.88400,2.46600,8.41800,8.41800,8.41800,10.42700,10.56900,0.81000,0.80000,0.48150,0.92880,50.99330,39.43970,0.01080,4.45970,4.49580,0.42660,2.31220,18.12170,0.7628,0.747
2021-03-31,24.30200,2.55800,21.74400,10.30200,10.30200,11.44200,11.44200,2.94600,8.49600,8.49600,8.49600,10.43700,10.56500,0.81000,0.80000,0.49880,0.99520,53.85990,39.99250,0.01060,4.68910,4.72870,0.42380,2.35020,17.38500,1.10260,1.08140
2020-12-31,24.54200,2.94900,21.59300,11.91200,11.91200,9.68100,9.86800,2.52300,7.34500,7.34500,7.34500,10.70900,10.81400,0.70000,0.69000,0.54740,1.20930,47.91920,35.66750,0.01050,4.22340,4.26060,0.37500,1.91170,16.63270,-1.0006,-0.9427
2020-09-30,23.10000,3.43700,19.66300,12.03700,12.03700,7.62600,7.62600,1.86600,5.76000,5.76000,5.76000,10.63000,10.70600,0.54000,0.54000,0.59660,1.47910,43.17500,32.61050,0.00910,3.40360,3.43430,0.29830,1.37290,16.01080,1.2805,1.2666
2020-06-30,22.08900,3.75300,18.33600,11.67700,11.67700,6.65900,6.65900,1.48800,5.17100,5.17100,5.17100,10.79200,10.88800,0.48000,0.47000,0.58340,1.40040,42.04980,32.65350,0.00830,3.10370,3.13220,0.27200,1.29300,15.53010,0.7439,0.808
2020-03-31,22.13000,4.34100,17.78900,10.82300,10.82300,6.96600,6.96600,1.59800,5.36800,5.36800,5.36800,10.88300,11.03700,0.49000,0.49000,0.52180,1.09130,42.76510,32.95480,0.00940,3.26710,3.29750,0.30850,1.56220,15.09740,1.04050,1.02550
2019-12-31,21.70800,4.54900,17.15900,9.21900,9.21900,7.94000,7.94000,1.82000,6.12000,6.12000,6.12000,10.84500,11.02900,0.56000,0.55000,0.64600,1.82510,47.66190,36.73690,0.00970,3.80810,3.84440,0.35600,1.34800,14.76970,0.7427,0.9028
2019-09-30,21.76500,4.65100,17.11400,9.47900,9.47900,7.63500,7.63500,1.67600,5.95900,5.95900,5.95900,10.86300,11.03600,0.55000,0.54000,0.58720,1.42240,46.65730,36.41530,0.00980,3.84740,3.88540,0.35800,1.58820,14.25010,0.8422,0.8333
2019-06-30,21.19200,4.57100,16.62100,9.14100,9.14100,7.48000,7.48000,1.64600,5.83400,5.83400,5.83400,10.84300,11.02600,0.54000,0.53000,0.57280,1.34090,45.97140,35.85520,0.01000,3.90540,3.94540,0.35860,1.66830,13.76040,0.4021,0.386
2019-03-31,20.52200,4.28400,16.23800,8.97800,8.97800,7.26000,7.26000,1.52000,5.74000,5.74000,5.74000,10.80100,10.95500,0.53000,0.52000,0.58820,1.42860,46.13040,36.47220,0.00990,3.99400,4.03650,0.36100,1.64460,13.28010,1.02360,1.01370
2018-12-31,20.01400,3.89600,16.11800,9.12900,9.12900,6.98900,7.35000,1.54700,5.80300,5.80300,5.80300,10.72600,10.91600,0.54000,0.54000,0.61400,1.59080,47.06110,37.15590,0.00990,4.19030,4.23660,0.36750,1.61730,12.84680,0.8947,0.8604
2018-09-30,19.67300,3.62700,16.04600,9.30100,9.30100,6.74500,6.74500,1.25500,5.49000,5.49000,5.49000,10.74300,10.93600,0.51000,0.50000,0.58850,1.43020,43.38740,35.31460,0.01000,4.12570,4.17330,0.35350,1.69770,12.37140,0.6807,0.6478
2018-06-30,18.68100,3.22500,15.45600,8.70800,8.70800,6.74800,6.74800,1.35100,5.39700,5.39700,5.39700,10.71700,10.91500,0.50000,0.49000,0.64250,1.79730,45.27040,36.20690,0.00980,4.21180,4.26220,0.35640,1.50560,11.94120,1.2589,1.2175
2018-03-31,17.92600,2.76800,15.15800,8.69400,8.69400,6.46400,6.46400,1.23500,5.22900,5.22900,5.22900,10.67800,10.85300,0.49000,0.48000,0.60850,1.55410,44.09880,35.67340,0.01020,4.24760,4.30060,0.36310,1.66310,11.49540,0.70090,0.71170
2017-12-31,17.08100,2.54400,14.53700,8.47000,8.47000,6.06700,6.40800,3.90800,2.50000,2.50000,2.50000,10.55800,10.74900,0.23000,0.23000,0.70720,2.41570,45.65080,17.81010,0.00960,2.11680,2.14430,0.17180,0.61970,11.12620,0.1614,0.1138
2017-09-30,16.20300,2.37800,13.82500,8.05400,8.05400,5.77100,5.77100,2.01400,3.75700,3.75700,3.75700,10.57200,10.76100,0.36000,0.35000,0.58360,1.40150,43.30960,28.19510,0.01000,3.24400,3.28700,0.28250,1.35080,10.92170,0.1847,0.1792
2017-06-30,15.49800,2.32700,13.17100,7.82100,7.82100,5.35000,5.35000,1.90600,3.44400,3.44400,3.44400,10.54600,10.73500,0.33000,0.32000,0.57530,1.35450,41.89180,26.96740,0.01000,3.06280,3.10460,0.27000,1.30080,10.64130,0.3623,0.3889
2017-03-31,14.79800,2.20400,12.59400,7.69000,7.69000,4.90400,4.90400,1.71200,3.19200,3.19200,3.19200,10.50900,10.70500,0.30000,0.30000,0.54380,1.19220,39.72780,25.85870,0.01010,2.92030,2.96130,0.26030,1.33210,10.37540,0.63580,0.61810
2016-12-31,14.65300,2.22500,12.42800,7.60500,7.60500,4.82300,4.92500,1.76500,3.16000,3.16000,3.16000,9.41600,9.57200,0.33000,0.32000,0.55260,1.23540,40.27640,25.84230,0.01030,2.97300,3.01600,0.26560,1.33000,10.14520,0.3595,0.2891
2016-09-30,14.25400,2.20800,12.04600,7.41300,7.41300,4.63300,4.63300,1.61300,3.02000,3.02000,3.02000,9.33900,9.49600,0.32000,0.32000,0.58700,1.42150,39.85030,25.97630,0.01010,3.42590,3.48580,0.26190,1.41480,9.43410,-0.137,-0.355
2016-06-30,13.72100,2.14500,11.57600,7.12800,7.12800,4.44800,4.44800,1.62400,2.82400,2.82400,2.82400,9.31800,9.46800,0.30000,0.30000,0.59400,1.46300,39.79960,25.26840,0.00990,3.32360,3.38400,0.25030,1.34940,9.10130,0.2867,0.1607
2016-03-31,15.45600,2.18900,13.26700,6.80700,6.80700,6.46000,6.46000,2.25500,4.20500,4.20500,4.20500,9.30400,9.55000,0.45000,0.44000,0.56140,1.28000,49.43750,32.18030,0.01170,5.11080,5.20680,0.37510,2.24160,8.83280,0.40890,0.06140
2015-12-31,12.91500,2.01500,10.90000,7.06300,7.06300,3.83700,3.95400,1.31500,2.63900,2.63900,2.63900,9.26700,9.38200,0.27730,0.28640,0.57800,1.36950,36.61110,24.43520,0.01000,3.36310,3.42930,0.24330,1.41930,8.45670,0.3562,0.6291
2015-09-30,12.82900,1.93200,10.89700,7.05200,7.05200,3.84500,3.84500,1.29400,2.55100,2.55100,2.55100,9.27000,9.38900,0.28000,0.27000,0.58100,1.38650,35.94470,23.84780,0.01020,3.35370,3.42190,0.24230,1.40530,8.20380,-0.0285,0.0134
2015-06-30,12.11100,1.84900,10.26200,6.65200,6.65200,3.61000,3.61000,1.18200,2.42800,2.42800,2.42800,9.26750,9.37640,0.26360,0.25450,0.63900,1.77050,35.17830,23.66010,0.01000,3.29490,3.36410,0.23700,1.18930,7.95140,-0.0698,-0.0398
2015-03-31,11.52500,1.86400,9.66100,6.70200,6.70200,2.95900,2.95900,1.02000,1.93900,1.93900,1.93900,9.25870,9.36540,0.20910,0.20910,0.70310,2.36800,31.27580,20.49470,0.00910,2.69350,2.75150,0.18730,0.79970,7.76950,0.05990,0.06910
2014-12-31,11.46200,1.91400,9.54800,6.89500,6.89500,2.65300,2.65300,0.95200,1.70100,1.70100,1.70100,8.64160,8.73950,0.19090,0.18180,0.66700,2.00310,30.50130,19.55620,0.00860,2.42570,2.47930,0.16860,0.80770,7.59990,0.7461,0.7803
2014-09-30,11.34400,1.85900,9.48500,6.79100,6.79100,2.69400,2.69400,0.80800,1.88600,1.88600,1.88600,8.63170,8.74060,0.21820,0.21820,0.62800,1.68850,30.15110,21.10800,0.00920,2.75800,2.82050,0.19450,1.02580,7.42740,0.1678,0.2075
2014-06-30,10.74200,1.79700,8.94500,6.69400,6.69400,2.25100,2.25100,0.72300,1.52800,1.52800,1.52800,8.36550,8.45900,0.18180,0.18180,0.69900,2.32260,26.81360,18.20130,0.00900,2.52660,2.59150,0.16390,0.76040,7.22740,0.1738,0.3636
2014-03-31,10.54900,1.73600,8.81300,6.85800,6.85800,1.95500,1.95500,0.66200,1.29300,1.29300,1.29300,8.34460,8.41940,0.15450,0.15450,0.68930,2.21840,23.80370,15.74330,0.00850,2.19860,2.25680,0.13450,0.68310,7.03280,0.25300,0.30360
2013-12-31,10.23700,1.70300,8.53400,6.66200,6.66200,1.87200,1.87200,0.60600,1.26600,1.26600,1.26600,8.30170,8.59100,0.14550,0.15450,0.68170,2.14200,24.20480,16.36930,0.00840,2.21430,2.27460,0.13740,0.70480,6.85960,0.2032,0.2806
2013-09-30,10.12400,1.60300,8.52100,6.53500,6.53500,1.98600,1.98600,0.68400,1.30200,1.30200,1.18300,8.29950,8.60420,0.14550,0.13640,0.61790,1.61720,25.07260,14.93500,0.00900,2.32750,2.39240,0.14860,0.88930,6.73920,0.6322,0.6324
2013-06-30,10.05900,1.59900,8.46000,6.37400,6.37400,2.08600,2.08600,0.73900,1.34700,1.34700,0.88200,8.29840,8.70210,0.10910,0.10000,0.64760,1.83730,25.56370,10.80880,0.00990,2.31930,2.01730,0.16340,0.69520,8.22890,0.2621,-0.1967
2013-03-31,10.13800,1.62400,8.51400,6.77600,6.77600,1.73800,1.73800,0.53800,1.20000,1.20000,0.79600,8.29180,8.62950,0.10000,0.09090,0.53650,1.15750,22.10070,10.12210,0.00950,2.07280,1.56570,0.14510,0.71170,9.41330,0.23470,0.30510
2012-12-31,10.51000,1.76500,8.74500,6.93500,6.93500,1.81000,1.81000,0.64300,1.16700,1.16700,0.75900,8.22470,8.57340,0.08180,0.09090,0.53860,1.16710,22.78160,9.55320,0.00970,2.03330,1.53560,0.14240,0.69470,9.35280,0.4171,0.4055
2012-09-30,10.64500,1.84400,8.80100,6.99900,6.99900,1.80200,1.80200,0.60600,1.19600,1.19600,0.79900,8.22030,8.56020,0.10000,0.09090,0.54220,1.18430,23.09960,10.24230,0.00970,2.11990,1.59750,0.14900,0.71680,9.25530,0.157,0.3118
2012-06-30,10.61300,1.91500,8.69800,7.20400,7.20400,1.49400,1.49400,0.51800,0.97600,0.97600,0.57500,8.20820,8.56240,0.07270,0.06360,0.54710,1.20780,19.40760,7.46950,0.00980,1.77210,1.33010,0.12430,0.59020,9.12640,0.6978,0.733
2012-03-31,10.77300,2.25000,8.52300,7.15900,7.15900,1.36400,1.36400,0.45900,0.90500,0.90500,0.50900,8.20600,8.57120,0.06360,0.06360,0.55000,1.22250,18.62630,6.95070,0.00900,1.66610,1.24870,0.11170,0.55030,9.01440,0.28020,0.32900
2011-12-31,10.43800,2.46000,7.97800,7.16200,7.16200,0.81600,0.81600,0.22000,0.59600,0.59600,0.20300,8.06630,8.50850,0.02730,0.02730,0.55150,1.22980,11.95080,2.97310,0.00840,1.10340,0.82750,0.07350,0.36340,8.96510,0.3057,0.487
2011-09-30,11.60600,2.59900,9.00700,7.50100,7.50100,1.50600,1.50600,0.42000,1.08600,1.08600,0.70000,8.15430,8.55910,0.08180,0.08180,0.55300,1.23690,19.79760,9.20210,0.00930,2.02130,1.51670,0.13230,0.66380,8.96900,1.4059,1.521
