,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-19,2024-09-30,$-0.70,$-1.42
1,2024-08-08,2024-06-30,$0.58,$-0.17
2,2024-05-21,2024-03-31,$-0.29,$-1.18
3,2024-02-15,2023-12-31,$0.25,$0.70
4,2023-11-08,2023-09-30,$-0.77,$-0.24
5,2023-08-08,2023-06-30,$0.68,$-0.48
6,2023-05-15,2023-03-31,--,$0.14
7,2023-02-13,2022-12-31,--,$1.18
8,2022-11-10,2022-09-30,--,$1.93
9,2022-08-08,2022-06-30,$3.60,$3.38
10,2022-05-18,2022-03-31,$3.40,$3.30
11,2022-02-09,2021-12-31,--,$4.29
12,2021-11-10,2021-09-30,$4.32,$3.79
13,2021-08-04,2021-06-30,$1.36,$2.76
14,2021-05-20,2021-03-31,$0.39,$0.55
15,2021-02-16,2020-12-31,$-0.63,$-0.34
16,2020-11-11,2020-09-30,$-0.59,$0.05
17,2020-08-06,2020-06-30,$-1.03,$-1.73
18,2020-05-18,2020-03-31,--,$-0.91
19,2020-02-12,2019-12-31,$-0.17,$0.43
20,2019-11-14,2019-09-30,$-0.46,$-0.26
21,2019-08-08,2019-06-30,$-0.45,$-0.65
22,2019-05-23,2019-03-31,$-0.69,$-0.21
23,2019-02-19,2018-12-31,$0.22,$0.31
24,2018-11-15,2018-09-30,$0.10,$0.62
25,2018-08-09,2018-06-30,$0.06,$0.16
