Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,231.57100,170.90600,60.66500,13.18700,35.39000,48.57700,12.08800,2.34700,14.43500,0.00500,14.43000,14.43000,14.43000,21.92300,12.08800,124.53800,127.61400,0.12000,0.11000,4.31120,,,26.19720,5.22000,5.22000,6.23350,6.23140,0.41880,2.00480,44.89220,3.07810,4.56870,2.60970,3.07810,3.76220,0.0521,-0.0176
2024-06-30,197.42200,138.67100,58.75100,12.53500,35.98000,48.51500,10.23600,2.23300,12.46900,3.10500,9.36400,9.36400,9.36400,19.63500,10.23600,124.26500,127.25200,0.08000,0.07000,4.55270,,,29.75910,5.18480,5.18480,6.31590,4.74310,0.37410,2.16030,41.66120,2.07340,3.15640,1.77440,2.07340,3.62830,0.1415,0.0688
2024-03-31,184.87500,132.15000,52.72500,12.05100,32.33100,44.38200,8.34300,2.41700,10.76000,3.53400,7.22600,7.22600,7.22600,17.33100,8.34300,123.94600,126.91800,0.06000,0.06000,4.46530,,,28.51930,4.51280,4.51280,5.82010,3.90860,0.35970,2.19570,40.98890,1.64460,2.55880,1.40590,1.64460,3.53980,0.08630,0.01230
2023-12-31,164.80000,115.30800,49.49200,10.65300,29.69900,40.35200,9.14000,2.06000,11.20000,1.79800,9.40200,9.40200,9.40200,18.22800,9.14000,123.51200,125.07200,0.07000,0.07000,4.30570,,,30.03160,5.54610,5.54610,6.79610,5.70510,0.32640,2.15010,41.85870,2.18850,3.47450,1.86230,2.18850,3.46960,0.197,0.1286
2023-09-30,152.42300,105.51300,46.91000,11.03500,30.56400,41.59900,5.31100,1.88800,7.19900,0.82200,6.37700,6.37700,6.37700,13.83900,5.31100,123.62000,125.64000,0.05000,0.05000,4.28440,0.00050,0.00050,30.77620,3.48440,3.48440,4.72300,4.18380,0.31150,1.98570,45.32450,1.52760,2.48700,1.30320,1.52690,3.37490,0.1014,0.0323
2023-06-30,148.93900,103.07700,45.86200,10.90700,30.32900,41.23600,4.62600,1.65100,6.27700,0.43800,5.83900,5.83900,5.83900,12.67400,4.62600,123.37800,124.01200,0.05000,0.05000,4.70180,0.00050,0.00050,30.79250,3.10600,3.10600,4.21450,3.92040,0.31330,2.14130,42.03030,1.42960,2.38030,1.22830,1.42890,3.30710,0.2134,0.1437
2023-03-31,148.32800,108.25000,40.07800,11.65300,29.40900,41.06200,-0.98400,1.43200,0.44800,-0.25600,0.70400,0.70400,0.70400,6.95100,-0.98400,123.29000,123.79300,0.01000,0.01000,4.52480,0.00100,0.00100,27.01990,-0.66340,-0.66340,0.30200,0.47460,0.31790,1.88900,47.64430,0.17600,0.30040,0.15090,0.17580,3.24320,0.03850,-0.02850
2022-12-31,132.17600,91.03700,41.13900,10.29500,29.30700,39.60200,1.53700,1.02200,2.55900,1.60200,0.95700,0.95700,0.95700,8.79300,1.53700,122.09900,122.09900,0.01580,0.01580,4.44620,0.00190,0.00190,31.12440,1.16280,1.16290,1.93610,0.72400,0.28640,1.90780,47.17480,0.24090,0.41730,0.20730,0.24050,3.22280,0.1208,0.0576
2022-09-30,128.15200,90.29500,37.85700,10.35000,28.42400,38.77400,-0.91700,0.47600,-0.44100,0.29600,-0.73700,-0.73700,-0.73700,5.77000,-0.91700,122.74100,122.74100,-0.01000,-0.01000,2.42720,0.00190,0.00190,29.54070,-0.71560,-0.71560,-0.34410,-0.57510,0.24120,1.95930,45.93550,-0.18700,-0.32240,-0.13870,-0.18670,3.20390,-0.0164,-0.0818
2022-06-30,119.96900,84.14100,35.82800,10.18500,27.86800,38.05300,-2.22500,0.15200,-2.07300,0.37800,-2.45100,-2.45100,-2.45100,4.01200,-2.22500,121.63800,121.63800,-0.02000,-0.02000,2.68280,0.00190,0.00190,29.86440,-1.85460,-1.85460,-1.72790,-2.04300,0.23700,2.15890,41.68750,-0.63140,-1.11070,-0.48420,-0.63020,3.16570,0.0325,-0.0352
