,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-24,2024-09-30,$0.18,$0.10
1,2024-07-25,2024-06-30,$0.16,$0.18
2,2024-04-25,2024-03-31,$0.13,$0.17
3,2024-01-30,2023-12-31,$0.16,$0.09
4,2023-10-24,2023-09-30,$0.16,$0.20
5,2023-07-25,2023-06-30,$0.16,$0.17
6,2023-04-27,2023-03-31,$0.19,$0.16
7,2023-01-26,2022-12-31,$0.29,$0.21
8,2022-10-26,2022-09-30,$0.24,$0.30
9,2022-07-26,2022-06-30,$0.22,$0.21
10,2022-04-28,2022-03-31,$0.18,$0.25
11,2022-01-27,2021-12-31,$0.22,$0.25
12,2021-10-26,2021-09-30,$0.26,$0.24
13,2021-07-27,2021-06-30,$0.36,$0.27
14,2021-04-27,2021-03-31,$0.31,$0.37
15,2021-01-28,2020-12-31,$0.22,$0.33
16,2020-10-27,2020-09-30,$0.16,$0.22
17,2020-07-23,2020-06-30,$0.05,$0.19
18,2020-04-27,2020-03-31,$0.08,$0.09
19,2020-01-27,2019-12-31,$0.07,$0.08
20,2019-10-18,2019-09-30,$0.05,$0.13
21,2019-07-25,2019-06-30,--,$0.08
22,2019-04-18,2019-03-31,--,$0.04
23,2019-01-25,2018-12-31,--,$0.05
24,2018-10-25,2018-09-30,--,$0.11
25,2018-07-20,2018-06-30,--,$0.06
26,2018-04-19,2018-03-31,--,$0.04
27,2018-01-26,2017-12-31,--,$0.05
28,2017-10-19,2017-09-30,--,$0.05
29,2017-07-21,2017-06-30,--,$0.06
30,2017-04-20,2017-03-31,--,$0.05
31,2017-01-27,2016-12-31,--,$0.05
32,2016-10-21,2016-09-30,--,$0.06
