Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,516.99800,325.04700,191.95100,132.81600,145.92700,46.02400,-8.09400,37.93000,5.25100,32.67900,32.67900,32.67900,59.13500,46.02400,18.76000,18.91000,1.74000,1.73000,1.20920,0.29940,0.44420,37.12800,8.90220,8.90220,7.33660,6.32090,0.25490,2.31890,38.81210,3.34720,-10.36940,1.61120,2.34490,52.03420,1.3442,1.0723
2024-06-30,512.02900,329.33100,182.69800,127.09100,140.29100,42.40700,-7.66700,34.74000,9.12900,25.61100,25.61100,25.61100,55.60800,42.40700,18.73800,18.86100,1.37000,1.36000,1.18510,0.31520,0.47610,35.68120,8.28210,8.28210,6.78480,5.00190,0.25530,2.39330,37.60450,2.71500,-7.23310,1.27690,1.85930,50.29190,3.2125,2.9374
2024-03-31,494.43600,310.53300,183.90300,129.09400,142.95900,40.94400,-6.60800,34.33600,7.01900,27.31700,27.31700,27.31700,54.80900,40.94400,18.75700,18.94600,1.46000,1.44000,1.18590,0.33520,0.53540,37.19450,8.28100,8.28100,6.94450,5.52490,0.24510,2.44470,36.81400,2.98170,-7.01340,1.35390,1.98220,48.84830,-0.52790,-0.80370
2023-12-31,478.35200,303.54490,174.80710,123.35400,137.88620,36.92090,-7.12800,29.79300,7.63100,22.16200,22.16200,22.16200,53.44790,36.92100,18.80200,18.99400,1.18000,1.16000,1.06920,0.31310,0.48690,36.54360,7.71840,7.71840,6.22830,4.63300,0.23780,2.30180,39.10070,2.41530,-5.58530,1.10160,1.65900,48.68860,5.6219,5.3881
2023-09-30,501.51900,323.50400,178.01500,131.55300,146.11400,31.90100,-7.82100,24.08000,0.34000,23.74000,23.74000,23.74000,46.46200,31.90100,18.81500,18.97400,1.26000,1.25000,1.29320,0.37010,0.61640,35.49520,6.36090,6.36090,4.80140,4.73360,0.24400,2.21920,40.55550,2.65750,-5.53110,1.15520,1.67380,47.47460,1.3501,1.1023
2023-06-30,500.08500,325.40400,174.68100,126.52200,142.63400,32.04700,-10.80900,21.23800,0.92600,20.31200,20.31200,20.31200,48.16000,32.04700,18.79100,18.91900,1.08000,1.07000,1.29550,0.40580,0.70930,34.93030,6.40830,6.40830,4.24690,4.06170,0.23640,2.13720,42.11090,2.32710,-4.22570,0.96020,1.38270,46.39090,1.9389,1.5844
2023-03-31,483.28200,312.56500,170.71700,123.73300,139.26600,31.45100,-10.01500,21.43600,5.03800,16.39800,16.39800,16.39800,46.98400,31.45100,18.77900,18.94900,0.87000,0.87000,1.29300,0.40960,0.72740,35.32450,6.50780,6.50780,4.43550,3.39310,0.23320,2.10590,42.73640,1.93670,-3.39050,0.79120,1.14340,45.06540,-0.88820,-1.22810
2022-12-31,475.60900,300.06390,175.54510,136.71800,152.49610,23.04910,-11.12400,11.92500,3.04600,8.87900,8.87900,8.87900,39.19210,23.04900,18.81800,19.03300,0.47000,0.46000,1.12190,0.39160,0.67370,36.90950,4.84620,4.84620,2.50730,1.86690,0.22730,1.94960,46.16350,1.04070,-1.82610,0.42440,0.63310,45.18410,8.1754,7.8007
2022-09-30,467.77700,307.29500,160.48200,118.29000,132.24800,28.23400,-6.58700,21.64700,2.54200,19.10500,19.10500,19.10500,42.51500,28.23400,18.82600,19.00900,1.01000,1.01000,1.43050,0.45320,0.85560,34.30740,6.03580,6.03580,4.62760,4.08420,0.21680,1.58970,56.61350,2.28050,-3.90980,0.88540,1.24690,44.48010,0.0089,-0.3207
2022-06-30,423.11000,268.90500,154.20500,114.40300,124.42900,29.77600,-4.00500,25.77100,7.37400,18.39700,18.39700,18.39700,40.26600,29.77600,18.79600,18.95400,0.98000,0.97000,1.32490,0.34680,0.54930,36.44560,7.03740,7.03740,6.09090,4.34800,0.22860,1.83330,49.09060,2.24510,-6.26450,0.99400,1.46650,43.54200,0.7092,0.467
