Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,189.81300,88.68600,101.12700,76.93000,79.25300,21.87400,,21.87400,5.66500,16.20900,16.20900,16.20500,45.12000,45.24300,0.36000,0.36000,0.18560,0.54760,23.07120,17.09190,0.00660,0.99510,1.31260,0.11270,0.81040,36.09610,0.7191,0.6198
2024-06-30,184.70000,84.82800,99.87200,66.98900,69.12400,30.74800,,30.74800,7.94100,22.80700,22.80700,22.80000,45.08700,45.14500,0.51000,0.51000,0.18840,0.59170,31.10510,23.06480,0.00710,1.42630,1.89190,0.16280,1.15770,35.44680,0.2999,0.2433
2024-03-31,184.38100,86.67100,97.71000,68.32500,70.39400,27.31600,,27.31600,6.94400,20.37200,20.37200,20.34600,44.93200,45.08700,0.45000,0.45000,0.18920,0.59300,28.65660,21.34450,0.00690,1.28180,1.70330,0.14670,1.03920,35.36640,0.15700,0.03000
2023-12-31,182.17600,83.92000,98.25600,62.29400,63.69700,34.55900,,34.55900,8.45900,26.10000,26.10000,26.10600,44.82500,44.94700,0.59000,0.58000,0.18930,0.81590,33.98100,25.66940,0.00720,1.64340,2.18150,0.18610,1.33230,35.35960,0.683,0.5924
2023-09-30,179.80200,77.33000,102.47200,73.59100,74.83600,27.63600,,27.63600,6.89000,20.74600,20.74600,20.71900,44.88100,44.96000,0.46000,0.46000,0.19420,0.83700,27.60650,20.69690,0.00710,1.34900,1.79090,0.14680,1.08700,34.25580,1.1737,1.1166
2023-06-30,175.32600,67.67900,107.64700,72.92200,74.19100,33.45600,,33.45600,8.71100,24.74500,24.74500,24.71200,44.83300,44.88900,0.55000,0.55000,0.19400,0.87390,32.61070,24.08770,0.00730,1.60780,2.13630,0.17680,1.29590,34.30590,0.5092,0.4313
2023-03-31,167.29800,54.04500,113.25300,43.46300,44.76900,68.48400,,68.48400,17.23100,51.25300,51.25300,51.08400,44.67700,44.87200,1.14000,1.14000,0.19420,0.89340,50.80830,37.89920,0.00950,3.33490,4.43790,0.36280,2.68730,34.37250,0.70030,0.61480
2022-12-31,159.59700,38.65700,120.93990,73.76800,75.17600,45.76390,0.00000,45.76400,11.78400,33.98000,33.98000,33.87500,44.86300,45.03900,0.76000,0.76000,0.19970,0.83720,41.55110,30.75660,0.00800,2.29010,3.10760,0.24560,1.83280,33.22590,0.9971,0.9091
2022-09-30,147.30400,17.46200,129.84200,83.23700,84.66900,45.17300,-0.00100,45.17200,11.58800,33.58400,33.58400,33.47000,44.64000,44.78100,0.75000,0.75000,0.20310,0.97550,40.71310,30.16620,0.00810,2.31320,3.14700,0.24400,1.84330,32.52090,1.5555,1.4883
2022-06-30,149.15400,7.95900,141.19500,65.50400,66.97000,74.22500,-1.06700,73.15800,18.35800,54.80000,54.80000,54.60600,45.02400,45.11100,1.21000,1.21000,0.20030,0.49460,52.95590,39.52690,0.01040,3.70980,5.02270,0.41190,2.96690,33.09810,0.8143,0.7215
2022-03-31,126.63100,4.58500,122.04600,62.27400,63.78200,58.26400,,58.26400,14.32900,43.93500,43.93500,43.66700,45.14200,45.33300,0.97000,0.96000,0.19900,0.33630,48.38760,36.26500,0.00930,2.95080,4.01500,0.33880,2.36350,32.96750,1.43610,1.36020
2021-12-31,132.60700,4.80300,127.80400,66.11700,67.72600,60.07800,,60.07800,14.67400,45.40400,45.40400,45.37100,46.69100,46.89900,1.00000,1.01000,0.10210,0.20650,47.59820,35.94620,0.01000,2.98770,4.04120,0.36060,2.68280,33.68160,1.3514,1.2575
2021-09-30,135.52300,4.52500,130.99800,53.31700,54.95200,76.04600,,76.04600,19.07000,56.97600,56.97600,56.62200,46.90300,47.08700,1.21000,1.20000,0.10040,0.20710,54.62020,40.66880,0.01070,3.68520,4.96170,0.43770,3.31510,33.52330,1.6733,1.5661
2021-06-30,141.08200,6.77700,134.30500,57.11200,58.77100,75.53400,,75.53400,18.27100,57.26300,57.26300,56.78200,47.28800,47.52300,1.20000,1.19000,0.12690,0.23540,54.53360,40.99520,0.01070,3.66530,4.92420,0.44300,3.20030,33.02010,0.9985,0.9458
2021-03-31,143.12700,9.66100,133.46600,31.72300,33.42000,100.04600,-0.04500,100.00100,24.53700,75.46400,75.46400,74.82400,47.11900,47.41500,1.59000,1.58000,0.13060,0.34160,59.46280,44.49200,0.01310,4.99200,6.79460,0.58620,4.34020,32.03620,0.59090,0.59970
2020-12-31,144.02500,11.96400,132.06100,55.51400,57.16900,74.89200,-0.00300,74.88900,18.22700,56.66200,56.66200,56.37200,43.94700,44.13200,1.27000,1.27000,0.13380,0.78190,54.84370,41.28310,0.01070,3.85470,5.30940,0.44270,3.33890,31.23780,1.4727,1.4305
2020-09-30,142.37400,15.50000,126.87400,64.70900,66.67700,60.19700,-1.26300,58.93400,14.29200,44.64200,44.64200,44.26900,47.01800,47.17500,0.94000,0.94000,0.13910,0.79820,49.16450,36.93050,0.00950,3.13330,4.37660,0.35210,2.69730,30.29710,0.8693,0.8333
2020-06-30,137.85100,13.41300,124.43800,119.67200,121.67000,2.76800,-22.45400,-19.68600,-5.34800,-14.33800,-14.33800,-14.45800,46.98800,46.98800,-0.31000,-0.31000,0.14210,1.20190,-29.93980,-21.98870,0.00490,-1.03140,-1.45800,-0.10790,-0.88480,29.57580,0.5006,0.4847
2020-03-31,102.02600,19.52400,82.50200,70.16100,70.76100,11.74100,-1.45400,10.28700,0.30000,9.98700,9.98700,9.98700,34.66500,34.74300,0.29000,0.28000,0.15130,0.96600,17.72610,17.20920,0.00650,0.89460,1.37400,0.11180,0.75920,32.67480,0.37460,0.35450
2019-12-31,104.61400,19.80700,84.80700,46.30700,46.78800,38.01900,-0.94800,37.07100,8.61400,28.45700,28.45700,28.45700,35.56200,35.61800,0.79000,0.79000,0.15600,0.82680,44.58220,34.22290,0.00960,2.51170,3.65780,0.32980,2.11990,32.39750,1.6031,1.5782
2019-09-30,105.65500,20.29200,85.36300,45.59400,46.08500,39.27800,-0.36400,38.91400,9.53100,29.38300,29.38300,29.38300,35.62200,35.67200,0.82000,0.82000,0.03170,0.59720,46.41520,35.04690,0.00990,2.57740,3.74510,0.34820,2.49570,32.00030,0.3338,0.2825
