Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,144.75100,93.76900,50.98200,,-60.90000,60.90000,-9.91800,0.03500,-9.88300,0.13500,-10.01800,-10.01800,,-10.01800,-4.93300,-9.91800,57.33400,57.33400,-0.17000,-0.17000,1.61720,0.09060,0.13720,35.22050,-6.85180,-6.85180,-6.82760,-6.92080,0.63590,0.96440,17.17710,5.23950,-10.30670,-10.30670,-4.40080,-9.37320,1.82360,0.1487,0.09
2024-06-30,144.27000,95.87700,48.39300,,-57.12100,57.12100,-8.72800,0.06800,-8.66000,0.02700,-8.68700,-8.68700,,-8.68700,-4.24400,-8.72800,56.85100,56.85100,-0.15000,-0.15000,1.66650,0.09190,0.13870,33.54340,-6.04980,-6.04980,-6.00260,-6.02130,0.60610,0.87730,23.47000,3.83470,-8.36170,-8.36170,-3.64940,-7.59310,1.94910,-0.0643,-0.189
2024-03-31,166.28900,112.37000,53.91900,,-60.43600,60.43600,-6.51700,0.13700,-6.38000,0.09800,-6.47800,-6.47800,,-6.47800,-2.46800,-6.51700,56.50300,56.50300,-0.11000,-0.11000,1.63100,0.09420,0.14220,32.42490,-3.91910,-3.91910,-3.83670,-3.89560,0.63170,0.93630,18.70730,4.81100,-5.93480,-5.93480,-2.46100,-5.37570,2.06580,0.06460,-0.06690
2023-12-31,156.39500,104.79900,51.59600,,-58.35200,58.35200,-6.75600,0.41900,-6.33700,-0.25100,-6.08600,-6.08600,,-6.08600,-2.63800,-6.75600,56.57000,56.57000,-0.12000,-0.11000,1.71120,0.09850,0.14740,32.99080,-4.31980,-4.31980,-4.05190,-3.89140,0.60650,0.81300,21.23490,4.23830,-5.39390,-5.39390,-2.36020,-4.86270,2.14850,-0.1281,-0.209
2023-09-30,166.86400,112.04700,54.81700,,-57.73400,57.73400,-2.91700,0.51400,-2.40300,0.11400,-2.51700,-2.51700,,-2.51700,1.53800,-2.91700,57.17900,57.17900,-0.04000,-0.04000,1.72920,0.10190,0.15110,32.85130,-1.74810,-1.74810,-1.44010,-1.50840,0.61610,0.90390,17.66130,5.09590,-2.13910,-2.13910,-0.92940,-1.92120,2.16150,-0.1619,-0.2083
2023-06-30,176.97800,116.53600,60.44200,,-61.28600,61.28600,-0.84400,0.31400,-0.53000,0.14100,-0.67100,-0.67100,,-0.67100,3.42800,-0.84400,56.53200,56.53200,-0.01000,-0.01000,1.76740,0.10390,0.15330,34.15230,-0.47690,-0.47690,-0.29950,-0.37910,0.65050,1.02460,23.65070,3.80540,-0.56500,-0.56500,-0.24660,-0.50630,2.19520,0.6091,0.5752
2023-03-31,175.49200,112.94100,62.55100,,-61.91500,61.91500,0.63600,0.55600,1.19200,0.14100,1.05100,1.05100,,1.05100,4.58200,0.63600,55.04700,58.03700,0.02000,0.02000,1.95280,0.11240,0.16590,35.64320,0.36240,0.36240,0.67920,0.59890,0.71090,1.00510,18.00840,4.99770,0.89780,0.89780,0.42570,0.79680,2.18260,0.56480,0.51750
2022-12-31,154.52400,102.87900,51.64500,,-57.09500,57.09500,-5.45000,-0.26000,-5.71000,0.51400,-6.22400,-6.22400,,-6.22400,-1.47100,-5.45000,54.13700,54.13700,-0.12000,-0.11000,1.90700,0.12630,0.18780,33.42200,-3.52690,-3.52700,-3.69520,-4.02790,0.64820,0.75630,24.12180,3.73110,-5.65450,-5.65450,-2.61070,-4.94020,2.11160,0.1792,0.1408
2022-09-30,164.80700,108.65900,56.14800,,-56.72900,56.72900,-0.58100,-0.31800,-0.89900,0.04900,-0.94800,-0.94800,,-0.94800,2.86700,-0.58100,54.48100,54.48100,-0.02000,-0.02000,1.84500,0.15840,0.22950,34.06890,-0.35250,-0.35250,-0.54550,-0.57520,0.63390,0.70220,17.34630,5.18840,-0.84960,-0.84960,-0.36460,-0.71500,2.04520,0.0093,-0.048
2022-06-30,176.22000,114.28500,61.93500,,-57.64400,57.64400,4.29100,-0.15600,4.13500,0.01700,4.11800,4.11800,,4.11800,7.64300,4.29100,54.21000,57.21000,0.08000,0.07000,1.68650,0.13300,0.19480,35.14640,2.43500,2.43500,2.34650,2.33690,0.66020,0.70110,24.87230,3.61850,3.80400,3.80400,1.54290,3.29820,1.99140,0.0033,-0.0664
