,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$0.28,$0.29
1,2024-08-08,2024-06-30,$0.26,$0.28
2,2024-05-02,2024-03-31,$0.24,$0.25
3,2024-02-29,2023-12-31,$0.24,$0.22
4,2023-11-09,2023-09-30,$0.25,$0.27
5,2023-08-09,2023-06-30,$0.24,$0.27
6,2023-05-04,2023-03-31,$0.21,$0.24
7,2023-03-01,2022-12-31,$0.20,$0.22
8,2022-11-02,2022-09-30,$0.24,$0.25
9,2022-08-03,2022-06-30,$0.23,$0.27
10,2022-05-09,2022-03-31,$0.19,$0.18
11,2022-04-21,2021-12-31,--,$0.23
12,2021-11-04,2021-09-30,$0.17,$0.24
13,2021-08-09,2021-06-30,$0.13,$0.08
14,2021-05-17,2021-03-31,$0.09,$0.11
15,2021-03-01,2020-12-31,$0.11,$0.01
16,2020-11-05,2020-09-30,$0.08,$0.13
17,2020-08-06,2020-06-30,$-0.01,$0.03
18,2020-05-11,2020-03-31,$0.11,$0.14
19,2020-03-02,2019-12-31,$0.14,$0.16
20,2019-11-05,2019-09-30,$0.22,$0.21
21,2019-08-06,2019-06-30,$0.17,$0.20
22,2019-05-06,2019-03-31,$0.10,$0.17
23,2018-11-08,2018-09-30,--,$-0.01
24,2018-05-04,2018-03-31,--,$0.02
25,2017-08-04,2017-06-30,--,$0.01
