Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,176.08900,79.85600,96.23300,31.61500,86.38800,118.00300,-21.77000,9.58700,-12.18300,1.50600,-13.68900,-13.68900,-13.68900,-15.66300,-21.77000,157.61000,157.61000,-0.09000,-0.09000,2.60860,54.65020,-12.36310,-12.36310,-6.91870,-7.77390,0.19260,3.70150,24.31430,-2.30730,-2.39010,-1.49750,-2.30730,3.74620,0.1741,0.1422
2024-06-30,170.33700,80.16200,90.17500,33.70100,87.63900,121.38400,-31.20900,9.26500,-21.94400,1.03000,-22.97400,-22.97400,-22.97400,-24.94000,-31.20900,156.29300,156.29300,-0.15000,-0.15000,2.59790,52.93920,-18.32190,-18.32190,-12.88270,-13.48740,0.18840,2.95040,30.50460,-3.92600,-4.02900,-2.54030,-3.92600,3.73210,0.1526,0.1221
2024-03-31,169.06800,79.57100,89.49700,34.61000,82.52800,119.23900,-29.74200,9.29800,-20.44400,0.81200,-21.25600,-21.25600,-21.25600,-23.62100,-29.74200,156.37900,156.37900,-0.14000,-0.14000,2.75370,52.93550,-17.59170,-17.59170,-12.09220,-12.57250,0.18450,2.90230,31.01040,-3.48970,-3.56340,-2.31980,-3.48970,3.87580,0.15640,0.12950
2023-12-31,168.88000,79.55100,89.32900,37.36600,80.52200,117.88790,-28.55890,9.51000,-19.04900,1.30800,-20.35700,-20.35700,-20.35700,-24.30100,-28.55900,150.95800,150.95800,-0.13000,-0.13000,2.79110,52.89500,-16.91080,-16.91080,-11.27960,-12.05410,0.18350,2.50500,35.92860,-3.30370,-3.36770,-2.21140,-3.30370,3.96720,0.0765,0.0507
2023-09-30,165.54000,82.26700,83.27300,37.61600,85.24100,122.85700,-39.58400,8.53200,-31.05200,1.03800,-32.09000,-32.09000,-32.09000,-36.81200,-39.58400,150.85400,150.85400,-0.21000,-0.21000,2.80450,50.30390,-23.91210,-23.91210,-18.75800,-19.38500,0.18100,2.66550,33.76440,-5.23150,-5.32430,-3.50960,-5.23150,4.02870,0.131,0.1036
2023-06-30,153.70200,74.00100,79.70100,41.28600,76.93800,118.07700,-38.37600,8.23200,-30.14400,1.59900,-31.74300,-31.74300,-31.74300,-37.44200,-38.37600,150.26200,150.26200,-0.21000,-0.21000,2.94020,51.85420,-24.96780,-24.96780,-19.61200,-20.65230,0.16730,2.09950,42.86740,-5.06690,-5.14220,-3.45520,-5.06690,4.18670,-0.0427,-0.0769
2023-03-31,147.64200,70.17400,77.46800,43.80900,78.39500,116.54500,-39.07700,8.13900,-30.93800,1.42600,-32.36400,-32.36400,-32.36400,-38.58200,-39.07700,148.97400,148.97400,-0.22000,-0.22000,3.24630,52.47020,-26.46740,-26.46740,-20.95470,-21.92060,0.15310,2.16490,41.57290,-4.75230,-4.81220,-3.35710,-4.75230,4.53450,0.03150,0.01030
2022-12-31,142.18000,54.30500,87.87500,42.83500,90.91700,143.90100,-56.02600,5.84400,-50.18200,1.53500,-51.71700,-51.71700,-51.71700,-52.97100,-56.02600,145.26400,145.26400,-0.35000,-0.35000,3.61320,61.80550,-39.40500,-39.40500,-35.29470,-36.37430,0.15000,2.64600,34.01370,-7.44580,-7.53870,-5.45770,-7.44580,4.69510,-0.0386,-0.0556
2022-09-30,136.38900,48.82100,87.56800,39.41500,84.50200,123.91700,-36.34900,1.32500,-35.02400,1.01400,-36.03800,-36.03800,-36.03800,-31.43700,-36.34900,146.02100,146.02100,-0.25000,-0.25000,3.76820,64.20460,-26.65100,-26.65100,-25.67950,-26.42300,0.14260,2.49950,36.00750,-5.08310,-5.14830,-3.76870,-5.08310,4.84080,0.035,0.0116
2022-06-30,124.75400,46.34800,78.40600,44.92900,81.31200,126.24100,-47.83500,-0.33600,-48.17100,1.16300,-49.33400,-49.33400,-49.33400,-42.88600,-47.83500,144.78200,144.78200,-0.34000,-0.34000,3.93900,62.84850,-38.34350,-38.34350,-38.61280,-39.54500,0.13100,2.17270,41.42250,-6.89230,-6.98170,-5.18000,-6.89230,4.91660,0.0092,-0.0184
2022-03-31,120.43300,42.80300,77.63000,37.95500,76.84500,114.80000,-37.17000,-0.09000,-37.26000,1.00800,-38.26800,-38.26800,-38.26800,-32.47800,-37.17000,143.02700,143.02700,-0.27000,-0.27000,4.30690,64.45910,-30.86360,-30.86360,-30.93840,-31.77540,0.12720,2.22260,40.49260,-5.25170,-5.32250,-4.04160,-5.25170,5.06630,-0.26750,-0.29510
2021-12-31,114.95600,43.66800,71.28800,38.33100,80.44700,118.77800,-47.49000,-0.00200,-47.49200,0.24600,-47.73800,-47.73800,-47.73800,-43.11300,-47.49000,113.58800,113.58800,-0.25000,-0.25000,4.43670,62.01330,-41.31150,-41.31150,-41.31320,-41.52720,0.11990,3.34210,26.92890,-6.43790,-6.52670,-4.97840,-6.43790,5.22540,0.0086,-0.0327
2021-09-30,109.88000,42.16200,67.71800,33.93500,65.21000,99.14500,-31.42700,-0.22400,-31.65100,0.80000,-32.45100,-32.45100,-32.45100,-27.23600,-31.42700,138.84600,138.84600,-0.23000,-0.23000,4.89780,61.62910,-28.60120,-28.60120,-28.80510,-29.53310,0.11510,3.05530,29.45720,-4.29260,-4.35190,-3.39850,-4.29260,5.49460,0.0812,0.058
2021-06-30,102.08900,41.16200,60.92700,41.00400,65.70800,106.71200,-45.78500,0.12700,-45.65800,0.70500,-46.36300,-46.36300,-46.36300,-42.20300,-45.78500,131.80400,131.80400,-0.35000,-0.35000,5.01490,59.68030,-44.84810,-44.84810,-44.72370,-45.41430,0.10710,1.97250,45.62810,-6.13750,-6.22260,-4.86200,-6.13750,5.62110,0.0311,0.0796
2021-03-31,88.36200,38.82600,49.53600,22.14000,45.75700,67.89700,-18.36100,0.07300,-18.28800,0.37500,-18.66300,-18.66300,-18.66300,-15.25300,-18.36100,41.21800,41.21800,-0.45000,-0.45000,2.22550,56.06030,-20.77930,-20.77930,-20.69670,-21.12110,0.21300,2.48330,36.24160,8.25470,-8.26200,-4.49900,-7.90120,5.84010,-0.10550,-0.20960
2020-12-31,83.26200,39.76400,43.49800,23.33500,46.35300,69.68800,-26.19000,0.20600,-25.98400,0.73400,-26.71800,-26.71800,-26.71800,-23.34300,-26.19000,37.20700,37.20700,-0.71000,-0.71000,2.31100,52.24230,-31.45490,-31.45490,-31.20750,-32.08910,0.19940,2.04470,44.01640,12.04470,-11.62160,-6.39760,-11.11080,6.40350,-0.4701,-0.5718
2020-09-30,82.67400,38.97000,43.70400,19.62000,35.97200,55.59200,-11.88800,0.34600,-11.54200,0.32500,-11.86700,-11.86700,-11.86700,-9.32800,-11.88800,37.82900,37.82900,-0.31000,-0.31000,,52.86310,-14.37940,-14.37940,-13.96090,-14.35400,,,,,,,,,-0.0391,-0.1083
2020-06-30,73.72800,35.16100,38.56700,18.04600,34.35700,52.40300,-13.83600,0.28700,-13.54900,0.36700,-13.91600,-13.91600,-13.91600,-11.50300,-13.83600,36.18500,36.18500,-0.38000,-0.38000,,52.30980,-18.76630,-18.76630,-18.37700,-18.87480,,,,,,,,,0.3176,0.2343
2020-03-31,53.84700,24.95100,28.89600,15.78300,27.78200,43.56500,-14.66900,0.44400,-14.22500,0.08900,-14.31400,-14.31400,-14.31400,-12.82500,-14.66900,35.66600,35.66600,-0.40000,-0.40000,,53.66320,-27.24200,-27.24200,-26.41740,-26.58270,,,,,,,,,-0.21130,-0.27740
2019-12-31,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,0,0
