Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,558.98800,284.60100,274.38700,140.79300,-3.68400,202.05900,72.32800,-107.67100,-35.34300,-3.80000,-31.54300,-31.54300,-0.01300,-32.54000,132.78700,72.32800,488.94700,488.94700,-0.07000,-0.07000,1.00200,2.74790,-1.57230,49.08640,12.93910,12.93910,-6.32270,-5.82120,0.12040,1.12740,79.82750,0.87660,0.61680,-0.67910,-1.53230,-7.35920,0.1113,0.043
2024-06-30,558.54100,281.62500,276.91600,143.60100,-22.69500,220.17900,56.73700,-107.50800,-50.77100,-2.45800,-48.31300,-48.31300,9.67900,-39.17000,131.62900,56.73700,488.74000,488.74000,-0.08000,-0.08000,1.02490,2.74000,-1.57490,49.57850,10.15810,10.15810,-9.08990,-7.01290,0.12290,1.22010,73.76430,1.34560,0.94420,-1.06310,-2.34130,-7.34610,0.0639,0.012
2024-03-31,481.75200,260.83700,220.91500,132.79400,-1.43900,188.52300,32.39200,-120.78800,-88.39600,0.26700,-88.66300,-88.66300,-0.42000,-89.66700,89.58400,32.39200,483.72000,483.72000,-0.19000,-0.19000,1.02850,2.68480,-1.59370,45.85660,6.72380,6.72380,-18.34890,-18.61270,0.10570,1.13100,79.57690,2.50000,1.74110,-1.94460,-4.21200,-7.33170,-0.07200,-0.12620
2023-12-31,632.11390,302.48000,329.63390,148.24800,-1.64700,205.31390,124.32000,-104.12900,20.19100,-5.19500,25.38600,25.38600,0.61700,24.77700,183.39400,124.31990,481.72700,481.72700,0.05000,0.05000,1.08340,2.58250,-1.63210,52.14790,19.66730,19.66730,3.19420,3.91970,0.13390,1.26470,71.16280,-0.73570,-0.50650,0.53760,1.16420,-7.14360,0.0681,-0.0447
2023-09-30,526.78600,271.37700,255.40900,122.01400,-6.17900,185.89200,69.51700,-120.84300,-51.32600,-0.24400,-51.08200,-51.08200,-211.73600,-263.49000,130.55800,69.51700,482.94500,482.94500,-0.55000,-0.55000,0.84230,2.86280,-1.53700,48.48440,13.19640,13.19640,-9.74320,-50.01840,0.11330,1.19310,75.43530,1.39470,0.97560,-1.09880,-2.59810,-7.58270,0.1095,0.0323
2023-06-30,530.82000,266.22600,264.59400,147.63000,-0.02300,212.15500,52.43900,-92.52200,-40.08300,-1.27700,-38.80600,-38.80600,2.22700,-37.29700,126.48400,52.43900,482.37300,482.37300,-0.08000,-0.08000,0.92420,2.57910,-1.64180,49.84630,9.87890,9.87890,-7.55110,-7.02630,0.10970,1.00990,89.11990,1.13960,0.77540,-0.80180,-1.79940,-7.05180,-0.1355,-0.211
2023-03-31,437.42000,252.60300,184.81700,126.07500,-3.92000,194.20300,-9.38600,-93.72000,-103.10600,-10.50100,-92.60500,-92.60500,57.18300,-34.91200,66.46400,-9.38600,478.50100,478.50100,-0.07000,-0.07000,0.95250,2.49430,-1.67730,42.25160,-2.14580,-2.14580,-23.57140,-7.98130,0.08840,0.83640,107.60990,2.77770,1.87240,-1.87120,-4.15070,-6.92470,0.02280,-0.05750
2022-12-31,341.61600,88.06300,253.55300,80.78400,-3.81400,131.57790,121.97500,-75.44500,46.53000,-80.01100,126.54100,126.54100,-27.10300,98.68500,225.06000,121.97510,474.36200,474.36200,0.21000,0.21000,0.99940,2.43240,-1.70460,74.22170,35.70530,35.70530,13.62060,28.88770,0.06720,0.75300,119.52450,-3.87830,-2.58910,2.48800,5.55520,-6.85010,0.0554,-0.0723
2022-09-30,503.34400,241.38900,261.95500,128.68000,-2.73400,181.28500,80.67000,-120.58800,-39.91800,-21.12000,-18.79800,-18.79800,-19.98200,-39.75700,139.38700,80.67000,475.61200,475.61200,-0.08000,-0.08000,0.94530,2.53420,-1.65800,52.04290,16.02680,16.02680,-7.93060,-7.89860,0.10090,0.91220,98.66400,0.55730,0.37350,-0.37690,-0.85510,-7.08540,0.1992,0.1083
2022-06-30,643.38000,331.32500,312.05500,157.37500,-23.17200,241.12400,70.93100,-112.82900,-41.89800,23.41900,-65.31700,-65.31700,,-65.66400,153.31300,70.93100,475.12500,475.12500,-0.14000,-0.14000,0.96640,2.49640,-1.67460,48.50240,11.02480,11.02480,-6.51220,-10.20610,0.12730,1.10010,81.80980,1.95430,1.30790,-1.29230,-2.92440,-7.01960,-0.0646,-0.2004
