Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,416.62500,416.62500,9.46600,-95.24600,311.13700,-68.04900,243.08800,0.40000,242.68800,242.68800,240.38300,327.89000,311.13700,684.34110,687.91470,0.35000,0.35000,0.25490,0.34210,74.68030,74.68030,58.34700,57.69770,0.01920,1.56740,1.56740,1.11630,1.16780,20.68880,0.43340,0.43280
2021-12-31,383.15400,383.15400,9.03000,-18.40400,354.94900,-70.39200,284.55700,0.75900,283.79800,283.79800,281.47900,376.44900,354.94900,564.46740,577.06630,0.45000,0.44000,0.27810,0.38520,92.63870,92.63870,74.26700,73.46370,0.02180,2.32870,2.32870,1.61270,1.68110,19.37730,0.4851,0.5
2021-09-30,375.70400,375.70400,8.37900,-21.28700,345.26700,-180.69500,164.57200,0.38800,164.18400,164.18400,161.86200,380.13600,345.26700,555.15400,571.89500,0.29000,0.28000,0.27890,0.38690,91.89870,91.89870,43.80360,43.08230,0.02140,43.67360,1.35370,0.93560,0.97610,19.28430,0.3279,0.3344
2021-06-30,376.40000,376.40000,7.62800,16.09400,384.10900,-79.77600,304.33300,1.25600,303.07700,303.07700,300.70900,394.80000,384.10900,536.69200,554.43900,0.56000,0.54000,0.41030,0.69570,102.04810,102.04810,80.85360,79.89080,0.02190,3.11330,3.11320,1.76010,1.83590,18.12710,0.4545,0.454
2021-03-31,374.31000,374.31000,8.08500,-15.82100,349.61200,-77.02900,272.58300,0.48400,272.09900,272.09900,269.80100,357.09500,349.61200,536.48100,544.80200,0.50000,0.50000,0.41350,0.70510,93.40170,93.40170,72.82280,72.07960,0.02190,2.83450,2.83450,1.59260,1.66230,17.87600,0.28580,0.28360
2020-12-31,373.01790,373.01790,8.10100,4.04000,368.21590,-77.36800,290.84800,0.43600,290.41200,290.41200,288.01000,373.32490,368.21590,506.14070,510.90880,0.59000,0.59000,0.41610,0.71260,98.71270,98.71270,77.97160,77.21080,0.02190,3.05900,3.05900,1.70190,1.78610,17.69010,0.7233,0.7625
2020-09-30,339.65300,339.65300,8.04700,-191.01300,139.68300,256.16700,395.85000,-0.36800,396.21800,396.21800,398.27400,144.96100,139.68300,533.40800,536.18000,0.75000,0.74000,0.41920,0.72170,41.12520,41.12520,116.54540,117.25910,0.02020,4.22880,4.22880,2.35120,2.45620,17.45870,0.3552,0.413
2020-06-30,257.90200,257.90200,7.49800,59.44500,308.63600,-76.68400,231.95200,0.30900,231.64300,231.64300,229.40200,314.68600,308.63600,489.01200,489.21300,0.47000,0.47000,0.42690,0.74470,119.67180,119.67180,89.93800,88.94930,0.01580,2.55270,2.55270,1.42310,1.46310,17.00390,0.3555,0.354
2020-03-31,255.00100,255.00100,7.01500,-159.09800,88.02100,-109.63200,-21.61100,0.45400,-22.06500,-22.06500,-24.01200,95.18700,88.02100,465.17700,465.17700,-0.05000,-0.05000,0.46650,0.87450,34.51790,34.51790,-8.47490,-9.41640,0.01710,-0.28570,-0.28570,-0.14800,-0.15240,16.48260,0.29550,0.29260
2019-12-31,237.53700,237.53700,5.10900,-4.78700,226.75800,-125.43800,101.32000,0.60700,100.71300,100.71300,98.63100,242.49500,226.75800,435.07110,439.15300,0.20000,0.19000,0.37320,0.59530,95.46220,95.46220,42.65440,41.52240,0.01790,1.25130,1.25130,0.75920,0.78430,17.45970,0.6147,0.6138
2019-09-30,222.51300,222.51300,6.71700,-6.41600,208.38000,-61.84100,146.53900,0.02400,146.51500,146.51500,144.43500,224.19600,208.38000,460.66600,465.77200,0.31000,0.31000,0.33820,0.51100,93.64850,93.64850,65.85640,64.91080,0.01770,1.81460,1.81460,1.16450,1.20100,17.51400,0.3018,0.2998
2019-06-30,220.74600,220.74600,6.51800,-7.71500,205.49500,-50.81500,154.68000,0.55300,154.12700,154.12700,152.04900,208.41200,205.49500,412.31000,412.82100,0.37000,0.37000,0.33820,0.51090,93.09120,93.09120,70.07150,68.87960,0.01760,1.90930,1.90930,1.23080,1.26370,17.51050,0.3521,0.3515
2019-03-31,214.00200,214.00200,6.22500,-4.98100,201.86600,-48.41900,153.44700,0.52100,152.92600,152.92600,150.84900,204.26100,201.86600,405.73400,406.03500,0.37000,0.37000,0.36920,0.58520,94.32900,94.32900,71.70350,70.48950,0.01870,2.17040,2.17040,1.33580,1.36920,17.14450,0.28480,0.28440
2018-12-31,226.03900,226.03900,4.28300,-25.14500,195.68200,-50.49400,145.18800,0.55700,144.63100,144.63100,142.54100,198.11000,195.68200,367.22640,367.31690,0.37000,0.37000,0.37400,0.59730,86.57000,86.57000,64.23140,63.06040,0.01990,2.09580,2.09580,1.27620,1.31210,17.05090,0.4847,0.4843
2018-09-30,232.68700,232.68700,5.67800,-41.98000,184.10000,-52.02400,132.07600,0.05200,132.02400,132.02400,129.91200,186.52400,184.10000,369.93500,370.12700,0.35000,0.35000,0.39900,0.66390,79.11920,79.11920,56.76120,55.83120,0.02200,2.12690,2.12690,1.24920,1.27830,16.76610,0.2209,0.2209
2018-06-30,220.97500,220.97500,7.16000,-23.44500,189.44800,-47.64100,141.80700,0.44800,141.35900,141.35900,139.04400,191.85800,189.44800,369.93300,369.99200,0.38000,0.38000,0.40030,0.66750,85.73280,85.73280,64.17330,62.92300,0.02090,2.29000,2.29000,1.33800,1.37330,16.67690,0.3097,0.3092
2018-03-31,218.27600,218.27600,7.30800,-21.33800,188.72400,-74.23700,114.48700,0.38400,114.10300,114.10300,112.12200,191.12400,188.72400,342.90100,343.05700,0.33000,0.33000,0.40170,0.67140,86.46120,86.46120,52.45060,51.36710,0.02080,1.85990,1.85990,1.08810,1.11270,16.57500,0.35700,0.35600
2017-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,0,0
