Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2021-01-31,,,9.09700,3.56000,,-12.65700,2.60900,-10.04800,-10.04800,-10.04800,-10.04800,-12.41100,-12.65700,17.96180,17.96180,-0.56000,-0.56000,9.58940,,,,,,,,,,,-17.15700,-17.15700,-15.17690,-17.15700,3.24980,-0.4204,-0.4211
2020-10-31,,,9.14800,3.63300,,-12.78100,2.35500,-10.42600,-10.42600,-10.42600,-10.42600,-12.57900,-12.78100,17.90700,17.90700,-0.58000,-0.58000,7.55830,,,,,,,,,,,-16.04490,-16.04490,-13.81880,-16.04490,3.62690,-0.4434,-0.4441
2020-07-31,,,11.16500,3.27800,,-14.44300,3.62900,-10.81400,-10.81400,-10.81400,-10.81400,-14.24700,-14.44300,17.84900,17.84900,-0.61000,-0.61000,9.48620,,,,,,,,,,,-14.52810,-14.52810,-12.88890,-14.52810,4.16300,-0.20100,-0.20230
2020-04-30,3.82400,3.82400,9.48600,3.29400,,-8.95600,2.24800,-6.70800,-6.58400,-6.58400,-6.58400,-8.76900,-8.95600,17.74870,17.74870,-0.37000,-0.37000,11.48910,,,100.00000,-234.20500,-234.20510,-175.41840,-172.17570,0.04130,0.23140,388.97230,-7.86130,-7.86130,-7.11560,-7.86130,4.69300,-0.7201,-0.7206
2020-01-31,1.57700,1.57700,11.23300,3.06800,,-12.72400,3.43300,-9.29100,-9.29100,-9.29100,-9.29100,-12.53300,-12.72400,17.83900,17.83900,-0.52000,-0.52000,10.14190,,,100.00000,-806.84840,-806.84840,-589.15660,-589.15660,0.01530,0.10650,844.81300,-10.35240,-10.35240,-9.02610,-10.35240,5.02900,-0.7339,-0.7339
2019-10-31,3.92000,3.92000,9.78900,3.42000,,-9.28900,3.38600,-5.90300,-5.90300,-5.90300,-5.90300,-9.11800,-9.28900,17.82300,17.82300,-0.33000,-0.33000,10.30490,0.01070,0.01690,100.00000,-236.96430,-236.96430,-150.58670,-150.58670,0.03500,0.33180,271.23980,-6.03660,-6.03660,-5.26750,-5.97230,5.48320,-0.4263,-0.4326
2019-07-31,3.36900,3.36900,9.68600,3.24700,,-9.56400,2.22600,-7.33800,-7.33800,-7.33800,-7.33800,-9.40800,-9.56400,17.48900,17.48900,-0.42000,-0.42000,8.28520,0.01140,0.01720,100.00000,-283.88240,-283.88240,-217.80940,-217.80940,0.02810,0.26690,337.26630,-7.20350,-7.20350,-6.12090,-7.12120,5.71800,-0.64470,-0.65030
2019-04-30,2.92700,2.92700,11.13900,3.04600,,-11.25800,2.85600,-8.40200,-8.52600,-8.52600,-8.52600,-11.13600,-11.25800,15.08100,15.08100,-0.46000,-0.46000,6.40070,,,100.00000,-384.62570,-384.62570,-287.05150,-291.28800,0.02480,0.25870,347.91590,-8.81350,-8.81350,-7.21740,-8.81350,5.59890,-0.9109,-0.9358
2019-01-31,3.89000,3.89000,7.65000,2.90000,,-6.66000,2.70400,-3.95600,-3.95600,-3.95600,-3.95600,-6.55700,-6.66000,17.23100,17.23100,-0.23000,-0.23000,6.59000,,0.00100,100.00000,-171.20820,-171.20820,-101.69670,-101.69670,0.03070,0.43370,207.53210,-3.80260,-3.80260,-3.12670,-3.80260,6.03190,-0.5077,-0.5025
2018-10-31,5.59200,5.59200,7.87600,2.60900,,-4.89300,1.58900,-3.30400,-3.30400,-3.30400,-3.30400,-4.79000,-4.89300,15.10800,15.10800,-0.22000,-0.22000,6.21220,,0.00150,100.00000,-87.50000,-87.50000,-59.08440,-59.08440,0.04220,0.79520,113.17600,-3.08930,-3.08930,-2.49250,-3.08930,6.20910,-0.4175,-0.4172
2018-07-31,3.71800,3.71800,8.35600,2.37100,,-7.00900,1.97900,-5.03000,-5.03000,-5.03000,-5.03000,-6.95900,-7.00900,10.80000,10.80000,-0.47000,-0.47000,2.40950,,0.00820,100.00000,-188.51530,-188.51530,-135.28780,-135.28780,0.06450,0.66350,135.65360,-19.16190,-19.16190,-8.72990,-19.16190,2.43060,-0.57520,-0.62750
2018-04-30,4.84000,4.84000,5.85200,1.95700,,-2.96900,2.31200,-0.65700,-0.65700,-0.65700,-0.65700,-2.91800,-2.96900,10.32200,10.32200,-0.03000,-0.03000,2.55770,0.00210,0.01020,100.00000,-61.34300,-61.34300,-13.57440,-13.57440,0.07880,0.70820,127.07850,-2.41070,-2.41070,-1.07020,-2.40560,2.52340,-0.5076,-0.6141
2018-01-31,2.33100,2.33100,4.54800,2.12900,,-4.34600,-0.88800,-5.23400,-5.23400,-5.23400,-5.23400,-4.29600,-4.34600,10.78900,10.78900,-0.49000,-0.49000,2.72850,0.00410,0.01190,100.00000,-186.44360,-186.44360,-224.53880,-224.53880,0.03500,0.46350,194.16990,-18.32120,-18.32120,-7.85210,-18.24650,2.64690,2.7007,2.685
2017-10-31,1.12700,1.12700,4.36100,2.70300,,-5.93700,0.95100,-4.98600,-4.98600,-4.98600,-4.98600,-5.89000,-5.93700,10.00400,10.00400,-0.50000,-0.50000,9.71790,0.00480,0.01190,100.00000,-526.79690,-526.79690,-442.41350,-442.41350,0.03240,0.24440,368.22540,-16.04300,-16.04300,-14.35190,-15.96640,2.88200,-0.7123,-0.717
2017-07-31,0.09600,0.09600,3.47600,2.07300,,-5.45300,0.52500,-4.92800,-4.92800,-4.92800,-4.92800,-5.42100,-5.45300,9.71300,9.71300,-0.51000,-0.51000,7.86860,0.00790,0.01550,100.00000,-5680.20800,-5680.20800,-5133.33300,-5133.33300,0.00310,0.03320,2714.06300,-18.43350,-18.43350,-16.00830,-18.28780,2.75240,-0.45790,-0.46930
2017-04-30,1.05200,1.05200,8.04800,1.37100,,-5.91900,2.91900,-0.31400,-4.22700,-5.13700,-6.06000,-5.90800,-3.23300,4.64700,4.64700,6.46160,1.74210,11.33140,,,100.00000,-562.64270,-307.31950,-29.84800,-576.04570,0.03060,0.41300,217.89930,-16.39800,-16.39800,-14.95710,-16.39800,3.22530,-2.352,-2.3591
2017-01-31,0.24800,0.24800,3.33900,5.02600,,-8.11700,0.47300,-7.64400,-7.64400,-7.64400,-7.85500,-8.10700,-8.11700,7.65800,7.65800,-1.03000,-1.03000,11.85660,,,100.00000,-3272.98400,-3272.98400,-3082.25800,-3167.33900,0.00650,0.07660,1175.08100,-21.93460,-21.93460,-20.08940,-21.93460,3.58790,11.1161,11.1933
2016-10-31,0.19700,0.19700,2.92900,1.29300,,-4.02500,0.73000,-3.29500,-3.29500,-3.29500,-4.24100,-4.01400,-4.02500,0.70950,0.70950,-5.98000,-5.98000,,,,100.00000,-2043.14700,-2043.14700,-1672.58900,-2152.79200,,,,,,,,,-6.4469,-6.4999
2016-09-30,0.00700,0.00700,0.33200,2.08000,,-2.40500,0.02000,-2.38500,-2.38500,-2.38500,-2.38500,-2.39400,-2.40500,1.88090,1.88090,-1.26050,-1.26050,18.93870,,,100.00000,-34357.14000,-34357.14000,-34071.43000,-34071.43000,0.00020,,,-7.02770,-7.02770,-6.65030,-7.02770,18.04240,0.9925,1.0234
2016-07-31,0.97500,0.97500,3.39500,2.70000,,-5.12000,1.68300,-3.43700,-3.43700,-3.43700,-4.47500,-5.11200,-5.12000,0.67190,0.67190,-6.66000,-6.66000,,,,100.00000,-525.12820,-525.12820,-352.51280,-458.97440,,,,,,,,,-8.41450,-8.47840
2016-06-30,0.00700,0.00700,0.94700,2.60400,,-6.96400,-0.38600,-7.35000,-7.35000,-7.35000,-7.35000,-6.95600,-6.96400,1.88030,1.88030,-3.92160,-3.92160,19.67700,,,100.00000,-99485.71000,-99485.71000,-105000.00000,-105000.00000,0.00020,,,-20.39630,-20.39630,-19.33850,-20.39630,19.16410,-6.56480,-6.59780
2016-04-30,1.77100,1.77100,3.97400,-0.80400,,0.06100,5.31900,4.51900,2.11400,4.51900,1.58700,0.06800,-0.80000,0.59130,0.59130,-15.15750,-15.15750,7.59340,,,100.00000,3.44430,-45.17230,255.16650,89.61040,0.07160,0.79100,113.78320,-12.17670,21.02250,18.26230,21.02250,9.91970,-19.5453,-19.466
2016-03-31,0.00700,0.00700,3.53200,1.54300,-1.46000,-6.52800,-0.07900,-6.60700,-6.60700,-6.60700,-6.60700,-5.70500,-6.52800,1.88010,1.88010,-3.50140,-3.50140,12.83470,0.05900,0.10800,100.00000,-93257.14000,-93257.14000,-94385.71000,-94385.71000,0.00010,,,-15.33980,-15.33980,-13.30050,-14.43460,22.90880,14.363,14.2794
2016-01-31,0.34800,0.34800,3.62200,0.54100,,-3.81500,1.86300,-1.95200,-1.95200,-1.95200,-3.05900,-4.66000,-3.81500,0.63090,0.63090,-4.85000,-4.85000,,,,100.00000,-1096.26400,-1096.26400,-560.91960,-879.02290,,,,,,,,,-17.0671,-17.0814
2015-12-31,0.00700,0.00700,,1.67900,,-13.65400,-2.81700,-10.48800,-11.67700,-13.03200,-11.67200,-13.17100,-17.05700,,,,0.00000,12.86470,0.06010,0.09350,71.42860,-195057.10000,-243671.40000,-149828.50000,-166742.90000,0.00010,,,-26.42870,-26.42870,-22.94730,-24.83990,26.23720,8.4049,8.5538
2015-09-30,0.00700,0.00700,3.53300,1.37300,,-4.89900,-0.09200,-4.99100,-4.99100,-4.99100,-4.99100,-4.85100,-4.89900,1.87940,1.87940,-2.66110,-2.66110,16.20060,0.06180,0.08360,100.00000,-69985.71000,-69985.71000,-71300.00000,-71300.00000,0.00010,,,-9.13750,-9.13750,-8.03980,-8.57240,29.06310,-1.9104,-1.8989
2015-06-30,0.00700,0.00700,4.50400,1.17000,,-5.66700,-3.34500,-9.01200,-9.01200,-9.01200,-9.01200,-4.84400,-5.66700,1.61520,1.61520,-5.60220,-5.60220,16.07750,0.06370,0.07610,100.00000,-80957.15000,-80957.15000,-128742.90000,-128742.90000,0.00010,,,-15.19120,-15.19120,-13.33180,-14.22350,31.56560,-6.49450,-6.65490
2015-04-30,1.78200,1.78200,,-1.57900,,-0.70700,1.85600,7.13200,5.94300,4.58800,3.97100,-0.22400,-4.11000,,,,0.00000,,,,99.88780,-39.67450,-230.63970,400.22450,222.83950,,,,,,,,,80.7839,84.3752
2015-03-31,0.00700,0.00700,3.90200,1.00600,,-4.90100,-0.28300,-5.18400,-5.18400,-5.18400,-5.18400,-4.16300,-4.90100,0.05010,0.05010,-103.36130,-103.36130,0.39150,-0.56650,-1.06270,100.00000,-70014.28000,-70014.28000,-74057.14000,-74057.14000,0.00090,,,10.58630,55.07280,-67.21990,86.27060,-186.20720,-80.7839,-84.3752
2015-01-31,0.00700,0.00700,,1.00600,,-0.99900,-0.28300,-5.18400,-5.18400,-5.18400,-5.18400,-0.59900,-0.99900,,,,0.00000,34.50000,,,100.00000,-14271.43000,-14271.43000,-74057.14000,-74057.14000,0.01010,,,,-1614.95300,-751.30430,-13.10550,,0,0
2014-12-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
2014-10-31,,,,1.49000,,-1.49000,,-3.99000,-3.99000,-3.99500,-3.99500,-2.19800,-1.49000,,,,0.00000,0.64670,,,,,,,,,,,8.36210,86.37840,-60.12940,86.37840,,142.8654,144.58
2014-09-30,0.01000,0.01000,2.08800,1.49000,,-3.56800,-0.42700,-3.99500,-3.99500,-3.99500,-3.99500,-4.27600,-3.56800,0.04840,0.04840,-82.49300,-82.49300,,,,100.00000,-35680.00000,-35680.00000,-39950.00000,-39950.00000,,,,,,,,,-142.8654,-144.58
2014-07-31,,,,1.49000,,-1.49000,,-3.99500,-3.99500,-2.63500,-3.99500,-0.75200,-1.49000,,,,0.00000,,,,,,,,,,,,,,,,,0.00000,
2014-06-30,0.00500,0.00500,1.75000,0.69100,,-2.43600,-0.19900,-2.63500,-2.63500,-2.63500,-2.63500,-1.69800,-2.43600,0.04420,0.04420,-59.66390,-59.66390,,,,100.00000,-48720.00000,-48720.00000,-52699.99000,-52700.00000,,,,,,,,,-83.61000,-85.33110
2014-04-30,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,53.487,53.5175
2014-03-31,0.00600,0.00600,1.42500,0.43700,,-1.85600,-0.15900,-2.01500,-2.01500,-2.01500,-2.01500,-1.79800,-1.85600,0.03280,0.03280,-61.48460,-61.48460,,,,100.00000,-30933.33000,-30933.33000,-33583.33000,-33583.34000,,,,,,,,,-53.487,-53.5175
2014-01-31,0.00600,0.00600,,0.43700,,-0.43100,-0.15900,-2.01500,-2.01500,-2.01500,-2.01500,-0.43100,-0.43100,,,,0.00000,2.50890,,0.52400,100.00000,-7183.33300,-7183.33300,-33583.34000,-33583.34000,0.00060,,,5.97750,-34.44450,-19.95050,-34.50340,,0,0
2013-01-31,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,0,0
