,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$0.93,$1.03
1,2024-08-01,2024-06-30,$0.71,$0.95
2,2024-05-02,2024-03-31,$1.28,$1.57
3,2024-02-08,2023-12-31,$0.63,$0.71
4,2023-11-02,2023-09-30,$0.55,$0.68
5,2023-08-03,2023-06-30,$0.61,$0.76
6,2023-05-04,2023-03-31,$0.97,$1.15
7,2023-02-02,2022-12-31,$0.24,$0.34
8,2022-11-03,2022-09-30,$0.20,$0.57
9,2022-08-04,2022-06-30,$0.22,$0.33
10,2022-05-05,2022-03-31,$0.59,$0.79
11,2022-02-03,2021-12-31,$0.06,$0.27
12,2021-11-04,2021-09-30,$0.11,$0.26
13,2021-08-05,2021-06-30,$0.07,$0.24
14,2021-05-06,2021-03-31,$0.45,$0.67
15,2021-02-04,2020-12-31,$0.06,$0.19
16,2020-11-05,2020-09-30,$-0.04,$0.14
17,2020-08-06,2020-06-30,$0.00,$0.11
18,2020-05-07,2020-03-31,$0.53,$0.69
19,2020-02-04,2019-12-31,$0.13,$0.18
20,2019-10-30,2019-09-30,$0.11,$0.17
21,2019-08-08,2019-06-30,$0.07,$0.20
22,2019-05-02,2019-03-31,$0.41,$0.52
23,2019-02-06,2018-12-31,$0.03,$0.11
24,2018-11-01,2018-09-30,$0.04,$0.06
25,2018-08-09,2018-06-30,$-0.03,$-0.01
26,2018-05-03,2018-03-31,$0.31,$0.38
27,2018-02-08,2017-12-31,$-0.01,$0.02
28,2017-11-02,2017-09-30,$-0.02,$0.02
29,2017-08-10,2017-06-30,$-0.10,$-0.06
30,2017-05-04,2017-03-31,$0.12,$0.28
31,2017-02-02,2016-12-31,$-0.08,$-0.02
32,2016-11-03,2016-09-30,$-0.07,$-0.04
33,2016-08-09,2016-06-30,$-0.12,$-0.10
34,2016-05-05,2016-03-31,$0.06,$0.13
35,2016-02-04,2015-12-31,$-0.11,$-0.01
36,2015-11-05,2015-09-30,$-0.15,$-0.06
37,2015-08-13,2015-06-30,$-0.13,$-0.08
38,2015-05-07,2015-03-31,$-0.03,$0.03
39,2015-02-05,2014-12-31,$-0.15,$-0.13
