Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,175.02100,85.96200,89.05900,36.90100,57.05300,-3.12900,101.85900,-12.80000,3.26300,-9.53700,2.26000,-11.79700,-11.79700,,-11.79700,11.70400,-12.80000,60.31000,60.31000,-0.20000,-0.20000,2.49680,0.49840,0.99360,50.88480,-7.31340,-7.31340,-5.44910,-6.74030,0.13750,3.02160,29.78590,-2.38270,9.92190,-0.92680,-1.19520,8.19720,0.7151,0.5806
2024-06-30,172.89000,86.06300,86.82700,35.75900,59.01600,-0.96700,100.53000,-13.70300,2.73200,-10.97100,2.08900,-13.06000,-13.06000,,-13.06000,11.06900,-13.70300,60.16200,60.16200,-0.22000,-0.22000,2.44220,0.50560,1.02250,50.22100,-7.92590,-7.92590,-6.34570,-7.55390,0.13840,2.90890,30.93960,-2.71710,9.28840,-1.04560,-1.34350,7.97350,0.5962,0.4767
2024-03-31,165.50800,83.25600,82.25200,34.86200,55.62100,-1.12600,96.43700,-14.18500,1.89700,-12.28800,1.55500,-13.84300,-13.84300,,-13.84300,9.87400,-14.18500,59.44600,59.44600,-0.23000,-0.23000,2.37990,0.51360,1.05590,49.69670,-8.57060,-8.57060,-7.42440,-8.36390,0.13470,3.04850,29.52290,-2.97720,8.48500,-1.12690,-1.44810,7.73680,0.22600,0.10130
2023-12-31,162.11800,80.72500,81.39310,34.27100,56.83700,-3.39900,99.41000,-18.01690,1.99700,-16.02000,2.05900,-18.07900,-18.07900,,-18.07900,6.68510,-18.01700,58.35400,58.35400,-0.30000,-0.30000,2.23410,0.52240,1.09360,50.20600,-11.11350,-11.11350,-9.88170,-11.15180,0.13490,3.77910,23.81540,-4.03120,9.72190,-1.50480,-1.92550,7.59730,0.6282,0.5115
2023-09-30,154.96700,80.83400,74.13300,34.54200,54.20700,-3.30600,97.30500,-23.17200,1.01100,-22.16100,1.00600,-23.16700,-23.16700,,-23.16700,1.33600,-23.17200,58.49200,58.49200,-0.40000,-0.40000,2.25280,0.52630,1.11100,47.83790,-14.95290,-14.95290,-14.30050,-14.94960,0.13140,3.48620,25.81580,-5.25300,11.57220,-1.96460,-2.48840,7.52160,0.2854,0.1587
2023-06-30,154.53100,80.70300,73.82800,34.09600,55.82800,-2.32100,97.49700,-23.66900,0.52600,-23.14300,0.47900,-23.62200,-23.62200,,-23.62200,0.45500,-23.66900,58.28600,58.28600,-0.41000,-0.41000,2.24510,0.52580,1.10890,47.77550,-15.31670,-15.31670,-14.97630,-15.28630,0.13180,3.99600,22.52230,-5.35150,11.45850,-2.01430,-2.53760,7.55230,0.2237,0.0644
2023-03-31,153.00800,79.71100,73.29700,34.42500,52.83600,-1.97300,94.49600,-21.19900,20.70100,-0.49800,0.01800,-0.51600,-0.51600,,-0.51600,1.93400,-21.19900,57.88500,57.88500,-0.01000,-0.01000,2.12050,0.52690,1.11360,47.90400,-13.85480,-13.85480,-0.32550,-0.33720,0.12920,3.84340,23.41700,-0.11750,0.24140,-0.04360,-0.05560,7.54500,0.06730,-0.05510
2022-12-31,146.54200,80.34000,66.20200,34.04100,52.20100,-7.47100,98.69500,-32.49300,0.81100,-31.67600,0.73500,-32.41100,-32.41100,,-32.41100,-9.96500,-32.49300,57.30000,57.30000,-0.57000,-0.57000,2.76540,0.61090,1.59580,45.17610,-22.17320,-22.17320,-21.61570,-22.11720,0.10860,3.13560,28.70270,-7.73490,13.53130,-2.40130,-3.00990,7.25770,0.7654,0.6697
2022-09-30,144.75100,77.89500,66.85600,33.09900,50.58000,-5.84600,93.94700,-27.09100,-0.23100,-27.32200,0.46900,-27.79100,-27.79100,,-27.79100,-5.25400,-27.09100,57.36200,57.36200,-0.48000,-0.48000,3.00370,0.60430,1.55230,46.18690,-18.71560,-18.71560,-18.87520,-19.19920,0.10860,2.75200,32.70320,-6.45780,12.15060,-2.08420,-2.55560,7.48200,0.1141,-0.06
2022-06-30,140.30900,77.42100,62.88800,31.83200,49.76200,-0.65600,86.67200,-23.78400,-1.09800,-24.88200,0.34000,-25.22200,-25.22200,,-25.22200,-2.43200,-23.78400,57.23400,57.23400,-0.44000,-0.44000,3.09570,0.59820,1.51350,44.82110,-16.95120,-16.95120,-17.73370,-17.97600,0.10440,3.04590,29.54800,-5.72010,11.31910,-1.87710,-2.29830,7.69350,-0.1625,-0.2742
2022-03-31,134.07100,73.67200,60.39900,31.13100,45.83400,-0.40500,81.79200,-21.39300,-0.79600,-22.19500,1.36400,-23.55900,-23.55900,,-23.55900,0.23600,-21.39300,57.01500,57.01500,-0.41000,-0.41000,2.97700,0.59510,1.49410,45.05000,-15.95650,-15.95650,-16.55470,-17.57200,0.09830,3.66300,24.56970,-5.28010,10.56510,-1.72710,-2.13780,7.80050,-0.07900,-0.22200
2021-12-31,131.89100,72.40700,59.48400,29.96500,42.52200,-0.12800,77.05100,-17.56690,-7.08000,-24.64700,0.73400,-25.38100,-25.38100,,-25.38100,11.06810,-17.56690,56.39400,56.39400,-0.45000,-0.45000,3.10320,0.49170,0.96720,45.10090,-13.31930,-13.31930,-18.68740,-19.24390,0.09520,2.80740,32.05760,-4.45050,24.16460,-1.83250,-2.26230,10.01790,0.6996,0.5983
2021-09-30,126.73600,69.72600,57.01000,30.76300,43.01600,-1.72000,79.98200,-22.97200,-8.01500,-30.98700,0.59600,-31.58300,-31.58300,,-31.58300,4.03200,-22.97200,56.55900,56.55900,-0.56000,-0.56000,3.07480,0.48360,0.93640,44.98330,-18.12590,-18.12590,-24.45000,-24.92030,0.09190,2.36890,37.99170,-5.42920,30.93340,-2.28920,-2.80380,10.23880,-0.2549,-0.3119
2021-06-30,123.57300,68.23300,55.34000,29.42900,39.29100,-2.00000,75.28300,-19.94300,-10.00600,-29.94900,0.17800,-30.12700,-30.12700,,-30.12700,6.64400,-19.94300,56.36000,56.36000,-0.53000,-0.53000,3.23690,0.47380,0.90030,44.78330,-16.13870,-16.13870,-24.23590,-24.37990,0.08930,3.19380,28.17990,-5.04220,31.65560,-2.17740,-2.65340,10.58190,0.2048,0.033
2021-03-31,116.52000,63.31900,53.20100,26.79500,38.65000,-0.85000,70.71400,-17.51300,-8.00700,-25.52000,0.13500,-25.65500,-25.65500,,-25.65500,8.56900,-17.51300,55.79800,55.79800,-0.46000,-0.46000,4.02170,0.47140,0.89180,45.65830,-15.03010,-15.03010,-21.90180,-22.01770,0.08200,3.23090,27.85580,-4.05310,491.00710,-1.80610,-2.14240,11.24690,-0.09820,-0.22240
2020-12-31,108.98600,64.47600,44.51000,25.21300,34.78700,-0.54500,64.98600,-20.47590,-16.55000,-37.02600,0.79500,-37.82100,-37.82100,,-37.82100,8.11610,-20.47600,52.01900,52.01900,-0.69000,-0.69000,4.22570,0.46420,0.86650,40.84010,-18.78770,-18.78770,-33.97320,-34.70260,0.07690,2.99170,30.08370,-5.87860,1003.48100,-2.66970,-3.14960,11.57920,0.3538,0.2004
2020-09-30,103.80400,57.36600,46.43800,23.56800,35.96600,-2.28600,66.28500,-19.84700,-6.75700,-26.60400,0.11600,-26.72000,-26.72000,,-26.72000,4.13800,-19.84700,53.57400,53.57400,-0.50000,-0.50000,3.31320,0.40930,0.69290,44.73620,-19.11970,-19.11970,-25.62910,-25.74080,0.08020,2.46420,36.52320,-4.19300,138.04490,-2.06570,-2.47680,11.82910,0.1208,0.0961
2020-06-30,97.58100,53.20300,44.37800,23.64200,33.51300,-15.03900,76.68500,-32.30700,-6.59900,-38.90600,0.06500,-38.97100,-38.97100,,-38.97100,-8.81100,-32.30700,51.24100,51.24100,-0.76000,-0.76000,3.87620,0.40230,0.67320,45.47810,-33.10790,-33.10790,-39.87050,-39.93710,0.07610,2.90550,30.97580,-6.01880,207.64590,-3.04090,-3.59720,12.11780,-0.2059,-0.4005
2020-03-31,92.38000,53.10700,39.27300,24.95800,38.99400,1.96700,66.47600,-27.20300,-6.46500,-33.66800,0.44000,-34.10800,-34.10800,,-34.10800,-4.84000,-27.20300,48.58100,48.58100,-0.70000,-0.70000,1.27240,0.54380,1.19220,42.51250,-29.44690,-29.44690,-36.44510,-36.92140,0.09210,3.47530,25.89720,-9.45060,10.81550,-3.40230,-4.31100,7.37110,-0.32520,-0.42670
2019-12-31,86.84000,44.80200,42.03800,19.88100,31.95800,-8.75000,63.89600,-21.85800,-5.98800,-27.84600,-12.18000,-15.66600,-15.66600,,-15.66600,-1.59000,-21.85800,46.19800,46.19800,-0.31000,-0.31000,1.40140,0.52820,1.11960,48.40850,-25.17040,-25.17040,-32.06590,-18.04010,0.08600,3.86950,23.25860,-4.12900,5.11170,-1.55200,-1.94800,7.84140,0.0401,-0.0024
2019-09-30,79.70200,40.44700,39.25500,19.61700,29.11800,-3.00200,52.64900,-13.39400,-5.20600,-18.60000,-0.03100,-18.56900,-18.56900,,-18.56900,1.47200,-13.39400,47.78200,47.78200,-0.39000,-0.39000,5.92910,0.52340,1.09820,49.25220,-16.80510,-16.80510,-23.33690,-23.29800,0.08150,3.27330,27.49500,-4.86300,-8.44750,-1.89930,-2.31770,7.93680,0.3875,0.3676
2019-06-30,77.64600,40.05200,37.59400,19.11800,29.94500,-1.97700,51.94500,-14.35100,-3.21700,-17.56800,-0.23700,-17.33100,-17.33100,,-17.33100,-0.29000,-14.35100,44.97800,44.97800,-0.39000,-0.39000,6.72010,0.51750,1.07260,48.41720,-18.48260,-18.48260,-22.62580,-22.32050,0.08160,2.92000,30.82180,-4.49150,-7.84950,-1.82090,-2.16700,8.11150,-0.1666,-0.2814
2019-03-31,71.29600,37.18400,34.11200,17.65700,29.66500,-2.71800,51.25500,-17.14300,-2.20700,-19.35000,-0.03900,-19.31100,-19.31100,,-19.31100,-7.39400,-17.14300,43.77300,43.77300,-0.44000,-0.44000,2.08290,0.54870,1.21570,47.84560,-24.04480,-24.04480,-27.14040,-27.08570,0.14540,3.64700,24.67750,-12.67180,122.85910,-3.93780,-5.71910,3.45440,-0.24870,-0.37540
