Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,456.50000,350.00000,106.50000,13.80000,39.80000,-0.40000,54.00000,52.50000,-8.50000,44.00000,4.20000,39.80000,39.80000,,39.80000,83.60000,52.50000,81.50000,82.10000,0.49000,0.49000,2.76000,0.33620,0.50680,23.32970,11.50060,11.50060,9.63860,8.71850,0.15950,0.93090,1.76530,50.98360,2.50390,2.96620,1.39050,1.66210,19.62350,1.1034,0.8905
2024-06-30,500.40000,373.80000,126.60000,14.70000,39.90000,-0.20000,54.80000,71.80000,-8.10000,63.70000,13.70000,50.00000,50.00000,,50.00000,102.90000,71.80000,82.50000,83.20000,0.61000,0.60000,2.74970,0.33600,0.50800,25.29980,14.34850,14.34850,12.72980,9.99200,0.17700,1.06340,1.76760,50.91730,3.18230,3.77530,1.76830,2.11320,19.23130,0.5296,0.2479
2024-03-31,472.30000,354.10000,118.20000,15.10000,49.00000,-1.20000,65.30000,52.90000,-6.50000,46.40000,9.90000,36.50000,36.50000,,36.50000,84.00000,52.90000,83.90000,84.80000,0.44000,0.43000,2.73630,0.30450,0.44070,25.02650,11.20050,11.20050,9.82430,7.72810,0.16740,1.00080,1.74280,51.64090,2.23640,2.63840,1.29380,1.55540,19.64020,-0.08250,-0.42100
2023-12-31,457.50000,354.40000,103.10000,12.10000,41.90000,-1.50000,55.50010,47.60000,-79.20000,-31.60000,-10.40000,-21.20000,-16.30000,,-18.20000,79.30000,47.59990,84.60000,85.50000,-0.21000,-0.21000,2.73570,0.28950,0.41100,22.53550,10.40440,10.40440,-6.90710,-3.97810,0.15680,1.05980,1.94930,46.17050,-0.94960,-1.11250,-0.55850,-0.67470,20.41020,1.861,1.6984
2023-09-30,419.50000,327.90000,91.60000,13.40000,35.40000,0.80000,48.00000,43.60000,-7.80000,35.80000,-0.70000,36.50000,38.70000,,38.70000,75.20000,43.60000,84.60000,85.60000,0.46000,0.45000,3.02650,0.31420,0.46660,21.83550,10.39330,10.39330,8.53400,9.22530,0.14740,0.93470,1.77150,50.80330,2.35070,2.77280,1.35970,1.61220,19.57550,0.7944,0.6858
2023-06-30,454.30000,343.50000,110.80000,13.30000,35.70000,-0.50000,49.50000,61.30000,-9.20000,52.10000,11.50000,40.60000,40.60000,1.90000,42.50000,92.60000,61.30000,84.70000,85.60000,0.50000,0.50000,2.93410,0.31860,0.47580,24.38920,13.49330,13.49330,11.46820,9.35510,0.15550,0.95180,1.76560,50.97290,2.43680,2.87560,1.38950,1.66050,19.74050,0.6253,-0.0368
2023-03-31,457.70000,330.00000,127.70000,13.90000,50.80000,-0.20000,64.90000,62.80000,-9.40000,53.40000,11.70000,41.70000,42.70000,,42.70000,93.60000,62.80000,84.60000,85.50000,0.50000,0.50000,2.78490,0.32150,0.48310,27.90040,13.72080,13.72080,11.66700,9.32930,0.15740,0.93060,1.72520,52.16740,2.63220,3.12360,1.46870,1.78610,19.22040,-0.27370,-0.48540
2022-12-31,429.40000,330.30000,99.10000,12.00000,40.80000,-5.80000,58.60000,40.50000,1.30000,41.80000,7.40000,34.40000,37.00000,,37.00000,71.90000,40.49990,84.40000,85.00000,0.44000,0.44000,2.22680,0.31760,0.47970,23.07870,9.43180,9.43170,9.73450,8.61670,0.15130,1.03450,1.92820,46.67680,2.38060,2.85010,1.30410,1.62460,18.45840,1.3738,1.1614
2022-09-30,364.70000,282.90000,81.80000,11.60000,29.00000,-0.40000,41.00000,40.80000,-9.00000,31.80000,6.80000,25.00000,26.80000,,26.80000,72.00000,40.80000,84.40000,85.10000,0.32000,0.31000,2.41520,0.35550,0.57940,22.42940,11.18730,11.18730,8.71950,7.34850,0.13140,0.93340,1.79920,50.02190,1.85470,2.24850,0.96550,1.19540,17.18190,0.4474,0.208
2022-06-30,393.00000,303.50000,89.50000,11.30000,33.50000,19.10000,25.70000,63.80000,-8.60000,55.20000,12.70000,42.50000,44.70000,,44.70000,95.60000,63.80000,84.40000,85.00000,0.53000,0.53000,2.55130,0.35420,0.56290,22.77350,16.23410,16.23410,14.04580,11.37410,0.13940,1.11790,1.67810,53.63360,3.01970,3.65940,1.58540,1.95000,17.60170,0.4391,0.4888
