,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-30,2024-09-30,$2.70,$2.97
1,2024-08-07,2024-06-30,$2.24,$2.67
2,2024-05-01,2024-03-31,$1.75,$1.99
3,2024-02-14,2023-12-31,$2.92,$3.16
4,2023-11-01,2023-09-30,$2.42,$2.54
5,2023-08-02,2023-06-30,$1.97,$2.15
6,2023-05-03,2023-03-31,$1.41,$1.53
7,2023-02-21,2022-12-31,$3.02,$2.92
8,2022-11-02,2022-09-30,$2.03,$2.07
9,2022-08-03,2022-06-30,$1.68,$1.83
10,2022-05-04,2022-03-31,$1.19,$1.31
11,2022-02-23,2021-12-31,$2.36,$2.40
12,2021-11-03,2021-09-30,$1.80,$1.88
13,2021-08-03,2021-06-30,$1.53,$1.56
14,2021-05-05,2021-03-31,$1.30,$1.51
15,2021-02-24,2020-12-31,$2.34,$2.39
16,2020-10-28,2020-09-30,$1.53,$1.85
17,2020-08-03,2020-06-30,$1.29,$1.31
18,2020-05-06,2020-03-31,$1.29,$1.34
19,2020-02-26,2019-12-31,$2.07,$2.12
20,2019-10-30,2019-09-30,$1.83,$1.95
21,2019-07-31,2019-06-30,$1.77,$1.90
22,2019-05-08,2019-03-31,$1.17,$1.30
23,2019-02-26,2018-12-31,$1.75,$1.90
24,2018-10-30,2018-09-30,$1.58,$1.70
25,2018-07-25,2018-06-30,$1.28,$1.80
26,2018-05-02,2018-03-31,$0.88,$0.98
27,2018-02-21,2017-12-31,$1.46,$1.75
28,2017-10-25,2017-09-30,$1.22,$1.43
29,2017-07-26,2017-06-30,$0.97,$1.13
30,2017-05-03,2017-03-31,$0.60,$0.64
31,2017-02-15,2016-12-31,$1.48,$1.58
32,2016-10-26,2016-09-30,$1.01,$1.02
33,2016-07-27,2016-06-30,$0.83,$0.88
34,2016-05-04,2016-03-31,$0.68,$0.73
35,2016-02-24,2015-12-31,$1.21,$1.53
36,2015-10-28,2015-09-30,$1.01,$0.80
37,2015-07-29,2015-06-30,$0.81,$0.83
38,2015-04-29,2015-03-31,$0.79,$0.79
39,2015-02-18,2014-12-31,$1.00,$0.94
