,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-23,2024-09-30,$1.49,$1.57
1,2024-07-24,2024-06-30,$1.39,$1.52
2,2024-04-24,2024-03-31,$0.85,$0.97
3,2024-02-21,2023-12-31,$1.37,$1.98
4,2023-10-25,2023-09-30,$1.46,$1.54
5,2023-07-26,2023-06-30,$1.34,$1.33
6,2023-04-26,2023-03-31,$0.79,$0.89
7,2023-02-22,2022-12-31,$1.22,$1.30
8,2022-10-27,2022-09-30,$1.29,$1.28
9,2022-07-28,2022-06-30,$1.20,$1.27
10,2022-04-28,2022-03-31,$0.73,$0.69
11,2022-02-23,2021-12-31,$0.97,$1.19
12,2021-10-27,2021-09-30,$1.03,$1.19
13,2021-07-28,2021-06-30,$0.73,$0.88
14,2021-04-28,2021-03-31,$0.17,$0.39
15,2021-02-24,2020-12-31,$0.49,$0.32
16,2020-10-28,2020-09-30,$0.37,$0.83
17,2020-07-30,2020-06-30,$-1.10,$-1.11
18,2020-05-06,2020-03-31,$0.45,$-0.98
19,2020-02-26,2019-12-31,$1.56,$1.58
20,2019-10-30,2019-09-30,$1.47,$1.57
21,2019-07-30,2019-06-30,$1.36,$1.45
22,2019-05-01,2019-03-31,$0.90,$1.03
23,2019-02-26,2018-12-31,$1.26,$1.27
24,2018-11-01,2018-09-30,$1.41,$1.47
25,2018-08-08,2018-06-30,$1.20,$1.25
26,2018-05-02,2018-03-31,$1.27,$1.33
27,2018-02-14,2017-12-31,$1.35,$1.49
28,2017-10-25,2017-09-30,$2.00,$2.03
29,2017-08-02,2017-06-30,$1.50,$1.53
30,2017-04-26,2017-03-31,$1.11,$1.14
31,2017-02-15,2016-12-31,$1.30,$1.35
32,2016-10-26,2016-09-30,$1.87,$1.89
33,2016-07-27,2016-06-30,$1.36,$1.40
34,2016-04-26,2016-03-31,$1.11,$1.12
35,2016-02-09,2015-12-31,$0.99,$0.98
36,2015-10-27,2015-09-30,$1.70,$1.78
37,2015-07-28,2015-06-30,$1.28,$1.32
38,2015-04-28,2015-03-31,$0.93,$1.03
39,2015-02-10,2014-12-31,$0.86,$0.90
