Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,16657.00000,4080.00000,12577.00000,5862.00000,2731.00000,8593.00000,3984.00000,106.00000,4090.00000,929.00000,3161.00000,3161.00000,,3157.00000,5170.00000,3984.00000,2534.00000,2541.00000,1.25000,1.24000,1.36420,0.43980,0.85570,75.50580,23.91790,23.91790,24.55420,18.95300,0.14170,0.65340,1.46360,61.49310,7.09380,54.00650,2.68950,3.97400,17.59850,3.6605,3.3515
2024-06-30,16112.00000,3745.00000,12367.00000,3500.00000,2739.00000,6239.00000,6128.00000,-122.00000,6006.00000,545.00000,5461.00000,5461.00000,,5455.00000,7260.00000,6128.00000,2534.00000,2544.00000,2.15000,2.14000,1.46600,0.44300,0.86570,76.75650,38.03380,38.03380,37.27660,33.85680,0.14310,0.57890,1.38400,65.03100,12.51150,99.23680,4.84860,6.96870,17.21370,2.2158,1.9049
2024-03-31,15775.00000,3540.00000,12235.00000,3992.00000,2483.00000,6475.00000,5760.00000,-90.00000,5670.00000,903.00000,4767.00000,4767.00000,,4762.00000,6744.00000,5760.00000,2533.00000,2544.00000,1.88000,1.87000,1.25280,0.43520,0.84650,77.55940,36.51350,36.51350,35.94300,30.18700,0.14900,0.54380,1.38790,64.84560,11.79250,285.27830,4.50360,6.66100,15.96080,1.21460,0.87620
2023-12-31,14631.00000,3912.00000,10719.00000,9627.00000,2804.00000,12431.00000,-1712.00000,-334.00000,-2046.00000,-820.00000,-1226.00000,-1226.00000,,-1226.00000,-748.00000,-1712.00000,2537.00000,2547.00000,-0.49000,-0.48000,1.25200,0.47230,0.93140,73.26230,-11.70120,-11.70120,-13.98400,-8.37950,0.13720,0.61530,1.41380,63.66000,-3.25760,77.94030,-1.14930,-1.71910,14.86590,0.0946,-0.2933
2023-09-30,15962.00000,4264.00000,11698.00000,3307.00000,2519.00000,5826.00000,5872.00000,-252.00000,5620.00000,870.00000,4750.00000,4750.00000,,4745.00000,6886.00000,5872.00000,2537.00000,2546.00000,1.87000,1.86000,1.38360,0.45130,0.84400,73.28660,36.78740,36.78740,35.20860,29.72690,0.14960,0.69550,1.53570,58.60540,11.50120,517.42920,4.45060,6.31040,16.29000,3.0256,2.6735
2023-06-30,15035.00000,4024.00000,11011.00000,13321.00000,2702.00000,16023.00000,-5012.00000,-323.00000,-5335.00000,637.00000,-5972.00000,-5972.00000,,-5975.00000,-4109.00000,-5012.00000,2539.00000,2539.00000,-2.35000,-2.35000,1.28140,0.46790,0.95270,73.23580,-33.33560,-33.33560,-35.48390,-39.74060,0.14390,0.67860,1.36310,66.02590,-15.41480,281.96410,-5.71650,-8.20170,15.25620,1.4613,1.0794
2023-03-31,14487.00000,3926.00000,10561.00000,4276.00000,2479.00000,6755.00000,3806.00000,-156.00000,3650.00000,825.00000,2825.00000,2825.00000,,2821.00000,4797.00000,3806.00000,2538.00000,2551.00000,1.11000,1.11000,1.44400,0.37440,0.65550,72.89980,26.27180,26.27180,25.19500,19.47260,0.13440,0.66960,1.39100,64.70280,6.02280,48.38160,2.62070,3.76770,18.48510,0.52490,0.13010
2022-12-31,13830.00000,3881.00000,9949.00000,3775.00000,2687.00000,6462.00000,3487.00000,26.00000,3513.00000,496.00000,3017.00000,3017.00000,,3017.00000,4379.00000,3487.00000,2532.00000,2542.00000,1.19000,1.18000,1.47370,0.38430,0.66640,71.93780,25.21330,25.21330,25.40130,21.81490,0.12670,0.65660,1.46350,61.49680,6.55040,65.80150,2.76380,4.03330,18.14860,1.7427,1.2907
2022-09-30,14959.00000,3934.00000,11025.00000,4399.00000,2520.00000,6919.00000,4106.00000,-523.00000,3583.00000,330.00000,3253.00000,3253.00000,,3248.00000,5065.00000,4106.00000,2533.00000,2542.00000,1.28000,1.28000,1.45930,0.39010,0.68320,73.70150,27.44840,27.44840,23.95210,21.71270,0.13970,0.70070,1.57760,57.04790,7.30620,162.97600,3.03790,4.45580,17.57480,2.201,1.7587
2022-06-30,14593.00000,4216.00000,10377.00000,2798.00000,2512.00000,5310.00000,5067.00000,-580.00000,4487.00000,538.00000,3949.00000,3949.00000,,3944.00000,6005.00000,5067.00000,2531.00000,2540.00000,1.56000,1.55000,1.38620,0.39840,0.73090,71.10940,34.72210,34.72210,30.74760,27.02670,0.13630,0.76170,1.51330,59.47170,9.11630,-1007.39800,3.68740,5.48460,17.10010,1.6915,1.2474
2022-03-31,15901.00000,5380.00000,10521.00000,2576.00000,2323.00000,4899.00000,5622.00000,-761.00000,4861.00000,554.00000,4307.00000,4307.00000,,4310.00000,6742.00000,5622.00000,2528.00000,2537.00000,1.70000,1.70000,1.39740,0.42750,0.77640,66.16570,35.35630,35.35630,30.57040,27.10520,0.14910,0.93180,1.61790,55.62670,10.51690,-129.45600,4.03780,6.02050,16.19740,1.87660,1.48880
2021-12-31,13521.00000,3873.00000,9648.00000,3067.00000,2830.00000,5897.00000,3751.00000,158.00000,3909.00000,85.00000,3824.00000,3824.00000,372.00000,3758.00000,4586.00000,3751.00000,2530.00000,2538.00000,1.48000,1.48000,1.26780,0.44510,0.86530,71.35570,27.74200,27.74200,28.91060,27.79380,0.12790,0.65060,1.46490,61.43780,9.99560,-64.37710,3.61800,5.54630,15.13570,2.005,1.5301
2021-09-30,13154.00000,3450.00000,9704.00000,2445.00000,2336.00000,4781.00000,4923.00000,343.00000,5266.00000,695.00000,4571.00000,4571.00000,,4567.00000,5682.00000,4923.00000,2530.00000,2536.00000,1.81000,1.80000,1.30890,0.38980,0.73730,73.77220,37.42590,37.42590,40.03350,34.71950,0.14070,0.61570,1.53470,58.64300,12.74570,126.37550,4.88910,7.77780,14.20140,1.8935,1.4301
