Date,revenue,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,186.05700,186.05700,78.20400,-4.57500,88.10400,2.31500,90.41900,25.65000,64.76900,64.76900,,64.76900,104.87400,88.10400,37.38400,37.82400,1.73000,1.71000,2.13640,,,100.00000,47.35320,47.35320,48.59750,34.81140,0.10900,0.23360,385.35630,6.32790,8.55450,3.79320,6.32790,27.06640,-0.62740,-0.91350
2021-12-31,165.06000,165.06000,74.13300,-3.73900,72.58100,-1.00600,71.57500,19.39000,52.18500,52.18500,,52.18500,88.93200,72.58100,37.50800,38.09700,1.40000,1.37000,2.72580,,,100.00000,43.97250,43.97250,43.36300,31.61580,0.10790,0.34950,257.48480,5.01150,6.77600,3.40980,5.01150,27.46140,3.8235,3.5246
2021-09-30,162.09300,162.09300,70.85700,-3.26900,74.00300,0.49100,74.49400,16.53600,57.95800,57.95800,,57.95800,89.65400,74.00300,37.52900,38.08400,1.54000,1.52000,2.50540,,,100.00000,45.65470,45.65470,45.95760,35.75600,0.10060,0.26160,344.02860,5.49210,7.42370,3.59560,5.49210,27.75200,1.6503,1.31
2021-06-30,176.33400,176.33400,71.68800,-4.37200,87.17700,-1.12400,86.05300,18.76500,67.28800,67.28800,,67.28800,101.97800,87.17700,37.50800,38.10400,1.79000,1.77000,2.58040,,,100.00000,49.43860,49.43860,48.80110,38.15940,0.11470,0.31330,287.28300,6.58490,9.00680,4.37530,6.58490,26.88540,2.5377,2.1715
2021-03-31,195.46400,195.46400,75.51700,-4.69400,103.47400,-1.67300,101.80100,21.34400,80.45700,80.45700,,80.45700,116.91700,103.47400,37.47000,38.15500,2.15000,2.11000,2.46010,,,100.00000,52.93760,52.93760,52.08170,41.16210,0.12640,0.29960,300.39700,8.14150,10.72900,5.20460,8.14150,26.01570,-0.60700,-0.93020
2020-12-31,171.34600,171.34600,64.06000,-4.99700,91.69700,-1.40800,90.28900,17.35800,72.93100,72.93100,,72.93100,103.98500,91.69700,37.35900,38.14400,1.94000,1.91000,3.28040,,,100.00000,53.51570,53.51570,52.69400,42.56360,0.12870,0.47660,188.82420,7.63630,10.23850,5.47760,7.63630,25.12990,5.9694,5.668
2020-09-30,164.00600,164.00600,62.32900,-4.83800,87.80700,0.15800,87.96500,20.18900,67.77600,67.77600,,67.77600,98.66000,87.80700,37.38600,38.16000,1.81000,1.78000,3.46270,,,100.00000,53.53890,53.53890,53.63520,41.32530,0.13170,0.35460,253.83410,7.55130,9.80440,5.44170,7.55130,23.64120,-1.2682,-1.5794
2020-06-30,184.79500,184.79500,66.64200,-5.71300,104.13500,0.26800,104.40300,20.54900,83.85400,83.85400,,83.85400,114.12000,104.13500,37.34000,38.15300,2.25000,2.20000,7.42420,,,100.00000,56.35160,56.35160,56.49670,45.37680,0.17780,1.86240,48.32370,9.82490,12.96970,8.06900,9.82490,22.49680,2.7417,2.4488
2020-03-31,168.97800,168.97800,64.31200,-5.51000,91.08900,0.61300,91.70200,16.88600,74.81600,74.81600,,74.81600,100.80100,91.08900,37.30300,38.07500,2.01000,1.96000,7.53250,,,100.00000,53.90580,53.90580,54.26860,44.27560,0.17320,1.80590,49.83770,9.37680,12.67630,7.66870,9.37680,21.04400,3.16140,2.87070
2019-12-31,129.77400,129.77400,57.84800,-3.34500,60.85100,1.10600,61.95700,11.68400,50.27300,50.27300,,50.27300,70.07200,60.85100,37.08300,37.95600,1.35000,1.32000,6.83830,,,100.00000,46.89000,46.89000,47.74220,38.73890,0.13590,2.09260,43.00960,6.52820,8.94150,5.26460,6.52820,20.29970,2.3533,2.0325
2019-09-30,131.59700,131.59700,56.15000,-2.78200,65.96500,1.37300,67.33800,13.33600,54.00200,54.00200,,54.00200,74.13400,65.96500,37.06600,37.99500,1.46000,1.42000,9.47110,,,100.00000,50.12650,50.12650,51.16990,41.03590,0.15390,1.80740,49.79660,7.77430,8.54140,6.31580,7.77430,18.38550,1.7752,1.5359
2019-06-30,125.49000,125.49000,55.65800,-2.61000,60.87700,2.03200,62.90900,14.80400,48.10500,48.10500,,48.10500,68.76600,60.87700,37.04900,37.91000,1.30000,1.27000,10.05160,,,100.00000,48.51140,48.51140,50.13070,38.33370,0.15450,1.89180,47.57260,7.26760,8.02520,5.92420,7.26760,17.53260,1.8373,1.5845
2019-03-31,124.49100,124.49100,52.64300,-2.57700,63.18900,2.03100,65.22000,12.69800,52.52200,52.52200,,52.52200,70.56200,63.18900,37.04300,37.83200,1.42000,1.39000,10.82160,,,100.00000,50.75790,50.75790,52.38930,42.18940,0.16070,1.75470,51.29000,8.32170,9.23760,6.77870,8.32170,16.74130,1.04060,0.93930
2018-12-31,112.44400,112.44400,50.37400,-2.25700,53.96500,2.10100,56.06600,10.23500,45.83100,45.83100,,45.83100,59.81300,53.96500,36.95800,37.85500,1.24000,1.21000,6.46160,,,100.00000,47.99280,47.99280,49.86130,40.75890,0.16170,1.95440,46.05090,7.53950,8.40620,6.58930,7.53950,16.14980,1.849,1.464
2018-09-30,101.44300,101.44300,47.09800,-1.76000,46.41200,1.38500,47.79700,9.20300,38.59400,38.59400,,38.59400,52.58500,46.41200,36.95100,37.82800,1.04000,1.02000,7.80270,,,100.00000,45.75180,45.75180,47.11710,38.04500,0.15700,1.63610,55.00980,6.67000,7.48170,5.97310,6.67000,15.39000,1.7995,1.5234
2018-06-30,106.96400,106.96400,47.12800,-2.01200,52.03400,1.17600,53.21000,12.72300,40.48700,40.48700,,40.48700,57.82400,52.03400,36.95000,37.86200,1.10000,1.07000,8.35590,,,100.00000,48.64630,48.64630,49.74570,37.85110,0.17320,1.72850,52.06860,7.26380,8.18730,6.55560,7.26380,14.83220,1.4368,0.9956
2018-03-31,114.71400,114.71400,47.54700,-1.72500,60.17300,0.84000,61.01300,13.07300,47.94000,47.94000,,47.94000,65.44200,60.17300,36.95400,37.88600,1.30000,1.27000,9.32390,,,100.00000,52.45480,52.45480,53.18710,41.79090,0.19470,1.69870,52.98060,8.92460,10.10960,8.13540,8.92460,14.28100,0.82980,0.67490
2017-12-31,98.56000,98.56000,43.03800,-1.47700,48.83700,0.53400,49.37100,15.89800,33.47300,33.47300,,33.47300,54.04500,48.83700,36.86400,38.03800,0.91000,0.88000,7.19020,,,100.00000,49.55060,49.55050,50.09230,33.96210,0.16960,1.87250,48.06450,6.50250,7.41030,5.75900,6.50250,13.68300,1.2196,1.0038
2017-09-30,95.58400,95.58400,42.89000,-1.47600,46.63500,0.58200,47.21700,13.08700,34.13000,34.13000,,34.13000,51.21800,46.63500,36.86500,38.01900,0.93000,0.90000,8.85350,,,100.00000,48.78960,48.78960,49.39840,35.70680,0.17000,1.51660,59.34500,6.68030,7.62250,6.06920,6.68030,13.60680,1.3828,1.2535
2017-06-30,96.31400,96.31400,41.02200,-1.51700,48.98500,0.58800,49.57300,11.55000,38.02300,38.02300,,38.02300,53.77500,48.98500,36.85300,38.07700,1.03000,1.00000,9.64300,,,100.00000,50.85970,50.85970,51.47020,39.47820,0.17610,1.74430,51.59530,7.58600,8.68150,6.95070,7.58600,13.34690,1.0136,0.8789
2017-03-31,102.96400,102.96400,41.78600,-1.32700,55.15800,0.44900,55.60700,13.14400,42.46300,42.46300,,42.46300,59.85100,55.15800,36.85000,38.11200,1.15000,1.11000,8.82260,,,100.00000,53.57020,53.57020,54.00630,41.24060,0.19400,1.81780,49.51030,8.80330,10.13420,8.00110,8.80330,12.84810,0.80160,0.60950
2016-12-31,92.24700,92.24700,37.93900,-1.30600,48.71000,,50.32700,17.16200,33.16500,33.16500,,33.16500,53.00200,48.71000,36.84400,37.73800,0.89000,0.87000,7.07880,,,100.00000,52.80390,52.80390,54.55680,35.95240,0.17470,1.82060,49.43380,7.08630,8.19760,6.28080,7.08630,12.46570,1.5013,1.3765
2016-09-30,90.27100,90.27100,38.55700,-1.03500,46.35400,,46.35400,15.43600,30.91800,30.91800,,30.91800,50.67900,46.35400,36.88900,37.79200,0.84000,0.82000,7.93720,,,100.00000,51.34980,51.34980,51.34980,34.25020,0.17980,1.59540,56.41310,6.84480,7.96530,6.15710,6.84480,12.01520,1.4093,1.3099
2016-06-30,96.63900,96.63900,39.59500,-1.95300,50.55100,,50.55100,17.42500,33.12600,33.12600,,33.12600,55.09100,50.55100,36.87600,37.74800,0.90000,0.88000,9.17700,,,100.00000,52.30910,52.30910,52.30910,34.27810,0.20250,1.53740,58.54160,7.59510,8.89250,6.94300,7.59510,11.58840,0.8677,0.7526
2016-03-31,88.57300,88.57300,37.75600,-1.76600,44.37000,,44.37000,15.40700,28.96300,28.96300,,28.96300,49.05100,44.37000,36.77500,37.67100,0.79000,0.77000,8.46860,,,100.00000,50.09430,50.09430,50.09430,32.69960,0.19600,1.67900,53.60490,7.05700,8.35430,6.41000,7.05700,10.92370,-1.40010,-1.55110
2015-12-31,76.64400,76.64400,31.66000,,36.98600,,36.98600,12.49500,24.49100,24.49100,,24.49100,41.67100,36.98600,36.69000,37.63700,0.67000,0.66000,6.92710,,,100.00000,48.25690,48.25690,48.25690,31.95420,0.17460,1.89440,47.50940,6.26830,7.49940,5.57830,6.26830,10.44440,1.2802,1.1701
2015-09-30,74.19200,74.19200,34.19700,,35.35300,,35.35300,12.63800,22.71500,22.71500,,22.71500,39.99500,35.35300,36.68100,37.64300,0.62000,0.60000,7.28910,,,100.00000,47.65070,47.65070,47.65070,30.61650,0.17820,1.50550,59.78000,6.08210,7.35690,5.45610,6.08210,10.01050,0.9494,0.841
2015-06-30,75.49100,75.49100,33.82900,,37.05900,,37.05900,12.82100,24.23800,24.23800,,24.23800,41.66200,37.05900,36.69900,37.64200,0.66000,0.64000,7.58050,,,100.00000,49.09060,49.09060,49.09060,32.10710,0.18920,1.60830,55.95930,6.73550,8.22810,6.07550,6.73550,9.64560,0.8118,0.7138
2015-03-31,76.77100,76.77100,33.65700,,38.50200,,38.50200,13.90900,24.59300,24.59300,,24.59300,43.11400,38.50200,36.70600,37.62600,0.67000,0.65000,8.12700,,,100.00000,50.15180,50.15180,50.15180,32.03420,0.20270,1.66670,53.99930,7.13520,8.82040,6.49420,7.13520,9.23080,0.26670,0.17440
2014-12-31,70.16700,70.16700,32.25300,,33.48900,,33.48900,11.85300,21.63600,21.63600,,21.63600,37.91400,33.48900,36.93000,37.88900,0.60000,0.57000,6.00550,,,100.00000,47.72760,47.72760,47.72760,30.83500,0.18470,2.07370,43.39990,6.47380,8.07950,5.69540,6.47380,8.95540,1.0877,0.9993
2014-09-30,64.24500,64.24500,31.49500,,28.26800,,28.26800,10.76400,17.50400,17.50400,,17.50400,32.75000,28.26800,36.85600,37.80500,0.47000,0.46000,7.04440,,,100.00000,44.00030,44.00030,44.00030,27.24570,0.17700,1.73880,51.75860,5.36430,6.75010,4.82320,5.36430,8.71790,0.8546,0.7827
2014-06-30,64.96400,64.96400,31.54200,,29.07100,,29.07100,10.88000,18.19100,18.19100,,18.19100,33.42200,29.07100,37.01500,37.94200,0.49000,0.48000,7.47330,,,100.00000,44.74940,44.74940,44.74940,28.00170,0.18210,1.58850,56.65660,5.63230,7.12200,5.09950,5.63230,8.59700,0.6933,0.5734
2014-03-31,63.39800,63.39800,31.56900,,27.70800,,27.70800,10.23300,17.47500,17.47500,,17.47500,31.82900,27.70800,37.12100,38.09600,0.47000,0.46000,8.60620,,,100.00000,43.70490,43.70490,43.70490,27.56400,0.18300,1.62240,55.47380,5.49080,6.98630,5.04510,5.49080,8.42580,0.26640,0.15630
2013-12-31,60.44200,60.44200,31.67100,,24.79900,,24.79900,9.32900,15.47000,15.47000,7.66400,23.13400,28.54500,24.79900,36.88600,37.88800,0.63000,0.61000,5.63130,,,100.00000,41.02940,41.02940,41.02940,38.27470,0.17080,1.76950,50.86230,4.98450,6.40140,4.37120,4.98450,8.22610,0.6252,0.3995
2013-09-30,61.13300,61.13300,31.28500,,26.38800,,26.38800,8.12900,18.25900,18.25900,-0.04600,18.21300,29.94700,26.38800,36.91900,37.96500,0.49000,0.48000,5.25800,,,100.00000,43.16490,43.16490,43.16490,29.79240,0.18380,1.65780,54.28890,6.37050,8.40990,5.48830,6.37050,7.61760,0.9736,0.8677
2013-06-30,63.50700,63.50700,27.68000,,31.42200,,31.42200,12.13300,19.28900,19.28900,0.05400,19.34300,34.59900,31.42200,36.86800,37.81900,0.52000,0.51000,5.83030,,,100.00000,49.47800,49.47800,49.47800,30.45810,0.20800,1.51840,59.27440,7.12920,9.68730,6.31640,7.12920,7.20310,0.527,0.3014
2013-03-31,53.65100,53.65100,26.69400,,24.67100,,24.67100,9.12600,15.54500,15.54500,-0.21900,15.32600,27.24000,24.67100,36.77400,37.67300,0.42000,0.41000,6.16770,,,100.00000,45.98420,45.98420,45.98420,28.56610,0.18970,1.51270,59.49620,6.15640,8.61800,5.49520,6.15640,6.73230,0.27280,0.21550
2012-12-31,44.87800,44.87800,19.72800,,23.92200,,23.92200,1.96800,21.95400,21.95400,-1.48900,20.46500,26.25900,23.92200,36.51600,37.81600,0.56000,0.54000,5.90600,,,100.00000,53.30450,53.30450,53.30450,45.60140,0.16040,1.44560,62.25680,9.04510,10.47510,7.84520,9.04510,6.48850,0.7383,0.6996
2012-09-30,46.40200,46.40200,23.18700,,21.50000,,21.50000,7.79200,13.70800,13.70800,-0.22600,13.48200,23.58100,21.50000,36.50000,37.54100,0.37000,0.36000,7.46440,,,100.00000,46.33420,46.33420,46.33420,29.05480,0.15220,1.38870,64.80890,5.04090,5.74870,4.49550,5.04090,7.29180,0.7274,0.5884
2012-06-30,48.82500,48.82500,25.66400,,21.20000,,21.20000,8.57100,12.62900,12.62900,,12.62900,23.16100,21.20000,36.12800,37.44000,0.35000,0.34000,8.39890,,,100.00000,43.42040,43.42040,43.42040,25.86590,0.16850,1.47020,61.21470,4.82510,5.54150,4.35890,4.82510,7.02270,0.346,0.299
2012-03-31,50.73500,50.73500,26.13300,,22.74800,,22.74800,9.25500,13.49300,13.49300,,13.49300,24.60200,22.74800,36.93400,38.69500,0.37000,0.35000,8.58680,,,100.00000,44.83690,44.83690,44.83690,26.59510,0.18480,1.53560,58.60870,5.42070,6.28380,4.91530,5.42070,6.81980,0.34560,0.29640
2011-12-31,35.91000,35.91000,14.10900,,21.58300,,21.58300,8.29700,13.28600,13.28600,,11.54300,23.37600,21.58300,37.00600,39.60800,0.31000,0.29000,7.89770,,,100.00000,60.10310,60.10300,60.10300,32.14430,0.10280,0.99280,90.65160,4.25230,4.78090,3.80190,4.25230,8.05880,0.4784,0.4318
2011-09-30,46.56400,46.56400,22.46900,,22.29600,,22.29600,8.85200,13.44400,13.44400,,13.44400,24.09500,22.29600,37.12600,39.82800,0.36000,0.34000,8.41020,,,100.00000,47.88250,47.88250,47.88250,28.87210,0.13730,1.46160,61.57590,4.39590,4.96230,3.96340,4.39590,8.01370,0.6833,0.6311
2011-06-30,45.79100,45.79100,24.25900,,19.90500,,19.90500,7.96800,11.93700,11.93700,,11.93700,21.53200,19.90500,36.76200,39.49000,0.32000,0.30000,9.09130,,,100.00000,43.46930,43.46930,43.46920,26.06840,0.14250,1.32750,67.79630,4.07610,4.63430,3.71560,4.07610,7.70450,0.4644,0.4148
2011-03-31,43.60900,43.60900,24.38100,,17.66600,,17.66600,6.88600,10.78000,10.78000,,10.78000,19.22800,17.66600,36.50700,39.30100,0.30000,0.27000,10.52280,,,100.00000,40.51000,40.51000,40.51000,24.71970,0.14360,1.45050,62.04590,3.83110,4.38680,3.54920,3.83110,7.43070,0.02710,-0.00700
2010-12-31,38.60500,38.60500,22.60800,,14.44500,,14.44500,5.49800,8.94700,8.94700,,8.08100,15.99700,14.44500,33.15900,39.05100,0.25000,0.23000,6.65570,,,100.00000,37.41740,37.41740,37.41740,20.93250,0.12890,1.50320,59.87260,3.81570,3.91080,2.98710,3.37890,7.85100,0.5693,0.5426
2010-09-30,37.41300,37.41300,22.32900,,13.52400,,13.52400,4.91300,8.61100,8.61100,,7.78400,15.08400,13.52400,32.94500,38.74400,0.24000,0.22000,7.00310,,,100.00000,36.14790,36.14790,36.14790,20.80560,0.13030,1.36940,65.72050,3.81440,4.62130,2.99860,3.81440,6.68610,0.5024,0.4647
2010-06-30,35.32600,35.32600,21.84800,,11.85600,,11.85600,4.68700,7.16900,7.16900,,6.49300,13.47800,11.85600,33.73300,39.51400,0.19000,0.18000,8.66010,,,100.00000,33.56170,33.56170,33.56170,18.38020,0.12380,1.46640,61.37660,3.11550,3.24980,2.51160,2.75280,7.42250,0.573,0.5408
2010-03-31,34.88400,34.88400,22.18300,,11.08500,,11.08500,4.38400,6.70100,6.70100,,6.06900,12.70100,11.08500,33.62600,39.30600,0.18000,0.17000,9.91360,,,100.00000,31.77670,31.77670,31.77680,17.39770,0.12800,1.30730,68.84680,3.01560,3.15930,2.45790,2.65360,7.23950,-0.00210,-0.08750
2009-12-31,33.95900,33.95900,21.25400,,11.03900,,11.03900,5.60300,5.43600,5.43600,,6.45100,12.70500,11.03900,33.26400,38.08200,0.14000,0.14000,6.64480,,,100.00000,32.50690,32.50690,32.50690,18.99640,0.12250,1.46690,61.35340,2.51080,2.64050,1.96040,2.20240,7.17970,0.509,0.4086
2009-09-30,30.00900,30.00900,19.81200,,8.54300,,8.54300,3.90300,4.64000,4.64000,,4.19900,10.19700,8.54300,33.28700,38.19700,0.13000,0.12000,7.60290,,,100.00000,28.46810,28.46810,28.46810,13.99250,0.11220,1.26870,70.93770,2.19060,2.31380,1.73460,1.91640,7.04450,0.4732,0.4459
2009-06-30,25.83900,25.83900,18.42400,,5.73600,,5.73600,2.54900,3.18700,3.18700,,2.88400,7.41500,5.73600,33.25600,37.85400,0.09000,0.08000,10.23010,,,100.00000,22.19900,22.19900,22.19900,11.16140,0.10250,1.19160,75.53120,1.55630,1.65290,1.26420,1.35560,6.93800,0.2176,0.1897
2009-03-31,24.63200,24.63200,18.11000,,4.73100,,4.73100,1.89200,2.83900,2.83900,,2.56800,6.52200,4.73100,33.18300,37.51700,0.08000,0.08000,11.54220,,,100.00000,19.20670,19.20670,19.20670,10.42550,0.10130,1.37480,65.46480,1.42770,1.52310,1.16720,1.23880,6.68220,-0.06210,-0.08500
