,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-11-05,2024-09-30,$0.79,$0.68
1,2024-08-08,2024-06-30,$0.75,$0.86
2,2024-05-08,2024-03-31,$1.06,$0.86
3,2024-02-22,2023-12-31,$1.03,$0.95
4,2023-11-06,2023-09-30,$1.40,$1.51
5,2023-08-03,2023-06-30,$1.07,$1.45
6,2023-05-09,2023-03-31,$0.86,$1.50
7,2023-02-21,2022-12-31,$0.90,$1.46
8,2022-11-02,2022-09-30,$0.96,$1.39
9,2022-08-04,2022-06-30,$0.87,$1.40
10,2022-05-04,2022-03-31,$0.90,$1.20
11,2022-02-17,2021-12-31,$1.00,$1.00
12,2021-11-03,2021-09-30,$0.90,$1.00
13,2021-08-04,2021-06-30,$0.90,$1.00
14,2021-05-05,2021-03-31,$0.80,$1.10
15,2021-02-22,2020-12-31,$0.70,$1.00
16,2020-11-09,2020-09-30,$0.20,$0.60
17,2020-08-06,2020-06-30,$0.80,$-18.00
18,2020-06-22,2020-03-31,--,$4.90
19,2020-02-19,2019-12-31,$5.20,$5.20
20,2019-11-07,2019-09-30,--,$4.70
21,2019-08-07,2019-06-30,--,$4.60
22,2019-05-08,2019-03-31,--,$4.70
23,2019-02-20,2018-12-31,--,$4.60
24,2018-11-07,2018-09-30,--,$4.10
25,2018-08-07,2018-06-30,--,$4.10
26,2018-05-03,2018-03-31,--,$4.50
27,2018-02-20,2017-12-31,--,$4.70
28,2017-11-06,2017-09-30,--,$4.40
29,2017-08-07,2017-06-30,--,$4.10
30,2017-05-04,2017-03-31,$3.90,$4.00
31,2017-02-21,2016-12-31,$4.10,$3.60
32,2016-11-03,2016-09-30,$4.10,$4.10
33,2016-08-04,2016-06-30,$4.10,$4.20
34,2016-05-09,2016-03-31,$4.00,$4.40
35,2016-02-22,2015-12-31,$4.00,$4.20
36,2015-11-03,2015-09-30,$4.10,$4.00
37,2015-08-17,2015-06-30,$4.80,$4.10
38,2015-05-06,2015-03-31,$4.80,$5.00
39,2015-02-23,2014-12-31,$4.60,$4.90
