,Announcement Date,Fiscal Quarter End,Estimated EPS,Actual EPS
0,2024-10-31,2024-09-30,$0.79,$0.81
1,2024-07-31,2024-06-30,$0.74,$0.80
2,2024-05-02,2024-03-31,$0.67,$0.76
3,2024-02-15,2023-12-31,$0.74,$0.83
4,2023-11-01,2023-09-30,$0.66,$0.75
5,2023-08-02,2023-06-30,$0.54,$0.65
6,2023-05-03,2023-03-31,$0.48,$0.63
7,2023-02-21,2022-12-31,$0.59,$0.69
8,2022-11-02,2022-09-30,$0.55,$0.56
9,2022-08-03,2022-06-30,$0.49,$0.50
10,2022-05-04,2022-03-31,$0.42,$0.45
11,2022-02-23,2021-12-31,$0.58,$0.64
12,2021-11-03,2021-09-30,$0.44,$0.50
13,2021-07-28,2021-06-30,$-0.03,$0.40
14,2021-04-28,2021-03-31,$-0.09,$0.26
15,2021-02-22,2020-12-31,$0.06,$0.36
16,2020-11-02,2020-09-30,$-0.07,$0.07
17,2020-08-03,2020-06-30,$-0.05,$-0.43
18,2020-05-12,2020-03-31,$0.00,$-0.13
19,2020-02-17,2019-12-31,$0.12,$0.12
20,2019-10-28,2019-09-30,$0.13,$0.20
21,2019-07-31,2019-06-30,$0.23,$0.21
22,2019-04-30,2019-03-31,$0.20,$0.23
23,2019-02-19,2018-12-31,$0.45,$0.45
24,2018-10-25,2018-09-30,$0.41,$0.35
25,2018-08-01,2018-06-30,$0.28,$0.29
26,2018-04-26,2018-03-31,$0.15,$0.37
27,2018-02-15,2017-12-31,$0.41,$0.69
28,2017-10-25,2017-09-30,$0.34,$0.38
29,2017-08-02,2017-06-30,$0.18,$-0.32
