Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,245.08500,185.79900,59.28600,10.55300,10.40100,-15.85700,36.81100,22.47500,-9.26400,13.21100,11.45000,1.76100,1.76100,1.62300,66.59300,22.47500,621.92100,625.73900,0.00000,0.00000,1.09220,0.19590,0.26480,24.19000,9.17030,9.17030,5.39040,0.66220,0.08290,1.77750,4.30460,20.90800,0.08640,0.08640,0.05960,0.06950,3.24430,0.087,-0.0008
2024-06-30,245.65700,194.22700,51.43000,6.68200,14.74000,10.59200,10.83000,40.60000,-3.65000,36.95000,9.08000,27.87000,27.87000,27.73200,94.52100,40.60000,617.10600,622.20600,0.04000,0.04000,1.28740,0.22730,0.29820,20.93570,16.52710,16.52710,15.04130,11.28890,0.08360,1.76980,4.98360,18.05920,1.40760,1.40750,0.94800,1.08760,3.20140,0.1263,0.0479
2024-03-31,189.52800,170.36800,19.16000,4.34200,11.21600,1.46200,14.09600,5.06400,-9.00200,-3.93800,1.81500,-5.75300,-5.75300,-5.89100,56.29000,5.06400,616.19900,616.19900,-0.01000,-0.01000,1.67230,0.25270,0.34260,10.10930,2.67190,2.67190,-2.07780,-3.10820,0.06330,1.66810,3.76980,23.87380,-0.29370,-0.29370,-0.19210,-0.21950,3.17280,0.02770,-0.04940
2023-12-31,160.69000,153.82500,6.86500,6.96600,12.27300,-30.02300,49.26200,-42.39700,-6.22000,-48.61700,-5.68200,-42.93500,-42.93500,-43.07300,9.57000,-42.39700,605.66800,605.66800,-0.06000,-0.06000,1.65290,0.24910,0.33680,4.27220,-26.38430,-26.38440,-30.25520,-26.80500,0.05340,1.64260,4.85230,18.54780,-2.18160,-2.18150,-1.42590,-1.63800,3.19440,0.002,-0.1005
2023-09-30,181.90600,148.42900,33.47700,13.68600,7.59600,-24.83600,46.11800,-12.64100,-11.27400,-23.91500,-1.50000,-22.41500,-22.41500,-22.55300,24.45400,-12.64100,607.89600,607.89600,-0.04000,-0.04000,1.70880,0.23420,0.31160,18.40350,-6.94920,-6.94920,-13.14690,-12.39820,0.06140,1.52470,5.68970,15.81800,-1.13340,-1.13330,-0.75700,-0.86790,3.24630,0.0161,-0.0737
2023-06-30,178.13100,140.47200,37.65900,6.89300,10.78300,-15.17200,32.84800,4.81100,-15.34300,-10.53200,5.16200,-15.69400,-15.69400,-15.83200,39.52900,4.81100,604.08800,604.08800,-0.03000,-0.03000,1.71240,0.21930,0.28090,21.14120,2.70080,2.70080,-5.91250,-8.88780,0.06050,1.48470,5.79930,15.51910,-0.78750,-0.78750,-0.53280,-0.61480,3.29320,0.0389,-0.0455
2023-03-31,199.50000,164.55200,34.94800,4.96700,12.07000,-12.35800,29.39500,5.55300,-5.48400,0.06900,3.24200,-3.17300,-3.17300,-3.31100,45.44500,5.55300,600.07500,600.07500,-0.01000,-0.01000,1.48140,0.20600,0.26400,17.51780,2.78350,2.78350,0.03460,-1.65960,0.06820,1.95110,4.73380,19.01230,-0.15930,-0.15930,-0.10850,-0.12650,3.30780,0.06770,-0.02310
2022-12-31,194.82500,169.80800,25.01700,6.90500,14.39500,-13.16600,34.46600,-9.44900,1.07300,-8.37600,-3.92400,-4.45200,-4.45200,-4.59000,28.95500,-9.44900,557.34400,557.34400,-0.01000,-0.01000,1.50020,0.20740,0.26640,12.84080,-4.85000,-4.85000,-4.29920,-2.35600,0.06660,1.87280,3.48890,25.79590,-0.22500,-0.22500,-0.15210,-0.17830,3.30110,0.0643,-0.0356
2022-09-30,146.33900,137.89200,8.44700,15.12800,11.00300,-7.77500,33.90600,-25.45900,-7.59400,-33.05300,-9.52700,-23.52600,-23.52600,-23.66400,7.62800,-25.45900,554.53100,554.53100,-0.04000,-0.04000,1.75930,0.21990,0.28830,5.77220,-17.39730,-17.39730,-22.58660,-16.17070,0.04990,1.49870,5.77890,15.57390,-1.20350,-1.20350,-0.80170,-0.93890,3.28220,-0.0478,-0.1125
2022-06-30,191.24200,153.97900,37.26300,11.20000,9.69200,-8.65900,29.55100,7.71200,-20.98100,-13.26900,0.25400,-13.52300,-13.52300,-13.66100,45.91200,7.71200,539.40100,539.40100,-0.03000,-0.03000,2.03750,0.22780,0.29980,19.48470,4.03260,4.03260,-6.93830,-7.14330,0.07040,2.04310,7.49260,12.01180,-0.75850,-0.75850,-0.49770,-0.58570,3.30220,0.0751,0.0114
2022-03-31,186.49900,141.07000,45.42900,12.80800,8.29400,-9.56900,30.67100,14.75800,-4.97400,9.78400,5.63100,4.15300,4.15300,4.01500,50.21400,14.75800,538.49000,544.06100,0.01000,0.01000,1.82720,0.23370,0.31000,24.35880,7.91320,7.91320,5.24610,2.15280,0.06810,1.93010,4.45000,20.22480,0.24030,0.24030,0.15160,0.18410,3.20750,0.06970,0.03130
2021-12-31,185.07800,131.83700,53.24100,12.86200,6.58500,-11.97300,31.42000,21.82100,-35.59100,-13.77000,-25.64500,11.87500,11.87500,11.73700,54.67200,21.82100,536.19200,542.17600,0.01210,0.01210,2.13010,0.22660,0.29620,28.76680,11.79020,11.79020,-7.44010,6.34170,0.06780,1.94550,4.15100,21.68130,0.67440,0.67440,0.43520,0.52160,3.27200,0.0954,0.0447
2021-09-30,193.56000,158.33200,35.22800,17.10800,8.87400,-17.81800,43.80000,-8.57200,3.06000,-5.51200,-4.53300,-0.97900,-0.97900,-1.11700,38.36700,-8.57200,536.96600,536.96600,-0.00210,-0.00210,2.45900,0.22850,0.29940,18.20000,-4.42860,-4.42860,-2.84770,-0.57710,0.07240,2.70940,4.50420,19.98130,-0.05620,-0.05620,-0.03660,-0.04330,3.23990,0.0819,0.0316
2021-06-30,217.98300,156.05200,61.93100,11.24100,11.10400,-10.44400,32.78900,29.14200,-30.52800,-1.38600,-4.13400,2.74800,2.74800,2.61000,75.04600,29.14200,535.53100,542.26200,0.01000,0.01000,2.55930,0.23120,0.30440,28.41090,13.36890,13.36890,-0.63580,1.19730,0.08160,1.88100,4.30410,20.91010,0.15970,0.15970,0.10290,0.12280,3.20530,0.1589,0.1004
2021-03-31,210.85200,143.45100,67.40100,6.69000,8.00700,-11.67500,26.37200,41.02900,-14.83500,26.19400,4.74300,21.45100,21.45100,21.31300,87.98600,41.02900,534.10100,540.52700,0.04000,0.04000,2.73020,0.23110,0.30440,31.96600,19.45870,19.45870,12.42290,10.10800,0.07940,1.52200,4.81960,18.67380,1.24370,1.24360,0.80790,0.95630,3.22210,0.07020,0.03060
2020-12-31,188.89000,131.92900,56.96100,8.53900,7.93000,-5.51600,21.98500,34.97600,-25.04600,9.93000,3.45400,6.47600,6.47600,6.33800,66.84000,34.97600,527.32900,527.32900,-0.19000,-0.09000,1.93130,0.23160,0.30520,30.15570,18.51660,18.51660,5.25700,3.35540,0.07000,1.37180,4.81950,18.67420,0.37790,0.37790,0.23980,0.29040,3.22340,0.1265,0.0555
2020-09-30,199.70300,141.01500,58.68800,4.16600,11.71300,-6.29400,22.17300,36.51500,-16.05400,20.46100,5.18100,15.28000,15.28000,15.14200,72.84800,36.51500,529.83800,535.78800,2.90000,2.80000,1.87540,0.22920,0.30110,29.38760,18.28470,18.28470,10.24570,7.58230,0.07640,1.60920,4.81800,18.67980,0.90220,0.90220,0.58430,0.69540,3.19050,0.1355,0.0926
2020-06-30,166.35500,132.27600,34.07900,2.52500,6.97900,-14.02400,23.52800,10.55100,-23.95300,-13.40200,0.62600,-14.02800,-14.02800,-14.16600,53.59000,10.55100,525.24300,525.24300,-2.70000,-2.70000,1.85830,0.24050,0.32020,20.48570,6.34250,6.34250,-8.05630,-8.51550,0.06390,1.60250,3.98920,22.56070,-0.84570,-0.84570,-0.53880,-0.64230,3.14240,0.0714,0.0511
2020-03-31,136.92500,125.55300,11.37200,3.06500,8.93900,-14.43200,26.43600,-15.06400,-3.18300,-18.24700,-1.06200,-17.18500,-17.18500,-17.32300,28.70600,-15.06400,523.21500,523.21500,-0.03000,-0.03000,2.92310,0.29240,0.41660,8.30530,-11.00160,-11.00160,-13.32630,-12.65150,0.04950,1.67130,4.92590,18.27080,-1.03720,-1.03720,-0.62170,-0.73390,3.16650,0.00940,-0.02830
2019-12-31,224.94500,189.19600,35.74900,2.36400,8.97700,-6.37200,17.71310,18.03600,-19.67300,-1.63700,1.69100,-3.32800,-3.32800,-3.46600,72.12200,18.03600,490.44900,490.44900,0.00000,0.00000,1.53130,0.23220,0.30570,15.89230,8.01790,8.01790,-0.72770,-1.54080,0.08530,2.85740,5.85470,15.37220,-0.19660,-0.19660,-0.12620,-0.15100,3.23660,0.1166,0.0679
2019-09-30,161.53200,146.65200,14.88000,5.74200,7.97800,-6.27300,19.99300,-5.11300,-16.01700,-21.13000,-1.61400,-19.51600,-19.51600,-19.65400,47.77300,-5.11300,489.97100,489.97100,-0.04000,-0.04000,1.22680,0.26840,0.37050,9.21180,-3.16530,-3.16530,-13.08100,-12.16730,0.06040,1.49260,4.34460,20.71540,-1.20720,-1.20720,-0.73010,-0.88310,3.29760,0.1119,0.0599
2019-06-30,134.17200,154.41500,-20.24300,5.30200,8.91800,-9.01400,23.23400,-43.47700,-14.23400,-57.71100,-11.17900,-46.53200,-46.53200,-46.67000,7.70400,-43.47700,486.06500,486.06500,-0.10000,-0.10000,1.23390,0.26620,0.36610,-15.08740,-32.40400,-32.40400,-43.01270,-34.78370,0.05020,1.91580,3.39080,26.54280,-2.83870,-2.83870,-1.74230,-2.08300,3.35310,-0.0236,-0.1016
2019-03-31,152.61700,149.17300,3.44400,5.66100,9.95900,-3.94800,19.56800,-16.12400,-16.62500,-32.74900,-7.21600,-25.53300,-25.53300,-25.67100,24.76800,-16.12400,482.82900,482.82900,-0.05000,-0.05000,0.98150,0.24530,0.32860,2.25660,-10.56500,-10.56500,-21.45830,-16.82050,0.05660,1.89610,4.83290,18.62250,-1.52840,-1.52840,-0.94760,-1.15350,3.45880,0.04150,-0.02700
2018-12-31,136.52000,137.78500,-1.26500,9.75700,8.69300,-4.74000,23.18990,-24.45490,-4.45500,-28.91000,-5.21700,-23.69300,-23.69300,-23.83100,8.24210,-24.45490,433.41900,433.41900,-0.06000,-0.06000,1.20530,0.24230,0.32290,-0.92660,-17.91300,-17.91310,-21.17640,-17.45610,0.05050,1.57410,5.28780,17.02040,-1.40120,-1.40120,-0.87620,-1.06170,3.50380,0.0512,-0.0768
2018-09-30,143.64900,137.07300,6.57600,14.87500,10.32700,-11.75000,36.95200,-30.37600,4.51300,-25.86300,-2.67900,-23.18400,-23.18400,-23.32200,16.15900,-30.37600,452.63600,452.63600,-0.05000,-0.05000,1.49730,0.23960,0.31870,4.57780,-21.14600,-21.14600,-18.00430,-16.23540,0.05300,1.80150,3.60250,24.98280,-1.34630,-1.34630,-0.85540,-1.02370,3.58830,0.0497,-0.0265
2018-06-30,147.25900,112.25700,35.00200,11.59000,9.78700,-9.86900,31.24600,3.75600,8.74500,12.50100,0.42700,12.07400,12.07400,11.93600,37.56700,3.75600,400.61900,403.61000,0.03000,0.03000,3.34520,0.26530,0.36500,23.76900,2.55060,2.55060,8.48910,8.10540,0.06150,1.83870,5.07370,17.73850,0.80430,0.80420,0.50460,0.59090,3.74090,0.0757,0.013
2018-03-31,139.70900,100.92300,38.78600,9.80100,7.73500,-9.30100,26.83700,11.94900,-2.94100,9.00800,0.76800,8.24000,8.24000,8.10200,41.88800,11.94900,399.32200,401.92300,0.02000,0.02000,3.15790,0.26570,0.36560,27.76200,8.55280,8.55280,6.44770,5.79920,0.05830,1.60700,3.58170,25.12750,0.55140,0.55140,0.34360,0.40490,3.73340,0.04080,-0.00270
2017-12-31,160.11300,116.75000,43.36310,8.42600,6.56700,-8.37800,23.37100,19.99200,-12.57500,7.41700,39.06900,-31.65200,-31.65200,-31.79000,55.65310,19.99200,397.39400,397.39400,-0.08040,-0.08040,2.86490,0.25810,0.35180,27.08270,12.48620,12.48620,4.63240,-19.85470,0.06830,2.10490,4.97400,18.09410,-2.16610,-2.16610,-1.34970,-1.60690,3.66070,0.1069,0.0361
2017-09-30,140.83900,97.87600,42.96300,10.14200,9.52900,-3.02400,22.69500,20.26800,-25.08400,-4.81600,-5.13000,0.31400,0.31400,0.17600,55.06300,20.26800,398.84800,401.25800,0.00040,0.00040,2.68860,0.25190,0.34050,30.50500,14.39090,14.39090,-3.41950,0.12500,0.05880,1.56030,5.33580,16.86710,0.02080,0.02080,0.01310,0.01550,3.83520,0.069,0.0097
2017-06-30,134.27900,103.07200,31.20700,7.21700,10.30900,-9.70600,27.23200,3.97500,-11.89600,-7.92100,16.09500,-24.01600,-24.01600,-24.15400,31.78000,3.97500,396.17800,396.17800,-0.06000,-0.06000,2.56400,0.25300,0.34260,23.24040,2.96030,2.96030,-5.89890,-17.98790,0.05640,2.12950,4.13540,21.76360,-1.59860,-1.59850,-1.00940,-1.19410,3.81220,0.0195,-0.0419
2017-03-31,142.54400,107.62800,34.91600,6.44900,9.20600,-3.39000,19.04500,15.87100,-18.10800,-2.23700,-29.07100,26.83400,26.83400,26.69600,45.94100,15.87100,395.37000,398.14900,0.07000,0.07000,2.37570,0.25100,0.33880,24.49490,11.13410,11.13410,-1.56930,18.72830,0.05920,1.98710,3.61380,24.90430,1.77210,1.77200,1.11510,1.32730,3.86560,0.09620,0.04190
2016-12-31,164.24500,128.20300,36.04200,6.45400,13.31200,-2.26000,22.02600,14.01600,3.75300,17.76900,5.48700,12.28200,12.28200,12.14400,55.50800,14.01600,386.41600,389.32200,0.03200,0.03200,2.30610,0.25510,0.34660,21.94410,8.53360,8.53360,10.81860,7.39380,0.06930,2.56290,5.46590,16.46570,0.83000,0.83000,0.51790,0.61820,3.74370,0.1348,0.0199
2016-09-30,179.39300,120.70800,58.68500,4.40900,11.15500,-4.88100,20.44500,38.24000,-2.99800,35.24200,9.45300,25.78900,25.78900,25.65100,65.64300,38.24000,387.57800,389.91800,0.07000,0.07000,2.29380,0.25760,0.35280,32.71310,21.31630,21.31630,19.64510,14.29880,0.07590,2.61960,3.66440,24.56030,1.76400,1.76400,1.09110,1.30960,3.73740,0.2217,0.112
2016-06-30,171.30200,112.85000,58.45200,3.88300,10.35900,-2.60000,16.84200,41.61000,-5.99800,35.61200,11.49600,24.11600,24.11600,23.97800,72.89200,41.61000,383.79000,387.51200,0.06000,0.06000,2.39730,0.26900,0.37490,34.12220,24.29040,24.29040,20.78900,13.99750,0.07540,2.19530,2.42090,37.17700,1.74800,1.74790,1.06200,1.27780,3.61800,0.1728,0.0659
2016-03-31,131.01700,100.19500,30.82200,3.35400,10.21400,-1.68100,15.24900,15.57300,-14.53700,1.03600,1.65400,-0.61800,-0.61800,-0.75600,42.18500,15.57300,379.02200,379.02200,-0.00200,-0.00200,2.08450,0.27380,0.38470,23.52520,11.88630,11.88630,0.79070,-0.57700,0.05850,1.89700,2.12820,42.28830,-0.04590,-0.04590,-0.02760,-0.03330,3.55960,0.04950,-0.04140
2015-12-31,115.33700,103.60200,11.73500,3.37600,7.72400,-2.68100,13.78100,-2.04600,-0.41400,-2.46000,60.50300,-62.96300,-62.96300,-63.10100,29.52000,-2.04600,373.95400,373.95400,-0.16000,-0.16000,2.12090,0.27550,0.38870,10.17450,-1.77400,-1.77400,-2.13290,-54.71010,0.05190,2.27490,2.78940,32.26550,-4.70260,-4.70250,-2.83370,-3.40720,3.56720,0.0754,-0.0385
2015-09-30,104.94100,107.50200,-2.56100,7.23600,9.46100,-1.93900,18.63600,-21.19700,5.80700,-15.39000,-5.50000,-9.89000,-9.89000,-10.02800,7.76700,-21.19700,377.50800,377.50800,-0.03000,-0.03000,2.31790,0.26710,0.37260,-2.44040,-20.19900,-20.19900,-14.66540,-9.55580,0.04590,2.46530,2.79300,32.22350,-0.70560,-0.70550,-0.43280,-0.51710,3.73870,0.0687,-0.0268
2015-06-30,104.19700,94.73300,9.46400,6.21000,8.29600,-12.24800,26.75400,-17.29000,-9.50900,-26.79900,-0.13200,-26.66700,-26.66700,-26.80500,10.60900,-17.29000,371.29500,371.29500,-0.07000,-0.07000,2.73900,0.26600,0.37070,9.08280,-16.59360,-16.59360,-25.71960,-25.72530,0.04550,1.80770,3.22590,27.89910,-1.88920,-1.88920,-1.16330,-1.38660,3.77130,0.0826,-0.0011
2015-03-31,119.09200,99.21900,19.87300,5.13600,8.72000,-1.09500,14.95100,4.92200,9.06900,13.99100,1.43900,12.55200,12.55200,12.41400,30.89900,4.92200,368.78900,369.69100,0.03000,0.03000,3.48240,0.26450,0.36680,16.68710,4.13290,4.13290,11.74810,10.42390,0.05270,2.26040,2.78270,32.34320,0.88440,0.88440,0.55540,0.65050,3.86150,0.05790,-0.01490
2014-12-31,121.98500,99.77800,22.20700,5.33300,7.55400,-6.90600,19.79300,2.41400,10.31400,12.72800,-4.17800,16.90600,16.90600,16.76800,33.95100,2.41400,353.44200,357.43500,0.05000,0.05000,3.47700,0.26830,0.37340,18.20470,1.97890,1.97890,10.43410,13.74600,0.05390,2.10180,3.49730,25.73430,1.21020,1.21020,0.74740,0.88550,4.08780,0.0704,-0.0222
2014-09-30,135.50700,113.48400,22.02300,6.18800,7.88400,-1.68000,15.75200,6.27100,-2.41500,3.85600,0.18000,3.67600,3.67600,3.53800,33.91000,6.27100,359.47200,362.26200,0.01000,0.01000,3.15160,0.26860,0.37330,16.25230,4.62780,4.62780,2.84560,2.61090,0.06020,2.76720,4.98190,18.06550,0.26520,0.26520,0.16320,0.19390,3.80100,-0.0035,-0.0863
2014-06-30,117.50200,98.77400,18.72800,3.57700,8.15900,-1.96000,13.69600,5.03200,-24.45600,-19.42400,-5.02500,-14.39900,-14.39900,-14.53700,33.63900,5.03200,344.21600,344.21600,-0.04000,-0.04000,2.35900,0.27480,0.38530,15.93850,4.28250,4.28250,-16.53080,-12.37170,0.05210,1.93850,3.91530,22.98680,-1.07350,-1.07340,-0.63850,-0.77840,3.86320,0.0789,-0.0106
2014-03-31,125.78700,103.54400,22.24300,4.56900,7.94100,-1.82200,14.33200,7.91100,7.51300,15.42400,3.78300,11.64100,11.64100,11.50300,34.48400,7.91100,342.66600,350.01800,0.03000,0.03000,2.19230,0.27330,0.38230,17.68310,6.28920,6.28920,12.26200,9.14480,0.05590,2.36090,3.41730,26.33670,0.86650,0.86650,0.51730,0.62970,3.92930,0.08680,0.01000
2013-12-31,114.18000,99.44900,14.73100,6.39200,6.78400,-0.85500,14.03100,0.70000,-11.48100,-10.78100,-7.87300,-2.90800,-2.90800,-3.04600,28.31700,0.70000,318.67900,318.67900,-0.01000,-0.01000,2.26850,0.27580,0.38720,12.90160,0.61310,0.61310,-9.44210,-2.66770,0.05120,2.03630,2.96070,30.39810,-0.21920,-0.21920,-0.13030,-0.15880,3.88130,0.0688,-0.074
2013-09-30,106.62900,85.94300,20.68600,9.24100,7.72000,-1.98400,18.94500,1.74100,-12.74100,-11.00000,-2.54200,-8.45800,-8.45800,-8.59600,22.69400,1.74100,342.63800,342.63800,-0.03000,-0.03000,2.19160,0.27480,0.38440,19.40000,1.63280,1.63280,-10.31610,-8.06160,0.04700,1.96940,2.06070,43.67440,-0.63700,-0.63700,-0.37280,-0.46200,3.87520,-0.019,-0.1497
2013-06-30,85.33000,80.21900,5.11100,10.73300,7.48200,-19.51800,37.73300,-32.62200,0.96900,-31.65300,-6.79500,-24.85800,-24.85800,-24.99600,-12.23700,-32.62200,303.56600,303.56600,-0.08000,-0.08000,3.38080,0.27400,0.38280,5.98970,-38.23040,-38.23040,-37.09480,-29.29330,0.03750,2.06590,2.99050,30.09560,-1.86250,-1.86240,-1.09390,-1.35210,3.89540,-0.0044,-0.1163
2013-03-31,76.45000,50.83200,25.61800,11.28400,6.93900,-9.60800,27.83100,-2.21300,20.72200,18.50900,7.41500,11.09400,11.09400,10.95600,12.63300,-2.21300,285.17100,297.16400,0.04000,0.04000,2.86840,0.01330,0.01980,33.50950,-2.89470,-2.89470,24.21060,14.33090,0.05540,1.50640,3.76420,23.90970,0.97050,0.97040,0.80380,0.95750,4.00890,0.03820,-0.04800
2012-12-31,81.10000,47.06300,34.03700,13.01300,5.53000,-9.30900,27.85200,6.18500,-4.58500,1.60000,0.85700,0.74300,0.74300,0.60500,20.39200,6.18500,285.37500,297.56600,0.00360,0.00360,2.97830,0.01040,0.01540,41.96920,7.62640,7.62640,1.97290,0.74600,0.05880,1.64340,3.24130,27.76680,0.06530,0.06530,0.05390,0.06460,3.98990,-0.001,-0.0959
2012-09-30,81.87100,44.56200,37.30900,17.13100,5.69500,-5.75700,28.58300,8.72600,-9.59700,-0.87100,0.01400,-0.88500,-0.88500,-1.02300,22.09200,8.72600,285.49200,285.49200,-0.00360,-0.00360,3.36610,0.00880,0.01290,45.57050,10.65820,10.65820,-1.06390,-1.24950,0.05830,1.77040,2.74570,32.77860,-0.07710,-0.07710,-0.06310,-0.07650,4.01870,0.1271,0.0191
2012-06-30,67.01900,43.05100,23.96800,10.61700,5.52700,-10.30500,26.44900,-2.48100,5.69800,3.21700,0.69300,2.52400,2.52400,2.38600,9.15000,-2.48100,285.31200,295.16000,0.01000,0.01000,3.70020,0.00780,0.01190,35.76300,-3.70190,-3.70190,4.80010,3.56020,0.04820,1.85710,1.80420,49.88350,0.22040,0.22040,0.18150,0.21860,4.01140,-0.0337,-0.125
2012-03-31,91.15300,42.95100,48.20200,8.97700,4.50100,-9.28800,22.76600,25.43600,-5.54900,19.88700,7.31500,12.57200,12.57200,12.43400,36.80500,25.43600,285.29200,296.92800,0.04000,0.04000,3.62850,0.00760,0.01190,52.88030,27.90470,27.90470,21.81720,13.64080,0.06520,1.77140,7.41440,12.13850,1.09390,1.09390,0.89950,1.08550,4.02850,0.13950,0.05660
2011-12-31,102.86700,53.04100,49.82600,10.64100,3.73200,-3.82300,18.19600,31.63000,-1.54600,30.08400,11.51500,18.56900,18.56900,18.43100,44.30900,31.63000,280.95600,297.03300,0.06000,0.06000,3.38010,0.00550,0.00900,48.43730,30.74850,30.74850,29.24550,17.91730,0.07370,2.02490,5.06510,17.76870,1.62880,1.62870,1.33010,1.61980,3.99630,-0.4018,-0.4783
2011-09-30,120.54300,52.73800,67.80500,11.62400,5.55900,-7.13300,24.31600,43.48900,39.75700,83.24600,27.32500,55.92100,55.92100,55.78300,54.82700,43.48900,279.54100,295.00000,0.20000,0.19000,2.13120,0.00370,0.00690,56.24960,36.07760,36.07760,69.05920,46.27640,0.07950,2.04900,4.14310,21.72300,5.08830,5.08820,3.68940,5.06940,3.93050,0.207,0.1259
2011-06-30,117.86000,50.06900,67.79100,5.83900,4.55000,-3.61100,14.00000,53.79100,-0.83200,52.95900,19.64200,33.31700,33.31700,33.17900,65.22700,53.79100,279.34700,295.75600,0.12000,0.11000,2.06020,0.00430,0.00720,57.51820,45.63970,45.63970,44.93380,28.15120,0.08070,2.27720,2.61210,34.45520,3.19380,3.19370,2.28140,3.18010,3.73230,0.2245,0.161
2011-03-31,136.36400,56.79100,79.57300,3.30100,4.69900,-2.83800,10.83800,68.73500,-1.88200,66.85300,23.49600,43.35700,43.35700,43.21900,81.22800,68.73500,278.44800,296.24400,0.16000,0.15000,1.93980,0.00390,0.00660,58.35340,50.40550,50.40550,49.02540,31.69390,0.09620,3.18670,2.71450,33.15570,4.28900,4.28880,3.05960,4.27190,3.62090,0.20560,0.13230
2010-12-31,134.46000,56.33800,78.12200,8.86800,5.75800,-200.17400,214.80000,-136.67800,-6.69600,-143.37400,-133.63800,-9.73600,-9.73600,-13.14400,-121.10000,-136.67800,251.14600,269.60100,-0.06000,-0.05000,1.68400,0.00390,0.00650,58.10050,-101.64950,-101.64950,-106.62950,-9.77540,0.09730,2.94490,3.64980,24.65860,-1.01240,-1.01180,-0.70420,-1.00780,3.72270,0.3068,0.237
2010-09-30,115.84700,61.32300,54.52400,6.91700,3.68400,-2.42200,13.02300,41.50100,-13.63000,27.87100,8.08000,19.79100,19.79100,16.38300,56.66200,41.50100,256.09500,270.50800,0.06000,0.06000,4.07380,0.00380,0.00610,47.06550,35.82400,35.82400,24.05850,14.14190,0.09840,2.92660,2.32570,38.69830,2.04530,2.04420,1.68060,2.03650,3.78010,0.1461,0.0706
2010-06-30,88.63100,50.56500,38.06600,5.82000,4.66400,-2.99000,13.47400,24.59200,0.74700,25.33900,8.25500,17.08400,17.08400,13.67500,39.81000,24.59200,248.54900,266.37400,0.06000,0.05000,6.04120,0.00300,0.00490,42.94890,27.74650,27.74650,28.58930,15.42910,0.07850,2.04940,3.78750,23.76250,1.79800,1.79690,1.51220,1.79150,3.72130,0.2127,0.1339
