Date,revenue,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2014-12-31,0.00470,0.00470,2.62140,2.02420,-4.64100,-0.86220,-5.50320,-5.50320,-5.50320,-5.50320,-4.34520,-4.64100,87.08600,87.08600,-0.06000,-0.06000,7.02520,0.31260,0.49590,100.00000,-99463.44000,-99463.44000,-117941.80000,-117941.90000,0.00020,0.02070,4350.01200,-31.05740,-33.38050,-18.43970,-21.35010,0.20180,-0.0402,-0.0407
2014-09-30,0.00500,0.00500,2.10990,2.00190,-4.10670,-0.34850,-4.45520,-4.45520,-4.45520,-4.45520,-3.83360,-4.10670,87.36600,87.36600,-0.05000,-0.05000,4.86150,0.11110,0.27120,100.00000,-82134.90000,-82134.90000,-89104.74000,-89104.74000,0.00020,,,-21.31290,-22.66320,-15.13160,-18.94600,0.23980,-0.0354,-0.0357
2014-06-30,0.00500,0.00500,1.99990,1.51630,-3.51120,-3.24000,-6.75130,-6.75130,-6.75130,-6.75130,-3.21720,-3.51120,87.18700,87.18700,-0.08000,-0.08000,6.17940,0.12450,0.26500,100.00000,-70224.76000,-70224.76000,-135025.60000,-135025.60000,0.00020,,,-28.09680,-29.63530,-20.69130,-24.59960,0.27670,-0.0272,-0.0275
2014-03-31,0.00420,0.00420,1.63040,3.55070,-5.17690,-0.74220,-5.91910,-5.91910,-5.91910,-5.91910,-4.86160,-5.17690,85.75000,85.75000,-0.07000,-0.07000,7.29730,0.13490,0.26180,100.00000,-124235.70000,-124235.70000,-142046.00000,-142046.00000,0.00010,0.36680,245.33480,-22.00660,-23.02590,-16.47670,-19.03890,0.31030,-0.03160,-0.03290
2013-12-31,0.00250,0.00250,1.78360,1.16340,-2.76260,-0.54060,-3.30320,-3.30320,-3.30320,-3.30320,-2.46850,-2.76260,72.27900,72.27900,-0.04000,-0.04000,2.96810,0.36950,0.91440,100.00000,-110502.70000,-110502.70000,-132127.30000,-132127.30000,0.00010,0.25000,359.99930,-39.23870,-45.37040,-17.01490,-24.73850,0.10810,-0.0353,-0.0355
2013-09-30,0.00250,0.00250,1.84740,1.70770,-3.63400,-3.05300,-6.68700,-6.68700,-6.68700,-6.68700,-3.32890,-3.63400,72.98700,72.98700,-0.09000,-0.09000,3.36620,0.40650,0.92510,100.00000,-145359.50000,-145359.50000,-267478.30000,-267478.30000,0.00010,,,-80.88840,-92.63070,-34.89020,-48.01010,0.10780,-0.0271,-0.0287
2013-06-30,0.00250,0.00250,1.90640,1.28120,-3.23560,-3.01600,-6.25160,-6.25160,-6.25160,-6.25160,-2.96890,-3.23560,69.86500,69.86500,-0.09000,-0.09000,3.98220,0.59050,1.72220,100.00000,-129424.10000,-129424.10000,-250065.20000,-250065.20000,0.00020,0.04400,2043.18000,-141.67540,-184.53930,-45.30790,-58.01270,0.06250,-0.0475,-0.0475
2013-03-31,0.10250,0.10250,1.74830,1.19580,-2.89180,-0.69830,-3.59010,-3.59010,-3.59010,-3.59010,-2.81880,-2.89180,68.70100,68.70100,-0.05000,-0.05000,5.10420,0.55290,1.32650,100.00000,-2821.24900,-2821.24900,-3502.52400,-3502.52400,0.00670,0.98320,91.54100,-63.05200,-74.52840,-23.29500,-28.18870,0.08280,-0.03660,-0.03660
2012-12-31,0.00250,0.00250,1.69940,0.98290,-2.72680,0.01320,-2.71360,-2.71360,-2.71360,-2.71500,-2.67980,-2.72680,58.15400,58.15400,-0.04000,-0.04000,4.35730,,,100.00000,-109073.80000,-109073.80000,-108544.00000,-108599.30000,0.00030,0.75010,119.98880,-38.91760,-44.01390,-31.01210,-38.91760,0.10230,-0.0437,-0.0439
2012-09-30,0.17080,0.17080,1.38550,1.28060,-2.58320,0.00440,-2.57880,-2.57880,-2.57880,-2.57740,-2.49530,-2.58320,58.36400,58.36400,-0.04000,-0.04000,4.79500,,,100.00000,-1512.09600,-1512.09600,-1509.53000,-1508.71900,0.01520,,,-28.34350,-30.97210,-22.93930,-28.34350,0.13390,-0.0182,-0.0181
2012-06-30,0.07810,0.07810,1.59870,0.82140,-2.38330,0.00690,-2.37640,-2.37640,-2.37640,-2.37640,-2.34200,-2.38330,54.08640,54.08640,-0.04000,-0.04000,1.92730,,,100.00000,-3050.56600,-3050.56600,-3041.76800,-3041.76800,0.01970,1.37230,65.58340,-95.49560,-140.57670,-60.05210,-95.49580,0.04600,-0.0431,-0.0437
2012-03-31,0.15630,0.15630,1.42240,1.16220,-2.46320,0.01040,-2.45280,-2.45280,-2.45280,-2.45280,-2.42830,-2.46320,51.43300,51.43300,-0.05000,-0.05000,2.50130,,,100.00000,-1576.45800,-1576.45800,-1569.78000,-1569.78000,0.02280,0.66670,135.00000,-54.09380,-64.32920,-35.82600,-54.09380,0.08390,-0.04080,-0.04080
2011-12-31,0.28720,0.28720,1.40630,1.40550,-2.56200,0.50560,-2.05640,-2.05640,-2.05640,-2.55640,-2.52450,-2.56200,48.34100,48.34100,-0.04000,-0.04000,1.24330,,,100.00000,-892.04760,-892.04740,-715.99530,-890.08520,0.07030,1.22540,73.44420,-123.89270,-214.66140,-50.32570,-123.89280,0.03410,-0.0373,-0.0375
2011-09-30,0.10340,0.10340,2.12420,1.13800,-3.22310,0.01150,-3.21160,-3.21160,-3.21160,-3.21160,-3.15880,-3.22310,48.48800,48.48840,-0.07000,-0.07000,2.44130,,,100.00000,-3116.57400,-3116.57400,-3105.49000,-3105.49000,0.01760,,,-82.29980,-99.00420,-54.53810,-82.29990,0.08020,-0.0374,-0.0375
2011-06-30,,,2.08570,1.52320,-3.66890,0.02010,-3.64870,-3.64870,-3.64870,-3.64870,-3.60890,-3.66890,48.48630,48.48630,-0.08000,-0.08000,5.58660,,,,,,,,,,,-58.23280,-64.02470,-49.17360,-58.23280,0.12920,-0.0448,-0.0476
2011-03-31,,,1.73870,1.77250,-3.53650,-0.06530,-3.60180,-3.60180,-3.60180,-3.10180,-3.51120,-3.53650,47.69290,47.69290,-0.07000,-0.07000,8.45150,,,,,,,,,,,-41.51420,-44.25560,-37.09360,-41.51420,0.17940,-0.04800,-0.04900
2010-12-31,,,2.53790,1.61610,-4.18270,0.71050,-2.73880,-2.73880,-2.73880,-2.73880,-4.15400,-3.44930,43.46600,43.46600,-0.03000,-0.03000,3.59160,,,,,,,,,,,-34.86930,-37.24080,-25.85840,-34.86930,0.16750,-0.0729,-0.0741
2010-09-30,,,2.11230,1.76900,-3.92360,-0.00660,-3.93020,-3.93020,-3.93020,-3.93020,-3.88130,-3.92360,46.16400,46.16400,-0.09000,-0.09000,3.02700,,,,,,,,,,,-45.61890,-48.07520,-31.33220,-45.61890,0.18650,-0.0418,-0.0417
2010-06-30,,,2.61370,1.55080,-4.19510,-0.75620,-4.95130,-4.95130,-4.95130,-4.95130,-4.16450,-4.19510,42.45000,42.45000,-0.12000,-0.12000,3.64540,,,,,,,,,,,-45.08190,-46.65550,-33.21870,-45.08190,0.23870,-0.0597,-0.0598
2010-03-31,,,1.90000,1.68780,-3.61690,-3.15010,-6.76700,-6.76700,-6.76700,-6.76700,-3.58780,-3.61690,38.53900,38.53900,-0.18000,-0.18000,2.39310,,,,,,,,,,,-134.73130,-143.89010,-82.34400,-134.73120,0.11890,-0.05520,-0.05580
2009-12-31,,,1.15150,1.13230,-2.30780,-0.67590,-2.98360,-2.98360,-2.98360,-2.98360,-2.28390,-2.30780,34.28100,34.28100,-0.09000,-0.09000,1.57180,,,,,,,,,,,59.48830,56.11440,-99.20880,59.48830,-0.14030,-0.0456,-0.0478
2009-09-30,,,1.30860,1.19150,-2.52260,-2.57440,-5.09700,-5.09700,-5.09700,-5.09700,-2.50000,-2.52260,34.56200,34.56200,-0.15000,-0.15000,1.09670,,,,,,,,,,,103.51880,98.24440,-167.01170,103.51890,-0.14140,-0.0296,-0.0298
2009-06-30,,,1.45280,1.24990,-2.72420,-0.46530,-3.18940,-3.18940,-3.18940,-3.18940,-2.70270,-2.72420,33.76000,33.76000,-0.09000,-0.09000,1.72420,,,,,,,,,,,226.72150,192.61100,-85.47010,226.72140,-0.04070,-0.0385,-0.0386
2009-03-31,,,1.43400,1.45720,-2.91200,3.81770,0.90570,0.90570,0.90570,0.90570,-2.89120,-2.91200,33.75100,35.64300,0.03000,0.03000,2.24880,,,,,,,,,,,33.18310,-177.66960,21.96860,-334.61090,-0.00800,-0.03640,-0.03650
