Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,131.89000,1.57000,130.32000,61.23000,64.00700,66.31300,66.31300,10.34100,55.97200,55.97200,55.97200,142.55900,143.30200,0.39000,0.39000,0.50960,52.82310,44.58570,0.00940,3.75970,4.77460,0.42040,3.75970,10.50130,0.60490,0.58260
2021-12-31,130.89800,1.18700,129.71100,60.52800,63.73600,65.97500,65.97500,10.63800,55.33700,55.33700,55.33700,142.29190,143.13420,0.39000,0.38000,0.38150,51.68550,43.35160,0.00970,3.14550,3.83630,0.42230,3.14550,12.42430,0.6248,0.5907
2021-09-30,134.92400,1.41600,133.50800,59.68600,62.93900,70.56900,70.56900,11.64100,58.92800,58.92800,58.92800,142.33400,143.21900,0.41000,0.41000,0.37420,52.85750,44.13820,0.01060,3.39890,4.15990,0.46980,3.39890,12.25000,0.8204,0.804
2021-06-30,127.27500,1.65300,125.62200,54.92700,58.16800,67.45400,67.45400,11.07500,56.37900,56.37900,56.37900,142.24600,143.16500,0.40000,0.40000,0.31970,53.18540,44.45310,0.01030,3.27710,4.01900,0.45730,3.27710,12.16490,0.3593,0.3017
2021-03-31,125.48400,1.78600,123.69800,52.69500,55.72600,67.97200,67.97200,11.05400,56.91800,56.91800,56.91800,142.14600,143.00300,0.40000,0.40000,0.32940,54.07690,45.28260,0.01040,3.41760,4.22410,0.47030,3.41760,11.78250,0.67670,0.65640
2020-12-31,128.16700,1.92000,126.24700,52.62700,55.67300,70.57400,70.57400,12.09900,58.47500,58.47500,58.47500,142.03240,142.54500,0.41000,0.41000,0.25630,52.55740,43.54710,0.01230,3.48440,4.30030,0.53620,3.48440,11.85210,0.5314,0.5058
2020-09-30,129.94800,2.16300,127.78500,61.83800,64.59300,63.19200,63.19200,10.33500,52.85700,52.85700,52.85700,141.98100,142.52900,0.37000,0.37000,0.31070,53.19860,44.49800,0.01120,3.26380,4.06400,0.50020,3.26380,11.47060,0.1567,0.123
2020-06-30,129.11600,2.96200,126.15400,59.50300,62.02100,64.13300,64.13300,10.66300,53.47000,53.47000,53.47000,141.97400,142.45400,0.38000,0.38000,0.28390,54.60270,45.52420,0.01140,3.37890,4.23330,0.51710,3.37890,11.21490,0.571,0.5641
2020-03-31,116.83200,7.19800,109.63400,62.63500,65.16800,44.46600,44.46600,7.23400,37.23200,37.23200,37.23200,142.11900,142.73500,0.26000,0.26000,0.56200,44.56230,37.31260,0.01030,2.43930,3.08430,0.38380,2.43930,10.79570,0.21880,0.17980
2019-12-31,109.47000,6.80100,102.66900,50.49500,52.89000,49.77900,49.77900,8.39200,41.38700,41.38700,41.38700,135.64740,136.34600,0.31000,0.30000,0.31080,48.93780,40.68760,0.01230,3.37250,3.92840,0.50090,3.37250,9.09280,0.4261,0.4244
2019-09-30,109.26000,7.95300,101.30700,47.34700,49.36000,51.94700,51.94700,8.86700,43.08000,43.08000,43.08000,135.69400,136.36900,0.32000,0.32000,0.33210,51.50560,42.71390,0.01240,3.57480,4.17770,0.53090,3.57480,8.93370,0.2606,0.2605
2019-06-30,107.55200,7.96100,99.59100,46.85700,48.90400,50.68700,50.68700,8.59400,42.09300,42.09300,42.09300,135.65100,136.21800,0.31000,0.31000,0.31080,51.20360,42.52210,0.01240,3.61390,4.24930,0.52750,3.61390,8.63540,0.2679,0.2566
2019-03-31,101.33800,7.38700,93.95100,46.46600,48.33200,45.61900,45.61900,7.36700,38.25200,38.25200,38.25200,135.49400,136.28700,0.28000,0.28000,0.34560,49.06010,41.13740,0.01170,3.45380,4.09940,0.48140,3.45380,8.21900,0.53020,0.49620
2018-12-31,101.27900,6.20700,95.07200,46.19000,50.03600,45.03600,45.03600,6.60000,38.43600,38.43600,38.43600,135.21870,135.96600,0.40000,0.41500,0.44500,48.28460,41.20850,0.01210,3.64910,4.37460,0.49710,3.64910,15.65420,0.2031,0.1645
2018-09-30,101.10400,4.62300,96.48100,47.28400,48.95600,47.52500,47.52500,7.47500,40.05000,40.05000,40.05000,135.27000,136.10700,0.30000,0.29000,0.38240,50.01000,42.14410,0.01260,4.02210,4.87920,0.52900,4.02210,14.81250,0.5126,0.4847
2018-06-30,97.56600,4.46700,93.09900,47.38600,48.24900,44.85000,44.85000,7.21700,37.63300,37.63300,37.63300,135.19500,135.84800,0.28000,0.28000,0.46360,48.75320,40.90810,0.01200,3.81820,4.64350,0.48970,3.81820,14.67190,0.4885,0.4371
2018-03-31,93.50500,3.63300,89.87200,48.19700,49.10800,40.76400,40.76400,6.24500,34.51900,34.51900,34.51900,270.10800,271.19800,0.13000,0.12500,0.38370,46.02880,38.97720,0.01170,3.55930,4.34610,0.45620,3.55930,7.22460,0.16640,0.16070
2017-12-31,85.75700,2.56200,83.19500,40.69500,45.53500,37.66000,37.66000,1.51700,36.14300,36.14300,36.14300,132.25370,132.64870,0.27500,0.27500,0.35870,46.06450,44.20890,0.01130,3.91680,4.62410,0.49820,3.91680,7.01580,0.2664,0.264
2017-09-30,86.81400,2.86600,83.94800,44.49400,45.37900,38.56900,38.56900,9.19500,29.37400,29.37400,29.37400,132.28200,132.83400,0.22000,0.22000,0.38770,46.73160,35.59060,0.01180,3.24020,3.83870,0.41910,3.24020,6.89660,0.4331,0.4282
2017-06-30,84.35200,2.09700,82.25500,44.34000,45.50000,36.75500,36.75500,8.50000,28.25500,28.25500,28.25500,132.20000,132.69000,0.21500,0.21500,0.42740,45.64140,35.08630,0.01160,3.18390,3.79610,0.40670,3.18390,6.70580,0.2304,0.2035
2017-03-31,80.06900,1.76300,78.30600,43.43400,44.10200,34.20400,34.20400,7.60500,26.59900,26.59900,26.59900,132.14600,132.72600,0.20000,0.20000,0.41920,44.79540,34.83550,0.01100,3.09520,3.71540,0.38380,3.09520,6.54710,0.50450,0.47780
2016-12-31,79.70000,1.44300,78.25700,43.81500,43.98300,34.27400,34.27400,7.60800,26.66600,26.66600,26.66600,132.02600,132.20580,0.20000,0.20000,0.53200,44.94130,34.96540,0.01120,3.18250,3.84080,0.39160,3.18250,6.38760,0.2496,0.2296
2016-09-30,80.24500,1.36600,78.87900,45.66400,45.83600,33.04300,33.04300,7.44000,25.60300,25.60300,25.60300,132.04600,132.29400,0.19500,0.19500,0.59190,44.03030,34.11640,0.01120,2.94980,3.53530,0.38290,2.94980,6.62030,0.2782,0.2463
2016-06-30,79.31900,1.33000,77.98900,42.61500,42.81400,35.17500,35.17500,8.36600,26.80900,26.80900,26.80900,132.03400,132.27600,0.20500,0.20500,0.64300,46.32500,35.30710,0.01150,3.09520,3.71200,0.40530,3.09520,6.60760,0.1435,0.1058
2016-03-31,78.15600,1.31200,76.84400,43.21000,43.40900,33.43500,33.43500,7.73900,25.69600,25.69600,25.69600,131.95000,132.23800,0.19500,0.19500,0.62640,44.86960,34.48390,0.01140,3.06410,3.70030,0.39380,3.06410,6.39930,0.54450,0.50690
2015-12-31,78.32700,1.04500,77.28200,44.32200,44.52100,32.76100,32.76100,7.57000,25.19100,25.19100,25.19100,129.78590,130.13610,0.19500,0.19000,0.76480,44.81360,34.45870,0.01100,3.12940,3.81370,0.37800,3.12940,6.14770,0.1214,0.0953
2015-09-30,77.60900,1.06500,76.54400,42.43700,42.63700,33.90700,33.90700,8.02100,25.88600,25.88600,25.88600,130.67000,131.00400,0.20000,0.20000,0.63240,45.89470,35.03790,0.01140,3.26830,3.99640,0.40020,3.26830,6.05360,0.363,0.3191
2015-06-30,71.15300,1.00800,70.14500,36.68600,36.75800,33.38700,33.38700,8.08000,25.30700,25.30700,25.30700,128.29600,128.71000,0.19500,0.19500,0.88590,48.67550,36.89550,0.01120,3.60910,4.20270,0.41380,3.60910,5.51000,0.0397,0.0166
2015-03-31,67.96600,0.97000,66.99600,35.14300,35.23300,31.76300,31.76300,7.76600,23.99700,23.99700,23.99700,128.24600,128.59800,0.18500,0.18500,0.56910,48.34110,36.52180,0.01090,3.39780,3.94000,0.39830,3.39780,5.55100,0.31420,0.29180
2014-12-31,68.14400,1.03900,67.10500,37.12600,37.19000,29.91500,29.91500,7.32800,22.58700,22.58700,22.58700,128.09560,128.61710,0.17500,0.17500,0.53870,45.08670,34.04220,0.01130,3.31410,3.86650,0.38620,3.31410,5.36140,0.2476,0.2197
2014-09-30,67.27900,1.06900,66.21000,34.87400,34.93600,31.27400,31.27400,7.84300,23.43100,23.43100,23.43100,128.12000,128.61000,0.18500,0.18000,0.51900,47.88250,35.87440,0.01170,3.55680,4.17410,0.42020,3.55680,5.18440,0.3042,0.2563
2014-06-30,65.12600,1.03700,64.08900,36.05200,36.12600,27.96300,27.96300,6.75800,21.20500,21.20500,21.20500,128.09000,128.60200,0.16500,0.16500,0.67900,44.41040,33.67740,0.01160,3.31310,3.90800,0.38930,3.31310,5.03820,0.1321,0.117
2014-03-31,64.61400,1.03600,63.57800,34.06300,34.13800,29.44000,29.44000,7.10400,22.33600,22.33600,22.33600,128.02000,128.42400,0.17500,0.17500,0.62150,47.56980,36.09100,0.01170,3.62260,4.30300,0.42290,3.62260,4.85470,0.33780,0.32950
2013-12-31,63.55700,1.07400,62.48300,34.19000,34.26700,28.21600,28.21600,6.97700,21.23900,21.23900,21.23900,127.15190,127.71350,0.23750,0.24250,0.78940,46.02040,34.64080,0.01170,3.61420,4.33310,0.40670,3.61420,9.28260,0.1266,0.1263
2013-09-30,63.73000,1.16400,62.56600,36.80600,36.88300,25.68300,25.68300,6.12100,19.56200,19.56200,19.56200,127.88200,128.48800,0.15500,0.15000,0.82100,41.95400,31.95520,0.01210,3.44260,4.15500,0.38540,3.44260,8.96050,0.3729,0.3601
2013-06-30,57.59900,0.94600,56.65300,30.71000,30.74300,25.91000,25.91000,6.42000,19.49000,19.49000,19.49000,126.73400,127.24000,0.15500,0.15500,0.74940,46.41620,34.91520,0.01120,3.38450,4.07220,0.39120,3.38450,9.08360,0.0235,0.013
2013-03-31,53.53500,0.90400,52.63100,27.86200,27.87200,24.75900,24.75900,6.18200,18.57700,18.57700,18.57700,126.03200,126.40400,0.07250,0.07250,0.46670,47.40380,35.56770,0.01170,3.29230,3.77360,0.41690,3.29230,4.51370,0.33720,0.30910
2012-12-31,54.74900,1.04900,53.70000,29.24600,29.27500,24.42500,24.42500,6.10700,18.31800,18.31800,18.31800,125.92060,126.00510,0.14750,0.14750,0.46630,46.03450,34.52450,0.01180,3.28890,3.77700,0.40690,3.28890,4.45860,0.1181,0.1115
2012-09-30,55.78600,1.16800,54.61800,27.95200,27.99000,26.62800,26.62800,6.82800,19.80000,19.80000,19.80000,125.93600,126.00800,0.15750,0.15750,0.46280,49.46590,36.78180,0.01250,3.60060,4.14300,0.45930,3.60060,4.40310,0.1763,0.163
2012-06-30,53.37500,1.35500,52.02000,27.46600,27.50400,24.51600,24.51600,6.16500,18.35100,18.35100,18.35100,125.91600,125.98800,0.14500,0.14500,0.47060,47.82580,35.79910,0.01190,3.43480,3.97020,0.42760,3.43480,4.27850,0.1524,0.1382
2012-03-31,53.09500,1.54000,51.55500,27.72000,27.76400,23.79100,23.79100,6.03500,17.75600,17.75600,17.75600,125.86800,125.92000,0.14000,0.14000,0.45950,47.33680,35.32900,0.01190,3.43440,3.99080,0.42000,3.43440,4.14050,0.29180,0.26390
2011-12-31,52.68000,1.70500,50.97500,27.39100,27.47600,23.49900,23.49900,6.03200,17.46700,17.46700,17.46700,125.77480,125.84790,0.13500,0.14000,0.40850,47.23040,35.10670,0.01210,3.43480,4.00240,0.42390,3.43480,4.07470,0.1088,0.0783
2011-09-30,54.07500,1.85400,52.22100,27.57300,27.67400,24.54700,24.54700,6.46000,18.08700,18.08700,18.08700,125.80680,125.92440,0.14500,0.14250,0.36220,48.25720,35.55740,0.01290,3.62320,4.23590,0.45960,3.62320,4.00020,0.1961,0.194
2011-06-30,52.13500,2.06500,50.07000,27.70700,27.81200,22.25800,22.25800,5.73800,16.52000,16.52000,16.52000,125.77190,125.87050,0.13250,0.13000,0.40270,46.23020,34.31230,0.01250,3.45820,4.07500,0.43010,3.45820,3.82780,0.1526,0.1237
2011-03-31,52.56900,2.40000,50.16900,28.17700,28.28800,21.88100,21.88100,5.58600,16.29500,16.29500,16.29500,125.70230,125.77830,0.13000,0.13000,0.42120,45.54560,33.91820,0.01250,3.57180,4.24570,0.42570,3.57180,3.65730,0.29830,0.28790
2010-12-31,51.91300,2.88800,49.02500,28.10600,28.25200,20.77300,20.77300,5.25800,15.51500,15.51500,15.51500,125.16590,125.27830,0.16170,0.16170,0.40380,44.16590,32.98680,0.01250,3.51270,4.20270,0.41080,3.51270,5.31490,0.0798,0.072
2010-09-30,50.18500,3.34500,46.84000,26.54300,26.69400,20.14600,20.14600,5.21300,14.93300,14.93300,16.22900,125.09940,125.12690,0.13000,0.13000,0.39500,44.91660,36.18340,0.01300,3.31160,3.84630,0.43320,3.31160,5.44940,0.1735,0.1866
2010-06-30,49.62400,3.59600,46.02800,26.77100,26.92400,19.10400,19.10400,4.90600,14.19800,14.19800,14.19800,125.08400,125.21200,0.11250,0.11250,0.37000,44.37120,32.97640,0.01290,3.29420,3.85650,0.42570,3.29420,5.20930,0.1887,0.1876
2010-03-31,47.45500,3.69900,43.75600,25.18900,25.34800,18.40800,18.40800,4.69100,13.71700,13.71700,13.71700,187.51480,187.81000,0.07330,0.07330,0.44620,44.09530,32.85820,0.01250,3.23650,3.80150,0.40910,3.23650,3.41550,0.13130,0.11660
2009-12-31,48.48000,3.87400,44.60600,27.84200,28.04100,16.56500,16.56500,4.02400,12.54100,12.54100,12.54100,124.88150,125.02470,0.10000,0.10000,0.35140,41.16350,31.16400,0.01230,3.01680,3.55720,0.38240,3.01680,3.35290,0.0624,0.0483
2009-09-30,49.47700,4.01500,45.46200,26.51000,26.72400,18.73800,18.73800,4.75200,13.98600,13.98600,13.98600,124.91640,125.06740,0.11170,0.11170,0.38600,44.87500,33.49460,0.01360,3.36580,3.97120,0.45470,3.36580,3.35200,0.4822,0.4748
2009-06-30,48.58800,4.34700,44.24100,25.73000,25.94600,18.29500,18.29500,4.72900,13.56600,13.56600,13.56600,124.85440,124.98580,0.10830,0.10830,0.45430,42.89270,31.80550,0.01390,3.48870,4.17040,0.44080,3.48870,3.13790,0.5335,0.544
2009-03-31,48.49800,5.03800,43.46000,24.48600,24.70800,18.75200,18.75200,5.04800,13.70400,13.70400,13.70400,124.81010,125.08780,0.11000,0.11000,0.43600,44.96990,32.86410,0.01340,3.59180,4.31270,0.43900,3.59180,3.08020,0.29370,0.28850
