Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,1.93980,,1.93980,5.12510,2.21090,,,-5.39630,0.64270,-4.75350,,-4.75350,-4.75350,,-4.75350,-5.39630,-5.39630,8.70280,8.70280,-0.55000,-0.55000,15.03520,,,100.00000,-278.19410,-278.19410,-245.05930,-245.05930,0.03970,7.34340,12.25590,-10.41590,-10.41590,-9.72420,-10.41590,5.52910,-0.5578,-0.5578
2024-06-30,3.28900,,3.28900,3.77240,2.51170,,,-2.99510,0.67820,-2.31690,,-2.31690,-2.31690,,-2.31690,-2.99510,-2.99510,8.70300,8.70300,-0.27000,-0.27000,14.72680,,,100.00000,-91.06490,-91.06490,-70.44470,-70.44470,0.06180,,,-4.63600,-4.63600,-4.35590,-4.63600,6.05490,-0.1859,-0.1859
2024-03-31,2.34730,,2.34730,2.81430,2.12790,,,-2.59490,0.08060,-2.51430,,-2.51430,-2.51430,,-2.51430,-2.59490,-2.59490,6.17100,6.17100,-0.41000,-0.41000,2.99340,,,100.00000,-110.55230,-110.55230,-107.11830,-107.11830,0.29350,,,-47.11690,-47.11690,-31.43920,-47.11690,0.86490,-0.23070,-0.23070
2023-12-31,2.49060,,2.49060,2.85540,2.11570,,,-2.48050,0.11810,-2.36240,,-2.36240,-2.36240,,-2.36240,-2.48050,-2.48050,2.66140,2.66140,2.31000,3.66000,3.83890,,,100.00000,-99.59340,-99.59340,-94.85340,-94.85340,0.24970,2.72070,33.07920,-32.02480,-32.02480,-23.68910,-32.02480,1.29990,-1.4953,-1.4953
2023-09-30,1.52650,,1.52650,1.79150,2.41010,,,-2.67510,4.82550,2.15040,,2.15040,2.15040,,2.15040,-2.67510,-2.67510,3.30830,3.76670,0.65000,-0.70000,4.80720,,,100.00000,-175.24800,-175.24800,140.87050,140.87050,0.12680,,,22.46000,22.46000,17.86330,22.46000,1.68740,5.3444,5.3444
2023-06-30,1.71990,,1.71990,1.95840,0.99260,,,-1.23100,-0.19450,-1.42550,,-1.42550,-1.42550,,-1.42550,-1.23100,-1.23100,0.51800,0.51800,-2.75000,-2.75000,10.71320,,,100.00000,-71.57190,-71.57190,-82.88070,-82.88070,0.10960,,,-10.01780,-10.01780,-9.08270,-10.01780,10.46250,-3.7874,-3.7874
2023-03-31,1.40790,,1.40790,1.83330,1.00090,,,-1.42630,0.89200,-0.53430,,-0.53430,-0.53430,,-0.53430,-1.42630,-1.42630,0.51800,0.51800,-1.03000,-1.03000,8.65730,,,100.00000,-101.31060,-101.31060,-37.95360,-37.95360,0.07650,,,-3.28240,-3.28240,-2.90320,-3.28240,11.96920,-2.86090,-2.86090
2022-12-31,,,,-3.52850,-2.70030,,,6.22880,-2.43210,3.79670,,3.79670,3.79670,,3.79670,6.22880,6.22880,0.51810,0.51810,-3.08030,-3.08030,5.60670,3.63390,-1.37970,,,,,,,,,-11.40670,-42.19590,91.31760,111.14030,-17.37040,-1.3366,-1.3366
2022-09-30,,,,0.33050,0.57350,,,-0.90410,0.02140,-0.88260,,-0.88260,-0.88260,,-0.88260,-0.90410,-0.90410,0.51810,0.51810,-1.70000,-1.70000,11.59260,,,,,,,,,,,-3.66960,-3.66960,-3.35310,-3.66960,17.69320,2.7983,2.7983
2022-06-30,,,,2.10860,2.13730,,,-4.24590,0.05540,-4.19050,,-4.19050,-4.19050,,-4.19050,-4.27780,-4.24590,1.35940,1.35940,-3.08980,-3.08980,11.60390,,,,,,,,,,,-15.71300,-15.71300,-14.35890,-15.71300,19.61820,-2.9461,-2.9461
2022-03-31,,,,2.42590,2.12860,,,-4.55450,0.02780,-4.52660,,-4.52660,-4.52660,,-4.52660,-4.56800,-4.55450,1.35870,1.35870,-3.32980,-3.32980,11.35860,,,,,,,,,,,-14.78650,-14.78410,-13.48250,-14.78410,22.53440,-3.48100,-3.48100
2021-12-31,,,,1.50450,1.93490,,,-3.46560,-0.00890,-3.47440,,-3.47440,-3.47440,,-3.47440,-12.07850,-3.46560,1.29810,1.29810,-2.59490,-2.59490,12.91930,,,,,,,,,,,-9.95210,-9.95210,-9.18210,-9.95210,25.69180,-2.7256,-2.7225
