Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,14.71420,7.78430,6.92990,0.84200,-5.58360,9.89060,-2.96060,-2.21820,-5.17880,-5.17880,-5.17880,-4.17940,0.56540,-2.96060,2.73000,2.73000,-1.53000,-1.53000,0.83820,0.42620,0.84050,47.09680,-20.12090,-20.12090,-35.19580,-28.40380,0.06850,4.15370,1.42010,63.37800,-4.63470,-4.63470,-2.41190,-2.65940,40.07840,0.7222,0.5667
2024-06-30,17.43780,8.71720,8.72060,0.78830,-2.91900,7.16420,1.55650,-1.88990,-0.33350,-0.33350,-0.33350,-0.41130,5.07820,1.55650,2.71000,2.71000,-0.15000,-0.15000,0.97540,0.41780,0.83400,50.00970,8.92580,8.92580,-1.91240,-2.35890,0.07930,3.29940,1.76680,50.93910,-0.28580,-0.28580,-0.15170,-0.16640,41.85090,0.2978,0.1635
2024-03-31,14.42470,7.74090,6.68380,0.80890,-2.84660,7.09760,-0.41390,-1.49560,-1.90940,-1.90940,-1.90940,-1.78150,3.09340,-0.41390,2.73300,2.73300,-0.65000,-0.65000,0.88770,0.41700,0.85940,46.33580,-2.86920,-2.86920,-13.23730,-12.35040,0.06350,2.24360,1.45840,61.71120,-1.63090,-1.63090,-0.84100,-0.95080,41.78470,1.08740,0.97350
2023-12-31,15.89880,6.48910,9.40970,1.24010,-1.55140,6.02760,3.38200,-3.40840,-0.02640,-0.02640,-0.02640,0.34770,6.68060,3.38200,2.76300,2.76300,0.12000,0.12000,0.95060,0.41900,0.87020,59.18500,21.27230,21.27230,-0.16580,2.18700,0.06880,1.57590,1.79290,50.19940,-0.02210,-0.02210,-0.01140,-0.01280,42.17100,-0.2087,-21.4302
2023-09-30,10.00880,4.65410,5.35470,0.62280,-1.60740,4.84930,0.50540,-1.03740,-0.53200,-0.53200,-0.53200,-0.53200,3.17540,0.50540,2.75800,2.75800,-0.19000,-0.19000,1.81870,0.34980,0.67970,53.49990,5.04940,5.04940,-5.31570,-5.31570,0.05270,4.58420,1.60230,56.16770,-0.48640,-0.48640,-0.28000,-0.31620,39.22010,1.7766,-0.6014
2023-06-30,10.34240,6.48280,3.85970,0.79760,-2.88590,6.26030,-2.40060,1.21640,-1.18420,-1.18420,-1.18420,-1.18420,0.21920,-2.40060,2.76100,2.76100,-0.43000,-0.43000,3.03130,0.37570,0.69900,37.31870,-23.21160,-23.21160,-11.45020,-11.45020,0.05370,6.02970,1.38390,65.03550,-1.06990,-1.06990,-0.61490,-0.66790,38.95960,1.6879,1.6743
2023-03-31,11.34200,7.12580,4.21620,0.79950,-1.27530,4.60930,-0.39310,-1.14720,-1.54030,-1.54030,-1.54030,-1.54030,2.19420,-0.39310,2.80300,2.80300,-0.55000,-0.55000,2.43720,0.33410,0.59410,37.17310,-3.46620,-3.46620,-13.58090,-13.58090,0.06260,3.45620,1.39710,64.42130,-1.37950,-1.37950,-0.84960,-0.91860,39.25810,1.01710,0.99580
2022-12-31,15.11690,5.74110,9.37590,0.93240,1.70430,1.80230,7.57360,-1.30520,6.26840,6.26840,6.26840,6.26840,10.23570,7.57360,2.87600,2.89000,2.25000,2.26000,1.76050,0.33870,0.71280,62.02230,50.09980,50.09980,41.46610,41.46600,0.07580,5.42810,1.52540,59.00060,5.50140,5.50140,3.14200,3.63800,39.24940,0.8488,3.9061
2022-09-30,15.81410,3.23780,12.57620,0.70800,-3.48240,7.04770,5.52860,0.63320,6.16180,6.16180,6.16180,6.16180,8.43340,5.52860,2.92580,2.93090,2.11000,2.10000,1.42090,0.35990,0.80850,79.52550,34.95990,34.95990,38.96380,38.96380,0.07830,1.14790,2.61650,34.39770,5.70720,5.70720,3.05270,3.65320,37.51380,3.333,3.1801
2022-06-30,20.97370,5.10290,15.87080,0.68260,-1.54880,5.09870,10.77210,-0.15450,10.61760,10.61760,10.61760,10.61760,13.68700,10.77210,2.89900,2.94200,3.66000,3.61000,0.55090,0.31830,0.69050,75.67000,51.35990,51.35990,50.62340,50.62340,0.11840,6.40930,3.55030,25.34990,10.29970,10.29970,5.99190,7.02180,34.54660,3.7265,-1.4818
