Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,,,,1.96800,2.77300,,,-4.74100,1.75200,-2.98900,-0.24000,-2.74900,-2.74900,-3.75000,-4.69400,-4.74100,0.88700,0.88700,-4.23000,-4.23000,0.27230,,0.25130,,,,,,,,,,-62.34960,13.19040,-9.02850,-62.34970,1.88380,-4.0393,-4.0319
2024-06-30,,,,9.86300,1.58900,,,-11.45200,-0.37500,-11.82700,0.19700,-12.02400,-12.02400,-12.02400,-11.36800,-11.45200,0.57500,0.57500,-20.91000,-20.91000,0.23460,,0.71440,,,,,,,,,,-344.13530,55.26750,-41.88530,-344.13280,5.90290,-2.8328,-2.8537
2024-03-31,,,,2.25300,2.15200,,,-4.40500,14.73800,10.33300,0.11400,10.21900,10.21900,10.21900,-4.38400,-4.40500,0.46500,0.46500,21.98000,21.98000,0.66980,,,,,,,,,,,,66.26690,-103.96790,33.94680,66.26680,30.22660,-6.33760,-6.33760
2023-12-31,,,,3.05300,1.90600,,,-4.95900,-0.19500,-5.15400,,-5.15400,-5.15400,-5.15400,-4.93700,-4.95900,0.21550,0.21550,36.34540,36.34540,1.34610,0.81560,4.49220,,,,,,,,,,-151.99020,23.57840,-15.90450,-28.02460,10.17880,-27.8406,-27.8578
2023-09-30,,,,2.11000,2.58000,,,-4.69000,0.26500,-4.42500,,-4.42500,-4.42500,-4.42500,-4.67600,-4.69000,0.28600,0.28600,-15.47000,-15.47000,2.40170,0.66710,2.06670,,,,,,,,,,-59.12590,24.90710,-12.27220,-19.68070,26.14690,-7.6534,-7.7058
2023-06-30,,,,1.76300,2.42000,,,-6.75700,0.15600,-6.60100,,-6.60100,-6.60100,-6.60100,-4.16000,-6.75700,0.22400,0.22400,-29.47000,-29.47000,3.51050,0.56380,1.35300,,,,,,,,,,-56.88580,48.37320,-16.26860,-24.81210,40.53930,25.6221,25.6221
2023-03-31,,,,1.41500,2.29200,,,-4.19100,0.08000,-4.11100,,-4.11100,-4.11100,-4.11100,-3.68400,-4.19100,0.04800,0.04800,-85.65000,-85.65000,1.89000,0.68090,2.13400,,,,,,,,,,-58.48670,19.76920,-11.68400,-18.66180,139.07490,-52.47920,-52.47920
2022-12-31,,,,1.21600,2.24200,,,-10.81200,-0.24700,-11.05900,,-9.69200,-9.69200,-9.69200,-3.43400,-10.81200,0.03500,0.03500,-210.07200,-210.07200,3.00240,0.59970,1.52340,,,,,,,,,,-96.80350,52.97330,-25.53620,-38.74940,233.25380,-91.3387,-91.402
2022-09-30,,,,1.54300,2.65300,,,-4.65000,0.59400,-4.05600,,-4.05600,-4.05600,-4.05600,-4.17500,-4.65000,0.03460,0.03460,-117.08630,-117.08630,2.53910,0.46270,0.89720,,,,,,,,,,-23.28360,22.23440,-8.43280,-12.51080,479.84410,-95.2526,-95.6323
2022-06-30,,,,2.99500,2.90700,,,-17.53800,0.20500,-17.33300,,-17.33300,-17.33300,-17.33300,-5.88000,-17.53800,0.03250,0.03250,-533.81300,-533.81300,2.46760,0.43860,0.83380,,,,,,,,,,-90.29030,102.44690,-33.45300,-50.68570,587.07370,-155.3552,-149.1929
2022-03-31,,,,5.34500,2.98800,,,-8.33300,0.20600,-8.12700,,-8.12700,-8.12700,-8.12700,-7.86700,-8.33300,0.03150,0.03150,-258.27340,-258.27340,3.46250,0.30160,0.43190,,,,,,,,,,-23.40120,62.40500,-12.11030,-16.34260,1097.02200,-213.38060,-213.47590
2021-12-31,,,,4.47600,2.96600,,,-14.69200,-0.03600,-14.72800,-1.65500,-13.07300,-13.07300,-13.07300,-7.39000,-14.69200,0.02750,0.02750,-443.16540,-443.16540,4.77170,0.26370,0.36520,,,,,,,,,,-31.21460,222.67080,-17.47980,-22.98310,1332.30400,-229.0047,-235.5724
