Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,income-from-discontinued-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,long-term-debt-capital,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,4863.00000,2838.00000,2025.00000,316.00000,1034.00000,1350.00000,675.00000,-19.00000,658.00000,168.00000,490.00000,490.00000,,470.00000,818.00000,675.00000,457.00000,459.00000,1.03000,1.02000,1.22700,0.52750,1.40790,41.66150,13.88030,13.88030,13.53070,9.66480,0.14360,1.33620,1.42030,63.36830,5.87810,-8.25610,1.44730,2.77760,18.24440,1.6166,1.4204
2024-06-30,4839.00000,2837.00000,2002.00000,327.00000,1067.00000,1394.00000,608.00000,-29.00000,578.00000,143.00000,435.00000,435.00000,,428.00000,757.00000,608.00000,457.00000,459.00000,0.94000,0.93000,1.05870,0.51300,1.34000,41.37220,12.56460,12.56460,11.94460,8.84480,0.15190,1.40240,1.44280,62.38070,5.56480,-6.69850,1.36570,2.71030,17.11800,-0.2593,-0.3986
2024-03-31,4650.00000,2749.00000,1901.00000,324.00000,1038.00000,1362.00000,539.00000,-28.00000,511.00000,124.00000,387.00000,387.00000,,373.00000,687.00000,539.00000,456.00000,459.00000,0.82000,0.81000,1.05810,0.52630,1.24680,40.88170,11.59140,11.59140,10.98930,8.02150,0.14440,1.38210,1.39060,64.72260,5.21350,-5.79600,1.20150,2.46970,16.26680,0.91290,0.59690
2023-12-31,5206.00000,3050.00000,2156.00000,315.00000,1152.00000,1467.00000,689.00000,-80.00000,609.00000,193.00000,416.00000,416.00000,,403.00000,833.00000,689.00000,455.00000,458.00000,0.89000,0.89000,1.04780,0.54140,1.53390,41.41380,13.23470,13.23470,11.69800,7.74110,0.16040,1.55610,1.46360,61.49250,5.82230,-5.90570,1.28180,2.66990,15.69150,2.2925,2.0873
2023-09-30,4822.00000,2887.00000,1935.00000,322.00000,996.00000,1318.00000,617.00000,19.00000,636.00000,250.00000,386.00000,386.00000,-4.00000,375.00000,770.00000,617.00000,455.00000,458.00000,0.82000,0.82000,1.25160,0.58940,1.43660,40.12860,12.79550,12.79550,13.18960,7.77690,0.14890,1.35670,1.41820,63.45910,5.40460,-5.43360,1.19200,2.21900,15.68900,1.4193,1.2445
2023-06-30,4817.00000,2877.00000,1940.00000,298.00000,1072.00000,1370.00000,570.00000,,570.00000,137.00000,433.00000,433.00000,,418.00000,726.00000,570.00000,455.00000,458.00000,0.92000,0.91000,1.21880,0.58990,1.43910,40.27400,11.83310,11.83310,11.83310,8.67760,0.14910,1.27080,1.41800,63.46900,6.08660,-5.98230,1.34010,2.49610,15.64170,-0.1486,-0.2985
2023-03-31,4707.00000,2816.00000,1891.00000,270.00000,1062.00000,1332.00000,559.00000,-13.00000,546.00000,163.00000,383.00000,383.00000,,189.00000,716.00000,559.00000,454.00000,457.00000,0.42000,0.41000,1.16610,0.60450,1.52910,40.17420,11.87590,11.87590,11.59970,4.01530,0.14420,1.24820,1.38280,65.08600,5.71980,-4.95990,1.17350,2.26230,14.72890,1.02410,0.71120
2022-12-31,4938.00000,3006.00000,1932.00000,271.00000,884.00000,1155.00000,777.00000,-59.00000,718.00000,150.00000,568.00000,568.00000,6.00000,555.00000,934.00000,777.00000,454.00000,454.00000,1.22000,1.22000,1.15670,0.46790,0.88110,39.12520,15.73510,15.73510,14.54030,11.23940,0.17930,1.39490,1.49090,60.36450,6.06710,-11.42630,2.06250,3.22800,,2.3414,2.174
2022-09-30,4576.00000,2803.00000,1773.00000,260.00000,908.00000,1168.00000,605.00000,17.00000,622.00000,129.00000,493.00000,493.00000,,487.00000,765.00000,605.00000,454.00000,454.00000,1.07000,1.07000,1.09690,0.00180,0.00250,38.74560,13.22120,13.22120,13.59270,10.64250,0.17550,1.27410,1.48190,60.73430,2.92100,19.61800,1.89130,2.91560,15.44660,1.37,1.207
2022-06-30,4484.00000,2688.00000,1796.00000,257.00000,908.00000,1165.00000,631.00000,8.00000,639.00000,153.00000,486.00000,486.00000,12.00000,485.00000,788.00000,631.00000,454.00000,454.00000,1.07000,1.07000,,,,40.05350,14.07230,14.07230,14.25070,10.81620,,,,,,,,,,-0.0418,-0.1718
2022-03-31,4343.00000,2665.00000,1678.00000,238.00000,931.00000,1169.00000,509.00000,24.00000,533.00000,131.00000,402.00000,402.00000,,389.00000,668.00000,509.00000,454.00000,454.00000,0.86000,0.86000,,,,38.63690,11.72000,11.72000,12.27260,8.95690,,,,,,,,,,1.03080,0.81720
2021-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2021-09-30,,,,0.00000,,,,,0.00000,0.00000,,0.00000,0.00000,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2020-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
2019-12-31,,,,,,,,,,,,,,,,,,,,0.00000,,,,,,,,,,,,,,,,,,0,0
