Date,revenue,cost-goods-sold,gross-profit,selling-general-administrative-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,long-term-debt-capital,debt-equity-ratio,pre-tax-profit-margin,net-profit-margin,asset-turnover,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2024-09-30,49.34700,27.47400,21.87300,19.16100,19.16100,2.71200,,2.71200,0.78600,1.92600,1.92600,1.87900,7.71500,7.72090,0.24000,0.24000,0.20570,0.59490,17.41030,12.06270,0.00490,0.71890,0.72590,0.06090,0.57100,34.09160,-0.0713,-0.0862
2024-06-30,48.36200,26.46000,21.90200,20.42800,20.42800,1.47400,,1.47400,0.35600,1.11800,1.11800,1.09200,7.74800,7.72400,0.14000,0.14000,0.20610,0.59680,10.74420,7.95980,0.00440,0.41880,0.42290,0.03560,0.33240,33.94050,0.9201,0.8724
2024-03-31,49.19600,27.13400,22.06200,16.98000,16.98000,5.08200,,5.08200,1.31900,3.76300,3.76300,3.65700,7.66400,7.68800,0.48000,0.48000,0.20540,0.59420,27.65110,19.89770,0.00580,1.40390,1.41760,0.11930,1.11560,33.89380,1.17440,1.16360
2023-12-31,50.52300,27.14900,23.37400,11.90400,11.90400,11.47000,,11.47000,2.94600,8.52400,8.52400,8.30100,7.58780,7.64740,1.10000,1.07000,0.20660,0.59910,47.13570,34.11280,0.00760,3.20750,3.23910,0.26510,2.54480,33.71200,-0.0764,-0.1081
2023-09-30,49.04900,25.57200,23.47700,10.62600,10.62600,12.85100,,12.85100,3.07400,9.77700,9.77700,9.52700,7.59820,7.63390,1.25000,1.25000,0.21140,0.61720,51.28910,38.02280,0.00770,3.79160,3.83000,0.30090,2.98990,32.88220,1.6545,1.6365
2023-06-30,47.90700,22.51500,25.39200,15.22000,15.22000,10.17200,,10.17200,2.18900,7.98300,7.98300,7.77000,7.59300,7.60200,1.02000,1.02000,0.21730,0.63940,44.58860,34.05950,0.00700,3.20840,3.24220,0.24540,2.51120,31.77690,1.663,1.5381
2023-03-31,45.81700,18.75000,27.06700,13.51700,13.51700,13.55000,,13.55000,3.17100,10.37900,10.37900,10.10700,7.55500,7.61700,1.34000,1.33000,0.22170,0.65630,51.63680,38.51610,0.00810,4.28340,4.32970,0.31910,3.33380,30.89470,0.93380,0.84100
2022-12-31,40.12100,12.78400,27.33700,16.74300,16.74300,10.59400,,10.59400,2.57300,8.02100,8.02100,7.83800,7.56340,7.64020,1.04000,1.02000,0.22430,0.66660,45.93110,33.98220,0.00710,3.36350,3.40050,0.24660,2.60910,30.84580,2.2846,2.2067
2022-09-30,30.08800,5.08500,25.00300,13.41200,13.41200,11.59100,,11.59100,2.41700,9.17400,9.17400,8.98200,7.55370,7.61240,1.19000,1.18000,0.22940,0.68640,51.23770,39.70470,0.00830,3.96290,4.00770,0.33690,3.05400,30.01820,2.4215,2.3389
2022-06-30,27.51600,2.54100,24.97500,9.49100,9.49100,15.48400,,15.48400,3.46200,12.02200,12.02200,11.76500,7.55700,7.61400,1.56000,1.55000,0.13270,0.61870,58.60710,44.53070,0.01080,5.33200,5.39400,0.49360,4.62440,29.08500,3.2638,2.8822
2022-03-31,23.26000,2.79200,20.46800,10.15400,10.15400,10.31400,,10.31400,2.10200,8.21200,8.21200,8.03100,7.63700,7.71900,1.05000,1.04000,0.14090,0.40180,50.96100,39.68080,0.00810,3.90640,3.95510,0.32890,3.35610,27.08670,2.85020,2.74340
2021-12-31,22.71700,2.96500,19.75200,9.80400,9.80400,9.94800,,9.94800,2.13500,7.81300,7.81300,7.67200,7.70600,7.76200,0.99000,0.99000,0.14570,0.41810,50.68530,39.08900,0.00800,3.86810,3.91830,0.31810,3.30460,25.88580,0.5561,1.6317
2021-09-30,22.05100,2.89000,19.16100,10.50400,10.50400,8.65700,,8.65700,1.80200,6.85500,6.85500,6.72400,7.67800,7.73900,0.88000,0.87000,0.07270,0.48620,45.49850,35.33930,0.00850,3.49430,3.54190,0.30790,3.24040,25.01300,1.5359,1.54
2021-06-30,21.53200,3.51300,18.01900,10.03200,10.03200,7.98700,,7.98700,1.75900,6.22800,6.22800,6.10700,7.72200,7.76800,0.79000,0.79000,0.07450,0.47360,44.27630,33.85440,0.00790,3.26420,3.31020,0.27440,3.02090,24.16660,0.2202,0.0281
