Date,revenue,cost-goods-sold,gross-profit,research-development-expenses,selling-general-administrative-expenses,other-operating-income-expenses,operating-expenses,operating-income,total-non-operating-income-expense,pre-tax-income,total-provision-income-taxes,income-after-taxes,income-from-continuous-operations,net-income,ebitda,ebit,basic-shares-outstanding,shares-outstanding,eps-basic-net-earnings-per-share,eps-earnings-per-share-diluted,current-ratio,debt-equity-ratio,gross-margin,operating-margin,ebit-margin,pre-tax-profit-margin,net-profit-margin,asset-turnover,inventory-turnover,receiveable-turnover,days-sales-in-receivables,roe,return-on-tangible-equity,roa,roi,book-value-per-share,operating-cash-flow-per-share,free-cash-flow-per-share
2022-03-31,973.21900,263.87300,709.34600,71.80700,439.45700,,511.26400,198.08200,-10.59600,187.48600,53.18800,134.29800,134.29800,134.29800,227.70800,198.08200,78.74200,79.19300,1.71000,1.70000,1.33110,,72.88660,20.35330,20.35330,19.26450,13.79940,0.16370,0.95720,1.02350,87.93530,3.66250,4.26160,2.25960,3.66250,46.53070,0.38510,-0.71760
2021-12-31,1031.09900,286.53600,744.56300,72.47600,451.19490,,523.67100,220.89200,-0.88000,220.01190,29.05100,190.96100,190.96100,190.96100,250.48000,220.89180,78.91700,79.67000,2.42000,2.39000,1.29620,,72.21060,21.42300,21.42300,21.33760,18.52020,0.17350,1.24460,1.14920,78.31240,5.27120,6.17110,3.21370,5.27120,46.02610,3.4029,2.0406
2021-09-30,1015.90600,260.75000,755.15600,65.58700,428.40900,,493.99600,261.16000,0.82800,261.98800,81.01900,180.96900,180.96900,180.96900,288.77400,261.16000,78.90400,79.51600,2.29000,2.28000,1.37140,,74.33330,25.70710,25.70710,25.78860,17.81360,0.17980,1.25900,1.18810,75.74850,5.14590,6.08430,3.20290,5.14590,44.59950,4.475,2.9082
2021-06-30,1010.80800,252.27000,758.53800,57.71500,431.92100,,489.63600,268.90200,-0.10000,268.80200,69.08800,199.71400,199.71400,199.71400,294.79400,268.90200,79.00800,79.63800,2.53000,2.51000,1.31550,,75.04270,26.60270,26.60270,26.59280,19.75790,0.18730,1.41130,1.25090,71.94950,5.90100,7.04580,3.70140,5.90100,42.86890,3.9926,2.4314
2021-03-31,894.77100,217.67300,677.09800,54.53700,397.11500,,451.65200,225.44600,36.17500,261.62100,61.24500,200.37600,200.37600,200.37600,251.08100,225.44600,79.00000,79.79800,2.54000,2.51000,1.51780,,75.67280,25.19600,25.19600,29.23890,22.39410,0.17650,1.44500,1.24450,72.31590,5.90460,7.04180,3.95240,5.90460,42.88280,2.84700,2.30280
2020-12-31,834.51990,224.05700,610.46290,48.88700,348.39200,,397.27910,213.18380,1.35800,214.54200,55.55410,158.98800,158.98800,158.98800,237.95280,213.18390,78.76000,79.23000,1.98000,1.96000,1.39520,,73.15140,25.54570,25.54570,25.70840,19.05140,0.17280,1.60920,1.26880,70.93100,4.91630,5.97930,3.29190,4.91630,41.00770,4.811,4.1412
2020-09-30,734.14400,200.05600,534.08800,44.52700,312.49200,,357.01900,177.06900,7.47600,184.54500,45.17400,139.37100,139.37100,139.37100,201.55500,177.06900,78.82400,79.16300,1.77000,1.76000,1.31330,,72.74980,24.11910,24.11910,25.13740,18.98420,0.16630,1.62520,1.17270,76.74810,4.59440,5.62540,3.15670,4.59440,38.47190,2.6619,2.3984
2020-06-30,352.31400,127.98600,224.32800,40.36100,256.96700,,297.32800,-73.00000,-0.49300,-73.49300,-32.89100,-40.60200,-40.60200,-40.60200,-49.45500,-73.00000,78.76900,78.76900,-0.52000,-0.52000,1.22050,,63.67270,-20.72020,-20.72020,-20.86010,-11.52440,0.08750,0.97490,0.74440,120.90990,-1.42710,-1.76390,-1.00850,-1.42710,36.11330,0.7609,0.322
2020-03-31,550.96300,156.60700,394.35600,41.53200,282.90600,,324.43800,69.91800,-16.56300,53.35500,-1464.77600,1518.13100,1518.13100,1518.13100,90.65600,69.91800,78.59200,79.02800,19.32000,19.21000,1.73110,,71.57580,12.69020,12.69020,9.68400,275.54140,0.13900,1.29450,1.03370,87.06640,53.21200,54.62400,38.28980,53.21190,36.22430,0.12380,-0.45930
2019-12-31,649.78680,177.82900,471.95780,41.32700,279.48100,,320.80800,151.14980,4.64700,155.79700,34.53500,121.26200,121.26200,121.26200,172.94580,151.14990,79.42400,80.10000,1.54000,1.53000,1.68230,,72.63280,23.26150,23.26150,23.97660,18.66180,0.25980,1.58700,1.18080,76.21910,9.00790,9.54460,4.84910,9.00790,17.16330,2.701,2.1744
2019-09-30,607.34100,169.78700,437.55400,39.68000,277.51400,6.79200,310.40200,127.15200,1.26700,128.41900,25.89500,102.52400,102.52400,102.52400,146.85800,127.15200,79.33200,79.82500,1.29000,1.28000,1.73030,,72.04420,20.93580,20.93580,21.14450,16.88080,0.25840,1.79110,1.14200,78.80820,7.85290,8.34520,4.36200,7.85290,16.56600,2.9731,2.6308
2019-06-30,600.69700,168.40800,432.28900,38.85100,267.94800,51.00000,255.79900,176.49000,17.35700,193.84700,43.12100,150.72600,147.14200,147.14200,195.66200,176.49000,79.94300,80.59000,1.84000,1.83000,1.84700,,71.96460,29.38090,29.38090,32.27030,24.49520,0.25600,2.07590,1.15500,77.92360,10.71150,11.36380,6.27200,10.71150,17.20010,2.2025,1.6394
2019-03-31,548.97100,146.87500,402.09600,37.50300,247.11000,-29.78200,314.39500,87.70100,-3.11300,84.58800,8.79600,75.79200,71.84800,71.84800,106.01700,87.70100,79.86000,80.68700,0.90000,0.89000,1.78800,0.04470,73.24540,15.97550,15.97550,15.40850,13.08780,0.24570,2.14450,1.14540,78.57480,5.72170,6.11280,3.21550,5.72170,15.69630,1.45260,1.01560
2018-12-31,534.01980,150.92400,383.09580,35.80400,226.81900,,262.62290,120.47290,1.51900,121.99200,22.51700,99.47500,97.39200,97.39200,137.01490,120.47290,80.06400,81.35700,1.22000,1.21000,1.88200,,71.73810,22.55960,22.55960,22.84410,18.23750,0.26020,2.71250,1.21640,73.98750,7.77340,8.31740,4.74510,7.77340,15.70470,2.966,2.2987
2018-09-30,505.28900,133.50800,371.78100,32.70000,213.87300,,246.57300,125.20800,1.39700,126.60500,24.60100,102.00400,100.87200,100.87200,139.32700,125.20800,80.11100,81.35900,1.26000,1.24000,1.98020,,73.57790,24.77950,24.77950,25.05600,19.96320,0.26200,2.73260,1.20230,74.85780,8.45540,9.09270,5.23090,8.45540,14.91550,1.1869,0.5245
2018-06-30,490.25900,124.67700,365.58200,30.80400,212.08700,,242.89100,122.69100,-5.18200,117.50900,7.70300,109.80600,106.10500,106.10500,135.32300,122.69100,80.21600,81.47100,1.32000,1.30000,2.22540,,74.56920,25.02580,25.02580,23.96880,21.64260,0.25580,2.63860,1.30960,68.72570,8.70460,9.35960,5.53610,8.70460,15.17760,1.7176,1.0078
2018-03-31,436.92400,109.51600,327.40800,29.59100,199.62500,,229.21600,98.19200,2.35300,100.54500,2.90200,97.64300,95.86600,95.86600,109.62600,98.19200,80.03600,81.62800,1.20000,1.17000,2.25640,,74.93480,22.47350,22.47350,23.01200,21.94110,0.24510,3.05350,1.20880,74.45530,8.50280,9.21940,5.37750,8.50280,14.06790,0.94740,0.24200
2017-12-31,421.32300,103.40600,317.91700,26.17000,182.14100,,208.31090,109.60600,2.58100,112.18700,103.65400,8.53300,10.26400,10.26400,120.63010,109.60600,80.08500,81.83200,0.13000,0.12000,2.31650,,75.45680,26.01470,26.01470,26.62730,2.43610,0.23620,3.26330,1.29960,69.25090,0.88920,0.96360,0.57530,0.88920,14.42140,1.9819,1.1328
2017-09-30,385.26700,92.77900,292.48800,24.20100,169.52400,,193.72500,98.76300,3.75000,102.51300,18.34400,84.16900,82.55500,82.55500,108.73500,98.76300,80.16300,81.78900,1.03000,1.01000,2.38640,,75.91830,25.63500,25.63500,26.60830,21.42800,0.22690,2.51150,1.19900,75.06360,6.98460,7.56080,4.86300,6.98460,14.74200,1.4405,0.8543
2017-06-30,356.48200,85.56500,270.91700,24.38400,162.96400,,187.34800,83.56900,3.21200,86.78100,15.38700,71.39400,69.17900,69.17900,92.44500,83.56900,80.18800,81.63100,0.86000,0.85000,2.36170,,75.99740,23.44270,23.44270,24.34370,19.40600,0.22980,2.43550,1.22210,73.64320,6.41560,7.00920,4.45970,6.41560,13.45440,1.3525,1.127
2017-03-31,310.34100,74.71600,235.62500,22.80400,151.14800,,173.95200,61.67300,1.64500,63.31800,-7.22300,70.54100,69.42000,69.42000,69.54000,61.67300,79.90400,81.53400,0.87000,0.85000,2.51170,,75.92460,19.87270,19.87270,20.40270,22.36890,0.21270,2.12420,1.16180,77.46810,6.64390,7.28870,4.75710,6.64390,13.00830,0.58410,-0.14650
2016-12-31,293.20300,72.95400,220.24900,21.60900,130.26800,,151.87700,68.37200,-7.51600,60.85600,12.02800,48.82800,47.62100,47.62100,75.58800,68.37200,79.85600,81.48400,0.60000,0.58000,2.68950,,75.11830,23.31900,23.31900,20.75560,16.24170,0.21000,2.68900,1.18510,75.94520,4.78420,5.21360,3.41090,4.78420,12.51230,0.9934,0.8192
2016-09-30,278.58900,69.38700,209.20200,20.41500,126.70800,,147.12300,62.07900,1.46300,63.54200,11.69800,51.84400,51.36700,51.36700,68.98000,62.07900,79.97700,81.46600,0.64000,0.63000,2.65780,,75.09340,22.28340,22.28340,22.80850,18.43830,0.20500,2.63420,1.13710,79.14630,5.28300,5.77600,3.78010,5.28300,12.17410,0.7314,0.5196
2016-06-30,269.36200,64.14600,205.21600,18.61300,121.46700,,140.08000,65.13600,0.12500,65.26100,15.11300,50.14800,50.14800,50.14800,70.22900,65.13600,79.95100,81.28100,0.63000,0.62000,2.76070,,76.18600,24.18160,24.18160,24.22800,18.61730,0.21530,2.78990,1.39810,64.37210,5.51160,6.07040,4.00780,5.51160,11.39200,0.9372,0.7056
2016-03-31,238.72000,58.09300,180.62700,15.08300,112.21000,,127.29300,53.33400,-0.42700,52.90700,12.36100,40.54600,40.54600,40.54600,58.12600,53.33400,79.83100,81.32000,0.51000,0.50000,2.84990,,75.66480,22.34170,22.34170,22.16280,16.98480,0.19770,2.56840,1.34110,67.10790,4.54540,4.98460,3.35770,4.54540,11.12600,0.37730,0.12880
2015-12-31,230.27600,57.46600,172.81000,13.88900,99.58200,,113.47110,59.33900,0.31300,59.65200,10.77500,48.87700,48.87700,48.87700,64.20200,59.33890,79.99800,81.52100,0.61000,0.60000,2.69450,,75.04470,25.76860,25.76860,25.90460,21.22540,0.19870,2.95230,1.45240,61.96690,5.76430,6.35790,4.21850,5.76430,10.66570,0.9632,0.7596
2015-09-30,207.63600,50.06000,157.57600,17.77900,101.75100,,119.53000,38.04600,-1.56800,36.47800,8.86200,27.61600,27.61600,27.61600,42.54900,38.04600,79.80800,81.09200,0.35000,0.34000,2.91080,,75.89050,18.32340,18.32340,17.56820,13.30020,0.19230,2.64320,1.39920,64.32190,3.45950,3.84330,2.55810,3.45950,10.03290,0.7451,0.6145
2015-06-30,209.48800,50.85400,158.63400,15.68400,100.62500,,116.30900,42.32500,0.17400,42.49900,11.14900,31.35000,31.35000,31.35000,46.65500,42.32500,80.25700,81.39400,0.39000,0.39000,2.95120,,75.72460,20.20400,20.20400,20.28710,14.96510,0.20370,3.09800,1.43030,62.92460,4.07250,4.54870,3.04790,4.07250,9.61420,0.7756,0.6449
2015-03-31,198.08600,46.99600,151.09000,13.88500,88.28100,,102.16600,48.92400,-1.45200,47.47200,11.29500,36.17700,36.17700,36.17700,53.23200,48.92400,80.45900,81.82400,0.45000,0.44000,3.27710,,76.27500,24.69840,24.69840,23.96540,18.26330,0.19260,3.22510,1.43380,62.77230,4.55900,5.07920,3.51780,4.55900,9.82900,0.43560,0.24480
2014-12-31,198.60000,47.93800,150.66200,13.27600,85.89300,,99.16900,51.49300,-1.71600,49.77700,10.23600,39.54100,39.54100,39.54100,55.88000,51.49300,80.75400,82.28300,0.50000,0.48000,3.25630,,75.86200,25.92800,25.92800,25.06400,19.90990,0.20100,3.00970,1.53060,58.79960,5.25270,5.89540,4.00210,5.25270,9.38560,0.864,0.7781
2014-09-30,189.87600,44.82200,145.05400,12.85400,80.65300,,93.50700,51.54700,-1.99900,49.54800,11.30100,38.24700,38.24700,38.24700,55.88600,51.54700,80.62900,82.01400,0.47000,0.47000,3.10070,,76.39410,27.14770,27.14770,26.09490,20.14320,0.20020,2.80440,1.46010,61.64140,5.29400,5.98050,4.03330,5.29400,8.97280,0.8281,0.7423
2014-06-30,192.53100,47.05500,145.47600,13.28900,83.45500,,96.74400,48.73200,-0.09300,48.63900,13.03900,35.60000,35.60000,35.60000,53.08600,48.73200,81.02700,82.34100,0.44000,0.43000,2.96350,,75.55980,25.31120,25.31120,25.26290,18.49050,0.21740,3.58790,1.46940,61.25000,5.26790,6.01350,4.02060,5.26790,8.36560,0.8481,0.7875
2014-03-31,180.64600,43.39500,137.25100,13.38000,82.06700,,95.44700,41.80400,0.60100,42.40500,9.96100,32.44400,32.44400,32.44400,46.58000,41.80400,81.12000,82.81700,0.40000,0.39000,3.23180,,75.97790,23.14140,23.14140,23.47410,17.96000,0.20400,2.73960,1.43160,62.86590,4.65650,5.29810,3.66330,4.65650,8.53530,0.21730,0.15690
2013-12-31,178.29200,41.81600,136.47600,10.97000,72.58400,,83.55400,52.92200,-0.19900,52.72300,10.30200,42.42100,42.42100,42.42100,57.10000,52.92200,80.55100,82.58900,0.53000,0.52000,3.10640,,76.54630,29.68280,29.68280,29.57120,23.79300,0.21430,2.99370,1.57430,57.16750,6.69130,7.73250,5.09780,6.69130,7.86730,0.7995,0.7499
2013-09-30,164.50600,39.41600,125.09000,10.91500,72.71100,,83.62600,41.46400,0.44900,41.91300,7.37600,34.53700,34.53700,34.53700,45.32200,41.46400,79.96700,81.84800,0.43000,0.42000,2.95380,,76.03980,25.20520,25.20520,25.47810,20.99440,0.21670,2.68830,1.50680,59.73100,5.99930,7.05450,4.54910,5.99930,7.18580,0.6766,0.6055
2013-06-30,163.82800,40.13700,123.69100,10.91600,74.87400,,85.79000,37.90100,-0.33500,37.56600,8.24600,29.32000,29.32000,29.32000,41.74600,37.90100,80.57600,82.14900,0.36000,0.36000,2.75180,,75.50050,23.13460,23.13460,22.93020,17.89680,0.23270,2.55580,1.45800,61.72960,5.63630,6.76340,4.16540,5.63630,6.52700,0.6475,0.6022
2013-03-31,153.58000,40.73100,112.84900,11.28200,72.62900,-67.01300,150.92400,-38.07500,-0.98800,-39.06300,2.92000,-41.98300,-41.98300,-41.98300,-33.13100,-38.07500,81.24800,81.24800,-0.52000,-0.52000,3.66570,,73.47900,-24.79160,-24.79160,-25.43500,-27.33620,0.21150,2.63770,1.41320,63.68330,-7.48200,-8.79880,-5.78080,-7.48200,6.86590,0.12820,0.05920
2012-12-31,142.84000,36.36200,106.47800,11.71100,65.77000,-11.92600,89.40700,17.07100,-0.67200,16.39900,6.84000,9.55900,9.55900,9.55900,22.33800,17.07100,80.52900,83.04000,0.12000,0.11000,3.11860,,74.54350,11.95110,11.95110,11.48070,6.69210,0.18890,2.40460,1.44290,62.37240,1.64440,2.19090,1.26390,1.64440,7.21140,0.5916,0.5166
2012-09-30,136.49600,36.14600,100.35000,9.95200,61.23000,-24.66500,95.84700,4.50300,-0.35300,4.15000,4.49400,-0.34400,-0.34400,-0.34400,8.89600,4.50300,81.43700,81.43700,0.00000,0.00000,3.19240,,73.51860,3.29900,3.29900,3.04040,-0.25200,0.17770,2.38790,1.28890,69.82750,-0.05710,-0.07740,-0.04480,-0.05710,7.36290,0.504,0.4281
2012-06-30,145.62600,36.82600,108.80000,10.68000,62.10800,,72.78800,36.01200,0.54100,36.55300,8.06100,28.49200,28.49200,28.49200,40.26400,36.01200,80.38400,82.95400,0.35000,0.34000,3.02520,,74.71190,24.72910,24.72910,25.10060,19.56520,0.19570,2.51840,1.42560,63.13030,4.85970,7.07760,3.82870,4.85970,7.25970,0.4252,0.268
2012-03-31,135.07900,34.31900,100.76000,10.52600,62.22800,,72.75400,28.00600,-0.81200,27.19400,6.21000,20.98400,20.98400,20.98400,31.90500,28.00600,79.23500,81.85600,0.26000,0.26000,2.83810,,74.59340,20.73310,20.73310,20.13190,15.53460,0.20150,2.55460,1.43030,62.92390,4.01210,6.20240,3.12990,4.01210,6.55430,0.09020,-0.06330
2011-12-31,128.90500,33.35500,95.55000,9.56800,61.01200,,69.12000,26.43000,-0.08400,26.34600,5.89700,20.44900,20.44900,20.44900,30.80000,26.43000,77.98800,80.29400,0.26000,0.25000,2.59810,,74.12440,20.50350,20.50350,20.43830,15.86360,0.19850,3.54770,1.40820,63.91010,4.16660,6.69630,3.14960,4.16660,6.23010,0.5972,0.4805
2011-09-30,125.89400,33.52400,92.37000,8.92600,56.26400,,66.05800,26.31200,-0.11800,26.19400,6.93000,19.26400,19.26400,19.26400,31.13500,26.31200,78.45500,80.26600,0.25000,0.24000,2.72190,,73.37130,20.90010,20.90010,20.80640,15.30180,0.21490,4.04980,1.45290,61.94350,4.21650,7.11230,3.28780,4.21650,5.81780,0.4432,0.2873
2011-06-30,120.08600,28.94900,91.13700,9.27000,64.68000,,74.54200,16.59500,-0.30600,16.28900,5.12700,11.16200,11.16200,11.16200,21.20000,16.59500,77.88800,80.32100,0.14000,0.14000,2.61830,,75.89310,13.81930,13.81930,13.56450,9.29500,0.21950,4.61560,1.46210,61.55340,2.59710,4.61430,2.04040,2.59710,5.48860,0.3672,0.2967
2011-03-31,104.85600,22.63000,82.22600,9.39000,51.81300,,61.20300,21.02300,0.08900,21.11200,5.27100,15.84100,15.84100,15.84100,24.70200,21.02300,76.84400,79.36100,0.21000,0.20000,4.74970,,78.41800,20.04940,20.04940,20.13430,15.10740,0.21100,7.89330,1.41880,63.43330,3.93950,3.95890,3.18740,3.93950,5.20940,0.21730,0.18170
2010-12-31,92.89300,21.13700,71.75600,6.89300,48.85400,-1.23900,56.98600,14.77000,-0.25100,14.51900,4.61400,9.90500,9.90500,9.90500,18.16200,14.77000,75.82500,78.08000,0.13000,0.12000,4.17980,,77.24590,15.90000,15.90000,15.62980,10.66280,0.19480,8.30860,1.41970,63.39230,2.62210,2.64080,2.07680,2.62210,4.94500,0.417,0.3389
2010-09-30,95.94700,21.01400,74.93300,6.59200,43.10800,-3.31000,53.01000,21.92300,-0.08300,21.84000,5.02500,16.81500,16.81500,16.81500,25.36200,21.92300,76.08100,78.10900,0.22000,0.22000,4.47230,,78.09830,22.84910,22.84910,22.76260,17.52530,0.21550,8.82200,1.50360,59.85590,4.67860,4.72280,3.77670,4.67860,4.71320,0.4528,0.414
2010-06-30,108.19600,21.17800,87.01800,6.39600,43.94400,8.66600,41.67400,45.34400,0.15600,45.50000,12.89700,32.60300,32.60300,32.60300,49.05500,45.34400,75.70300,77.60700,0.43000,0.42000,4.48600,,80.42630,41.90910,41.90910,42.05330,30.13330,0.26470,8.51550,1.71930,52.34670,9.76280,9.88310,7.97740,9.76280,4.40810,0.5488,0.4932
2010-03-31,90.09000,20.38000,69.71000,6.11600,42.89700,,49.01300,20.69700,-0.55300,20.14400,5.21400,14.93000,14.93000,14.93000,25.16800,20.69700,75.16600,77.59700,0.20000,0.19000,3.73260,,77.37820,22.97370,22.97370,22.35990,16.57230,0.24120,8.65030,1.53210,58.74230,5.03790,5.12020,3.99680,5.03790,3.91960,0.24030,0.18190
2009-12-31,86.61600,22.81000,63.80600,5.78100,43.38000,,49.16100,14.64500,-0.31500,14.33000,2.83800,11.49200,11.49200,11.49200,22.22600,14.64500,69.09400,69.09400,0.16000,0.16000,3.21630,,73.66540,16.90800,16.90800,16.54430,13.26780,0.24380,11.14860,1.58820,56.66770,4.20900,4.29500,3.23500,4.20900,3.66160,0.4994,0.4541
2009-09-30,79.26900,20.26800,59.00100,5.61100,43.91100,-69.67300,119.19500,-60.19400,-0.27100,-60.46500,-10.52300,-49.94200,-49.94200,-49.94200,-54.98500,-60.19400,69.52800,69.52800,-0.72000,-0.72000,3.25830,,74.43140,-75.93640,-75.93640,-76.27820,-63.00320,0.23960,10.71250,1.44030,62.48530,-19.38140,-19.85660,-15.09810,-19.38140,3.46670,0.1419,0.1283
2009-06-30,76.31600,18.33800,57.97800,5.66900,45.64700,,51.72500,6.25300,0.55700,6.81000,2.26500,4.54500,4.54500,4.54500,9.48900,6.25300,66.28500,67.37300,0.07000,0.07000,3.06180,,75.97100,8.19360,8.19360,8.92340,5.95550,0.24790,8.68690,1.43350,62.78160,1.91140,1.96830,1.47660,1.91140,3.58200,0.2725,0.2557
2009-03-31,70.13200,17.42500,52.70700,5.19100,41.32200,,47.42300,5.28400,0.14800,5.43200,2.79600,2.63600,2.63600,2.63600,8.42700,5.28400,65.98300,66.44700,0.04000,0.04000,3.14470,,75.15400,7.53440,7.53440,7.74540,3.75860,0.24240,8.42600,1.35740,66.30140,1.15770,1.19750,0.91120,1.15770,3.44050,0.15960,0.13120
